iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
66,67584,36.09046,402.0,1.0,0.96,1.959664,0.010089,5.28257,0.002135,579,0.06528,0.0,0.0,-0.01,0.00561,0.00036,-0.00981,0.00103,0.08528
67,68608,37.33286,452.5,1.0,0.96,1.897495,-0.000231,12.887638,0.000707,596,0.06849,0.0,0.0,-0.01,0.00428,0.00051,-0.00819,-0.02465,0.09248
68,69632,51.75523,412.0,1.0,0.96,1.928727,0.000249,11.706658,0.000518,681,0.07262,0.0,0.0,-0.01,0.00469,0.00034,-0.00791,-0.05751,0.07045
69,70656,-4.07796,539.25,0.5,0.94,1.914398,-0.000656,6.646874,0.000781,632,0.07183,0.5,0.0,-0.01,0.00664,0.00036,-0.011,9e-05,0.05925
70,71680,31.19527,394.0,1.0,0.94,1.897398,0.009805,5.370647,0.000905,605,0.06847,0.5,0.0,-0.01,0.00634,0.00056,-0.01083,0.00131,0.10748
71,72704,-0.37474,491.5,0.5,0.93,1.842639,-0.000427,11.168836,0.002484,615,0.0695,0.5,0.0,-0.01,0.00517,0.00058,-0.01213,-0.02226,0.03246
72,73728,42.93795,379.66667,1.0,0.93,1.935246,-0.000673,8.794763,0.000968,593,0.06556,0.0,0.0,-0.01,0.00526,0.0005,-0.01286,-0.00063,0.15513
73,74752,41.17572,350.66667,1.0,0.93,1.921124,-0.000182,9.840018,0.000842,588,0.0664,0.0,0.0,-0.01,0.00552,0.00051,-0.01057,-0.02298,0.15131
74,75776,48.26281,368.5,1.0,0.93,1.926759,0.038689,10.22246,0.00082,611,0.06832,0.0,0.0,-0.01,0.00492,0.00065,-0.01078,0.00047,0.11446
75,76800,38.52363,369.0,1.0,0.93,1.902583,-0.047971,14.043722,0.001343,664,0.07191,0.0,0.0,-0.01,0.00343,0.00038,-0.00958,-0.02419,0.10346
76,77824,27.23516,391.8,1.0,0.93,1.868223,-0.071056,9.641057,0.001232,531,0.06471,0.6,0.0,-0.01,0.00543,0.00054,-0.0139,-0.02167,0.23823
77,78848,58.83999,364.0,1.0,0.93,1.955881,0.011977,3.950308,0.004388,531,0.06685,0.0,0.0,-0.01,0.00449,0.00048,-0.00897,-0.02882,0.06534
78,79872,7.69011,339.5,0.5,0.92,1.848231,0.000658,14.649909,0.001705,658,0.07707,0.5,0.0,-0.01,0.00466,0.00063,-0.00627,-0.02859,0.06877
79,80896,38.27131,419.0,1.0,0.92,1.876498,0.001043,12.915842,0.002299,630,0.07492,0.33333,0.0,-0.01,0.00671,0.00032,-0.01109,-0.02681,0.1838
80,81920,-7.50678,600.0,0.0,0.9,1.880642,-0.042077,4.013011,0.001301,585,0.07366,0.0,0.0,-0.01,0.00554,0.00055,-0.01215,-0.02399,0.0
81,82944,23.50875,376.75,0.75,0.89,1.761067,-0.000272,10.962127,0.001366,619,0.07302,0.5,0.0,-0.01,0.00345,0.00041,-0.01079,0.00015,0.18328
82,83968,37.86689,344.33333,1.0,0.89,1.81675,-0.077048,10.610077,0.001162,548,0.06862,0.0,0.0,-0.01,0.00541,0.00037,-0.01639,-0.04406,0.1452
83,84992,29.7431,308.66667,1.0,0.89,1.809815,-0.000957,7.22458,0.000714,507,0.06522,0.66667,0.0,-0.01,0.00386,0.00039,-0.01696,0.00059,0.15248
84,86016,38.52347,370.0,1.0,0.89,1.826285,-0.000391,11.522747,0.000507,570,0.07207,0.0,0.0,-0.01,0.00264,0.00043,-0.01348,0.00063,0.05316
85,87040,39.4194,370.33333,1.0,0.89,1.873773,-0.000626,11.963583,0.003015,586,0.07077,0.0,0.0,-0.01,0.00523,0.00044,-0.01489,0.00075,0.16042
86,88064,38.14578,430.75,1.0,0.9,1.853818,0.01647,10.27697,0.000266,529,0.06543,0.0,0.0,-0.01,0.00331,0.00051,-0.01523,-0.02614,0.19634
87,89088,26.96922,308.5,1.0,0.9,1.86635,-0.054571,6.449876,0.001319,579,0.07125,0.5,0.0,-0.01,0.0047,0.00056,-0.01067,-9e-05,0.10397
88,90112,36.30013,328.5,1.0,0.9,1.86989,-9.6e-05,18.633445,0.000963,601,0.07505,0.25,0.0,-0.01,0.00379,0.00061,-0.01544,-0.01534,0.21691
89,91136,38.34348,321.5,1.0,0.9,1.858408,0.023247,6.463584,0.001306,550,0.0686,0.0,0.0,-0.01,0.00531,0.00064,-0.01348,-0.01631,0.09917
90,92160,1.78642,512.5,0.5,0.89,1.851056,5.8e-05,7.061644,0.003274,548,0.07016,0.5,0.0,-0.01,0.00505,0.00061,-0.00952,0.00022,0.04096
91,93184,44.331,337.2,1.0,0.89,1.847351,-2e-05,19.589378,0.000517,555,0.06498,0.0,0.0,-0.01,0.0062,0.00034,-0.01343,-0.01722,0.27418
92,94208,19.85065,353.5,1.0,0.89,1.86885,0.028727,2.434342,0.00134,526,0.06377,0.5,0.0,-0.01,0.00653,0.00048,-0.013,0.00243,0.07214
93,95232,47.81612,322.8,1.0,0.89,1.84971,0.03471,9.460736,0.002157,542,0.06782,0.0,0.0,-0.01,0.00361,0.00064,-0.01098,0.0016,0.29237
94,96256,37.89354,346.5,1.0,0.89,1.848286,-0.001074,8.409904,0.001881,523,0.06536,0.5,0.0,-0.01,0.00407,0.00062,-0.01477,-0.04553,0.11404
95,97280,43.49261,285.33333,1.0,0.89,1.781237,-0.000862,10.246059,0.00077,559,0.06983,0.33333,0.0,-0.01,0.00663,0.00056,-0.01258,-0.02111,0.18576
96,98304,23.94238,252.33333,1.0,0.89,1.809371,-0.00102,9.154119,0.000644,537,0.06716,0.66667,0.0,-0.01,0.00746,0.0005,-0.01359,-0.02331,0.14242
97,99328,30.17399,231.33333,0.66667,0.88,1.787206,0.017701,25.378399,0.006317,593,0.07158,0.33333,0.0,-0.01,0.00479,0.00042,-0.00971,-0.02846,0.14494
