iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
453,463872,64.91547,110.27273,0.90909,0.97,0.970051,-0.004868,0.005579,0.004559,0.340776,0.057931,0.975527,61.631569,14.069307,61.539341,14.73138,4.0,0.00025372,11,797,0.06117,0.04303,0.03,0.0,0.0,0.92308,,,-0.01,0.00963,-0.00038,-0.00352,-0.00051,0.76461
454,464896,61.56352,82.85714,0.85714,0.96,0.905086,-0.003622,0.041348,0.003879,0.506401,0.047538,0.893942,55.006184,16.835392,52.374855,18.304958,4.0,0.00025361,7,832,0.04869,0.0402,0.03,0.0,0.14286,0.0,,,-0.01,0.00895,0.00041,-0.00342,-0.00624,0.51587
455,465920,62.89413,131.125,0.875,0.95,0.892218,-0.002367,0.028328,0.002044,0.331566,0.021031,0.943018,47.021431,19.751802,46.92197,20.813011,4.0,0.00025351,8,840,0.05019,0.03765,0.04,0.0,0.0,0.0,,,-0.01,0.00904,0.00024,-0.00255,-0.00164,0.65599
456,466944,66.54743,101.41667,0.91667,0.94,0.842224,-0.003853,0.005138,0.002694,0.354716,0.03132,0.990825,51.795071,23.401217,52.153095,24.679117,4.0,0.00025341,12,818,0.05404,0.04521,0.05,0.0,0.0,0.0,,,-0.01,0.00986,0.00057,-0.0057,-0.00031,0.97468
457,467968,65.55996,107.09091,0.90909,0.93,0.886732,-0.002363,0.008621,0.003772,0.319055,0.053258,0.988439,54.74493,25.291355,54.885078,26.016651,4.0,0.00025331,11,811,0.05391,0.04412,0.06,0.0,0.0,0.0,,,-0.01,0.00934,0.00015,-0.00682,-0.0007,0.84726
458,468992,65.43562,118.81818,0.90909,0.93,1.076018,-0.001996,0.009323,0.003445,0.310798,0.034005,0.842018,66.638062,7.557434,66.916313,7.265765,4.0,0.0002532,11,757,0.06634,0.04079,0.06,0.0,0.0,0.0,,,-0.01,0.01084,0.00021,-0.0044,-0.0003,0.71673
459,470016,72.03289,87.0,1.0,0.93,1.112879,-0.002582,0.009123,0.004576,0.336485,0.055873,0.650951,66.787415,5.097224,66.609451,4.875343,4.0,0.0002531,11,772,0.05915,0.04297,0.06,0.0,0.0,0.0,,,-0.01,0.00822,0.00062,-0.00436,0.0,0.77881
460,471040,72.47506,80.44444,1.0,0.93,1.104068,-0.002837,0.011511,0.002962,0.360527,0.033761,0.911301,62.229,9.348047,61.199959,10.661037,4.0,0.000253,9,790,0.06101,0.04063,0.06,0.0,0.0,1.0,,,-0.01,0.00877,0.00016,-0.00287,-0.00118,0.6768
461,472064,71.23366,105.5,1.0,0.93,1.075745,-0.003021,0.009046,0.003653,0.394668,0.044399,0.972033,57.825939,16.451704,57.22823,17.163509,4.0,0.0002529,6,798,0.05956,0.0373,0.06,0.0,0.0,0.0,,,-0.01,0.00885,0.0002,-0.00428,-0.00025,0.45407
462,473088,64.0276,122.55556,0.88889,0.93,1.041616,-0.002185,0.005585,0.003501,0.411658,0.039516,0.98921,53.933075,20.886557,53.178692,21.537195,4.0,0.00025279,9,795,0.05821,0.03631,0.06,0.0,0.0,0.0,,,-0.01,0.00927,0.00021,-0.00248,-2e-05,0.62347
463,474112,65.97894,132.61538,0.92308,0.93,1.043124,-0.00263,0.030834,0.002373,0.330385,0.023891,0.866902,61.307549,14.475793,60.864506,14.632129,4.0,0.00025269,13,775,0.06915,0.04176,0.06,0.0,0.0,1.0,,,-0.01,0.0124,7e-05,-0.0024,-0.00314,0.89387
464,475136,72.52237,78.85714,1.0,0.93,0.832653,-0.002297,0.011753,0.003847,0.352534,0.047119,0.967909,53.939507,17.244484,53.180626,18.740685,4.0,0.00025259,7,834,0.05029,0.037,0.06,0.0,0.0,0.0,,,-0.01,0.01031,0.00038,-0.00242,-0.00247,0.64041
465,476160,72.52242,84.0,1.0,0.95,0.792168,-0.000976,0.012798,0.002338,0.361964,0.024309,0.983991,45.973721,25.713036,44.960999,26.721956,4.0,0.00025249,7,840,0.05038,0.03783,0.05,0.0,0.0,0.0,,,-0.01,0.01001,0.00058,-0.00101,-0.00269,0.68662
466,477184,51.31549,176.14286,0.71429,0.94,0.739025,-0.002849,0.014037,0.002285,0.328521,0.024275,0.984814,39.947491,28.64213,38.644978,29.116787,4.0,0.00025238,7,859,0.05976,0.04236,0.05,0.0,0.14286,0.0,,,-0.01,0.01065,0.0004,-0.00289,-0.00263,0.53125
467,478208,62.23829,124.28571,0.85714,0.93,0.906743,-0.003277,0.006633,0.002739,0.329981,0.030064,0.987439,49.745632,22.876656,48.829102,23.924465,4.0,0.00025228,7,826,0.05244,0.03916,0.06,0.0,0.0,0.0,,,-0.01,0.00845,0.00034,-0.00277,-0.00057,0.52253
468,479232,71.27544,112.44444,1.0,0.94,0.84211,-0.003577,0.025502,0.003659,0.307543,0.047817,0.971404,45.443787,28.811323,45.58662,29.241535,4.0,0.00025218,9,827,0.05788,0.04015,0.05,0.0,0.0,0.0,,,-0.01,0.01086,0.00034,-0.00295,-0.00083,0.78465
469,480256,56.28303,193.6,0.8,0.93,0.916823,-0.001033,0.028677,0.003101,0.332362,0.037842,0.963125,53.00079,27.557913,53.621704,27.461647,4.0,0.00025208,10,811,0.0544,0.04352,0.06,0.0,0.0,0.0,,,-0.01,0.01108,0.00036,-0.00176,-0.0007,0.63691
470,481280,72.02681,92.3,1.0,0.93,1.072444,-0.002319,0.028753,0.005047,0.461876,0.069162,0.755777,65.30378,8.672282,64.026573,9.957923,4.0,0.00025197,10,785,0.06423,0.04282,0.06,0.0,0.0,0.0,,,-0.01,0.01023,0.00029,-0.00349,-0.00255,0.73234
471,482304,64.15125,81.66667,0.88889,0.92,0.880368,-0.00354,0.027977,0.003034,0.36258,0.0369,0.942495,52.116508,19.318821,50.673164,21.529743,4.0,0.00025187,9,816,0.07275,0.05356,0.06,0.0,0.11111,1.0,,,-0.01,0.01026,-0.00058,-0.00313,-0.0043,0.70981
472,483328,57.94235,101.2,0.8,0.91,0.920925,-0.003181,0.006189,0.002853,0.359516,0.031076,0.992217,49.266117,26.028896,47.798496,26.662792,4.0,0.00025177,5,824,0.07968,0.05564,0.06,0.0,0.2,0.0,,,-0.01,0.00996,-0.00207,-0.00286,-0.0003,0.34214
473,484352,57.75185,189.16667,0.83333,0.9,0.997753,-0.00322,0.023226,0.003503,0.349372,0.040911,0.969787,48.102535,25.856096,46.787075,25.913864,4.0,0.00025167,6,821,0.08018,0.06005,0.07,0.0,0.0,0.66667,,,-0.01,0.00794,-0.00138,-0.00222,-0.00075,0.38974
474,485376,65.45691,129.33333,0.91667,0.9,0.974716,-0.002824,0.034392,0.004229,0.322453,0.053258,0.879298,56.954559,17.083557,57.371502,17.18137,4.0,0.00025156,12,784,0.07158,0.05361,0.07,0.0,0.0,0.0,,,-0.01,0.00887,9e-05,-0.00448,-0.00129,0.83089
475,486400,64.07337,117.11111,0.88889,0.9,0.974375,-0.003843,0.008285,0.003207,0.311709,0.044992,0.979421,56.233086,18.679178,56.032856,19.780077,4.0,0.00025146,9,801,0.06704,0.05009,0.07,0.0,0.0,1.0,,,-0.01,0.01053,0.00014,-0.00616,-0.00041,0.61766
476,487424,72.16587,82.16667,1.0,0.9,0.960892,-0.00285,0.017145,0.003452,0.31765,0.043562,0.965705,58.924717,20.834923,59.147625,21.809324,4.0,0.00025136,12,788,0.06939,0.05201,0.07,0.0,0.0,0.0,,,-0.01,0.01132,0.00013,-0.00452,-0.00146,0.93084
477,488448,62.71785,133.375,0.875,0.9,0.907584,-0.004681,0.035063,0.003995,0.32228,0.059047,0.952996,54.185112,24.857319,53.120979,25.669853,4.0,0.00025126,8,813,0.0665,0.05013,0.08,0.0,0.0,0.0,,,-0.01,0.01123,0.00038,-0.00375,-0.00343,0.59326
478,489472,71.76534,95.0,1.0,0.92,0.896796,-0.002574,0.008174,0.002061,0.327244,0.019182,0.98861,52.245052,25.080631,51.267857,25.814322,4.0,0.00025116,7,833,0.0745,0.05169,0.06,0.0,0.0,0.0,,,-0.01,0.00825,0.0002,-0.00466,-0.00031,0.61183
479,490496,64.29934,112.3,0.9,0.91,0.847895,-0.003518,0.029273,0.002453,0.337437,0.028913,0.971555,47.679714,30.300426,46.6133,31.109261,4.0,0.00025105,10,820,0.07816,0.05672,0.06,0.0,0.1,0.33333,,,-0.01,0.00964,0.0011,-0.00651,-0.00321,0.80608
480,491520,65.6215,118.83333,0.91667,0.92,0.965864,-0.002094,0.077442,0.002992,0.273043,0.031773,0.837158,56.53067,23.778624,57.400116,22.155144,4.0,0.00025095,12,762,0.08905,0.05252,0.05,0.0,0.08333,0.0,,,-0.01,0.01057,0.00046,-0.00589,-0.00089,0.88233
481,492544,72.24808,77.7,1.0,0.92,1.039002,-0.003349,0.021531,0.003548,0.370057,0.046596,0.950133,58.779243,18.933825,57.880718,19.499241,4.0,0.00025085,10,786,0.09283,0.05331,0.05,0.0,0.0,0.25,,,-0.01,0.00759,0.00028,-0.00826,-0.00133,0.78982
482,493568,64.19795,94.8,0.9,0.92,0.99763,-0.002745,0.012154,0.002917,0.266795,0.027902,0.979152,53.705872,23.808144,53.096802,25.125479,4.0,0.00025075,10,793,0.09641,0.06489,0.05,0.0,0.1,0.66667,,,-0.01,0.00902,0.00022,-0.00818,-0.00133,0.76115
483,494592,63.88719,118.0,0.88889,0.93,1.088227,-0.001592,0.024861,0.003074,0.406126,0.036063,0.952518,56.701904,20.475965,55.70602,21.501991,4.0,0.00025064,9,782,0.10139,0.05871,0.05,0.0,0.0,1.0,,,-0.01,0.01075,0.00011,-0.00951,-0.00165,0.63535
484,495616,71.41238,91.9,1.0,0.94,1.028305,-0.004255,0.027732,0.004698,0.357713,0.063372,0.961969,49.580685,24.361708,48.765102,25.449862,4.0,0.00025054,10,796,0.10171,0.06143,0.04,0.0,0.0,0.33333,,,-0.01,0.00963,0.00022,-0.00983,-0.00209,0.86409
485,496640,61.21357,123.42857,0.85714,0.93,0.977309,-0.003799,0.005608,0.003239,0.278095,0.032924,0.994159,44.723476,30.102894,44.594231,30.880695,4.0,0.00025044,7,813,0.0984,0.06225,0.05,0.0,0.0,0.0,,,-0.01,0.00983,0.00028,-0.00955,0.0,0.54139
486,497664,64.32364,113.77778,0.88889,0.93,1.077536,-0.001695,0.023126,0.003828,0.419796,0.048968,0.972128,52.216133,26.291121,51.20377,26.922501,4.0,0.00025034,9,793,0.09601,0.06017,0.05,0.0,0.0,1.0,,,-0.01,0.01055,0.00017,-0.00673,-0.00176,0.66307
487,498688,65.12852,127.75,0.91667,0.92,1.069515,-0.002594,0.023935,0.003481,0.29452,0.037563,0.962972,53.795227,23.994396,53.869183,24.641382,4.0,0.00025023,12,783,0.09926,0.06462,0.06,0.0,0.0,0.75,,,-0.01,0.00956,0.00011,-0.00858,-0.00184,0.89049
488,499712,72.24926,75.5,1.0,0.93,1.08788,-0.003942,0.009587,0.003596,0.325928,0.039411,0.983715,52.608013,23.135576,51.999702,23.932337,4.0,0.00025013,8,790,0.1067,0.06048,0.05,0.0,0.0,0.75,,,-0.01,0.00954,-0.00014,-0.00983,-0.00028,0.66182
489,500736,60.71602,143.71429,0.85714,0.92,1.100844,-0.003873,0.008331,0.003404,0.366903,0.038539,0.989552,45.534306,27.280912,44.400074,27.819983,4.0,0.00025003,7,792,0.11169,0.07403,0.06,0.0,0.0,0.72727,,,-0.01,0.00648,0.00038,-0.00933,-2e-05,0.49303
490,501760,72.45643,72.2,1.0,0.93,1.212083,-0.00407,0.005395,0.004026,0.35376,0.049177,0.992531,48.975945,27.181332,48.09539,28.05615,4.0,0.00024993,5,791,0.10472,0.05934,0.06,0.0,0.0,0.5,,,-0.01,0.00886,0.00056,-0.00715,0.0,0.38383
491,502784,55.43177,162.85714,0.78571,0.91,1.189721,-0.002742,0.028739,0.002986,0.319578,0.029436,0.944367,58.72216,21.918793,58.304485,21.975544,4.0,0.00024982,14,773,0.09618,0.06914,0.08,0.0,0.0,0.44444,,,-0.01,0.00892,1e-05,-0.00675,-0.00068,0.80833
492,503808,72.23939,80.58333,1.0,0.91,1.178462,-0.00283,0.022992,0.003704,0.354286,0.042794,0.665658,67.783333,6.715429,66.821304,7.82845,4.0,0.00024972,12,772,0.09933,0.06433,0.08,0.0,0.0,0.16667,,,-0.01,0.00985,0.00099,-0.0077,-0.00125,0.86552
493,504832,72.22241,77.66667,1.0,0.92,1.107119,-0.004262,0.005469,0.004069,0.313534,0.052246,0.978769,62.377102,15.697334,62.189087,16.337561,4.0,0.00024962,9,786,0.0912,0.06355,0.08,0.0,0.0,0.0,,,-0.01,0.0106,0.00052,-0.00772,0.0,0.68917
494,505856,71.09425,98.5,1.0,0.93,1.173524,-0.003394,0.014826,0.003787,0.417773,0.04534,0.970631,56.847149,20.376486,55.775211,20.930969,4.0,0.00024952,8,799,0.09171,0.06348,0.07,0.0,0.0,0.5,,,-0.01,0.0086,-0.00016,-0.00573,-0.00073,0.61629
495,506880,66.19117,116.61538,0.92308,0.92,1.107106,-0.001862,0.019068,0.003817,0.34021,0.047468,0.972402,56.6208,24.408882,56.940945,24.891542,4.0,0.00024941,13,785,0.08057,0.07199,0.08,0.0,0.0,0.4,,,-0.01,0.00924,0.00012,-0.00668,-0.00054,0.9164
496,507904,72.02896,83.16667,1.0,0.94,1.184218,-0.002882,0.01569,0.003407,0.34289,0.03833,0.719109,67.000389,6.321288,66.677628,7.067118,4.0,0.00024931,12,775,0.08777,0.0769,0.06,0.0,0.0,0.5,,,-0.01,0.01015,0.00028,-0.00582,-0.00063,0.86083
497,508928,71.99257,87.90909,1.0,0.95,1.1063,-0.003426,0.015976,0.003809,0.342148,0.048898,0.945823,61.812496,15.335883,61.391262,16.576141,4.0,0.00024921,11,782,0.09243,0.07448,0.05,0.0,0.0,0.5,,,-0.01,0.00946,6e-05,-0.00493,-0.00023,0.8346
498,509952,72.28885,77.09091,1.0,0.95,1.06829,-0.002151,0.008444,0.004718,0.41436,0.066057,0.98653,56.272427,24.21331,55.888702,25.102375,4.0,0.00024911,11,807,0.09008,0.07728,0.05,0.0,0.0,0.33333,,,-0.01,0.00805,0.0002,-0.0061,0.00041,0.88621
499,510976,64.14044,131.9,0.9,0.95,1.112529,-0.002057,0.025851,0.003894,0.311621,0.051549,0.964041,58.16988,26.872309,58.521389,26.53426,4.0,0.000249,10,792,0.09051,0.08026,0.05,0.0,0.0,1.0,,,-0.01,0.00927,-0.00027,-0.00702,-0.00031,0.69522
500,512000,72.07433,78.0,1.0,0.98,1.210224,-0.003181,0.010104,0.003384,0.29741,0.032994,0.877842,67.271393,7.878485,67.059875,8.52138,4.0,0.0002489,13,764,0.10234,0.08791,0.02,0.0,0.0,0.57143,,,-0.01,0.00847,-0.00016,-0.00712,-0.00029,0.94694
501,513024,72.10068,78.91667,1.0,0.98,1.160419,-0.002978,0.030647,0.00429,0.428962,0.051374,0.918132,62.781597,16.728197,61.62566,18.055876,4.0,0.0002488,12,782,0.1081,0.09507,0.02,0.0,0.0,0.8,,,-0.01,0.00858,-0.00041,-0.00688,-0.00189,0.9152
502,514048,72.35719,75.75,1.0,0.98,1.055297,-0.002984,0.009594,0.003193,0.334968,0.033482,0.98849,52.537529,27.270529,51.594627,28.209068,4.0,0.0002487,8,812,0.11291,0.09673,0.02,0.0,0.0,0.0,,,-0.01,0.00944,-0.00069,-0.00534,-1e-05,0.68062
503,515072,64.94804,110.2,0.9,0.97,1.05102,-0.002148,0.018427,0.004047,0.354434,0.060826,0.984173,49.310921,31.467173,48.293571,32.054512,4.0,0.0002486,10,813,0.10757,0.08856,0.03,0.0,0.0,0.0,,,-0.01,0.00836,-0.00065,-0.00457,-0.00038,0.76686
504,516096,71.79315,91.75,1.0,0.97,1.18029,-0.003472,0.030584,0.004079,0.381443,0.049491,0.968448,52.878887,30.093967,52.146587,30.247154,4.0,0.00024849,8,805,0.11039,0.08275,0.03,0.0,0.0,0.0,,,-0.01,0.00888,-0.00044,-0.00582,-0.00062,0.62896
505,517120,58.20796,152.72727,0.81818,0.96,1.196507,-0.004115,0.010235,0.004627,0.432209,0.060093,0.98134,57.221985,21.623665,56.113346,22.938929,4.0,0.00024839,11,791,0.10435,0.07819,0.04,0.0,0.0,0.33333,,,-0.01,0.00838,-0.00032,-0.00529,-0.00058,0.68294
506,518144,72.27635,77.14286,1.0,0.96,1.166371,-0.003076,0.018045,0.00333,0.462166,0.030343,0.973048,56.080864,24.320934,54.220402,24.950415,4.0,0.00024829,7,808,0.10211,0.07449,0.04,0.0,0.0,0.0,,,-0.01,0.00716,-0.00032,-0.00581,-0.00119,0.55379
507,519168,59.69783,138.5,0.83333,0.95,1.12819,-0.004113,0.005877,0.003712,0.444743,0.043701,0.993743,44.877617,29.459448,43.041969,29.841448,4.0,0.00024819,6,822,0.12044,0.08829,0.05,0.0,0.0,0.0,,,-0.01,0.00804,-0.0004,-0.00636,0.0,0.40789
508,520192,71.17132,97.55556,1.0,0.95,1.141422,-0.003579,0.018279,0.004464,0.309911,0.052525,0.981051,43.799534,29.604361,43.168972,30.685051,4.0,0.00024808,9,802,0.10877,0.09044,0.05,0.0,0.0,0.66667,,,-0.01,0.00681,-0.00082,-0.00815,0.0,0.68289
509,521216,53.18534,166.5,0.75,0.92,1.140792,-0.003362,0.004461,0.005188,0.448279,0.071115,0.994552,56.388794,27.350536,56.064838,28.143312,4.0,0.00024798,12,780,0.09594,0.07945,0.08,0.0,0.0,0.33333,,,-0.01,0.00889,-0.00024,-0.00776,0.0,0.65364
510,522240,72.08258,79.38462,1.0,0.93,1.156835,-0.002597,0.006841,0.002598,0.312263,0.029088,0.536825,68.419876,3.819978,68.222916,3.792454,4.0,0.00024788,13,767,0.09291,0.07589,0.07,0.0,0.0,0.0,,,-0.01,0.0092,-9e-05,-0.00676,0.0,0.92363
511,523264,72.00318,86.54545,1.0,0.93,1.082855,-0.002623,0.026838,0.003486,0.286894,0.038504,0.859404,63.22578,12.551525,62.915051,13.32636,4.0,0.00024778,11,777,0.08698,0.07071,0.07,0.0,0.0,0.75,,,-0.01,0.01085,-6e-05,-0.00557,-0.00071,0.81075
512,524288,72.56712,76.1,1.0,0.93,1.108901,-0.004743,0.007588,0.003967,0.332332,0.053397,0.985956,60.222694,22.754164,59.574829,23.762823,4.0,0.00024767,10,792,0.0856,0.0648,0.07,0.0,0.0,0.0,,,-0.01,0.00998,0.00014,-0.00496,-0.00059,0.77408
513,525312,65.19773,102.27273,0.90909,0.93,1.131693,-0.002838,0.013217,0.003396,0.30153,0.041295,0.97375,59.966938,23.60985,59.78606,22.728128,4.0,0.00024757,11,787,0.08279,0.07052,0.06,0.0,0.09091,0.5,,,-0.01,0.0093,0.00014,-0.0058,-0.0003,0.75081
514,526336,71.64201,96.53846,1.0,0.94,1.154221,-0.002948,0.03674,0.003247,0.300098,0.03547,0.786361,62.702339,15.11201,63.241741,13.607574,4.0,0.00024747,13,767,0.09055,0.07625,0.05,0.0,0.0,0.2,,,-0.01,0.00886,0.00054,-0.00603,-0.00067,0.92074
515,527360,72.57913,72.72727,1.0,0.95,1.127752,-0.00268,0.006439,0.003052,0.328805,0.031006,0.909197,65.529076,7.499495,65.435966,8.532908,4.0,0.00024737,11,773,0.09235,0.06264,0.04,0.0,0.0,0.0,,,-0.01,0.0102,7e-05,-0.00515,0.0,0.78392
516,528384,72.61161,74.54545,1.0,0.96,1.118558,-0.003017,0.01443,0.003873,0.35621,0.046945,0.938877,62.343479,13.937361,61.731983,14.771863,4.0,0.00024726,11,762,0.09424,0.06909,0.03,0.0,0.0,0.0,,,-0.01,0.00989,-0.00011,-0.00532,-0.00103,0.79323
517,529408,61.153,131.85714,0.85714,0.95,1.044804,-0.004432,0.019675,0.004125,0.477881,0.054269,0.962703,50.774929,20.697847,48.704872,21.625023,4.0,0.00024716,7,795,0.09431,0.07341,0.04,0.0,0.0,0.66667,,,-0.01,0.00884,3e-05,-0.00578,-0.00226,0.49529
518,530432,62.75519,93.5,0.875,0.96,1.006301,-0.003335,0.014967,0.003022,0.396549,0.036865,0.976778,48.128754,23.417336,46.608295,24.891808,4.0,0.00024706,8,805,0.09054,0.06918,0.02,0.0,0.125,0.5,,,-0.01,0.00897,-1e-05,-0.0058,-0.00142,0.60339
519,531456,57.75138,150.81818,0.81818,0.95,0.965286,-0.004102,0.019569,0.003283,0.295436,0.039621,0.972267,52.043491,25.956795,52.008842,26.840683,4.0,0.00024696,11,796,0.10239,0.07671,0.02,0.0,0.09091,0.5,,,-0.01,0.01212,-0.00011,-0.00592,-0.00064,0.73322
520,532480,71.3047,107.54545,1.0,0.95,1.146337,-0.001633,0.032121,0.003107,0.279498,0.040109,0.783879,62.895325,15.283458,64.115234,12.773249,4.0,0.00024685,11,786,0.07999,0.06365,0.02,0.0,0.0,0.5,,,-0.01,0.01048,8e-05,-0.00521,3e-05,0.79991
521,533504,72.42976,78.4,1.0,0.95,1.172545,-0.005509,0.00613,0.004808,0.324769,0.067662,0.67813,66.231857,3.624237,66.125069,4.266369,4.0,0.00024675,10,770,0.09152,0.07045,0.02,0.0,0.0,0.0,,,-0.01,0.0095,-0.00031,-0.00552,0.0,0.71081
522,534528,71.57446,96.33333,1.0,0.95,1.097739,-0.002744,0.018685,0.003081,0.333417,0.031669,0.844267,62.450691,9.777523,62.289761,10.719299,4.0,0.00024665,12,783,0.08741,0.07727,0.02,0.0,0.0,1.0,,,-0.01,0.0092,-0.00039,-0.0056,-0.00155,0.89083
523,535552,72.65874,73.0,1.0,0.96,1.023236,-0.002739,0.005421,0.003024,0.321727,0.035958,0.976943,59.494091,15.248943,59.45892,16.175629,4.0,0.00024655,10,799,0.08839,0.06955,0.02,0.0,0.0,1.0,,,-0.01,0.00936,-0.00015,-0.00388,0.00018,0.78242
524,536576,72.6117,73.33333,1.0,0.96,1.030599,-0.003379,0.013432,0.002994,0.425168,0.029122,0.97438,53.887787,20.904957,52.403347,21.362223,4.0,0.00024644,6,814,0.0852,0.06531,0.02,0.0,0.0,0.0,,,-0.01,0.00856,-0.00039,-0.00401,-0.00088,0.4799
525,537600,46.96317,184.33333,0.66667,0.94,1.123582,-0.00348,0.006775,0.003067,0.401106,0.037702,0.980764,51.292885,18.005714,50.213413,19.022135,4.0,0.00024634,6,803,0.08506,0.06162,0.03,0.0,0.16667,1.0,,,-0.01,0.00812,-0.00031,-0.00231,-0.00029,0.3054
526,538624,58.074,145.27273,0.81818,0.92,1.142698,-0.003881,0.01411,0.003999,0.331533,0.050642,0.962802,54.806953,18.201635,54.314861,19.487629,4.0,0.00024624,11,784,0.08172,0.06256,0.04,0.0,0.09091,1.0,,,-0.01,0.00952,-0.0001,-0.00362,-0.00078,0.65753
527,539648,64.86949,116.3,0.9,0.91,1.065416,-0.003815,0.021335,0.005232,0.377967,0.074149,0.905903,60.969219,13.202334,60.15752,14.476416,4.0,0.00024614,10,768,0.08694,0.06535,0.05,0.0,0.0,1.0,,,-0.01,0.01005,-0.00018,-0.00624,-0.00117,0.65549
528,540672,64.45122,93.3,0.9,0.92,1.08463,-0.001858,0.032483,0.003878,0.283935,0.043422,0.893996,57.990211,16.326574,57.839863,16.861113,4.0,0.00024604,10,792,0.09411,0.08199,0.04,0.0,0.1,1.0,,,-0.01,0.00928,-0.00042,-0.0048,0.0001,0.6808
529,541696,72.17067,82.1,1.0,0.93,1.165135,-0.003524,0.018728,0.0037,0.315345,0.039028,0.905326,58.561504,12.219484,57.946598,13.496121,4.0,0.00024593,10,777,0.09046,0.07392,0.04,0.0,0.0,1.0,,,-0.01,0.00908,-0.00052,-0.00442,-0.00062,0.71893
530,542720,60.48682,156.85714,0.85714,0.93,1.200417,-0.003281,0.032007,0.002342,0.265441,0.023263,0.915,52.864376,18.843428,53.118275,18.938347,4.0,0.00024583,7,786,0.0953,0.08079,0.04,0.0,0.0,1.0,,,-0.01,0.00888,-0.00065,-0.00458,-0.00019,0.43742
531,543744,63.80132,138.5,0.9,0.92,1.249593,-0.005504,0.01831,0.005838,0.358734,0.079555,0.906785,59.345989,13.224437,59.471493,13.648989,4.0,0.00024573,10,773,0.09877,0.07631,0.05,0.0,0.0,0.85714,,,-0.01,0.0083,-0.00059,-0.00448,0.0,0.63226
532,544768,72.35662,78.0,1.0,0.92,1.113154,-0.003703,0.008908,0.004207,0.342053,0.054897,0.872793,63.426079,7.134197,63.806454,8.138332,4.0,0.00024563,11,774,0.09473,0.07785,0.05,0.0,0.0,0.8,,,-0.01,0.00919,-0.00026,-0.00704,0.00113,0.78203
533,545792,71.60481,92.07692,1.0,0.92,1.029826,-0.003773,0.019201,0.003904,0.350764,0.050537,0.72108,64.087204,9.402009,65.0634,8.387341,4.0,0.00024552,13,772,0.08974,0.08323,0.05,0.0,0.0,0.42857,,,-0.01,0.00875,0.00025,-0.00599,6e-05,0.93165
534,546816,71.94985,88.09091,1.0,0.92,1.029033,-0.002164,0.028791,0.004058,0.324314,0.054897,0.8166,62.864311,11.471737,62.662739,12.103168,4.0,0.00024542,11,786,0.08997,0.08189,0.05,0.0,0.0,0.5,,,-0.01,0.00966,-0.00012,-0.00585,-0.00161,0.83528
535,547840,65.05591,92.45455,0.90909,0.94,1.107261,-0.003839,0.010091,0.003839,0.29117,0.052037,0.761613,65.676651,4.662158,65.634216,6.256927,4.0,0.00024532,11,778,0.09311,0.07881,0.04,0.0,0.09091,0.0,,,-0.01,0.00959,-0.00037,-0.00419,-0.00024,0.70962
536,548864,71.89813,91.9,1.0,0.95,1.127095,-0.002603,0.008112,0.003199,0.310629,0.035226,0.716438,65.177422,4.843189,65.45417,5.169506,4.0,0.00024522,10,752,0.08036,0.07115,0.03,0.0,0.0,1.0,,,-0.01,0.00955,-0.00037,-0.00527,0.0,0.70641
537,549888,70.9455,112.2,1.0,0.96,1.146605,-0.002684,0.010983,0.003499,0.331773,0.041748,0.582779,65.163383,5.954737,65.449806,5.097297,4.0,0.00024511,10,769,0.07743,0.07436,0.02,0.0,0.0,0.6,,,-0.01,0.00905,0.00015,-0.00497,0.0,0.6998
538,550912,72.01259,87.75,1.0,0.97,1.090711,-0.004166,0.004536,0.004652,0.351179,0.066929,0.547406,66.987221,3.088976,67.221115,3.039992,4.0,0.00024501,12,750,0.07589,0.06543,0.02,0.0,0.0,0.0,,,-0.01,0.00955,-7e-05,-0.00412,0.0,0.84932
539,551936,72.62565,74.0,1.0,0.98,1.042412,-0.00355,0.002863,0.004199,0.34302,0.056466,0.652349,67.372269,2.518226,68.206528,2.669894,4.0,0.00024491,16,764,0.07729,0.07394,0.01,0.0,0.0,0.5,,,-0.01,0.0109,0.00032,-0.00653,0.0,1.13958
540,552960,72.16677,76.30769,1.0,0.99,1.072781,-0.00362,0.002369,0.002545,0.289923,0.020368,0.707582,68.232231,2.616627,68.670853,2.636404,4.0,0.00024481,13,731,0.07436,0.07366,0.0,0.0,0.0,0.6,,,-0.01,0.00809,0.00031,-0.00762,0.0,0.92493
541,553984,72.14531,77.75,1.0,0.99,1.017318,-0.003097,0.013577,0.004331,0.339707,0.055978,0.708339,66.279442,6.067426,65.970558,6.481661,4.0,0.0002447,12,733,0.07786,0.07815,0.0,0.0,0.0,0.0,,,-0.01,0.00841,2e-05,-0.00693,-0.0005,0.88024
542,555008,72.42221,71.22222,1.0,0.99,0.948575,-0.003631,0.005078,0.004039,0.420038,0.052141,0.968819,62.49575,12.021891,61.956196,13.183267,4.0,0.0002446,9,591,0.08671,0.08671,0.0,0.0,0.0,0.5,,,-0.01,0.00748,-0.00027,-0.00612,0.00025,0.7011
