iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
92,94208,-15.94981,261.5,0.0,0.0,1.337297,-0.001352,2.225209,0.008622,3173,-0.01,-0.03664,-0.00033,-0.00153,-0.04528,-0.00146
93,95232,-23.97743,206.5,0.0,0.0,1.337845,0.000928,3.062603,0.00314,2692,-0.01,-0.03444,-0.00228,-0.00161,-0.0583,-0.00142
94,96256,-12.63655,145.0,0.0,0.0,1.368788,-0.040166,4.154297,0.004329,2502,-0.01,-0.03317,-0.00214,-0.00109,-0.11252,-0.00266
95,97280,-11.99594,203.125,0.0,0.0,1.367616,-0.000808,2.363925,0.009918,2681,-0.01,-0.03241,-0.00188,-0.00139,-0.07162,-0.00248
96,98304,-13.66755,101.2,0.0,0.0,1.396728,0.101473,2.173848,0.003544,2458,-0.01,-0.0355,-0.00376,-0.00101,-0.05912,-0.00262
97,99328,-17.34485,135.28571,0.0,0.0,1.315232,0.004468,6.589557,0.009723,2585,-0.01,-0.03041,-0.00201,-0.00125,-0.16261,-0.00331
98,100352,-15.34364,203.0,0.0,0.0,1.326882,0.018906,1.704108,0.006118,2599,-0.01,-0.02678,-0.00171,-0.00128,-0.04718,-0.00293
99,101376,-8.79271,34.66667,0.0,0.0,1.370596,0.017118,1.067982,0.007176,2579,-0.01,-0.03279,-0.00173,-0.00142,-0.03223,-0.00204
100,102400,-21.34595,233.0,0.0,0.0,1.325619,-7.7e-05,3.544332,0.00553,2373,-0.01,-0.03271,-0.00053,-0.00115,-0.08955,-0.00192
101,103424,-14.40717,206.66667,0.0,0.0,1.363818,-0.032022,2.29631,0.005263,2445,-0.01,-0.03564,-0.00071,-0.00156,-0.06333,-0.00191
102,104448,-17.215,101.2,0.0,0.0,1.392653,-0.004692,2.284095,0.002767,2623,-0.01,-0.03456,-0.00068,-0.00191,-0.05925,-0.00262
103,105472,-14.42707,200.5,0.0,0.0,1.349351,-0.026068,3.139531,0.003754,2553,-0.01,-0.03394,-3e-05,-0.00203,-0.07399,-0.00196
104,106496,-14.90553,160.0,0.0,0.0,1.326704,-0.000129,7.322119,0.002839,2508,-0.01,-0.03359,-0.00023,-0.00148,-0.16351,-0.00334
105,107520,-22.90182,261.0,0.0,0.0,1.415848,0.016335,0.953353,0.004368,2960,-0.01,-0.03831,-0.00151,-0.001,-0.02741,-0.00065
106,108544,-10.25138,119.125,0.0,0.0,1.325532,0.002514,2.045398,0.003342,2396,-0.01,-0.03133,-0.00055,-0.00117,-0.05839,-0.00364
107,109568,-21.75735,184.33333,0.0,0.0,1.285869,0.081105,5.224247,0.011093,2849,-0.01,-0.03159,-0.00034,-0.00112,-0.14029,-0.00273
108,110592,-18.32991,41.5,0.0,0.0,1.327799,0.000259,0.950583,0.000648,2344,-0.01,-0.03485,-0.00183,-0.00126,-0.00873,-0.00105
109,111616,-14.46781,235.8,0.0,0.0,1.28161,-0.002857,0.436295,0.00663,2286,-0.01,-0.03324,-0.00161,-0.00178,-0.01673,-0.00106
110,112640,-20.07509,228.71429,0.0,0.0,1.227829,-0.006433,1.911414,0.00515,2202,-0.01,-0.03139,-0.00078,-0.00146,-0.05173,-0.00156
111,113664,-23.03579,209.5,0.0,0.0,1.31819,-0.199432,0.904811,0.009629,2695,-0.01,-0.03599,-0.00106,-0.00172,-0.02995,-0.00055
112,114688,-17.41035,375.0,0.0,0.0,1.094159,0.060658,0.961043,0.00569,2728,-0.01,-0.03153,-0.00062,-0.00166,-0.0227,0.0
113,115712,-20.44554,263.16667,0.0,0.0,1.014882,-0.017128,3.2763,0.006621,2367,-0.01,-0.02695,0.00106,-0.0008,-0.08934,-0.00121
114,116736,-15.39049,154.0,0.0,0.0,1.045818,0.092889,5.255831,0.013721,2702,-0.01,-0.02812,0.00137,-0.00074,-0.11365,-0.00295
115,117760,-14.72752,375.0,0.0,0.0,1.059929,0.00863,0.479026,0.005776,3015,-0.01,-0.03262,0.00015,-0.0014,-0.00203,0.0
116,118784,-19.55086,179.71429,0.0,0.0,1.174555,-0.05469,4.295209,0.008524,2940,-0.01,-0.02623,0.00218,-0.00074,-0.11686,-0.00343
117,119808,-15.3412,179.14286,0.0,0.0,1.157088,0.00097,6.264865,0.007297,2735,-0.01,-0.03012,0.00159,-0.00031,-0.1238,-0.0036
118,120832,-10.74347,198.5,0.0,0.0,1.142995,-0.011824,1.831319,0.001756,3079,-0.01,-0.0317,0.0004,-0.00092,-0.06217,-0.0009
119,121856,-9.23304,287.25,0.0,0.0,1.192324,-0.002139,2.699288,0.004569,2673,-0.01,-0.03161,9e-05,-0.00086,-0.04864,-0.0007
120,122880,-17.99604,260.5,0.0,0.0,1.217266,0.005469,3.738773,0.003234,2683,-0.01,-0.02979,0.00018,0.00021,-0.05919,-0.00139
121,123904,-10.6175,145.33333,0.0,0.0,1.166854,-0.076048,1.744049,0.005419,2736,-0.01,-0.0342,0.00035,0.00017,-0.05932,-0.00143
122,124928,-18.12624,243.6,0.0,0.0,1.202888,-0.035041,4.402285,0.007875,2620,-0.01,-0.02803,-0.00096,0.00038,-0.08083,-0.00144
123,125952,-17.18637,154.72727,0.0,0.0,1.279925,-0.002596,4.939497,0.002622,2406,-0.01,-0.01802,-0.00034,-0.00084,-0.10734,-0.00432
124,126976,-19.04574,147.66667,0.0,0.0,1.294356,0.077175,5.012445,0.004663,2788,-0.01,-0.02199,-0.00227,1e-05,-0.10513,-0.0013
125,128000,-9.28349,129.42857,0.0,0.0,1.334366,0.056057,2.729027,0.008736,2552,-0.01,-0.02386,-0.00175,-0.00025,-0.06335,-0.00344
126,129024,-16.90955,154.45455,0.0,0.0,1.244218,0.123271,8.893216,0.008884,2578,-0.01,-0.02806,0.00046,-7e-05,-0.15615,-0.00567
127,130048,-14.34589,91.41667,0.0,0.0,1.323096,-0.001739,6.544775,0.004898,2541,-0.01,-0.02934,0.00162,-0.00059,-0.19299,-0.00755
128,131072,-10.05837,84.5,0.0,0.0,1.417663,-0.014512,1.830712,0.005165,2608,-0.01,-0.03228,-0.0004,-0.00088,-0.04846,-0.0031
129,132096,-14.92722,236.6,0.0,0.0,1.418131,0.003881,3.203428,0.006907,2383,-0.01,-0.03482,-0.0011,-0.0007,-0.06392,-0.00118
130,133120,-15.81703,104.0,0.0,0.0,1.474778,0.152059,4.532671,0.002789,2042,-0.01,-0.03567,-0.00131,-0.00059,-0.08172,-0.00212
131,134144,-19.97879,179.0,0.0,0.0,1.451163,-0.000112,4.968192,0.001974,2183,-0.01,-0.0345,-0.00092,-0.00031,-0.10686,-0.00238
132,135168,-18.81237,176.42857,0.0,0.0,1.495458,-0.003236,2.558463,0.001691,2347,-0.01,-0.03538,-0.00019,-0.00082,-0.07099,-0.00273
133,136192,-12.0836,202.5,0.0,0.0,1.54515,-0.029713,2.618849,0.002796,2661,-0.01,-0.04051,-0.00188,-0.00015,-0.05693,-0.00082
134,137216,-14.23444,202.625,0.0,0.0,1.457565,0.003304,2.791018,0.003972,2675,-0.01,-0.03293,-0.00023,0.00016,-0.06601,-0.00327
135,138240,-12.08848,208.0,0.0,0.0,1.448719,-0.00259,2.215084,0.00307,2781,-0.01,-0.03495,-0.00054,-5e-05,-0.04739,-0.00162
136,139264,-22.73102,244.0,0.0,0.0,1.398229,0.007683,5.815981,0.006683,2341,-0.01,-0.03515,-0.00073,1e-05,-0.15038,-0.00161
137,140288,-11.31664,107.33333,0.0,0.0,1.3595,0.041892,5.660955,0.006937,2019,-0.01,-0.03275,-0.00015,-0.00029,-0.10291,-0.00486
138,141312,-23.32263,375.0,0.0,0.0,1.464023,0.001283,2.146635,0.002941,2129,-0.01,-0.04251,-0.0029,0.00062,-0.02726,0.0
139,142336,-20.29731,261.66667,0.0,0.0,1.474353,0.04137,0.821283,0.006687,2597,-0.01,-0.03837,-0.00272,0.00072,-0.011,-0.00064
140,143360,-15.47695,230.0,0.0,0.0,1.406834,0.00359,5.707657,0.008375,2343,-0.01,-0.0366,-0.00249,0.0008,-0.11231,-0.00191
141,144384,-22.64734,147.0,0.0,0.0,1.439492,0.002325,3.030614,0.005587,2177,-0.01,-0.03492,-0.00277,-0.00017,-0.07716,-0.00372
142,145408,-13.1947,258.66667,0.0,0.0,1.459738,0.002027,0.631563,0.007655,2076,-0.01,-0.04136,-0.00451,0.00083,-0.0082,-0.00057
143,146432,-20.53979,237.8,0.0,0.0,1.423972,0.19607,1.966463,0.007686,2117,-0.01,-0.03625,-0.00377,-0.00064,-0.03139,-0.00109
144,147456,-21.23202,267.33333,0.0,0.0,1.406929,0.001738,2.840876,0.00645,2279,-0.01,-0.03755,-0.00327,0.00018,-0.06821,-0.00112
145,148480,-12.16928,145.33333,0.0,0.0,1.418256,0.073711,1.097783,0.005733,2430,-0.01,-0.03926,-0.00328,9e-05,-0.02177,-0.00127
