iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
121,123904,-6.54733,600.0,0.0,0.16,1.982115,-0.000929,0.404635,0.001248,636,0.0967,1.0,0.0,,,-0.01,0.00655,0.00013,-0.01197,-0.00069,0.0
122,124928,26.07559,354.5,0.83333,0.21,1.944856,0.000748,82.742446,0.006318,637,0.09236,0.83333,1.0,,,-0.01,0.00518,0.00013,-0.01898,-0.00172,0.31502
123,125952,-7.70293,600.0,0.0,0.21,2.018384,0.048731,0.632817,0.001317,455,0.07159,1.0,1.0,,,-0.01,0.00825,5e-05,-0.01666,-0.00383,0.0
124,126976,27.40204,382.66667,0.66667,0.23,2.000199,0.048045,29.156726,0.005537,503,0.08478,0.66667,1.0,,,-0.01,0.00697,0.00024,-0.01313,-0.00129,0.12962
125,128000,36.33975,329.25,1.0,0.27,2.134912,0.000986,47.062004,0.008044,466,0.07754,1.0,0.0,,,-0.01,0.00818,0.00017,-0.01748,-0.00144,0.2085
126,129024,nan,nan,0.0,0.27,2.189417,0.000694,1.358391,0.001776,479,0.08284,0.0,0.0,,,-0.01,0.00923,-7e-05,-0.01859,-0.00366,0.0
127,130048,15.49657,482.0,0.5,0.28,2.121028,-0.035217,12.790922,0.001959,493,0.08525,1.0,0.0,,,-0.01,0.00681,-4e-05,-0.01632,-0.00525,0.0611
128,131072,-8.80514,600.0,0.0,0.28,2.031655,0.001357,0.936221,0.008026,577,0.09904,1.0,0.0,,,-0.01,0.00898,-0.00034,-0.01938,-0.0047,0.0
129,132096,-8.9375,600.0,0.0,0.28,2.033156,-0.04387,0.79309,0.005352,592,0.09858,1.0,1.0,,,-0.01,0.00808,0.00023,-0.01646,-0.00734,0.0
130,133120,-10.96088,600.0,0.0,0.28,1.995632,-0.000945,0.397794,0.001534,512,0.08803,1.0,0.8,,,-0.01,0.00762,0.00028,-0.01536,-0.00343,0.0
131,134144,-9.63594,600.0,0.0,0.28,2.080606,-0.048999,0.790029,0.004026,628,0.10182,1.0,0.0,,,-0.01,0.00609,3e-05,-0.01351,-0.01086,0.0
132,135168,1.00501,410.33333,0.33333,0.29,1.952865,0.000303,11.258077,0.00131,620,0.09127,1.0,0.0,,,-0.01,0.0066,7e-05,-0.01544,-0.00545,0.04263
133,136192,-6.82363,474.0,0.0,0.29,1.977195,-0.000392,0.49762,0.003464,612,0.09541,1.0,0.0,,,-0.01,0.00738,0.0001,-0.01392,-0.012,-0.00021
134,137216,6.09583,439.5,0.5,0.3,2.018608,0.000492,10.880889,0.00296,560,0.09287,1.0,0.0,,,-0.01,0.00607,-6e-05,-0.01618,-0.00031,0.03861
135,138240,19.30181,414.0,0.66667,0.32,2.068829,-0.036569,21.127401,0.005004,458,0.07796,1.0,1.0,,,-0.01,0.00742,-0.00012,-0.01493,-0.00249,0.09535
136,139264,nan,nan,0.0,0.32,2.125107,0.007691,0.534237,0.004259,514,0.08732,0.0,0.0,,,-0.01,0.00734,6e-05,-0.0111,-0.00416,0.0
137,140288,-9.28121,600.0,0.0,0.32,1.988877,0.100902,0.789709,0.004097,609,0.10004,1.0,0.0,,,-0.01,0.00744,-0.00014,-0.01397,-0.00653,0.0
138,141312,-7.62806,600.0,0.0,0.32,1.908179,0.03233,0.399471,0.0024,711,0.10516,1.0,1.0,,,-0.01,0.00607,-0.00042,-0.01684,-0.00506,0.0
139,142336,-7.64483,597.5,0.0,0.32,1.951974,-0.076194,0.241949,0.002207,587,0.09342,1.0,0.6,,,-0.01,0.00664,-6e-05,-0.01583,-0.0006,-0.0002
140,143360,14.48219,449.0,0.5,0.33,2.026827,0.023396,11.967542,0.007509,462,0.07644,1.0,0.0,,,-0.01,0.00773,0.00038,-0.01224,-0.00524,0.05187
141,144384,-7.83171,600.0,0.0,0.32,2.018152,-0.004884,0.510229,0.005438,531,0.09137,1.0,0.0,,,-0.01,0.007,0.00028,-0.01603,-0.00393,0.0
142,145408,31.6208,336.0,1.0,0.34,2.060606,0.030307,17.833197,0.004552,541,0.09063,1.0,0.0,,,-0.01,0.00798,2e-05,-0.01781,-0.00068,0.10967
143,146432,9.70418,531.5,0.5,0.35,2.052352,-0.000866,3.222273,0.003201,493,0.08495,1.0,0.0,,,-0.01,0.00871,0.00043,-0.01753,-0.00453,0.04824
144,147456,-8.83824,600.0,0.0,0.35,1.995273,0.047044,0.57247,0.003918,566,0.09331,1.0,0.0,,,-0.01,0.00603,-5e-05,-0.01718,-0.00324,0.0
145,148480,-8.463,600.0,0.0,0.35,1.961513,0.034437,0.350712,0.001808,593,0.09485,1.0,0.0,,,-0.01,0.00629,-0.00023,-0.01715,-0.00452,0.0
146,149504,4.1885,486.0,0.33333,0.35,1.944248,0.021407,13.326578,0.00229,633,0.10109,1.0,1.0,,,-0.01,0.00654,-1e-05,-0.01919,-0.00376,0.05855
