iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
71,72704,39.7284,167.33333,1.0,0.63,1.617723,0.042512,28.875345,0.001535,2041,0.15159,0.66667,0.0,-0.01,0.00125,-0.00177,-0.00828,0.00654,0.19794
72,73728,14.06982,273.83333,0.5,0.63,1.59844,0.069403,30.165875,0.002835,2144,0.13599,0.33333,1.0,-0.01,-0.00408,-0.00047,-0.01019,-0.08844,0.19036
73,74752,33.44798,134.14286,1.0,0.64,1.560163,-0.014705,64.551808,0.002714,2287,0.15868,0.57143,1.0,-0.01,0.00203,0.00015,-0.01232,-0.11638,0.44566
74,75776,20.52097,216.66667,0.66667,0.63,1.555632,-0.006585,39.122764,0.002606,2229,0.1514,0.33333,1.0,-0.01,0.00296,0.00055,-0.01408,-0.0882,0.24665
75,76800,43.72057,112.42857,1.0,0.66,1.541789,0.091321,59.1338,0.001364,2094,0.14914,0.57143,1.0,-0.01,0.00253,-0.0003,-0.01363,-0.01724,0.52644
76,77824,35.90751,173.0,0.8,0.68,1.518126,-0.094115,64.86616,0.001791,2427,0.15872,0.2,1.0,-0.01,0.00293,-0.00137,-0.01019,-0.10564,0.30829
77,78848,-1.84895,207.0,0.66667,0.67,1.610253,-0.000286,17.602621,0.003322,2509,0.18295,0.66667,0.0,-0.01,0.00375,-0.00151,-0.0126,-0.02815,0.07297
78,79872,16.67869,281.0,0.5,0.67,1.610545,-0.002104,22.153369,0.002328,2324,0.14254,0.25,0.66667,-0.01,-0.00019,-0.00088,-0.0087,-0.07206,0.12925
79,80896,26.59827,228.33333,0.66667,0.69,1.601247,-0.002903,36.556283,0.003483,1965,0.15356,0.33333,1.0,-0.01,0.00307,-0.00089,-0.01314,0.00776,0.23777
80,81920,35.9632,166.42857,0.71429,0.69,1.579024,-0.032766,68.466799,0.002444,2069,0.14771,0.28571,1.0,-0.01,0.00293,-0.00038,-0.01296,-0.07648,0.38593
