iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
322,329728,34.33883,104.84615,1.0,0.85,1.106991,-0.060227,37.500459,0.000119,2249,0.14368,-0.01,0.00966,-0.00115,-0.00293,0.00127,0.52056
323,330752,35.11724,106.625,0.875,0.86,1.015131,0.044659,19.942545,0.00019,2539,0.13751,-0.01,0.01006,-0.00261,-0.00373,-0.00724,0.33092
324,331776,23.6567,101.14286,0.71429,0.86,1.068812,0.004415,29.659683,0.000204,2678,0.14716,-0.01,0.00883,-0.004,-0.0039,-0.01439,0.1983
325,332800,26.508,145.0,0.875,0.87,1.102286,-1.3e-05,16.76841,0.000154,2638,0.14893,-0.01,0.00887,-0.00076,-0.00427,-0.01349,0.26357
326,333824,30.91575,106.18182,0.90909,0.87,1.059055,-0.030758,26.791595,0.000592,2361,0.13553,-0.01,0.00825,-0.00178,-0.0026,-0.02285,0.42865
327,334848,23.76627,123.55556,0.88889,0.87,1.205077,-0.011107,36.33111,0.000593,2452,0.14334,-0.01,0.00955,-0.0059,-0.00237,-0.0323,0.30578
328,335872,30.52999,113.3,0.9,0.88,1.0598,-0.000104,26.423531,5.2e-05,2080,0.1388,-0.01,0.00849,-0.00365,-0.00264,-0.01981,0.36596
329,336896,27.60961,103.125,0.75,0.87,1.093836,-0.019895,21.281109,0.000247,2472,0.14641,-0.01,0.00959,0.00078,-0.00292,-0.01461,0.25791
330,337920,35.6875,118.85714,1.0,0.89,1.127471,-0.000755,19.90478,0.000163,2125,0.15843,-0.01,0.00997,-0.00318,-0.00237,0.00044,0.31798
331,338944,32.64173,144.625,0.875,0.89,1.100199,-0.000651,19.355274,0.000483,1933,0.14702,-0.01,0.00865,-0.00056,-0.00295,0.00118,0.30646
332,339968,33.7579,106.22222,1.0,0.89,1.114495,-0.018658,22.724637,0.001043,2366,0.14684,-0.01,0.01007,-0.00334,-0.00401,0.00214,0.34762
333,340992,39.43769,123.0,1.0,0.9,1.165157,0.064954,18.31647,0.000269,2788,0.15276,-0.01,0.00915,-0.00401,-0.00346,0.00118,0.42538
334,342016,27.51286,110.88889,0.77778,0.89,1.097289,-0.010113,33.453783,0.000326,2530,0.13239,-0.01,0.00784,-0.00226,-0.00328,-0.03879,0.3137
335,343040,35.06944,128.375,1.0,0.91,1.078677,0.000232,24.518394,0.00015,2590,0.14286,-0.01,0.00825,-0.00223,-0.0039,-0.01746,0.36223
336,344064,35.88695,130.33333,0.88889,0.9,1.054739,0.035059,15.664163,0.000483,2117,0.15204,-0.01,0.00877,-0.00402,-0.00328,0.00094,0.39814
337,345088,31.48405,104.55556,0.88889,0.91,1.100715,-0.000397,22.868789,6.7e-05,2757,0.16795,-0.01,0.00974,-0.00157,-0.0047,-0.00736,0.34793
338,346112,33.69389,105.7,0.9,0.9,1.047884,-0.000631,25.276306,7.1e-05,2100,0.15364,-0.01,0.00917,-0.00538,-0.00372,-0.02432,0.41829
339,347136,39.30629,115.57143,1.0,0.92,1.045831,-0.02129,14.622826,0.000335,2809,0.15999,-0.01,0.00804,-0.00335,-0.00382,0.00258,0.33786
340,348160,22.09072,129.5,0.75,0.9,1.074545,-0.000285,37.975083,0.000107,3005,0.14267,-0.01,0.00872,-0.0055,-0.00304,-0.03474,0.27314
341,349184,25.72635,119.90909,0.72727,0.89,1.042131,0.080059,42.684092,0.000155,2118,0.14686,-0.01,0.01051,-0.00976,-0.00236,-0.01429,0.39072
342,350208,44.02561,95.85714,1.0,0.89,1.137784,0.007894,21.000452,0.000348,2275,0.15797,-0.01,0.0085,-0.01028,-0.00373,0.00337,0.33202
343,351232,29.74291,125.3,0.8,0.88,1.274896,-0.000145,24.706334,0.000369,1871,0.1569,-0.01,0.00933,-0.00457,-0.003,-0.00529,0.35918
344,352256,44.2565,97.71429,1.0,0.88,1.070304,-0.000633,24.532612,0.000153,2596,0.15846,-0.01,0.0086,-0.00444,-0.00434,-0.02281,0.35927
345,353280,26.81711,135.54545,0.81818,0.87,1.044456,-0.077982,18.995389,0.000117,2264,0.14997,-0.01,0.00909,-0.0025,-0.00287,-0.00653,0.39241
346,354304,31.31287,117.0,0.875,0.87,1.064088,0.000522,24.127375,0.00033,2723,0.15176,-0.01,0.00853,-0.00645,-0.0039,-0.00499,0.31135
347,355328,27.3757,122.28571,0.85714,0.86,1.137121,-0.086154,23.153195,0.001384,2791,0.15191,-0.01,0.00936,-0.00672,-0.00311,-0.00761,0.24172
348,356352,33.74495,115.88889,1.0,0.88,1.076671,-0.000723,25.665744,0.000119,2566,0.15496,-0.01,0.01029,-0.00289,-0.00344,-0.01538,0.38829
349,357376,29.92081,112.11111,0.88889,0.88,1.23481,0.030715,19.02925,0.000239,3202,0.15802,-0.01,0.01081,-0.00581,-0.00347,-0.00548,0.34198
350,358400,26.46286,133.625,0.875,0.87,1.094599,-0.00048,18.389595,0.000452,2783,0.15193,-0.01,0.00683,-0.00812,-0.00358,-0.00937,0.27884
351,359424,43.29002,127.4,1.0,0.87,1.09617,-0.059072,11.315465,0.000407,2619,0.14819,-0.01,0.00778,-0.00317,-0.00405,-0.0003,0.23897
352,360448,17.91722,149.85714,0.71429,0.87,1.100838,0.097863,26.966553,0.000133,3083,0.16509,-0.01,0.00745,-0.00183,-0.00217,-0.02491,0.19333
353,361472,31.51603,152.77778,0.77778,0.86,1.123092,-0.000784,17.927223,0.000177,2504,0.14567,-0.01,0.00866,-0.00196,-0.00342,0.00327,0.32535
354,362496,40.9656,115.0,1.0,0.88,1.112888,-0.10121,31.460092,0.000417,2481,0.14511,-0.01,0.00736,-0.00313,-0.00332,-0.01585,0.40331
355,363520,16.67204,128.33333,0.44444,0.85,1.059654,-8.4e-05,25.07482,0.0002,2719,0.14353,-0.01,0.00817,-0.00306,-0.00324,-0.02824,0.24097
356,364544,29.55148,116.375,0.875,0.84,1.156462,0.036594,24.711986,0.000126,2583,0.1408,-0.01,0.00813,-0.00268,-0.00287,-0.00826,0.29383
357,365568,21.78661,121.22222,0.55556,0.81,1.111896,-0.032311,19.902663,0.000254,2725,0.14011,-0.01,0.00881,-0.0004,-0.0031,-0.02056,0.24007
358,366592,42.87766,117.0,1.0,0.83,1.142456,-0.000721,27.991485,0.000252,2534,0.14379,-0.01,0.01011,-0.00231,-0.00278,0.00035,0.42274
359,367616,31.26685,111.11111,0.77778,0.82,1.141762,-0.000665,18.276771,0.000189,2677,0.1569,-0.01,0.00983,-0.00688,-0.00357,-0.012,0.33673
360,368640,31.74091,119.16667,1.0,0.82,1.139837,0.032588,25.635992,0.00039,3090,0.15812,-0.01,0.00742,-0.01105,-0.00259,0.00174,0.25202
361,369664,31.86019,145.22222,0.88889,0.81,1.173559,-0.000404,19.326387,0.000339,2720,0.16938,-0.01,0.00882,-0.0079,-0.00339,0.00112,0.36445
362,370688,42.74022,120.1,1.0,0.83,1.08272,-0.058885,24.771718,0.000221,2669,0.14527,-0.01,0.0089,-0.00128,-0.00278,0.00488,0.4622
363,371712,40.18881,102.18182,0.90909,0.82,1.107713,-0.048212,18.909794,0.000835,2468,0.14511,-0.01,0.00851,-0.00295,-0.00369,-0.01237,0.48397
364,372736,30.72561,113.0,1.0,0.86,1.111547,-0.00032,26.515405,0.00052,2603,0.15142,-0.01,0.00956,-0.00378,-0.00391,-0.0132,0.29855
365,373760,33.98442,109.4,0.8,0.84,1.183722,-0.000469,26.58608,0.001334,2631,0.14115,-0.01,0.00968,-0.00409,-0.00326,-0.01234,0.38094
366,374784,32.99437,99.27273,0.72727,0.86,1.088821,-0.000355,30.887067,9.3e-05,2249,0.14834,-0.01,0.01047,-0.00055,-0.00369,-0.02598,0.41954
367,375808,38.05419,106.0,1.0,0.87,1.07428,-0.000249,21.217297,0.000107,2753,0.14006,-0.01,0.01041,-0.0047,-0.00274,0.00173,0.34465
368,376832,32.38156,107.88889,1.0,0.91,1.055151,-0.071563,25.42492,0.000429,2614,0.13864,-0.01,0.0116,-0.00165,-0.00288,-0.00284,0.3412
369,377856,23.4063,96.0,0.71429,0.89,1.12401,-0.000453,38.154907,0.000468,2906,0.14881,-0.01,0.00917,-0.01272,-0.0019,-0.01965,0.24387
370,378880,32.60953,146.875,1.0,0.91,1.121432,-0.023014,23.697744,0.00084,3111,0.17195,-0.01,0.00902,-0.01572,-0.00281,0.00237,0.35163
371,379904,28.04544,129.2,0.9,0.9,1.055938,0.002932,24.446396,0.000327,2415,0.15016,-0.01,0.00933,-0.00399,-0.00255,-0.0072,0.35441
372,380928,28.22526,119.0,0.75,0.89,1.183752,0.028678,24.434147,0.00025,2588,0.14423,-0.01,0.00969,-0.00504,-0.00272,-0.01374,0.26873
373,381952,29.49236,100.77778,0.77778,0.87,1.031125,-7.3e-05,28.343795,0.000122,2707,0.14154,-0.01,0.01032,-0.00027,-0.00242,-0.04483,0.32244
374,382976,26.02937,122.88889,0.77778,0.86,1.011579,0.002754,21.41723,0.00015,2366,0.13682,-0.01,0.00893,0.00021,-0.00304,-0.01407,0.30804
375,384000,26.94512,109.72727,0.63636,0.82,1.014612,-0.000538,30.346497,0.000188,2708,0.13277,-0.01,0.0093,-0.00102,-0.00251,-0.02913,0.35905
376,385024,34.32875,95.3,0.9,0.83,1.024818,-0.000345,25.038734,0.000334,2363,0.13958,-0.01,0.00967,-0.0016,-0.0028,-0.0039,0.38138
377,386048,40.51111,105.6,1.0,0.86,1.053051,-0.094587,25.542375,0.000503,2405,0.14037,-0.01,0.00887,-0.00228,-0.00217,0.00029,0.46521
378,387072,31.47496,98.18182,0.81818,0.84,1.036445,-3e-06,28.261463,0.000162,2079,0.1391,-0.01,0.01057,0.00086,-0.00221,-0.01676,0.39662
379,388096,42.10621,100.5,1.0,0.85,1.120737,-0.061887,16.768737,0.000655,2225,0.14132,-0.01,0.01052,-0.00319,-0.00272,0.00247,0.45351
380,389120,34.16521,100.5,1.0,0.86,1.041295,0.051421,29.673078,0.000165,2219,0.1515,-0.01,0.01025,-0.00148,-0.00289,-0.02485,0.36147
381,390144,30.07988,115.88889,0.88889,0.85,1.040266,-0.000463,25.88466,0.000284,2291,0.15195,-0.01,0.01034,-0.00545,-0.00264,-0.00359,0.32967
382,391168,39.9752,106.25,1.0,0.86,1.098104,-0.136773,20.540464,0.000623,2401,0.16185,-0.01,0.00852,-0.00409,-0.00298,-0.00102,0.39563
383,392192,19.80402,143.28571,0.85714,0.88,1.029471,-0.042997,21.109782,0.000383,2109,0.15263,-0.01,0.00884,-0.00552,-0.00238,-0.02063,0.21485
384,393216,15.42945,138.25,0.75,0.87,1.068222,-0.000787,30.763666,0.000512,2586,0.14825,-0.01,0.00853,-0.00713,-0.00352,-0.02705,0.19189
385,394240,34.28303,117.625,0.875,0.88,1.133718,0.010297,29.973365,0.000322,1987,0.155,-0.01,0.0088,-0.00892,-0.00263,-0.01722,0.33443
386,395264,15.84118,147.75,0.625,0.88,1.07128,0.061476,26.3928,0.00124,2673,0.14579,-0.01,0.00797,-0.00908,-0.00203,-0.01815,0.20648
387,396288,26.00159,125.2,0.8,0.87,1.00971,-0.140403,37.108147,0.000308,2000,0.14453,-0.01,0.00983,-0.0017,-0.00236,-0.01932,0.33552
388,397312,22.13451,102.625,0.75,0.86,1.068135,-0.000225,28.666237,0.000179,2376,0.14379,-0.01,0.00843,-0.00325,-0.00283,-0.03001,0.23765
389,398336,29.29114,113.125,0.875,0.86,1.00198,-0.09376,20.94106,0.000752,2130,0.14887,-0.01,0.00883,-0.00096,-0.00297,-0.01206,0.28638
390,399360,35.29476,106.5,0.875,0.86,1.078922,0.071759,16.510518,0.000788,2219,0.13718,-0.01,0.00703,-0.00237,-0.00373,-0.00606,0.32401
391,400384,6.66799,209.66667,0.5,0.83,1.164071,-0.016282,14.306076,0.000218,2298,0.1504,-0.01,0.00727,-0.00991,-0.0031,-0.00196,0.06956
392,401408,23.77918,117.18182,0.72727,0.8,1.059996,-0.085847,26.184773,0.000141,2080,0.12776,-0.01,0.00991,0.0004,-0.00261,-0.03468,0.32913
393,402432,45.39329,109.0,1.0,0.81,1.102104,0.04773,24.549912,0.000319,2093,0.14494,-0.01,0.01091,-0.00079,-0.00273,0.00185,0.37704
394,403456,41.3404,99.09091,0.90909,0.8,1.181529,0.071041,19.433044,0.000857,2032,0.14906,-0.01,0.01143,-0.00196,-0.00315,-0.00441,0.50495
395,404480,31.9811,110.55556,1.0,0.83,1.063578,-0.000731,19.040294,0.00013,2311,0.14333,-0.01,0.00882,-0.00315,-0.0031,-0.00114,0.354
396,405504,31.14619,127.125,0.875,0.83,1.049086,-0.00047,33.81555,0.000159,2231,0.14421,-0.01,0.00974,-0.00273,-0.00311,-0.01485,0.30917
397,406528,37.03552,100.90909,0.90909,0.84,1.07844,-0.016458,17.994804,0.00017,2136,0.14552,-0.01,0.00945,0.00251,-0.0035,0.00232,0.44157
398,407552,22.24351,112.375,0.875,0.84,1.053232,-0.000202,25.947896,6.2e-05,2053,0.14277,-0.01,0.00988,-0.00226,-0.0028,-0.03172,0.25432
399,408576,30.65988,104.45455,0.81818,0.86,1.097621,-0.001652,28.22653,0.000553,2132,0.1464,-0.01,0.01062,-0.00138,-0.00267,-0.0199,0.38974
400,409600,38.63704,101.22222,0.88889,0.86,1.080648,-0.000117,24.97457,0.000297,1915,0.13812,-0.01,0.00948,-3e-05,-0.00277,-0.03236,0.40016
401,410624,33.73738,112.125,0.875,0.86,1.040452,0.000115,24.942325,4.6e-05,2451,0.15065,-0.01,0.00998,0.00078,-0.00299,-0.02539,0.35266
402,411648,36.41891,112.0,0.91667,0.9,1.087185,0.000271,20.702802,0.000135,1914,0.14333,-0.01,0.0111,-0.00248,-0.00321,0.00496,0.49932
403,412672,32.2984,107.0,1.0,0.91,1.027807,-0.000224,25.985785,2.2e-05,2317,0.14156,-0.01,0.01037,-0.0026,-0.00307,-0.00188,0.34587
404,413696,26.15293,114.28571,0.85714,0.91,1.094484,-0.001123,25.22877,0.000743,2124,0.15092,-0.01,0.00977,-0.00655,-0.0033,-0.00653,0.23437
405,414720,43.89104,109.90909,1.0,0.91,1.105655,-3.1e-05,24.908389,4.2e-05,2120,0.1508,-0.01,0.00812,-0.00268,-0.00329,0.00446,0.5136
406,415744,21.51269,106.83333,0.66667,0.89,1.08991,0.092961,22.01965,0.000112,1850,0.14539,-0.01,0.00676,-0.00369,-0.00352,-0.03601,0.18402
407,416768,14.99894,142.0,0.55556,0.87,1.0541,0.000128,34.076659,0.000366,2339,0.13814,-0.01,0.0092,-0.00168,-0.00296,-0.03859,0.20833
408,417792,40.00296,107.75,1.0,0.87,1.171163,-0.000774,21.577515,0.000513,2228,0.16462,-0.01,0.00905,-0.01289,-0.00275,-0.02385,0.39661
409,418816,26.65749,148.0,0.77778,0.86,1.045569,0.038725,27.112037,0.000197,2635,0.14803,-0.01,0.00843,-0.00075,-0.00374,-0.01445,0.31953
410,419840,17.0774,111.71429,0.71429,0.84,1.067861,-0.000167,29.882458,0.000154,2750,0.15202,-0.01,0.00968,-0.00051,-0.00324,-0.01692,0.1637
411,420864,29.81409,112.0,0.875,0.86,1.20722,-0.078693,24.250588,0.000304,2549,0.15854,-0.01,0.00934,-0.00396,-0.00336,-0.0073,0.29624
412,421888,31.25544,125.27273,0.90909,0.86,1.040615,-2e-05,23.184236,0.000437,2712,0.13448,-0.01,0.00993,-0.00117,-0.00268,-0.00746,0.40895
413,422912,23.12635,99.44444,0.77778,0.85,1.066858,-0.000716,35.067807,8.7e-05,2470,0.13872,-0.01,0.01018,-0.00159,-0.00323,-0.03138,0.27031
414,423936,26.00334,96.58333,0.75,0.82,1.059335,-0.000124,32.191534,0.000116,2531,0.13796,-0.01,0.0106,-0.00082,-0.00239,-0.02375,0.38508
415,424960,31.12444,106.25,1.0,0.83,1.110733,0.00077,20.858309,0.000167,2518,0.13341,-0.01,0.00912,-0.00173,-0.00232,-0.00052,0.29108
416,425984,33.5175,116.14286,1.0,0.83,1.155719,0.12064,18.073311,0.000414,2542,0.14915,-0.01,0.00919,-0.00707,-0.0034,0.00587,0.27554
417,427008,41.99091,133.3,0.9,0.83,1.14075,0.000316,21.734289,0.000346,2608,0.14947,-0.01,0.00926,-0.00398,-0.00319,0.00271,0.45596
418,428032,28.25762,115.0,0.85714,0.85,1.137183,0.035328,28.243088,0.000107,2565,0.14676,-0.01,0.01001,-0.00747,-0.00229,-0.00691,0.25336
419,429056,28.31686,133.09091,0.81818,0.85,1.107071,-0.000947,20.584448,0.000111,2618,0.13324,-0.01,0.00844,0.00071,-0.00258,-0.0127,0.37038
420,430080,33.07801,109.66667,0.83333,0.86,1.090426,-0.000685,23.930148,7.4e-05,2785,0.14415,-0.01,0.00897,-0.00351,-0.00295,-0.0307,0.24282
421,431104,37.33641,140.85714,1.0,0.87,1.181621,0.053477,22.908484,0.000351,2523,0.16131,-0.01,0.009,-0.01384,-0.00277,0.0034,0.35046
422,432128,35.9924,127.33333,0.88889,0.87,1.141094,-0.100761,20.642196,0.00051,2758,0.14857,-0.01,0.00915,-0.00754,-0.00266,0.00362,0.39548
423,433152,25.14514,128.44444,0.66667,0.85,1.055504,0.000196,25.159847,8.7e-05,2595,0.1403,-0.01,0.0074,-0.00451,-0.00312,-0.01639,0.30295
424,434176,28.2715,130.33333,0.66667,0.84,1.058741,-8.7e-05,19.162477,0.000463,2573,0.1429,-0.01,0.00689,-0.00125,-0.00395,-0.007,0.19337
425,435200,38.15517,121.25,1.0,0.86,1.101011,0.054628,22.332951,0.000152,2915,0.13836,-0.01,0.00898,-0.00057,-0.00255,-0.01585,0.39808
426,436224,14.81155,154.0,0.625,0.84,1.009664,0.091271,28.788217,0.000163,2546,0.14007,-0.01,0.01022,-0.0025,-0.00322,-0.01324,0.18575
427,437248,40.28526,106.36364,1.0,0.86,1.110686,-5.4e-05,17.767217,8.4e-05,2693,0.14081,-0.01,0.00955,-0.00432,-0.00215,0.00165,0.48316
428,438272,24.44751,107.125,0.75,0.84,1.057867,-0.000118,33.348912,2.5e-05,2698,0.14768,-0.01,0.0095,-0.00498,-0.00258,-0.02676,0.26472
429,439296,27.73233,112.375,0.875,0.84,1.038274,-0.047559,23.875133,0.000451,2604,0.15275,-0.01,0.00827,-0.00638,-0.0028,-0.0089,0.26956
430,440320,39.84216,104.25,1.0,0.85,1.042051,-0.035482,21.952785,0.000862,2694,0.13815,-0.01,0.00948,-0.00401,-0.0025,-0.01956,0.37873
431,441344,35.30155,120.91667,0.91667,0.86,1.122966,0.063818,12.868668,0.000691,2431,0.14377,-0.01,0.01015,-0.00293,-0.00331,0.00596,0.47985
432,442368,36.01865,104.72727,0.90909,0.86,1.028907,-0.062182,20.284497,0.000359,2649,0.1364,-0.01,0.00928,-0.00238,-0.00231,-0.02064,0.46437
433,443392,48.20048,102.71429,1.0,0.87,1.140915,0.000164,31.075132,0.000114,2573,0.14811,-0.01,0.00983,-0.0044,-0.00314,0.00339,0.37739
434,444416,16.34628,118.57143,0.71429,0.85,1.222955,-0.001841,36.306839,0.000197,2847,0.16661,-0.01,0.00943,-0.01628,-0.00215,-0.01809,0.17943
435,445440,40.61073,116.09091,0.90909,0.88,1.119664,-0.000585,19.289194,4.6e-05,2374,0.14434,-0.01,0.00924,-0.00244,-0.00317,-0.00156,0.49184
436,446464,39.22043,103.8,1.0,0.89,1.133429,-0.065276,23.326633,0.000139,2539,0.13989,-0.01,0.00969,-0.00092,-0.00296,-0.01487,0.46491
437,447488,36.55939,101.0,0.75,0.9,1.162833,-0.000473,20.920465,0.0003,2921,0.14795,-0.01,0.01011,-0.00549,-0.00256,-0.00901,0.35003
438,448512,30.89533,147.55556,0.77778,0.88,1.201226,0.118669,25.581845,0.000201,3005,0.15366,-0.01,0.00885,-0.0149,-0.0025,0.00092,0.35963
439,449536,45.47233,108.0,1.0,0.9,1.142883,-0.020157,25.521718,0.001685,2899,0.15838,-0.01,0.00861,-0.01117,-0.00276,0.00189,0.35638
440,450560,21.84023,150.11111,0.88889,0.89,1.108582,-0.000245,30.180271,0.000853,3382,0.15245,-0.01,0.01049,-0.01731,-0.0024,-0.01148,0.3099
441,451584,34.42039,110.0,0.88889,0.89,1.132927,0.000116,21.129936,4.8e-05,2854,0.14912,-0.01,0.00991,-0.00572,-0.00366,-0.00158,0.35449
442,452608,42.35641,105.375,0.875,0.89,1.130151,-0.0002,22.339183,0.000268,3025,0.14911,-0.01,0.00902,-0.00766,-0.0035,-0.00433,0.38682
443,453632,9.73071,156.25,0.75,0.87,1.184909,0.006396,44.412835,0.000426,3644,0.16732,-0.01,0.00909,-0.02297,-0.0018,-0.03054,0.17693
444,454656,31.1257,129.42857,1.0,0.88,1.105279,0.030787,19.326856,0.000314,3343,0.13947,-0.01,0.00881,-0.00298,-0.00292,0.00116,0.26341
445,455680,28.2284,106.875,0.75,0.87,1.137678,-0.078858,25.655087,8.7e-05,3179,0.14173,-0.01,0.00819,-0.00369,-0.00264,-0.04969,0.27996
446,456704,31.96281,142.125,0.875,0.87,1.208938,0.015533,14.965226,0.000304,2883,0.14668,-0.01,0.00936,-0.00386,-0.00318,0.00245,0.32302
447,457728,39.68714,108.1,0.9,0.87,1.135462,-0.001054,17.13171,0.00048,2888,0.13758,-0.01,0.00869,-0.0008,-0.00276,-0.00328,0.42899
448,458752,32.72146,119.77778,0.88889,0.86,1.132876,2.5e-05,31.547395,5.5e-05,3017,0.1462,-0.01,0.00864,0.00017,-0.00291,-0.02875,0.34671
449,459776,33.51124,111.0,0.83333,0.87,1.145235,4.8e-05,25.525541,0.000286,3093,0.14211,-0.01,0.00894,-0.00957,-0.00342,-0.03039,0.25748
450,460800,22.56729,159.75,0.875,0.87,1.076504,0.024213,32.118904,0.000457,2330,0.14265,-0.01,0.0093,-0.00533,-0.00321,0.00112,0.27645
451,461824,25.75556,121.0,0.88889,0.87,1.131769,0.001347,25.371831,0.000612,2443,0.1449,-0.01,0.00931,-0.0052,-0.00228,-0.02813,0.31388
452,462848,42.04855,111.55556,0.88889,0.87,1.106795,0.00065,16.757862,0.000304,1945,0.13411,-0.01,0.00709,-0.00104,-0.00354,-0.00375,0.40989
453,463872,27.33939,137.125,1.0,0.88,1.11628,-0.024127,20.409205,0.000245,2136,0.13912,-0.01,0.00942,-0.00414,-0.00234,-0.03452,0.30189
454,464896,31.09151,106.0,0.75,0.87,1.097303,-0.012918,24.618791,0.000232,2622,0.13639,-0.01,0.00795,-0.00084,-0.00347,-0.01778,0.29494
455,465920,25.00635,136.44444,1.0,0.88,1.123,0.153543,24.604874,0.000111,2686,0.14148,-0.01,0.01011,-0.00084,-0.00278,-0.00027,0.30853
456,466944,33.34371,104.33333,0.88889,0.88,1.099,-0.000483,23.952943,0.000242,2767,0.1392,-0.01,0.00955,0.00018,-0.00313,-0.02208,0.35001
457,467968,18.95125,121.11111,0.77778,0.88,1.053988,0.053239,24.553744,0.000339,2556,0.14153,-0.01,0.00936,-0.00456,-0.00337,-0.03039,0.2526
458,468992,36.54794,102.33333,0.88889,0.89,1.113745,-0.000177,29.802092,0.000111,2421,0.13726,-0.01,0.00917,-0.00013,-0.00297,-0.00447,0.36381
459,470016,41.65832,107.88889,1.0,0.89,1.128521,-2.9e-05,26.900177,0.000169,2459,0.13682,-0.01,0.00884,-0.00188,-0.00302,-0.01841,0.41107
460,471040,19.94447,114.0,0.72727,0.88,1.085038,-0.0004,33.181705,0.000339,2297,0.13591,-0.01,0.00934,-0.00422,-0.00252,-0.03126,0.31572
461,472064,18.1089,104.33333,0.66667,0.86,1.073203,0.000196,34.518285,0.000595,2749,0.12821,-0.01,0.00953,-0.00155,-0.003,-0.03197,0.22041
462,473088,36.33609,103.5,0.9,0.86,1.064895,-0.03912,18.737187,8.6e-05,2368,0.13957,-0.01,0.01048,-0.00151,-0.00239,-0.01238,0.41314
463,474112,20.40687,104.55556,0.66667,0.84,1.092295,0.011755,28.43187,0.000244,2536,0.13503,-0.01,0.00992,-0.00379,-0.00258,-0.03785,0.25394
464,475136,36.80865,103.6,0.9,0.83,1.111571,-2.4e-05,28.225494,5.4e-05,2613,0.14236,-0.01,0.01045,-0.00216,-0.00227,-0.00589,0.4027
465,476160,37.97353,106.3,0.9,0.84,1.07206,0.000341,25.32263,0.000546,2324,0.13718,-0.01,0.01061,-0.00157,-0.00297,-0.0048,0.42152
466,477184,33.00983,103.72727,0.81818,0.83,1.086156,0.048994,22.482119,4.8e-05,2490,0.15135,-0.01,0.00948,-0.00098,-0.00296,-0.01332,0.41516
467,478208,37.9184,105.85714,1.0,0.85,1.075749,-0.00036,20.08366,6.2e-05,2319,0.14647,-0.01,0.00858,-0.00186,-0.00277,-0.01958,0.29918
468,479232,26.65014,122.88889,0.66667,0.82,1.034986,0.050008,24.286795,0.000359,2314,0.13689,-0.01,0.0092,-0.00069,-0.00335,-0.01113,0.2996
469,480256,43.42787,108.375,1.0,0.83,1.095138,-0.001422,19.273486,0.000277,2194,0.15001,-0.01,0.0092,-0.00507,-0.00274,0.00509,0.3841
470,481280,45.21658,100.0,1.0,0.83,1.070871,-0.046664,27.166992,0.000628,2657,0.15847,-0.01,0.00847,-0.00244,-0.0029,-0.01161,0.53044
471,482304,30.24447,146.44444,0.77778,0.84,1.07642,-0.000476,27.170798,4.9e-05,2956,0.15737,-0.01,0.00824,-0.00634,-0.00263,-0.02121,0.36467
472,483328,34.06874,105.71429,0.85714,0.86,1.090686,-0.065371,23.285632,0.000515,2806,0.1574,-0.01,0.00976,-0.01043,-0.00341,-0.00887,0.32296
473,484352,26.25644,127.75,0.875,0.86,1.125768,-0.000976,24.463812,0.000475,3001,0.16092,-0.01,0.00993,-0.01484,-0.00329,-0.0133,0.31782
474,485376,33.01547,140.125,0.75,0.86,1.152648,-0.000471,20.810253,0.000828,2471,0.13847,-0.01,0.00894,-0.0081,-0.00296,-0.00437,0.30839
475,486400,33.48699,119.5,1.0,0.87,1.071817,-0.003232,18.260361,0.000454,3153,0.15445,-0.01,0.00715,-0.00601,-0.00353,-0.0,0.32141
476,487424,37.67653,121.375,1.0,0.88,1.065923,-0.051126,24.904598,0.000192,3184,0.15565,-0.01,0.00864,-0.00238,-0.00262,-0.01752,0.39753
477,488448,23.33587,131.1,0.8,0.87,1.046136,-0.000259,23.822242,5.7e-05,2805,0.15252,-0.01,0.00815,-0.00403,-0.00378,-0.00786,0.30904
478,489472,30.43106,112.66667,1.0,0.89,1.028887,-0.150839,21.933194,5.8e-05,2888,0.13859,-0.01,0.00817,-0.00173,-0.00296,-0.00072,0.32214
479,490496,22.23528,133.0,0.75,0.88,1.089323,-0.000713,26.02409,0.000309,2865,0.14187,-0.01,0.00787,-0.00243,-0.00438,-0.03179,0.22448
480,491520,30.77853,112.1,0.9,0.89,1.063596,-0.000299,28.915654,4e-05,3040,0.13796,-0.01,0.00937,-0.00357,-0.00292,-0.01306,0.3839
481,492544,30.69202,114.0,0.83333,0.88,1.061422,-0.000224,19.925708,4.8e-05,3137,0.13597,-0.01,0.00796,-0.00218,-0.00328,-0.00839,0.21839
482,493568,34.15933,119.28571,1.0,0.88,1.069641,-0.033532,27.379542,0.000169,3220,0.14052,-0.01,0.00925,-0.00263,-0.00277,-0.02082,0.31255
483,494592,27.37446,140.66667,0.83333,0.88,1.173569,-0.000978,26.580702,0.000304,3395,0.15182,-0.01,0.0084,-0.00668,-0.00342,-0.01524,0.20273
484,495616,21.42916,155.8,0.8,0.88,1.095264,0.013244,18.097844,0.000695,3240,0.14109,-0.01,0.00776,-0.00636,-0.00229,-0.01268,0.30187
485,496640,39.69083,101.7,0.9,0.88,1.047989,-0.036254,29.956673,0.000539,2938,0.13188,-0.01,0.00888,0.00115,-0.00326,-0.0074,0.43531
