iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
43,44032,-8.99745,154.0,0.0,0.0,0.652829,-0.003215,0.005212,0.001178,0.136317,0.015213,0.988499,-7.109782,16.768003,-7.193822,16.755503,4.0,0.0002957,1,426,0.19786,0.25958,0.75676,1.0,1.0,,,-0.01,0.00511,-0.00169,-0.03377,-0.01337,-0.00535
44,45056,-12.62268,395.4,0.0,0.0,0.731904,-0.001825,0.006151,0.000882,0.131439,0.003769,0.983163,-7.311135,16.171791,-7.001444,16.235992,4.0,0.0002956,5,417,0.17208,0.2084,0.70886,1.0,0.80645,,,-0.01,0.00481,-0.00229,-0.04303,-0.00882,-0.02463
45,46080,-13.39362,600.0,0.0,0.0,1.120705,-0.005027,0.006991,0.001447,0.159862,0.014771,0.988607,-7.525339,19.403879,-7.660858,19.088274,4.0,0.00029549,2,319,0.14906,0.18525,0.71605,0.5,0.92308,,,-0.01,0.00363,-0.00114,-0.03124,-0.01606,0.0
46,47104,-15.83877,428.0,0.0,0.0,0.854589,-0.002978,0.006186,0.001234,0.146599,0.010468,0.983963,-7.595478,16.962244,-7.540322,16.342281,4.0,0.00029539,1,308,0.15041,0.19805,0.70732,1.0,0.88889,,,-0.01,0.00416,-0.00044,-0.03251,-0.01568,-0.00421
47,48128,-11.93884,375.0,0.0,0.0,0.64594,-0.003424,0.00417,0.001207,0.144925,0.013824,0.984374,-6.459986,13.577745,-6.251576,13.190866,4.0,0.00029529,2,393,0.15427,0.19464,0.69048,1.0,0.77778,,,-0.01,0.00625,-0.00113,-0.03953,-0.00746,-0.01099
48,49152,-12.6828,400.0,0.0,0.0,1.113519,-0.003751,0.005381,0.001815,0.136472,0.014282,0.98964,-7.378242,17.454845,-7.435844,17.585625,4.0,0.00029519,3,383,0.15422,0.19166,0.66667,1.0,0.86667,,,-0.01,0.00383,-0.00124,-0.03468,-0.00909,-0.01018
49,50176,-12.49636,508.0,0.0,0.0,1.041367,-0.003979,0.005795,0.001649,0.138009,0.015793,0.986916,-7.656292,16.758236,-7.641435,16.526249,4.0,0.00029508,2,399,0.17078,0.22158,0.66292,0.5,0.8,,,-0.01,0.00425,-0.00111,-0.03339,-0.01109,-0.0036
50,51200,-11.13966,405.0,0.0,0.0,0.720801,-0.004143,0.004996,0.001236,0.150254,0.010651,0.980605,-6.314599,13.102864,-6.38869,12.954481,4.0,0.00029498,1,436,0.21455,0.27642,0.65556,1.0,0.5,,,-0.01,0.00589,-0.0019,-0.04012,-0.01026,-0.0049
51,52224,-13.78403,490.33333,0.0,0.0,1.030224,-0.004534,0.005271,0.002605,0.153932,0.030807,0.98631,-7.182177,15.438684,-7.251776,15.800898,4.0,0.00029488,3,430,0.21407,0.25454,0.64516,1.0,0.91304,,,-0.01,0.00422,-0.00183,-0.03988,-0.00686,-0.00755
52,53248,-17.82652,600.0,0.0,0.0,1.05956,-0.004015,0.004773,0.002508,0.166147,0.025314,0.988335,-7.688173,16.092318,-7.747215,15.990935,4.0,0.00029478,2,402,0.18185,0.22834,0.65263,0.0,0.92105,,,-0.01,0.00395,-0.00162,-0.03475,-0.00947,0.0
53,54272,-12.76489,600.0,0.0,0.0,0.821702,-0.003488,0.005616,0.001685,0.147071,0.018387,0.974727,-6.461097,11.926679,-6.44283,11.759166,4.0,0.00029468,1,410,0.17707,0.23564,0.65625,1.0,0.88889,,,-0.01,0.00496,-0.00185,-0.03531,-0.01132,0.0
54,55296,-12.46119,461.33333,0.0,0.0,1.035009,-0.003319,0.004627,0.002067,0.143985,0.024048,0.985417,-7.388182,14.068371,-7.387375,14.001348,4.0,0.00029457,3,392,0.15927,0.19807,0.64646,1.0,0.95,,,-0.01,0.00626,-0.00079,-0.03625,-0.00808,-0.00726
55,56320,-15.26388,471.0,0.0,0.0,1.058762,-0.003513,0.00552,0.002034,0.148186,0.017303,0.979681,-7.417648,13.255411,-7.361845,13.092169,4.0,0.00029447,2,368,0.17544,0.2207,0.63,1.0,1.0,,,-0.01,0.00519,-0.00122,-0.03027,-0.01134,-0.00703
56,57344,-17.35402,600.0,0.0,0.0,0.916709,-0.004125,0.004448,0.002789,0.18231,0.027924,0.980336,-6.527461,11.708478,-6.42556,11.669684,4.0,0.00029437,2,218,0.16436,0.21165,0.63,0.5,0.77778,,,-0.01,0.00579,-0.00095,-0.03028,-0.00935,0.0
57,58368,-11.13725,412.0,0.0,0.0,0.669955,-0.004685,0.004948,0.002344,0.173054,0.030365,0.960391,-4.846133,9.474593,-4.723903,8.879314,4.0,0.00029427,1,225,0.15486,0.20549,0.62,1.0,1.0,,,-0.01,0.00712,-0.00116,-0.03273,-0.01405,-0.00502
58,59392,-10.89648,600.0,0.0,0.0,0.476935,-0.003742,0.002881,0.001492,0.138088,0.018814,0.965097,-3.773372,7.077055,-3.773797,7.023656,4.0,0.00029416,2,221,0.18767,0.23319,0.62,1.0,0.94118,,,-0.01,0.00572,-0.00292,-0.03,-0.00627,0.0
