iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
62,63488,46.18271,192.57143,0.71429,0.79,1.338758,-0.002109,0.037476,0.003187,0.226588,0.035958,0.470157,54.448826,6.726054,53.764107,9.317022,4.0,0.00029375,7,541,0.13899,0.22245,0.12,0.57143,0.52326,,,-0.01,0.00659,0.00381,-0.02072,-0.00143,0.41623
63,64512,67.18741,149.16667,1.0,0.8,1.420109,-0.004641,0.01464,0.003781,0.223674,0.043701,0.658259,54.531242,6.687004,55.34547,7.420361,4.0,0.00029365,6,559,0.14165,0.21215,0.12,0.5,0.36842,,,-0.01,0.00625,0.00472,-0.02149,-0.00059,0.4816
64,65536,68.1928,140.85714,1.0,0.82,1.364754,-0.005074,0.014039,0.004412,0.225256,0.052979,0.583504,55.58942,6.310467,56.344109,6.760457,4.0,0.00029355,7,592,0.12941,0.20502,0.11,0.28571,0.42188,,,-0.01,0.00689,0.00239,-0.01872,-0.00186,0.56824
65,66560,69.45723,126.0,1.0,0.84,1.30809,-0.004896,0.008105,0.002878,0.221484,0.034807,0.758547,56.528622,5.65772,57.691933,6.625334,4.0,0.00029345,7,532,0.12172,0.18836,0.11,0.14286,0.23529,,,-0.01,0.00757,0.00537,-0.02001,0.00167,0.60235
66,67584,69.08069,130.125,1.0,0.86,1.048778,-0.003593,0.012235,0.00229,0.195656,0.020124,0.662422,55.656677,5.938264,56.380363,6.86063,4.0,0.00029334,8,625,0.11253,0.19302,0.09,0.375,0.27083,,,-0.01,0.00916,0.0044,-0.02014,-0.00505,0.81757
67,68608,58.76182,160.33333,0.83333,0.88,1.170749,-0.004938,0.005311,0.00354,0.205423,0.041678,0.860675,56.686741,6.186916,57.295937,7.24012,4.0,0.00029324,6,623,0.1305,0.20296,0.07,0.16667,0.23077,,,-0.01,0.0068,0.00634,-0.01915,0.00753,0.49075
68,69632,60.78963,136.5,0.875,0.88,0.951881,-0.001395,0.033646,0.00232,0.169551,0.024658,0.501546,55.850563,6.484143,55.639858,9.46299,4.0,0.00029314,8,552,0.12591,0.20341,0.06,0.625,0.2766,,,-0.01,0.00806,0.00528,-0.01895,-0.00592,0.79169
69,70656,51.28055,152.875,0.75,0.9,1.069973,-0.00156,0.035305,0.002483,0.185682,0.028983,0.477635,57.220703,6.782625,56.654854,9.572155,4.0,0.00029304,8,600,0.12577,0.2051,0.05,0.875,0.44444,,,-0.01,0.00727,0.00395,-0.0218,-0.0033,0.59801
70,71680,68.89554,155.16667,1.0,0.91,0.921917,-0.005321,0.008597,0.002925,0.187521,0.0369,0.76337,56.252838,5.998441,56.509251,7.015376,4.0,0.00029293,6,647,0.13768,0.21903,0.04,0.16667,0.18644,,,-0.01,0.00831,0.00702,-0.02088,-0.00075,0.68979
71,72704,48.51155,147.85714,0.71429,0.9,0.914716,-0.001244,0.050561,0.001372,0.279553,0.00708,0.45967,55.789768,6.812171,54.348362,11.408241,4.0,0.00029283,7,529,0.14483,0.23037,0.03,0.42857,0.19048,,,-0.01,0.00794,0.00892,-0.02083,0.00213,0.57691
