iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1657,1696768,58.70099,76.4,1.0,0.94,1.659085,0.083251,33.444784,0.000331,1509,0.1774,0.5,0.84615,0.49464,2.27001,-0.01,0.03599,-0.00256,-0.02076,0.0234,0.60585
1658,1697792,67.43243,77.66667,1.0,0.95,1.744634,-0.000609,48.317352,0.000816,1452,0.17585,0.11111,0.76667,0.59894,2.32098,-0.01,0.03688,-0.00177,-0.02818,0.01706,0.58319
1659,1698816,47.01403,103.125,0.875,0.94,1.725439,0.08288,36.212157,0.001787,1491,0.17519,0.375,0.76,0.49383,2.88192,-0.01,0.03084,-0.00367,-0.02908,0.01372,0.3792
1660,1699840,47.19294,137.33333,0.88889,0.93,1.905222,0.084247,41.486472,0.000304,1492,0.16582,0.22222,0.90909,0.4876,2.86431,-0.01,0.02437,-0.00145,-0.03086,0.01266,0.43504
1661,1700864,53.47062,136.75,0.875,0.92,1.800419,-0.001107,55.364028,0.0007,1533,0.17324,0.125,0.875,0.49311,2.68842,-0.01,0.02888,-0.00339,-0.02,0.01429,0.45808
1662,1701888,58.0019,94.72727,0.90909,0.92,1.669589,-0.059226,52.317752,0.003622,1545,0.18233,0.0,0.80769,0.50612,2.6662,-0.01,0.03378,-0.00161,-0.01819,0.02287,0.69402
1663,1702912,61.67064,85.6,1.0,0.95,1.761232,-0.028254,65.765013,0.001382,1509,0.18459,0.26667,0.84444,0.4778,2.43864,-0.01,0.03298,-0.0021,-0.01998,0.02056,0.97669
1664,1703936,59.44294,89.92308,0.92308,0.94,1.577069,0.00022,48.860674,0.002828,1606,0.18406,0.30769,0.78947,0.47166,2.28368,-0.01,0.03661,-0.00038,-0.01778,0.02921,0.88175
1665,1704960,59.40647,67.27273,1.0,0.94,1.561029,-0.001463,41.736646,0.001077,1656,0.19253,0.63636,0.72222,0.49924,1.90654,-0.01,0.04024,-0.00286,-0.01397,0.02434,0.77106
1666,1705984,53.56864,97.81818,0.90909,0.94,1.67142,-0.000296,41.987292,0.001116,1497,0.18873,0.45455,0.87097,0.4848,2.63222,-0.01,0.03485,-0.00534,-0.02158,0.01801,0.61229
1667,1707008,54.76742,81.23077,0.92308,0.93,1.641222,-0.071036,56.620285,0.000149,1526,0.18774,0.38462,0.83019,0.51827,2.50588,-0.01,0.03902,-0.00285,-0.01754,0.02519,0.76758
1668,1708032,56.00544,84.625,0.9375,0.94,1.609245,0.020391,43.100651,0.001325,1430,0.19831,0.25,0.80303,0.57049,2.32728,-0.01,0.04012,-0.00211,-0.01616,0.0268,0.94018
1669,1709056,66.19475,67.46154,1.0,0.96,1.588282,0.000162,38.158117,0.000506,1461,0.21022,0.23077,0.78571,0.55769,2.3684,-0.01,0.04068,-0.00504,-0.01392,0.03258,0.88537
1670,1710080,70.12215,63.08333,1.0,0.96,1.684666,0.000127,29.225479,0.001558,1461,0.20248,0.08333,0.77778,0.56262,2.05855,-0.01,0.03921,-0.00577,-0.0238,0.02344,0.85226
1671,1711104,64.96179,71.0,1.0,0.96,1.787616,-0.001077,30.832097,0.001118,1502,0.18261,0.14286,0.82609,0.50622,2.85742,-0.01,0.03285,-0.00715,-0.02172,0.01643,0.46411
1672,1712128,53.32556,110.92308,0.84615,0.95,1.74846,-0.039882,23.916642,0.000533,1467,0.18088,0.23077,0.87356,0.54693,3.1814,-0.01,0.03337,-0.00341,-0.01932,0.01999,0.71867
1673,1713152,57.14089,89.69231,0.92308,0.94,1.641691,0.001315,49.17847,0.000362,1532,0.19008,0.15385,0.78431,0.47377,1.98394,-0.01,0.03359,-0.00101,-0.01802,0.02752,0.80272
1674,1714176,56.13289,79.47059,0.94118,0.94,1.622904,-0.076582,38.795074,0.000621,1471,0.20638,0.41176,0.79167,0.49385,1.84573,-0.01,0.03702,-0.00058,-0.01413,0.02788,1.01529
1675,1715200,62.92322,70.07692,0.92308,0.94,1.68802,0.000164,37.132302,0.001958,1461,0.20719,0.15385,0.78431,0.43586,2.10841,-0.01,0.03503,-0.0033,-0.01661,0.02455,0.83842
1676,1716224,62.70288,68.125,1.0,0.95,1.792751,0.001161,33.653074,0.001671,1491,0.18972,0.5,0.74194,0.34735,2.85198,-0.01,0.0294,-0.00422,-0.02722,0.01662,0.49796
1677,1717248,42.75058,125.5,0.83333,0.94,1.876646,-0.031437,19.391125,0.002588,1582,0.16332,0.33333,0.84375,0.45221,3.14557,-0.01,0.01778,-0.00251,-0.02996,0.00787,0.27839
1678,1718272,25.19703,156.42857,0.57143,0.91,1.863806,0.178169,64.226311,0.001668,1501,0.17545,0.42857,0.90196,0.62125,2.98634,-0.01,0.02216,-0.0033,-0.03189,0.01333,0.20794
1679,1719296,52.9835,126.09091,0.81818,0.89,1.855288,-0.000123,50.898271,0.000454,1442,0.17936,0.18182,0.84615,0.56202,3.30718,-0.01,0.02747,-0.00172,-0.02464,0.017,0.58895
1680,1720320,55.53375,99.09091,0.90909,0.88,1.773249,-0.034227,37.328019,0.002423,1479,0.19044,0.18182,0.87097,0.36335,5.66336,-0.01,0.02491,-0.00355,-0.01966,0.0205,0.63176
1681,1721344,51.67561,95.23077,0.84615,0.88,1.654655,0.052325,78.111712,0.000498,1571,0.20299,0.30769,0.75676,0.42739,3.67828,-0.01,0.02379,-0.00281,-0.01664,0.02562,0.75608
1682,1722368,63.6542,89.53846,1.0,0.89,1.673602,-0.089097,80.317422,0.002477,1468,0.203,0.30769,0.85135,0.52762,2.39599,-0.01,0.0327,-0.00231,-0.02063,0.02705,0.87463
1683,1723392,62.29689,68.83333,1.0,0.9,1.731748,-0.001338,35.420027,0.000799,1463,0.20005,0.41667,0.7,0.49192,2.47736,-0.01,0.03242,-0.00365,-0.01702,0.02276,0.7602
1684,1724416,61.00782,92.7,1.0,0.91,1.744514,-0.000313,70.518648,0.000932,1527,0.18271,0.3,0.84746,0.32279,2.6286,-0.01,0.03427,-0.00558,-0.02257,0.01789,0.64601
1685,1725440,61.61245,68.33333,1.0,0.91,1.801233,-0.001829,34.855621,0.000683,1530,0.17728,0.44444,0.75,0.41652,2.78577,-0.01,0.03045,-0.00557,-0.02187,0.01788,0.58317
1686,1726464,38.94003,140.25,0.75,0.88,1.732365,-0.000164,77.440828,0.001506,1595,0.18367,0.41667,0.92308,0.36196,3.49747,-0.01,0.02941,-0.00077,-0.01595,0.01896,0.5461
1687,1727488,66.41722,74.27273,1.0,0.93,1.787913,0.02985,64.921913,0.00041,1527,0.18994,0.18182,0.85714,0.543,2.4113,-0.01,0.03018,-0.00295,-0.02326,0.01975,0.78065
1688,1728512,60.93371,125.875,1.0,0.94,1.803914,-0.000489,84.892138,0.000114,1645,0.19175,0.25,0.91111,0.48958,3.36609,-0.01,0.02807,-0.00459,-0.01908,0.01708,0.55152
1689,1729536,46.00125,104.11111,0.88889,0.93,1.809241,0.001139,34.178977,0.00123,1580,0.19185,0.44444,0.73684,0.51048,2.43049,-0.01,0.03265,-0.00344,-0.02249,0.01917,0.45226
1690,1730560,67.27591,99.33333,1.0,0.96,1.85032,0.015664,64.368917,0.000636,1517,0.176,0.11111,0.84848,0.4848,3.37297,-0.01,0.02605,-0.00239,-0.02699,0.01991,0.63317
1691,1731584,50.64102,130.77778,0.88889,0.95,1.800447,0.020277,78.565011,0.001044,1689,0.18297,0.22222,0.86957,0.17938,4.84269,-0.01,0.01623,-0.00311,-0.02001,0.0091,0.54772
1692,1732608,58.01545,91.33333,1.0,0.95,1.783775,0.000281,43.942533,0.000618,1658,0.18956,0.11111,0.82143,0.30862,3.99742,-0.01,0.01763,-0.00482,-0.02026,0.02576,0.61919
1693,1733632,49.98781,120.41667,0.83333,0.93,1.770564,0.162292,53.535572,0.000315,1556,0.20255,0.16667,0.82692,0.45591,3.09657,-0.01,0.02792,-0.00201,-0.02264,0.01864,0.68542
1694,1734656,57.10305,70.14286,1.0,0.93,1.804131,0.000482,36.250894,0.001227,1603,0.18258,0.28571,0.68182,0.58052,2.66,-0.01,0.02481,-0.00468,-0.02649,0.01734,0.42891
1695,1735680,54.74307,119.66667,0.83333,0.92,1.91558,0.069861,19.001249,0.000689,1573,0.16116,0.16667,0.88,0.46008,4.1152,-0.01,0.02188,-0.00356,-0.02861,0.01135,0.35356
1696,1736704,43.07002,163.0,0.72727,0.89,1.789222,-0.00049,53.497645,0.000757,1671,0.18026,0.18182,0.93333,0.44737,3.59679,-0.01,0.02057,-0.00218,-0.0252,0.01522,0.5795
1697,1737728,53.2195,91.33333,0.83333,0.9,1.726928,-0.000512,62.056917,0.000123,1523,0.18866,0.16667,0.78571,0.58926,3.24837,-0.01,0.03136,0.00058,-0.01863,0.02579,0.68388
1698,1738752,59.10841,71.66667,1.0,0.9,1.816532,-0.000421,51.061177,0.00031,1510,0.1761,0.11111,0.69565,0.59406,2.35947,-0.01,0.03438,-0.00057,-0.02425,0.02271,0.54403
1699,1739776,59.71192,106.88889,0.88889,0.89,1.922019,-0.022839,42.007745,0.000473,1480,0.17231,0.22222,0.93333,0.48266,2.94871,-0.01,0.02781,-0.00292,-0.03066,0.01224,0.54438
1700,1740800,45.66111,117.66667,0.83333,0.89,1.925064,0.000927,32.519512,0.001502,1612,0.17715,0.16667,0.875,0.28479,3.28306,-0.01,0.02275,-0.00419,-0.03208,0.01228,0.3034
1701,1741824,56.01555,141.66667,0.77778,0.87,1.806934,-0.000294,59.559048,0.00133,1611,0.18815,0.0,0.90909,0.41553,3.34364,-0.01,0.02142,-0.00201,-0.02463,0.01803,0.57149
1702,1742848,55.73671,107.125,0.875,0.87,1.786037,-3.4e-05,43.038384,0.000194,1673,0.19124,0.25,0.86111,0.47876,5.05406,-0.01,0.02186,-0.00569,-0.02037,0.0179,0.51302
1703,1743872,46.59271,155.66667,0.77778,0.85,1.779189,-0.013877,52.066673,0.000199,1654,0.19284,0.33333,0.92683,0.5,3.33553,-0.01,0.02314,-0.00431,-0.02102,0.0171,0.50701
1704,1744896,62.3797,75.72727,1.0,0.87,1.646522,0.107225,72.102113,0.000297,1609,0.19601,0.18182,0.67857,0.5,3.24311,-0.01,0.02869,-0.00287,-0.0178,0.02363,0.76136
1705,1745920,55.94043,127.63636,0.90909,0.86,1.714717,-0.000599,53.329554,0.000337,1509,0.21026,0.27273,0.89855,0.4791,2.87064,-0.01,0.03088,-0.00211,-0.01928,0.02056,0.65414
1706,1746944,60.98029,70.66667,1.0,0.88,1.775154,-0.000684,57.805986,0.001094,1652,0.19504,0.33333,0.8,0.6347,2.54013,-0.01,0.03361,-0.00665,-0.02459,0.01667,0.61859
1707,1747968,47.03593,181.16667,1.0,0.9,1.800781,0.008262,71.384987,0.00108,1620,0.18834,0.5,0.91837,0.39631,4.41201,-0.01,0.02486,-0.00411,-0.02603,0.01575,0.32939
1708,1748992,62.27808,89.1,0.9,0.91,1.774377,0.048502,49.739805,0.000603,1574,0.18232,0.2,0.78788,0.42775,3.87931,-0.01,0.02523,-0.00241,-0.02767,0.01834,0.67502
1709,1750016,40.18525,144.0,0.75,0.89,1.852983,-0.000238,27.740181,6.8e-05,1659,0.18174,0.25,0.91111,0.53846,3.10585,-0.01,0.02478,-0.00438,-0.02845,0.01027,0.38187
1710,1751040,46.72291,140.2,0.8,0.87,1.781578,0.000124,52.28794,0.000662,1637,0.18498,0.3,0.93478,0.54646,3.5188,-0.01,0.03076,-0.0049,-0.02494,0.01741,0.54175
1711,1752064,58.42723,90.0,0.92308,0.89,1.573768,0.12109,29.951996,0.001962,1519,0.19839,0.30769,0.85714,0.63665,2.37057,-0.01,0.03363,-0.00139,-0.01374,0.03156,0.81458
1712,1753088,67.11924,67.86667,1.0,0.92,1.694698,0.11547,43.335685,0.001427,1431,0.19476,0.2,0.72222,0.47662,2.60487,-0.01,0.03149,0.00033,-0.01757,0.02819,1.01712
1713,1754112,68.66503,60.46667,1.0,0.93,1.695509,-7.1e-05,40.647643,0.00023,1417,0.18966,0.13333,0.71429,0.67347,2.25424,-0.01,0.03861,-0.0023,-0.02659,0.02562,1.01096
1714,1755136,65.81718,62.33333,1.0,0.94,1.78512,-0.001305,26.832076,0.000443,1432,0.18826,0.22222,0.6,0.59291,2.52157,-0.01,0.0318,-0.0013,-0.0196,0.02115,0.57649
1715,1756160,53.13755,131.81818,0.81818,0.92,1.72006,-0.032983,29.877135,0.000525,1458,0.18396,0.09091,0.90476,0.35841,2.46126,-0.01,0.03534,-0.00221,-0.02815,0.02004,0.59709
1716,1757184,64.83571,77.71429,1.0,0.92,1.647541,1.2e-05,51.662293,0.000358,1400,0.1956,0.28571,0.64706,0.51343,2.44553,-0.01,0.03716,-0.00022,-0.01425,0.02863,0.90387
1717,1758208,65.22229,75.11111,1.0,0.93,1.765285,0.000495,35.047021,0.000713,1499,0.18968,0.11111,0.74074,0.47401,3.04461,-0.01,0.03444,-0.00481,-0.02839,0.0164,0.59844
1718,1759232,60.85756,71.9,1.0,0.96,1.816454,-0.00055,28.947555,0.000167,1511,0.18182,0.4,0.77273,0.28897,5.31524,-0.01,0.02984,-0.00306,-0.02776,0.01642,0.64902
1719,1760256,45.5171,134.42857,0.78571,0.94,1.668858,0.074926,32.061622,0.000834,1512,0.19095,0.21429,0.88421,0.4424,3.37188,-0.01,0.0336,-0.00145,-0.01874,0.02275,0.7172
1720,1761280,57.58448,71.18182,1.0,0.95,1.69229,-0.005052,70.829449,0.000806,1500,0.19662,0.36364,0.6875,0.5133,2.11877,-0.01,0.03664,-0.00057,-0.01889,0.02304,0.67141
1721,1762304,60.03056,68.44444,1.0,0.95,1.778135,-0.000604,41.99788,0.000534,1655,0.19264,0.55556,0.625,0.56146,2.35584,-0.01,0.03246,-0.00289,-0.02012,0.01874,0.61798
1722,1763328,48.80369,135.55556,0.77778,0.93,1.718293,0.085049,47.026919,0.001286,1776,0.18271,0.11111,0.93617,0.38574,2.89341,-0.01,0.02664,-0.00436,-0.01816,0.02166,0.57637
1723,1764352,56.98048,89.58333,0.91667,0.92,1.692597,0.000133,39.143329,0.000586,1625,0.19783,0.41667,0.84615,0.49331,3.04564,-0.01,0.03514,-0.00393,-0.01581,0.02482,0.8182
1724,1765376,61.15929,88.21429,0.92857,0.93,1.70904,0.071035,55.182532,0.000584,1426,0.19239,0.21429,0.81818,0.53793,2.07589,-0.01,0.03803,-0.00129,-0.02119,0.02779,0.90384
1725,1766400,65.88882,67.92308,1.0,0.93,1.666714,-9.9e-05,50.411422,0.000444,1421,0.19346,0.15385,0.77419,0.5142,2.32431,-0.01,0.03567,-0.00208,-0.01856,0.02552,0.85315
1726,1767424,53.13086,100.0,0.90909,0.92,1.658299,-0.006077,25.835463,0.000582,1465,0.20102,0.18182,0.87302,0.61722,3.21233,-0.01,0.0379,-0.00155,-0.01485,0.02842,0.60954
1727,1768448,70.16313,71.69231,1.0,0.94,1.688286,0.000226,48.891352,0.001159,1445,0.19501,0.15385,0.77143,0.49378,2.15175,-0.01,0.03994,-0.00327,-0.02036,0.02152,0.92838
1728,1769472,66.63895,60.54545,1.0,0.95,1.727506,0.065166,28.704147,0.001201,1465,0.18241,0.0,0.68182,0.4898,3.29191,-0.01,0.03723,-0.00102,-0.02171,0.02675,0.73362
1729,1770496,48.50678,116.75,0.75,0.92,1.744406,0.022982,46.322421,0.001341,1512,0.17738,0.41667,0.8871,0.45215,2.65335,-0.01,0.0338,-0.00535,-0.02177,0.01352,0.61559
1730,1771520,70.82675,68.8,1.0,0.92,1.718372,-0.014959,36.917982,0.001646,1448,0.18021,0.2,0.7,0.60404,2.45115,-0.01,0.03419,-0.0027,-0.02038,0.02477,0.70226
1731,1772544,54.81104,107.6,0.86667,0.93,1.64017,0.00051,34.981113,0.000938,1442,0.18772,0.4,0.89024,0.54614,2.85986,-0.01,0.0361,-0.00088,-0.01499,0.02922,0.85369
1732,1773568,67.40224,66.66667,1.0,0.94,1.629704,4.9e-05,50.968016,0.000143,1452,0.18658,0.16667,0.62069,0.44405,2.18177,-0.01,0.03793,-0.00201,-0.02007,0.02224,0.81119
1733,1774592,42.86779,75.875,0.75,0.92,1.689337,0.061237,41.372129,0.004002,1532,0.16841,0.625,0.85,0.59494,2.03817,-0.01,0.03658,-0.00547,-0.02571,0.01277,0.35983
1734,1775616,40.95391,106.28571,0.71429,0.9,1.933489,-0.068335,35.417295,0.00392,1627,0.18061,0.42857,0.90625,0.35655,3.37488,-0.01,0.0227,-0.00441,-0.03066,0.00812,0.3386
1735,1776640,45.5349,138.0,0.81818,0.89,1.725105,0.020657,57.856919,0.000435,1486,0.17438,0.27273,0.89873,0.49793,3.81608,-0.01,0.02961,-0.00145,-0.02459,0.01804,0.54354
1736,1777664,63.96765,101.4,0.9,0.88,1.761379,0.000559,40.054112,0.001425,1422,0.18359,0.2,0.89655,0.57411,3.00889,-0.01,0.03325,-0.00353,-0.02199,0.02064,0.6348
1737,1778688,63.88681,66.16667,1.0,0.88,1.768948,0.05346,28.204247,0.000896,1442,0.17465,0.16667,0.625,0.5486,2.9795,-0.01,0.03231,-0.00132,-0.02041,0.02289,0.75412
1738,1779712,55.0488,109.8125,0.875,0.89,1.609744,-0.049214,31.512324,0.001423,1466,0.18932,0.3125,0.84615,0.54229,2.42655,-0.01,0.0394,-0.00011,-0.01154,0.02675,0.94078
1739,1780736,64.46667,69.92857,1.0,0.9,1.539476,4.7e-05,35.022007,0.00087,1413,0.1842,0.07143,0.7619,0.55948,2.19224,-0.01,0.04111,-0.00047,-0.01541,0.03121,0.93094
1740,1781760,65.27747,64.6,1.0,0.91,1.597578,-0.000722,41.662829,0.000129,1387,0.18713,0.26667,0.69767,0.56589,2.2858,-0.01,0.04202,-0.00043,-0.01691,0.02802,0.96853
1741,1782784,57.26088,73.0,1.0,0.93,1.549611,-0.038708,50.305627,0.001306,1495,0.17818,0.28571,0.76596,0.53537,2.41888,-0.01,0.04251,-0.00167,-0.02236,0.02531,0.8524
1742,1783808,68.7677,58.78571,1.0,0.96,1.549354,0.099035,38.775771,0.001729,1391,0.17979,0.14286,0.57692,0.6,2.06803,-0.01,0.0356,0.00196,-0.02,0.03079,0.94379
1743,1784832,63.79695,80.92857,0.92857,0.97,1.657679,-0.000152,35.842373,0.000686,1425,0.18874,0.14286,0.80392,0.63354,2.18324,-0.01,0.04007,-0.0022,-0.02527,0.02693,0.89364
1744,1785856,63.20799,73.42857,1.0,0.97,1.748134,0.000956,25.419621,0.002139,1503,0.17754,0.42857,0.53333,0.57374,3.31683,-0.01,0.03665,-0.00313,-0.02316,0.01636,0.45
1745,1786880,54.34494,103.77778,0.88889,0.98,1.757296,-0.000692,33.33534,0.000501,1521,0.16653,0.22222,0.89583,0.48608,2.61812,-0.01,0.02944,-0.00282,-0.02416,0.01754,0.51115
1746,1787904,53.80943,125.30769,0.84615,0.96,1.714304,-0.087576,60.745417,0.000295,1421,0.18585,0.15385,0.87838,0.50487,2.64544,-0.01,0.03821,-0.00257,-0.02063,0.0219,0.71594
1747,1788928,58.79413,71.14286,1.0,0.96,1.678594,-0.003509,43.650922,0.000853,1454,0.18997,0.57143,0.63333,0.43709,2.50618,-0.01,0.034,-0.00089,-0.0177,0.02683,0.84466
1748,1789952,61.82298,86.45455,0.90909,0.95,1.744531,-0.000199,39.337423,0.000245,1409,0.19209,0.18182,0.86957,0.63878,3.07568,-0.01,0.03602,-0.00236,-0.02118,0.02188,0.66588
1749,1790976,69.11179,65.1,1.0,0.95,1.759488,-0.000659,32.958458,0.000754,1458,0.18182,0.2,0.64286,0.51257,2.09653,-0.01,0.03722,-0.00157,-0.02007,0.02201,0.68997
1750,1792000,47.03582,128.0,0.81818,0.93,1.843935,0.092545,26.032842,0.000835,1445,0.18735,0.27273,0.90741,0.58348,2.15317,-0.01,0.03089,-0.00259,-0.02469,0.01855,0.52774
1751,1793024,67.42978,66.0,1.0,0.93,1.731738,-0.030258,33.088776,0.001011,1414,0.18799,0.15385,0.78125,0.4547,3.72183,-0.01,0.03322,-0.00276,-0.01947,0.02656,0.86013
1752,1794048,57.49751,107.2,0.9,0.93,1.745982,0.000752,37.157851,0.000653,1414,0.19929,0.1,0.85366,0.47973,2.79858,-0.01,0.03654,-0.00483,-0.02098,0.02187,0.56908
1753,1795072,67.81746,81.0,1.0,0.93,1.584942,-0.000998,65.131066,0.000282,1440,0.19698,0.0,0.70588,0.5008,2.53506,-0.01,0.0335,-0.00244,-0.01818,0.02353,0.81415
1754,1796096,47.65332,119.9,0.9,0.93,1.7139,0.00058,64.950872,0.001686,1700,0.20853,0.4,0.90244,0.46907,2.30666,-0.01,0.035,-0.00646,-0.0173,0.01414,0.59048
1755,1797120,51.94945,83.0,1.0,0.95,1.622395,-0.053117,54.573378,0.000805,1578,0.21214,0.58333,0.78261,0.60139,3.19545,-0.01,0.02972,-0.00293,-0.01329,0.02403,0.70952
1756,1798144,56.71797,86.2,1.0,0.95,1.729061,-0.000544,55.11909,0.000523,1502,0.19186,0.4,0.85366,0.45299,2.77777,-0.01,0.03518,-0.0077,-0.02188,0.01589,0.58959
1757,1799168,54.69047,97.81818,0.90909,0.95,1.70255,-0.036001,33.206631,0.000892,1436,0.19705,0.18182,0.85455,0.30014,3.62666,-0.01,0.03293,-0.00271,-0.01574,0.0217,0.61787
1758,1800192,57.75205,91.86667,0.93333,0.94,1.730847,-0.001155,60.696176,0.000905,1500,0.18996,0.33333,0.74468,0.50097,2.63803,-0.01,0.03171,-0.00316,-0.0193,0.02387,0.91436
1759,1801216,67.13805,61.3,1.0,0.96,1.728874,-0.076339,38.650247,0.000488,1457,0.19963,0.2,0.70588,0.5,2.84644,-0.01,0.03595,-0.00552,-0.01943,0.02399,0.67161
1760,1802240,50.78891,98.6,0.9,0.95,1.685962,0.00119,34.363853,0.001268,1562,0.19822,0.4,0.86,0.54241,3.516,-0.01,0.03142,-0.00463,-0.02017,0.01563,0.56783
1761,1803264,49.57538,100.72727,0.90909,0.95,1.682031,0.127225,43.484086,0.000696,1590,0.19788,0.45455,0.81395,0.54598,2.50331,-0.01,0.02778,-0.00608,-0.02175,0.01897,0.6082
1762,1804288,57.23141,107.33333,0.91667,0.94,1.686793,0.000364,54.079757,0.000806,1543,0.20789,0.25,0.83333,0.49687,2.50158,-0.01,0.03508,-0.00549,-0.01231,0.02694,0.78346
1763,1805312,62.0055,69.0,1.0,0.95,1.725269,3e-05,41.01255,0.000516,1577,0.20312,0.11111,0.69231,0.5881,2.57971,-0.01,0.03642,-0.00807,-0.01707,0.02176,0.62763
1764,1806336,60.22127,112.11111,0.88889,0.94,1.743318,-0.031425,61.780553,0.00142,1702,0.19673,0.33333,0.88,0.49123,3.04719,-0.01,0.02864,-0.00839,-0.02225,0.02208,0.65016
1765,1807360,48.8581,109.0,0.81818,0.92,1.740197,-0.094619,41.28954,0.00059,1556,0.19658,0.36364,0.82759,0.48602,2.38991,-0.01,0.03184,-0.00455,-0.01704,0.01593,0.60511
1766,1808384,57.51903,74.0,1.0,0.93,1.767646,-0.05864,44.887899,0.000877,1684,0.18703,0.25,0.73077,0.4105,2.13897,-0.01,0.03036,-0.00586,-0.01959,0.01946,0.53045
1767,1809408,52.86087,125.09091,0.81818,0.91,1.73772,0.000795,37.344721,0.000672,1592,0.20531,0.27273,0.87755,0.46869,3.6574,-0.01,0.03609,-0.0062,-0.01743,0.02417,0.65458
1768,1810432,60.32937,97.4,0.9,0.91,1.814839,-0.000404,36.563817,0.000653,1431,0.19104,0.1,0.825,0.47826,2.28154,-0.01,0.03472,-0.0047,-0.02253,0.02022,0.59369
1769,1811456,60.05317,90.1,0.9,0.9,1.823115,0.036637,27.597397,0.001272,1445,0.17927,0.2,0.84091,0.56618,2.98025,-0.01,0.0252,-0.00443,-0.02581,0.01717,0.59374
1770,1812480,51.04524,94.45455,0.90909,0.9,1.799852,-0.001202,32.564058,0.000682,1515,0.19454,0.36364,0.84127,0.56167,2.42231,-0.01,0.02648,-0.00576,-0.02472,0.01558,0.5844
1771,1813504,50.5327,120.54545,0.81818,0.9,1.769293,-0.074687,40.736119,0.000814,1420,0.19736,0.18182,0.84906,0.41042,2.9358,-0.01,0.03565,-0.00361,-0.01492,0.02297,0.57051
1772,1814528,58.69324,79.8,1.0,0.9,1.778779,-0.000208,46.682145,8.7e-05,1469,0.19602,0.4,0.78947,0.53864,2.56824,-0.01,0.02862,-0.00553,-0.02204,0.01485,0.59978
1773,1815552,52.05867,120.41667,0.83333,0.88,1.756663,-7.4e-05,30.577138,0.000541,1451,0.1979,0.16667,0.86111,0.4,2.69939,-0.01,0.03102,-0.00221,-0.01947,0.02633,0.63953
1774,1816576,65.75962,73.07692,1.0,0.91,1.664553,-0.059475,33.27072,0.000369,1412,0.19835,0.15385,0.80645,0.60156,2.31921,-0.01,0.03961,-0.00558,-0.01843,0.02438,0.84316
1775,1817600,74.5045,54.22222,1.0,0.91,1.841993,-0.016095,46.499739,0.000641,1469,0.18989,0.11111,0.6,0.53266,3.06279,-0.01,0.027,-0.00422,-0.02698,0.01765,0.6708
1776,1818624,47.94141,110.3,0.9,0.91,1.724624,0.027181,34.886503,0.000653,1558,0.19024,0.5,0.83607,0.48941,4.78753,-0.01,0.02782,-0.00296,-0.02322,0.01905,0.52329
1777,1819648,51.48522,123.54545,0.81818,0.91,1.744181,0.012615,43.708633,0.000444,1456,0.20567,0.18182,0.89831,0.52115,2.63982,-0.01,0.03365,-0.00721,-0.0189,0.02303,0.60689
1778,1820672,52.1171,74.90909,1.0,0.92,1.690041,-0.074809,91.170527,0.001199,1518,0.19616,0.45455,0.75,0.47952,2.51564,-0.01,0.03394,-0.00573,-0.02301,0.01607,0.61109
1779,1821696,56.27756,97.2,0.9,0.92,1.827769,-0.001803,44.628492,0.000323,1493,0.19404,0.3,0.88525,0.46961,3.12544,-0.01,0.03112,-0.00414,-0.022,0.01961,0.59082
1780,1822720,55.74995,107.0,0.88889,0.93,1.804702,-0.000598,53.096427,0.00014,1537,0.19298,0.22222,0.85714,0.6125,3.28857,-0.01,0.02998,-0.00636,-0.02169,0.02064,0.53933
1781,1823744,48.27218,130.36364,0.81818,0.91,1.838987,-0.022982,44.205057,0.000741,1522,0.18579,0.36364,0.92405,0.39868,2.42269,-0.01,0.03134,-0.00368,-0.02272,0.0156,0.58944
1782,1824768,57.13258,69.53846,0.92308,0.91,1.749654,-0.000376,60.555079,0.000474,1503,0.19633,0.30769,0.64286,0.39852,5.06925,-0.01,0.03278,-0.00222,-0.0169,0.02473,0.78135
1783,1825792,59.92059,92.18182,0.90909,0.91,1.809773,0.073822,43.763847,0.001012,1469,0.19895,0.27273,0.80952,0.47244,4.58636,-0.01,0.03034,-0.00419,-0.01885,0.02218,0.67323
1784,1826816,69.73541,80.07692,1.0,0.91,1.686897,0.099318,47.748214,0.000956,1428,0.19937,0.0,0.77778,0.53333,2.98514,-0.01,0.03689,-0.00128,-0.01495,0.02848,0.91239
1785,1827840,59.74547,97.63636,0.90909,0.91,1.773906,-0.055835,42.907814,0.000225,1515,0.2058,0.27273,0.88095,0.4383,2.41011,-0.01,0.03805,-0.00588,-0.01982,0.02105,0.71216
1786,1828864,60.49972,66.5,1.0,0.93,1.767108,0.000305,52.482105,0.000115,1559,0.20012,0.33333,0.70968,0.51257,2.09505,-0.01,0.03306,-0.00543,-0.02044,0.01886,0.80299
1787,1829888,54.89391,96.72727,0.90909,0.92,1.77488,0.000116,32.483028,0.000435,1542,0.20356,0.18182,0.86441,0.46312,2.43998,-0.01,0.03167,-0.00659,-0.01755,0.01815,0.68447
