iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1251,1281024,3.38462,450.0,0.0,0.79,1.713782,0.000283,0.598653,0.000597,1772,0.14314,-0.01,0.0034,0.01638,0.00692,0.00072,0.0
1252,1282048,nan,nan,0.0,0.79,1.798374,-0.002757,0.478651,0.001615,1863,0.15273,-0.01,0.0036,0.01866,0.00708,0.0,0.0
1253,1283072,6.94276,450.0,0.0,0.75,1.773864,-0.000685,3.607623,0.001686,1771,0.14567,-0.01,0.00344,0.00681,0.00625,-0.02726,0.0
1254,1284096,15.97051,446.0,0.25,0.72,1.697719,0.030794,7.256139,0.000872,1771,0.14769,-0.01,0.00381,0.01202,0.00623,-0.02237,0.04382
1255,1285120,11.24229,268.5,1.0,0.72,1.856621,0.038078,9.092331,0.002758,1785,0.14484,-0.01,0.00377,0.00888,0.00622,0.00049,0.07087
1256,1286144,43.17305,320.33333,0.83333,0.72,1.780849,-0.000275,32.013451,0.000271,1640,0.13586,-0.01,0.00504,0.00807,0.00689,-0.02397,0.24056
1257,1287168,36.09658,239.0,1.0,0.72,1.779567,0.046688,15.694578,0.000448,1884,0.14409,-0.01,0.00507,0.00666,0.00497,-0.04367,0.10425
1258,1288192,22.18067,260.4,0.8,0.73,1.813465,-0.013097,24.23113,0.000491,1956,0.14828,-0.01,0.00532,0.01271,0.00568,0.00147,0.17844
1259,1289216,51.56081,296.0,1.0,0.73,1.75878,-0.000997,16.693173,0.000329,1969,0.15108,-0.01,0.00416,0.00742,0.00525,-0.03567,0.11072
1260,1290240,27.47671,283.75,0.75,0.72,1.748016,-0.072131,25.411245,0.000481,2024,0.16726,-0.01,0.00484,0.00369,0.00512,-0.09351,0.1466
1261,1291264,19.37642,210.5,1.0,0.72,1.693202,-5e-05,33.671525,0.000275,1992,0.1601,-0.01,0.00517,0.00787,0.00461,-0.0575,0.25478
1262,1292288,17.99899,276.33333,0.66667,0.71,1.742163,0.140102,16.291826,0.000492,2094,0.15913,-0.01,0.00518,0.00766,0.00544,-0.02679,0.09409
1263,1293312,34.16559,231.0,1.0,0.71,1.740027,-0.000913,28.912005,0.000307,2262,0.16536,-0.01,0.00461,0.00409,0.00409,-0.05182,0.18792
1264,1294336,18.194,250.83333,0.83333,0.7,1.700115,5.9e-05,26.506677,0.000242,1829,0.15383,-0.01,0.00508,0.00768,0.00507,-0.08679,0.2241
1265,1295360,43.53584,186.0,1.0,0.7,1.648888,-0.001152,22.610124,0.000593,2200,0.1669,-0.01,0.00635,0.00899,0.00568,-0.04516,0.11963
1266,1296384,18.97541,269.66667,1.0,0.7,1.645764,0.000548,34.31089,0.000503,2226,0.15386,-0.01,0.00589,0.00853,0.00492,-0.06925,0.28885
1267,1297408,18.057,228.6,1.0,0.7,1.654964,-0.000295,23.931495,0.000269,2254,0.14764,-0.01,0.00489,0.00545,0.00571,-0.01341,0.19146
1268,1298432,32.94897,203.0,1.0,0.7,1.704486,-0.000273,15.007205,0.000266,1924,0.14417,-0.01,0.00478,0.01028,0.00572,0.00397,0.17887
1269,1299456,43.89386,233.75,1.0,0.71,1.671765,-0.031134,21.431358,0.000376,2037,0.14363,-0.01,0.00591,0.00724,0.00665,-0.02042,0.21722
1270,1300480,38.34548,205.16667,1.0,0.72,1.653296,-0.000509,19.558535,0.000322,1757,0.1406,-0.01,0.00488,0.0049,0.00563,-0.01804,0.26582
1271,1301504,41.81444,204.5,1.0,0.73,1.658916,-0.000612,27.768322,0.000237,1898,0.14455,-0.01,0.00522,0.00585,0.00516,-0.01687,0.31368
1272,1302528,50.94166,186.0,1.0,0.73,1.632238,-0.000327,9.702881,0.000669,1787,0.1318,-0.01,0.00525,0.00817,0.00605,0.00178,0.16255
1273,1303552,43.16924,202.66667,0.83333,0.77,1.597656,-0.000822,26.318285,0.000653,1823,0.13604,-0.01,0.00516,0.00682,0.00584,-0.03257,0.30878
1274,1304576,26.67216,179.16667,1.0,0.83,1.61168,-8.2e-05,28.454927,0.000172,2023,0.15559,-0.01,0.00567,0.0034,0.00446,-0.04839,0.27672
1275,1305600,20.84245,191.4,1.0,0.88,1.619288,0.038675,20.961056,0.001686,2058,0.15683,-0.01,0.00613,0.00267,0.00492,-0.07071,0.18291
1276,1306624,30.21874,225.0,0.83333,0.92,1.595286,-0.001732,29.595554,0.000496,1934,0.14456,-0.01,0.00536,0.00585,0.00553,-0.0494,0.258
1277,1307648,37.09077,153.83333,1.0,0.93,1.56828,0.000522,22.836106,0.000979,1930,0.14046,-0.01,0.00648,0.00724,0.00532,-0.05588,0.29044
1278,1308672,27.94091,154.42857,1.0,0.94,1.574757,2e-06,27.31815,0.000668,1802,0.13757,-0.01,0.00622,0.00481,0.00531,-0.05213,0.30003
1279,1309696,23.97789,144.625,1.0,0.96,1.483184,-0.028096,20.142264,0.001243,1784,0.13195,-0.01,0.00752,0.0061,0.005,-0.02261,0.30203
1280,1310720,42.70427,122.42857,1.0,0.96,1.571715,-0.04379,26.753471,0.000569,1810,0.138,-0.01,0.00723,0.00611,0.0056,-0.07784,0.36204
1281,1311744,27.02821,135.5,1.0,0.97,1.543897,-0.000581,24.741226,0.000285,2010,0.14632,-0.01,0.00656,0.00445,0.00437,-0.03785,0.28531
1282,1312768,53.92877,112.16667,1.0,0.98,1.555988,0.010142,24.441294,0.000671,2046,0.14499,-0.01,0.00589,0.00368,0.00526,-0.03213,0.42784
1283,1313792,9.82967,282.75,0.5,0.96,1.571076,-0.002348,23.43952,0.001487,2307,0.157,-0.01,0.00489,-1e-05,0.00415,-0.05048,0.13356
1284,1314816,28.5559,126.0,0.83333,0.95,1.602643,-0.010181,23.480331,0.002091,2054,0.15006,-0.01,0.00474,0.00543,0.00383,-0.01539,0.24688
1285,1315840,21.95983,264.14286,0.57143,0.92,1.509983,0.021069,22.583354,0.000624,1954,0.14877,-0.01,0.0058,0.00411,0.00478,-0.07661,0.22116
1286,1316864,25.14604,118.66667,1.0,0.92,1.539214,-0.001217,27.707713,0.000394,1932,0.1359,-0.01,0.00628,0.00224,0.00459,-0.04163,0.26485
1287,1317888,42.28985,156.0,1.0,0.92,1.634387,0.125728,35.066421,0.000608,1789,0.13622,-0.01,0.00611,0.00312,0.00492,-0.05253,0.32436
1288,1318912,34.94407,175.66667,0.83333,0.91,1.538014,-0.000676,33.039604,0.000538,1903,0.15108,-0.01,0.0056,0.00418,0.00585,-0.01377,0.28351
1289,1319936,23.57128,194.16667,1.0,0.92,1.539598,0.016695,38.70839,0.001047,1994,0.15551,-0.01,0.00501,0.00384,0.00544,-0.09117,0.2545
1290,1320960,43.28099,164.4,1.0,0.92,1.552964,-0.000996,16.480798,0.000567,1947,0.14396,-0.01,0.005,0.00481,0.00523,-0.0021,0.29729
1291,1321984,27.93408,210.75,0.75,0.9,1.502764,0.000297,25.041746,0.001133,1881,0.13961,-0.01,0.00612,0.00209,0.00568,-0.09315,0.33211
1292,1323008,40.62264,124.42857,1.0,0.91,1.528562,0.020039,18.572866,0.000904,1705,0.13614,-0.01,0.00538,0.0046,0.00583,-0.02083,0.35897
1293,1324032,40.56679,136.0,1.0,0.91,1.530257,-0.000224,22.195968,0.000179,1783,0.13682,-0.01,0.00545,0.00374,0.00595,-0.02692,0.24266
1294,1325056,48.56734,126.0,1.0,0.91,1.689523,0.034172,12.309604,0.001493,1914,0.14938,-0.01,0.00501,0.00588,0.00558,-0.01976,0.05679
1295,1326080,19.45974,267.71429,0.71429,0.89,1.560479,0.050076,30.07315,0.001397,1787,0.13666,-0.01,0.00683,0.00613,0.00543,-0.10403,0.22562
1296,1327104,37.95355,144.375,1.0,0.89,1.522263,-0.000412,27.840648,0.000224,1751,0.14084,-0.01,0.00525,0.00629,0.00654,-0.04495,0.3964
1297,1328128,45.76173,153.88889,1.0,0.89,1.482187,0.040883,15.982786,0.002322,1625,0.13389,-0.01,0.00593,0.00283,0.00646,0.00035,0.46277
1298,1329152,56.94878,122.25,1.0,0.89,1.612926,-0.000244,12.71424,0.000333,1631,0.13328,-0.01,0.00555,0.00293,0.00675,0.00047,0.22367
1299,1330176,50.27251,159.0,1.0,0.9,1.707179,-0.046974,28.350133,0.001994,1580,0.13399,-0.01,0.005,0.00124,0.00583,-0.0216,0.41524
1300,1331200,46.67905,180.71429,1.0,0.92,1.56657,-0.000565,27.431737,0.000151,1606,0.133,-0.01,0.00539,0.00234,0.00629,-0.05278,0.33246
1301,1332224,54.57831,148.75,1.0,0.93,1.612638,-0.017782,14.4545,0.000996,1717,0.14266,-0.01,0.00425,0.0037,0.00607,0.00307,0.2268
1302,1333248,9.01017,250.0,1.0,0.95,1.565936,-7.1e-05,13.920871,0.000728,1769,0.14834,-0.01,0.00516,0.00538,0.00654,-0.03503,0.09104
1303,1334272,56.1292,202.5,1.0,0.95,1.5626,-0.000408,16.961722,0.000803,1758,0.14567,-0.01,0.005,0.00562,0.00543,-0.01798,0.23156
1304,1335296,5.69059,316.5,0.5,0.94,1.614622,9.3e-05,13.584784,0.000574,2040,0.15462,-0.01,0.00504,0.00459,0.00572,-0.01941,0.03878
1305,1336320,35.19432,314.6,1.0,0.94,1.512345,-0.000686,20.436671,0.000426,1904,0.14879,-0.01,0.00453,0.00142,0.00582,-0.04952,0.21683
1306,1337344,28.58146,247.0,1.0,0.95,1.616631,0.075685,19.929777,0.000603,1905,0.15424,-0.01,0.00438,0.00133,0.00614,-0.03066,0.09048
1307,1338368,23.52464,307.5,0.83333,0.94,1.518536,-0.054503,17.621915,0.000155,1908,0.14805,-0.01,0.005,0.00393,0.00582,-0.02496,0.24507
1308,1339392,14.03459,296.66667,0.66667,0.93,1.707237,0.034841,18.856606,0.000231,1808,0.14465,-0.01,0.00518,0.00771,0.00643,-0.04803,0.09375
1309,1340416,27.62833,258.6,1.0,0.93,1.632747,-0.012754,23.050886,0.000288,1781,0.13903,-0.01,0.00495,0.00566,0.00599,-0.06889,0.20784
1310,1341440,49.96699,235.0,1.0,0.93,1.669561,-0.060439,15.789222,0.000459,1970,0.1492,-0.01,0.00523,0.00199,0.0063,-0.05632,0.11117
1311,1342464,9.08192,273.0,1.0,0.93,1.793015,-1e-06,12.017241,0.001602,2107,0.16371,-0.01,0.00345,0.00635,0.00635,-0.03117,0.03532
1312,1343488,2.98351,387.4,0.6,0.92,1.635589,0.000296,10.987602,0.000473,1867,0.14315,-0.01,0.00426,0.00814,0.00657,-0.01583,0.10218
1313,1344512,-0.06638,450.0,0.0,0.91,1.742729,-0.000512,1.757881,0.000194,1780,0.1387,-0.01,0.00464,0.00636,0.00689,0.00034,0.0
1314,1345536,34.20842,336.25,0.75,0.91,1.764386,0.146728,22.595532,0.000335,1688,0.13784,-0.01,0.00489,0.00748,0.00663,-0.02454,0.15072
1315,1346560,33.44978,395.33333,0.66667,0.9,1.720526,-9.8e-05,9.724602,0.00029,1827,0.13943,-0.01,0.00419,0.00613,0.00652,-0.0007,0.09274
1316,1347584,31.66454,331.0,0.66667,0.89,1.721865,0.020732,8.991262,0.000434,1809,0.13806,-0.01,0.0045,0.00486,0.00641,0.0007,0.09281
1317,1348608,38.96931,319.0,0.75,0.88,1.666146,-0.00078,24.737316,0.000773,1809,0.13761,-0.01,0.00493,0.00807,0.00581,-0.04891,0.15536
1318,1349632,0.33994,343.0,1.0,0.88,1.754593,0.000275,3.635954,0.000535,1793,0.14607,-0.01,0.00494,0.00626,0.00603,0.0002,0.02244
1319,1350656,37.0699,369.0,1.0,0.89,1.768861,-0.000507,22.404872,0.000432,1813,0.14786,-0.01,0.00476,0.00398,0.0062,-0.04701,0.13967
1320,1351680,12.75947,369.25,0.5,0.88,1.776627,-0.001167,16.006282,0.00065,1816,0.14512,-0.01,0.00519,0.00411,0.00581,-0.02863,0.09655
1321,1352704,-6.32819,444.0,0.0,0.86,1.714589,-0.041069,5.522137,0.001158,1787,0.13786,-0.01,0.00424,0.0066,0.00531,-0.04682,-0.00032
1322,1353728,51.80353,307.5,1.0,0.86,1.7395,-0.000684,17.161294,0.000288,1887,0.14838,-0.01,0.00535,0.00775,0.00581,-0.02501,0.11812
1323,1354752,11.34427,383.5,0.5,0.85,1.730145,-0.114475,21.508484,0.000282,2007,0.15296,-0.01,0.00459,0.00538,0.00527,-0.03135,0.053
1324,1355776,9.28354,445.0,0.33333,0.83,1.693652,0.018584,7.291156,0.001143,1892,0.14639,-0.01,0.00505,0.00315,0.00481,-0.02528,0.05363
1325,1356800,31.14148,347.0,1.0,0.83,1.741161,-0.000429,31.796942,0.000445,1811,0.13914,-0.01,0.00463,0.00491,0.00595,-0.02706,0.21946
1326,1357824,37.92265,288.0,1.0,0.83,1.726344,0.085844,22.890153,0.000604,1755,0.13729,-0.01,0.00615,0.00494,0.00546,-0.07033,0.14391
1327,1358848,32.88637,253.0,1.0,0.83,1.689009,-0.000289,27.308144,0.000946,1998,0.14594,-0.01,0.00477,0.00798,0.00555,-0.00067,0.21359
1328,1359872,12.7423,251.66667,1.0,0.83,1.692504,0.040653,9.155768,0.000353,1734,0.13951,-0.01,0.00484,0.00503,0.0054,0.00067,0.0869
1329,1360896,49.12832,292.33333,1.0,0.83,1.7563,-0.105555,25.371226,0.000786,1740,0.13269,-0.01,0.00492,0.00657,0.00648,-0.02229,0.14465
1330,1361920,48.83906,294.33333,1.0,0.83,1.769894,-0.055171,29.326536,0.000785,1752,0.13751,-0.01,0.006,0.00408,0.00625,0.0004,0.30333
1331,1362944,23.85142,235.25,1.0,0.83,1.710432,-0.000787,23.496362,0.00063,1761,0.13441,-0.01,0.00502,0.00554,0.00585,-0.05164,0.17156
1332,1363968,53.61825,246.5,1.0,0.83,1.818572,0.086232,19.864761,0.000309,1878,0.13964,-0.01,0.00481,0.00619,0.00595,-0.06521,0.12262
1333,1364992,35.575,293.0,1.0,0.83,1.655078,-0.108329,33.805426,0.000993,2075,0.14074,-0.01,0.00542,0.00794,0.00553,0.00121,0.2443
1334,1366016,43.29635,193.5,1.0,0.83,1.698075,-0.082809,20.337743,0.000538,2110,0.14667,-0.01,0.00494,0.00677,0.00501,-0.05677,0.11481
1335,1367040,12.80171,324.33333,0.66667,0.82,1.602495,-0.000381,24.865046,0.0002,2153,0.1603,-0.01,0.00487,0.00639,0.0047,-0.0998,0.21519
1336,1368064,24.01684,184.6,1.0,0.82,1.657843,2.9e-05,31.52513,0.000622,1913,0.14868,-0.01,0.00588,0.00718,0.00519,-0.024,0.22056
1337,1369088,40.69865,202.0,1.0,0.84,1.701353,0.039199,20.523349,0.000824,1643,0.1351,-0.01,0.00649,0.00725,0.00535,0.00152,0.26751
1338,1370112,51.8606,163.0,1.0,0.84,1.67673,0.000363,28.943246,0.00083,1644,0.13449,-0.01,0.0059,0.00579,0.00466,-0.02646,0.3699
1339,1371136,40.18321,160.2,1.0,0.85,1.62316,0.065281,19.272652,0.001146,1965,0.1484,-0.01,0.0064,0.00578,0.00481,-0.02867,0.25488
1340,1372160,37.511,157.6,1.0,0.88,1.649113,0.036403,18.175277,0.000481,2134,0.16236,-0.01,0.005,0.00514,0.00474,-0.01673,0.26499
1341,1373184,15.19049,171.66667,0.83333,0.89,1.686644,0.050181,16.647781,0.000615,2006,0.15463,-0.01,0.00509,0.00304,0.00533,-0.05976,0.22235
1342,1374208,30.98121,188.66667,0.83333,0.89,1.580593,1.4e-05,25.316627,0.000487,1820,0.14743,-0.01,0.00596,0.00726,0.00496,-0.06242,0.25297
1343,1375232,20.67598,176.5,0.83333,0.88,1.511829,-0.043922,41.876489,0.000361,2104,0.16096,-0.01,0.00547,0.00289,0.00497,-0.15722,0.25137
1344,1376256,4.94192,152.2,1.0,0.92,1.562513,-0.001417,18.253631,0.000437,2275,0.16667,-0.01,0.00549,0.00545,0.0048,-0.05576,0.19236
1345,1377280,17.17124,204.2,0.8,0.93,1.556497,-0.001001,27.738894,0.000496,2577,0.15999,-0.01,0.00652,0.00406,0.00432,-0.10397,0.20821
1346,1378304,18.10634,203.0,0.8,0.93,1.611516,-0.00014,18.848358,0.000202,2082,0.14318,-0.01,0.0057,0.0015,0.0049,-0.03292,0.22723
1347,1379328,28.40634,186.83333,0.83333,0.92,1.511195,0.182942,36.404084,0.000524,2028,0.14492,-0.01,0.00649,0.0083,0.00533,-0.09859,0.24338
1348,1380352,28.98728,167.875,0.875,0.91,1.536498,0.016025,36.085775,0.000252,1687,0.13401,-0.01,0.00716,0.00672,0.00592,-0.09433,0.34317
1349,1381376,23.76226,165.85714,1.0,0.91,1.513463,0.026059,20.59032,0.000744,1824,0.13344,-0.01,0.00699,0.00418,0.00533,-0.014,0.30042
1350,1382400,36.56047,143.33333,1.0,0.91,1.518799,0.065332,24.38604,0.000516,1733,0.13984,-0.01,0.00615,0.00783,0.00551,-0.06496,0.28986
1351,1383424,36.7427,152.33333,1.0,0.91,1.529708,-0.044371,18.130119,0.000225,1863,0.13993,-0.01,0.0055,0.00432,0.00559,-0.03097,0.28874
1352,1384448,37.83043,126.375,1.0,0.93,1.492583,-0.000542,26.618544,0.000432,1815,0.14024,-0.01,0.00664,0.00428,0.00486,-0.00058,0.40963
1353,1385472,12.9997,177.0,0.83333,0.92,1.557244,0.042391,45.088663,0.00094,1935,0.1474,-0.01,0.00476,0.00372,0.00529,-0.07643,0.20138
1354,1386496,33.55778,162.125,1.0,0.92,1.469738,-0.000608,27.558764,0.000174,1723,0.14126,-0.01,0.00649,0.0054,0.00559,-0.0353,0.33631
1355,1387520,42.61894,128.6,1.0,0.92,1.526263,-0.000799,20.829819,0.000203,1639,0.14065,-0.01,0.00568,0.00128,0.00537,-0.04699,0.24996
1356,1388544,45.70966,127.0,1.0,0.92,1.504485,-0.01518,17.55778,0.000499,1686,0.14368,-0.01,0.00456,0.00373,0.00526,-0.03698,0.37767
1357,1389568,27.59217,202.25,0.75,0.92,1.445676,-0.030526,20.239122,0.000406,1645,0.13929,-0.01,0.006,0.00203,0.0051,-0.02575,0.30459
1358,1390592,52.79151,117.875,1.0,0.93,1.508823,-7.6e-05,12.370042,0.000533,1560,0.13237,-0.01,0.00625,0.00095,0.00496,0.0009,0.43036
1359,1391616,49.79933,157.875,0.875,0.92,1.535729,-0.000303,10.091211,0.000358,1506,0.1303,-0.01,0.00537,-0.00227,0.00546,0.0014,0.38729
1360,1392640,44.55999,126.83333,1.0,0.94,1.547315,-0.000717,23.229507,0.001359,1571,0.13634,-0.01,0.00537,-0.0045,0.00485,-0.0388,0.2951
1361,1393664,37.13037,140.85714,1.0,0.94,1.496436,-0.02288,18.578211,0.00258,1566,0.13495,-0.01,0.00626,-0.00284,0.00543,-0.05219,0.34458
1362,1394688,44.62894,140.83333,1.0,0.96,1.45837,0.017104,19.540656,0.000511,1607,0.14127,-0.01,0.00457,-0.00167,0.00563,-0.04123,0.28547
1363,1395712,41.29563,142.0,1.0,0.96,1.58684,-0.004289,26.481837,0.000402,1652,0.13635,-0.01,0.00546,-0.00161,0.00524,-0.05021,0.31145
1364,1396736,24.83607,202.2,0.8,0.95,1.556952,0.002357,22.776453,0.000852,1767,0.14219,-0.01,0.00565,-0.00263,0.005,-0.07406,0.19634
1365,1397760,24.6713,222.75,0.75,0.94,1.606337,-0.000581,36.017627,0.001179,1869,0.14739,-0.01,0.00496,-0.00624,0.00452,-0.05679,0.17371
1366,1398784,31.24097,212.16667,1.0,0.94,1.601538,-0.00104,11.738043,0.000904,1675,0.13753,-0.01,0.00453,-0.00818,0.00443,-0.00093,0.26925
1367,1399808,10.69747,338.5,0.5,0.93,1.666659,-8.6e-05,5.563351,0.000366,1655,0.13734,-0.01,0.0039,-0.00825,0.00502,0.00071,0.05497
1368,1400832,49.53267,224.83333,1.0,0.93,1.55098,0.03248,11.90711,0.000521,1515,0.13367,-0.01,0.00492,-0.00414,0.00568,-0.00037,0.30548
1369,1401856,51.16657,227.5,1.0,0.93,1.79699,4.3e-05,7.949861,0.000765,1558,0.13965,-0.01,0.00308,-0.01034,0.00537,0.0,0.10316
1370,1402880,36.55281,316.75,0.75,0.92,1.689664,-0.000751,8.879124,0.001332,1538,0.13552,-0.01,0.00396,-0.00597,0.00538,0.00045,0.15077
1371,1403904,44.75944,351.0,1.0,0.92,1.746231,-0.000467,5.233972,0.001174,1604,0.14062,-0.01,0.00281,-0.01385,0.00524,0.00045,0.04842
1372,1404928,31.82681,331.25,0.75,0.92,1.731199,-0.006207,9.144949,0.001959,1524,0.13612,-0.01,0.00287,-0.01125,0.00503,0.0,0.14191
1373,1405952,28.90263,404.66667,0.66667,0.91,1.699057,-0.00062,5.737717,0.000431,1543,0.13602,-0.01,0.00311,-0.00945,0.00518,0.0,0.0931
1374,1406976,-5.52733,450.0,0.0,0.9,1.811972,0.001635,2.722347,0.001154,1556,0.13881,-0.01,0.0037,-0.01181,0.00564,0.0,0.0
1375,1408000,-6.03003,450.0,0.0,0.88,1.850261,0.000457,2.8812,0.001181,1572,0.13965,-0.01,0.00237,-0.01535,0.0056,0.0,0.0
1376,1409024,4.68902,442.0,0.25,0.85,1.738477,0.000725,4.75081,0.000814,1548,0.13783,-0.01,0.00353,-0.01135,0.00491,0.0,0.04538
1377,1410048,-7.91572,450.0,0.0,0.83,1.696149,-0.000342,1.614065,0.000353,1626,0.13588,-0.01,0.00319,-0.01831,0.00548,0.00017,0.0
1378,1411072,nan,nan,0.0,0.83,1.868039,-0.000408,1.722179,0.000314,1755,0.14312,-0.01,0.00202,-0.02631,0.00422,-0.00038,0.0
1379,1412096,-10.16274,450.0,0.0,0.79,1.752425,-0.000831,1.152537,0.000607,1723,0.13892,-0.01,0.0033,-0.01332,0.00477,0.00033,0.0
1380,1413120,-9.25904,450.0,0.0,0.76,1.767299,-0.010211,0.792525,0.002762,1725,0.13959,-0.01,0.00455,-0.01517,0.00542,-0.00016,0.0
1381,1414144,-6.47206,450.0,0.0,0.76,1.817237,0.038272,0.798583,0.003507,1741,0.14104,-0.01,0.0023,-0.01466,0.00492,0.00031,0.0
1382,1415168,25.1598,389.66667,0.66667,0.75,1.838692,-0.001929,13.326995,0.002654,1748,0.13958,-0.01,0.00261,-0.00847,0.0053,0.0,0.08906
1383,1416192,11.46574,415.33333,0.33333,0.74,1.70661,0.010109,7.956014,0.001535,1798,0.13419,-0.01,0.00445,-0.00191,0.00539,-0.02646,0.051
1384,1417216,-3.79824,450.0,0.0,0.72,1.806837,-0.001425,0.76451,0.000518,1716,0.14333,-0.01,0.00386,-0.00473,0.00616,0.00072,0.0
1385,1418240,22.73613,303.5,1.0,0.72,1.763932,0.014101,11.543178,0.001591,1745,0.14071,-0.01,0.00409,-0.00155,0.00535,-0.02623,0.07339
1386,1419264,20.99294,367.33333,0.66667,0.7,1.690331,-0.000769,25.031504,0.00065,1759,0.14712,-0.01,0.00547,-0.001,0.00519,-0.05194,0.18027
1387,1420288,33.92045,240.0,1.0,0.71,1.629238,0.000347,18.453032,0.000262,1870,0.14578,-0.01,0.00496,-0.00011,0.00572,-0.00147,0.13883
1388,1421312,24.36044,233.33333,1.0,0.71,1.686936,-0.190584,45.894537,0.000425,2043,0.154,-0.01,0.00503,0.00296,0.00526,-0.04757,0.11742
1389,1422336,18.70729,383.5,0.75,0.7,1.697046,-0.096384,26.781109,0.000279,1883,0.14906,-0.01,0.00477,0.00411,0.00458,-0.03096,0.14212
1390,1423360,28.14338,262.8,1.0,0.7,1.668346,-0.10481,45.805768,0.000441,1979,0.15477,-0.01,0.00627,0.00133,0.00384,-0.05878,0.20483
1391,1424384,29.59929,213.5,1.0,0.7,1.649264,0.042495,15.978419,0.000581,2094,0.16106,-0.01,0.00428,0.00337,0.00448,-0.03025,0.11289
1392,1425408,37.31787,227.2,1.0,0.7,1.64906,-0.053525,46.332318,0.000592,2333,0.16126,-0.01,0.00529,0.00285,0.00403,-0.02903,0.32962
1393,1426432,-12.976,353.33333,0.0,0.67,1.603423,-0.000374,8.710314,0.000167,2281,0.15501,-0.01,0.00522,0.00205,0.00463,-0.07362,-0.00043
1394,1427456,23.37037,229.0,1.0,0.68,1.683583,-0.043653,40.421778,0.000422,1966,0.15076,-0.01,0.00631,0.00318,0.00365,-0.05457,0.27674
1395,1428480,21.06159,185.66667,1.0,0.68,1.688388,0.055296,16.648567,0.000696,2176,0.15466,-0.01,0.00503,0.00173,0.00404,-0.07826,0.14285
1396,1429504,26.75617,221.4,1.0,0.69,1.615787,-0.000182,26.101361,8.6e-05,2160,0.14405,-0.01,0.00608,0.00176,0.00353,-0.06631,0.2319
1397,1430528,23.90719,219.4,0.8,0.68,1.657644,-0.114766,29.582315,0.000512,1917,0.13558,-0.01,0.00578,0.00302,0.00418,-0.02584,0.22494
1398,1431552,35.12004,171.0,0.85714,0.68,1.614809,0.000342,33.229393,0.00025,1808,0.13874,-0.01,0.00591,0.00316,0.00429,-0.02303,0.32973
1399,1432576,36.20996,165.14286,1.0,0.69,1.614548,-0.00016,29.855459,0.000378,1950,0.14051,-0.01,0.00637,0.0028,0.00392,-0.02825,0.31743
1400,1433600,29.31724,161.83333,1.0,0.71,1.634845,0.01583,21.190475,0.001321,2006,0.1468,-0.01,0.00547,0.00396,0.00306,-0.04155,0.27456
1401,1434624,32.63417,171.0,1.0,0.73,1.644881,-0.118237,27.141216,0.000296,2028,0.14968,-0.01,0.00548,0.0022,0.00398,-0.0301,0.19819
1402,1435648,36.71757,173.4,1.0,0.77,1.631045,-0.000533,25.225702,0.000314,2125,0.14864,-0.01,0.0058,0.0017,0.0046,-0.03686,0.25351
1403,1436672,16.91576,206.0,0.6,0.8,1.655879,-0.00063,17.378828,0.000293,2155,0.1457,-0.01,0.00639,0.00361,0.00364,-0.00205,0.15777
1404,1437696,9.98761,279.4,0.4,0.82,1.65962,0.04744,14.562204,0.000994,2290,0.15701,-0.01,0.00518,0.00129,0.0032,-0.02393,0.1231
1405,1438720,38.70909,160.66667,1.0,0.83,1.659043,-0.00046,19.994513,0.000284,2162,0.15345,-0.01,0.00506,0.00099,0.00289,-0.01998,0.1758
1406,1439744,28.64233,233.16667,0.83333,0.86,1.613546,0.063451,13.099541,0.000389,2215,0.14621,-0.01,0.00729,0.00209,0.00317,0.0015,0.2609
1407,1440768,23.29117,177.6,0.8,0.87,1.592625,-0.000771,21.908108,0.000471,2232,0.14903,-0.01,0.00594,0.00174,0.00362,-0.04461,0.20136
1408,1441792,33.04281,183.33333,1.0,0.87,1.635492,0.045524,28.094023,0.000245,2259,0.14536,-0.01,0.00589,0.00337,0.00442,-0.07811,0.33129
1409,1442816,7.05622,208.25,0.5,0.86,1.671435,0.005866,16.315546,0.000313,2556,0.151,-0.01,0.00613,0.00329,0.00403,-0.06118,0.12943
1410,1443840,25.35419,197.28571,0.85714,0.85,1.540181,-0.071925,26.194739,0.000874,2035,0.14063,-0.01,0.00685,0.0017,0.00368,-0.06608,0.29666
1411,1444864,25.78102,194.2,0.8,0.84,1.591744,-0.006484,19.95854,0.00018,2252,0.14819,-0.01,0.00683,0.003,0.00444,-0.04463,0.28434
1412,1445888,15.16207,173.4,0.8,0.86,1.577872,-0.024017,18.009211,0.000904,2405,0.15723,-0.01,0.00491,0.00323,0.00371,-0.0205,0.15569
1413,1446912,18.8165,251.0,0.83333,0.85,1.578102,-0.125136,24.895103,0.000625,2088,0.14001,-0.01,0.00627,0.00283,0.00428,-0.00279,0.20602
1414,1447936,38.32836,141.14286,1.0,0.85,1.596967,-0.002733,25.262136,0.000375,1791,0.13484,-0.01,0.00554,0.0025,0.00514,-0.02377,0.31857
1415,1448960,42.11037,143.8,1.0,0.86,1.576369,0.034503,24.552705,0.000351,2063,0.14567,-0.01,0.00599,0.0021,0.00343,-0.05289,0.29119
