iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
730,747520,-1.84774,300.0,0.0,0.0,1.195443,-0.000351,0.016378,0.000181,3210,0.05322,-0.01,0.00314,0.00024,0.00125,0.0,0.0
731,748544,-1.87446,300.0,0.0,0.0,1.171107,-0.002165,0.019042,0.000968,3222,0.04395,-0.01,0.00252,0.00021,0.00184,0.0,0.0
732,749568,-1.46534,300.0,0.0,0.0,1.106805,-0.000925,0.026963,0.001176,3162,0.05005,-0.01,0.00455,0.00018,0.00124,0.0,0.0
733,750592,-0.59074,300.0,0.0,0.0,1.040146,-0.000427,0.0292,0.000603,3271,0.03735,-0.01,0.00489,0.00016,0.00093,0.0,0.0
734,751616,-1.8186,300.0,0.0,0.0,1.084227,-0.001466,0.012336,0.000888,3227,0.03247,-0.01,0.0027,0.00029,0.00188,0.0,0.0
735,752640,-0.90816,300.0,0.0,0.0,1.175522,-0.000135,0.020967,0.001084,3267,0.04053,-0.01,0.00318,0.00033,0.00162,0.0,0.0
736,753664,-1.73246,300.0,0.0,0.0,1.162971,-0.000764,0.007625,0.000551,3276,0.03296,-0.01,0.00134,0.00025,0.00159,0.0,0.0
737,754688,-1.70971,300.0,0.0,0.0,1.17538,-0.000865,0.017713,0.000977,3202,0.03809,-0.01,0.00252,0.00033,0.00087,0.0,0.0
738,755712,-2.12667,300.0,0.0,0.0,1.137858,-0.001082,0.022014,0.000462,3249,0.03467,-0.01,0.00348,0.00024,0.00155,0.0,0.0
739,756736,-1.27047,300.0,0.0,0.0,1.190529,-0.000613,0.026231,0.000613,3165,0.05371,-0.01,0.00354,0.00024,0.00132,0.0,0.0
740,757760,-2.06239,300.0,0.0,0.0,1.207227,-0.001113,0.009855,0.003026,3310,0.05054,-0.01,0.00163,0.00024,0.00154,0.0,0.0
741,758784,-1.92797,300.0,0.0,0.0,1.185581,-0.001589,0.015116,0.001106,3232,0.052,-0.01,0.00267,2e-05,0.0017,0.0,0.0
742,759808,-1.47324,300.0,0.0,0.0,1.18665,-0.000551,0.019064,0.001739,3244,0.05103,-0.01,0.00262,0.00015,0.00115,0.0,0.0
743,760832,-2.07658,300.0,0.0,0.0,1.079541,-0.000746,0.018201,0.00042,3291,0.04858,-0.01,0.00284,9e-05,0.00209,0.0,0.0
744,761856,-1.8171,300.0,0.0,0.0,1.087977,-0.000389,0.017695,0.000116,3225,0.05054,-0.01,0.00209,0.00016,0.00094,0.0,0.0
745,762880,-1.48403,300.0,0.0,0.0,1.082739,-3.2e-05,0.024789,0.000282,3304,0.04004,-0.01,0.00397,0.00019,0.00178,0.0,0.0
746,763904,-1.40607,300.0,0.0,0.0,1.172997,-0.001422,0.023035,0.001419,3210,0.05908,-0.01,0.00264,0.00022,0.00145,0.0,0.0
747,764928,-1.96069,300.0,0.0,0.0,1.211725,-3.6e-05,0.012475,0.000452,3271,0.05542,-0.01,0.00172,0.00019,0.00167,0.0,0.0
748,765952,-1.82096,300.0,0.0,0.0,1.244753,-0.00052,0.013125,0.000753,3195,0.05566,-0.01,0.00223,-0.00016,0.00179,0.0,0.0
749,766976,-2.07446,300.0,0.0,0.0,1.295711,-0.000946,0.008826,0.000766,3285,0.05859,-0.01,0.00177,0.00011,0.00149,0.0,0.0
750,768000,-2.1155,300.0,0.0,0.0,1.299859,-0.000134,0.021729,0.00046,3255,0.05273,-0.01,0.00298,-7e-05,0.00137,0.0,0.0
751,769024,-1.606,300.0,0.0,0.0,1.346185,-0.000273,0.020551,0.000544,3180,0.05176,-0.01,0.00364,0.00016,0.0017,0.0,0.0
752,770048,-1.41884,300.0,0.0,0.0,1.357645,-0.001984,0.011408,0.001768,3284,0.04883,-0.01,0.00253,0.00025,0.0019,0.0,0.0
753,771072,-1.47465,300.0,0.0,0.0,1.453873,-0.001632,0.018498,0.002811,3132,0.05029,-0.01,0.00282,0.0001,0.00162,0.0,0.0
754,772096,-1.812,300.0,0.0,0.0,1.528671,-0.001524,0.010541,0.002161,3168,0.05591,-0.01,0.00145,0.00018,0.00147,0.0,0.0
755,773120,-2.02429,300.0,0.0,0.0,1.548765,3.4e-05,0.00898,0.000441,3177,0.04541,-0.01,0.0013,0.00028,0.00166,0.0,0.0
756,774144,-2.33302,300.0,0.0,0.0,1.559042,-0.00057,0.006134,0.00019,3282,0.05273,-0.01,0.00141,0.00013,0.00101,0.0,0.0
757,775168,-2.01269,300.0,0.0,0.0,1.560655,-0.001974,0.017329,0.001229,3229,0.04175,-0.01,0.00199,0.00021,0.00187,0.0,0.0
758,776192,-1.91036,300.0,0.0,0.0,1.53722,-0.00257,0.011099,0.002669,3196,0.04932,-0.01,0.0015,0.00023,0.00168,0.0,0.0
759,777216,-2.11956,300.0,0.0,0.0,1.504043,-0.000102,0.012894,0.000204,3250,0.04126,-0.01,0.00184,0.0002,0.00182,0.0,0.0
760,778240,-1.9658,300.0,0.0,0.0,1.539272,-0.000615,0.011684,0.00049,3192,0.04834,-0.01,0.00211,0.00018,0.0013,0.0,0.0
761,779264,-1.36242,300.0,0.0,0.0,1.562777,-0.001554,0.007375,0.001229,3241,0.04907,-0.01,0.00177,0.00015,0.00106,0.0,0.0
762,780288,-2.07617,300.0,0.0,0.0,1.597378,-0.000836,0.01036,0.001107,3132,0.04883,-0.01,0.00173,0.00025,0.00191,5e-05,0.0
763,781312,-1.73683,300.0,0.0,0.0,1.625969,-0.001383,0.023958,0.000811,3221,0.05029,-0.01,0.00289,0.00019,0.00096,0.00049,0.0
764,782336,-2.25314,300.0,0.0,0.0,1.615338,-0.002356,0.020545,0.002626,3192,0.04534,-0.01,0.00342,0.00019,0.00211,2e-05,0.0
765,783360,-1.16897,300.0,0.0,0.0,1.585763,-0.003802,0.025187,0.003752,3165,0.0654,-0.01,0.00436,-0.00017,0.00189,2e-05,0.0
766,784384,-1.01253,300.0,0.0,0.0,1.472381,0.077193,0.163414,0.001724,3396,0.05435,-0.01,0.00544,0.00012,0.00202,0.00208,0.0
767,785408,27.38081,275.0,0.8,0.04,1.51666,0.00326,25.141821,0.004661,3683,0.05036,-0.01,0.00679,0.00057,0.00124,-0.03228,0.18222
768,786432,12.20964,250.8,0.6,0.07,1.541053,0.001079,11.39983,0.004402,3771,0.06319,-0.01,0.00739,-0.00013,0.00115,-0.01194,0.11169
769,787456,28.89558,189.0,0.8,0.11,1.509039,0.003042,11.278154,0.001684,3289,0.06152,-0.01,0.0059,-0.00017,0.00043,-0.02651,0.1573
770,788480,20.13807,186.0,1.0,0.14,1.54425,0.031993,19.605465,0.002481,3736,0.09168,-0.01,0.00688,-0.0041,0.0008,0.00325,0.09596
771,789504,7.46707,276.16667,0.5,0.17,1.549257,-0.001965,7.302163,0.005476,3573,0.0946,-0.01,0.00673,-0.00736,-0.00034,-0.00068,0.06987
772,790528,14.34724,204.8,0.8,0.21,1.544117,0.025184,8.50605,0.006257,3643,0.0955,-0.01,0.00814,-0.00737,4e-05,0.00018,0.09662
773,791552,23.14437,249.5,0.75,0.24,1.620187,-0.000621,9.899628,0.002079,3423,0.10675,-0.01,0.00716,-0.00549,-0.00111,-0.00458,0.11881
774,792576,21.14574,204.5,0.5,0.26,1.600206,0.00686,15.710419,0.005975,3614,0.12693,-0.01,0.0064,-0.01364,-0.00136,-0.00576,0.11337
775,793600,33.96745,190.0,0.85714,0.32,1.567768,0.000655,21.929954,0.000931,3402,0.09607,-0.01,0.00812,-0.00341,-0.00021,-0.01782,0.27422
776,794624,27.39037,159.6,1.0,0.37,1.577518,-0.05087,12.561121,0.000502,3529,0.10716,-0.01,0.00674,-0.00609,-0.00102,0.0021,0.18403
777,795648,21.64193,196.85714,0.71429,0.42,1.548326,-0.000331,15.732007,0.000342,3585,0.106,-0.01,0.00737,-0.00553,-0.00077,-0.00122,0.19215
778,796672,32.34153,152.0,1.0,0.47,1.483386,-0.015756,21.115803,0.001258,3546,0.09051,-0.01,0.00833,-0.00037,-0.00028,-0.03375,0.20495
779,797696,18.71641,195.83333,0.66667,0.51,1.576617,-0.019144,16.471468,0.002192,3839,0.08746,-0.01,0.00839,-0.00035,-0.00059,-0.015,0.17861
780,798720,37.00837,148.25,1.0,0.55,1.545934,-0.001572,15.260272,0.000658,3801,0.08607,-0.01,0.00773,-0.0004,0.00041,0.00309,0.18625
781,799744,26.2782,167.33333,0.66667,0.61,1.452781,-0.009041,24.813573,0.000657,3078,0.08974,-0.01,0.00787,-0.00016,-0.00081,-0.01447,0.27483
782,800768,27.5566,141.75,0.75,0.64,1.383987,-0.001257,19.978937,0.001428,3509,0.09703,-0.01,0.00582,-0.00045,0.0,-0.04564,0.13647
783,801792,10.5453,205.8,0.6,0.67,1.432996,-0.000938,7.618895,0.000751,3767,0.09744,-0.01,0.00686,-0.00298,0.00073,-0.00591,0.09851
784,802816,24.96985,193.5,0.66667,0.71,1.543081,-0.073452,26.627926,0.002312,3447,0.08877,-0.01,0.00637,-0.00281,0.0009,0.00397,0.1976
785,803840,36.52117,180.5,1.0,0.77,1.601431,-0.060035,16.547429,0.003076,3555,0.09482,-0.01,0.00804,-0.00237,0.0004,0.00212,0.25458
786,804864,20.95579,205.0,0.6,0.76,1.5123,-0.001413,12.173561,0.003157,3679,0.08827,-0.01,0.0074,-0.00172,-0.00015,-0.00043,0.13307
787,805888,28.13764,172.42857,0.85714,0.76,1.432794,0.129404,22.270961,0.000751,3640,0.07885,-0.01,0.00812,-0.00036,0.00036,-0.01427,0.26098
788,806912,25.18567,153.83333,0.83333,0.76,1.469453,-0.00074,16.06884,0.002789,3833,0.07617,-0.01,0.00663,-0.00076,0.00113,-0.02646,0.20843
789,807936,9.1509,225.0,0.75,0.77,1.529312,0.014457,6.556313,0.001385,3718,0.07971,-0.01,0.00609,-0.00068,0.00048,0.00137,0.06325
790,808960,28.87888,197.0,0.85714,0.78,1.515837,-0.000428,12.899785,0.000563,3584,0.07962,-0.01,0.00729,-0.00149,0.00064,-0.00675,0.25614
791,809984,34.78303,138.33333,0.83333,0.79,1.522019,0.000476,17.234106,0.000459,3272,0.07131,-0.01,0.00671,0.00054,-0.00037,-0.005,0.22703
792,811008,38.37095,189.14286,1.0,0.81,1.553677,-0.05093,12.524874,0.000906,3565,0.094,-0.01,0.00844,-0.00323,0.00057,0.00266,0.32066
793,812032,50.35673,152.25,1.0,0.81,1.524151,0.121807,18.389989,0.000947,3373,0.08144,-0.01,0.00804,-0.00061,-0.00024,-0.00916,0.21837
794,813056,25.43367,184.75,0.75,0.8,1.641611,-0.00196,8.505161,0.001298,3554,0.1036,-0.01,0.00689,-0.00471,-0.00134,0.00303,0.13025
795,814080,28.92746,190.25,0.875,0.81,1.518469,-0.001084,17.090043,0.000535,3375,0.08171,-0.01,0.00733,-0.0012,5e-05,-0.01585,0.28519
796,815104,38.4929,151.375,1.0,0.83,1.534708,-0.000324,16.013044,0.000443,3595,0.09143,-0.01,0.00818,-0.00191,0.00021,0.0046,0.36805
797,816128,35.59722,150.2,0.8,0.83,1.501417,-0.011939,14.739629,0.000172,3369,0.07841,-0.01,0.00845,-0.00064,0.00022,-0.00556,0.20635
798,817152,30.40041,168.42857,0.85714,0.83,1.404134,-0.016276,8.903759,0.000433,3529,0.08533,-0.01,0.00723,-0.00057,0.00032,-0.00785,0.25818
799,818176,22.91593,165.42857,0.71429,0.84,1.506878,-0.094617,19.230662,0.000127,3359,0.0842,-0.01,0.00701,-0.0001,0.00071,-0.02495,0.22316
800,819200,0.65829,190.66667,0.33333,0.83,1.49743,0.154783,14.161783,0.000424,3460,0.07357,-0.01,0.00671,-0.0005,0.0002,-0.0063,0.01512
801,820224,33.0096,215.16667,1.0,0.85,1.55387,0.00012,12.022809,0.000702,3677,0.08268,-0.01,0.00861,-0.00189,0.00032,0.00034,0.24922
802,821248,32.32559,168.42857,0.85714,0.84,1.529339,0.000643,12.344634,0.000369,3368,0.08533,-0.01,0.00615,-0.00018,4e-05,-0.00487,0.25487
803,822272,49.7901,146.28571,1.0,0.86,1.511273,7.9e-05,15.618922,0.000447,3144,0.089,-0.01,0.00832,7e-05,-0.0003,0.00375,0.35133
804,823296,21.5123,166.66667,1.0,0.86,1.540512,0.041556,13.301411,0.000301,3929,0.09088,-0.01,0.00645,-0.00165,0.00067,0.00129,0.08826
805,824320,35.52001,202.4,1.0,0.88,1.461465,-0.000813,7.610851,0.000509,3438,0.09024,-0.01,0.00687,-6e-05,0.00019,-0.01809,0.1997
806,825344,17.10345,177.875,0.5,0.85,1.464866,-0.000545,12.721959,0.000856,3319,0.0768,-0.01,0.0073,0.00028,0.00038,-0.01495,0.18719
807,826368,32.88547,140.28571,1.0,0.86,1.503776,0.000368,13.362061,0.000192,3427,0.08072,-0.01,0.0103,0.00063,0.00081,0.00244,0.26598
808,827392,37.14212,169.42857,1.0,0.87,1.598573,-0.000752,18.67896,0.000198,3566,0.10003,-0.01,0.00778,-0.00428,0.00027,-0.02228,0.30977
809,828416,28.5669,159.75,1.0,0.87,1.437338,0.000868,14.433386,0.000684,3767,0.08094,-0.01,0.00882,-6e-05,0.00109,-0.0262,0.17033
810,829440,7.13944,185.5,0.5,0.85,1.490881,-0.000637,11.865469,0.000195,3653,0.07542,-0.01,0.00816,0.00075,-0.00029,-0.01379,0.09527
811,830464,37.94834,154.14286,1.0,0.85,1.512747,-0.000587,13.938851,0.000493,3466,0.09057,-0.01,0.00713,-1e-05,4e-05,-0.01243,0.30349
812,831488,28.06276,136.5,1.0,0.86,1.606758,-0.001566,14.265124,0.001488,3295,0.10596,-0.01,0.00655,-0.00475,-0.00114,0.00448,0.07111
813,832512,23.88693,237.125,0.625,0.83,1.579241,0.001163,11.689287,0.003204,3232,0.09984,-0.01,0.0087,-0.00226,-0.0004,0.0036,0.21196
814,833536,35.55105,142.71429,0.85714,0.83,1.537953,-0.000977,16.441307,0.00044,3434,0.08277,-0.01,0.00835,2e-05,0.00014,-0.00762,0.28643
815,834560,33.11412,141.0,0.85714,0.83,1.535632,0.00042,11.681789,0.001628,3445,0.09315,-0.01,0.00777,5e-05,-0.00047,-0.00861,0.27443
816,835584,19.93659,149.2,0.8,0.84,1.477839,-0.009994,19.76138,0.00099,3931,0.07397,-0.01,0.00909,-0.00124,0.00117,-0.05101,0.14356
817,836608,27.78604,163.22222,1.0,0.86,1.468486,-2.2e-05,17.717171,7e-05,3606,0.07993,-0.01,0.00977,-0.00041,0.00088,0.00409,0.3387
818,837632,39.31913,125.42857,1.0,0.86,1.41814,0.032121,13.248305,0.000969,3383,0.09173,-0.01,0.00783,-0.00059,-0.00014,0.00175,0.30752
819,838656,23.01316,177.16667,0.83333,0.86,1.442973,0.000164,17.356795,0.000258,3878,0.09811,-0.01,0.00799,-0.00171,0.00024,-0.02443,0.20904
820,839680,25.44834,171.4,0.8,0.85,1.515415,-0.001734,13.291007,0.000182,3526,0.07269,-0.01,0.00971,-0.00145,0.00111,-0.02728,0.16096
821,840704,29.13173,154.125,0.875,0.86,1.567499,-0.005334,12.37703,0.002695,3449,0.10028,-0.01,0.00811,-0.00826,-0.00077,-0.00786,0.297
822,841728,37.30027,154.0,1.0,0.88,1.514736,0.000103,21.063156,0.000175,3511,0.07851,-0.01,0.01002,0.00038,0.00022,-0.01986,0.26196
823,842752,20.4936,140.16667,0.83333,0.87,1.502529,0.059998,12.503306,0.001086,3652,0.08593,-0.01,0.00781,-0.00102,0.00052,-0.00745,0.18298
824,843776,33.0658,155.5,1.0,0.87,1.521563,0.011813,9.549023,0.000506,3270,0.09004,-0.01,0.00732,-0.00069,-0.00047,0.00365,0.21799
825,844800,21.52452,190.57143,0.71429,0.87,1.527817,0.046634,22.866749,0.001184,3504,0.09825,-0.01,0.00811,-0.00768,-0.00033,-0.03296,0.22357
826,845824,24.78339,125.6,0.9,0.87,1.496193,0.048274,44.26891,0.000116,3501,0.07431,-0.01,0.00913,-0.0005,0.00044,-0.04633,0.35159
827,846848,27.99963,130.5,0.83333,0.86,1.487508,0.000242,11.6222,0.000222,3465,0.08361,-0.01,0.00898,-0.00094,5e-05,-0.00531,0.19466
828,847872,41.75696,143.14286,1.0,0.89,1.550036,0.006018,14.491391,0.000441,3489,0.09078,-0.01,0.00865,-0.00497,-4e-05,0.00102,0.34454
829,848896,37.35045,140.44444,0.88889,0.9,1.560555,-0.028876,12.99775,0.000162,3223,0.08803,-0.01,0.00855,-0.00342,-0.00025,-0.00334,0.37437
830,849920,29.55666,137.6,0.8,0.89,1.5116,0.000897,14.21417,0.00077,3547,0.08551,-0.01,0.0093,-0.00179,-0.00013,-0.01514,0.19397
831,850944,24.72038,147.25,0.875,0.89,1.515996,0.000847,14.515184,0.000719,3566,0.07902,-0.01,0.00922,-0.00174,0.00028,-0.01723,0.26012
832,851968,28.47773,121.28571,0.85714,0.88,1.405763,-0.115461,18.896197,0.000244,3421,0.08903,-0.01,0.00816,-0.00018,0.00022,-0.00527,0.23961
833,852992,26.6775,181.75,0.75,0.87,1.494228,0.068348,10.540626,0.001636,3659,0.12493,-0.01,0.00687,-0.00923,-0.00059,0.00066,0.12855
834,854016,30.83482,207.0,0.85714,0.87,1.520075,-0.015993,6.790976,0.001666,3279,0.08807,-0.01,0.00749,-0.0046,6e-05,0.00235,0.25363
835,855040,22.19272,142.375,0.75,0.86,1.529209,-0.000342,24.190749,8.9e-05,3462,0.09645,-0.01,0.00988,-0.00536,-0.00055,-0.01212,0.23205
836,856064,36.30629,109.7,0.8,0.85,1.49418,-0.000264,25.094262,7.2e-05,3071,0.08136,-0.01,0.00859,-7e-05,0.0002,-0.01406,0.3978
837,857088,34.98617,136.14286,1.0,0.86,1.436154,0.061093,15.947819,0.000348,3271,0.08326,-0.01,0.01033,-0.00052,0.00074,0.00081,0.28215
838,858112,13.69964,133.33333,0.66667,0.84,1.460195,0.054078,26.073158,0.000918,3489,0.10515,-0.01,0.00913,-0.01501,0.00105,-0.04062,0.14994
839,859136,34.67157,158.0,0.88889,0.85,1.571017,-0.081388,16.175898,0.00039,3428,0.09384,-0.01,0.00956,-0.00616,0.00036,-0.00115,0.39108
840,860160,29.7377,141.6,1.0,0.86,1.502887,-0.052426,17.476291,0.000217,3398,0.07597,-0.01,0.00821,-0.00247,-0.00031,-0.04177,0.19079
841,861184,22.04385,129.88889,0.77778,0.85,1.515535,0.091601,25.42213,0.000242,3096,0.07578,-0.01,0.00985,9e-05,-4e-05,-0.03534,0.2899
842,862208,42.79891,128.83333,1.0,0.85,1.547584,0.015844,10.076261,0.000603,3169,0.09299,-0.01,0.0084,-0.00603,0.00046,0.00161,0.2809
843,863232,18.29097,184.6,0.6,0.84,1.518425,-0.031323,26.95631,0.001442,3612,0.11133,-0.01,0.00589,-0.01082,0.00032,-0.06756,0.15209
844,864256,16.08923,176.11111,0.77778,0.83,1.484023,0.000562,21.549992,0.000396,3085,0.07785,-0.01,0.00851,0.00011,0.00078,-0.01479,0.23443
845,865280,33.84074,123.875,0.875,0.83,1.472112,-0.000384,22.529001,0.000249,3097,0.0759,-0.01,0.00896,0.00066,0.00098,-0.03166,0.32595
846,866304,39.84382,119.85714,1.0,0.84,1.511263,-0.033673,12.789415,0.001039,3083,0.07617,-0.01,0.00952,6e-05,0.00018,0.00445,0.30101
847,867328,42.49536,130.55556,1.0,0.85,1.512777,0.000207,13.56966,0.000868,2913,0.08746,-0.01,0.00863,-0.00136,-0.00067,0.00318,0.41036
848,868352,24.18756,144.4,0.8,0.87,1.500828,-0.00717,25.97143,0.001652,3536,0.0906,-0.01,0.00773,-0.00408,-0.00016,-0.03312,0.16447
849,869376,27.15281,163.28571,1.0,0.87,1.44702,-0.028169,12.664606,0.000462,3382,0.08308,-0.01,0.00777,-0.00143,-0.00014,-0.00049,0.25689
850,870400,32.97198,139.0,1.0,0.88,1.45649,-0.003333,12.326546,0.000133,3316,0.07123,-0.01,0.00846,0.00056,-3e-05,0.00227,0.28572
851,871424,35.73382,168.14286,0.85714,0.88,1.519725,0.12474,14.912534,0.000445,3143,0.10052,-0.01,0.00828,-0.00594,-0.00017,0.00479,0.28025
852,872448,26.86179,147.875,0.875,0.89,1.516814,3e-05,18.934956,0.000394,3208,0.08926,-0.01,0.00977,-0.0024,0.0001,-0.0075,0.26084
853,873472,27.22956,132.33333,0.83333,0.89,1.467218,0.197469,31.073277,0.000802,3129,0.08613,-0.01,0.00868,-0.00232,0.00035,-0.01439,0.20725
854,874496,34.74837,134.0,1.0,0.89,1.500985,-0.000777,22.225468,0.000374,3180,0.08541,-0.01,0.00899,-0.0009,0.00077,-0.01439,0.37473
855,875520,30.62414,127.75,0.875,0.9,1.499345,-0.000342,16.531411,0.000714,3248,0.08209,-0.01,0.00907,-0.0006,-0.00049,-0.0143,0.29869
856,876544,31.71352,132.16667,1.0,0.9,1.468429,-0.005065,23.893022,0.000511,3485,0.08772,-0.01,0.00919,-0.00283,-0.00077,-0.0512,0.26675
857,877568,23.34121,135.0,0.77778,0.91,1.471555,-1.3e-05,17.454692,8.5e-05,3109,0.07837,-0.01,0.00878,-0.00136,0.0005,-0.01934,0.29446
858,878592,40.93598,113.28571,0.85714,0.91,1.462616,-0.080515,25.934019,0.000212,3242,0.07393,-0.01,0.00984,0.00105,0.00025,-0.02277,0.33245
859,879616,20.90007,144.5,1.0,0.92,1.474762,-0.000385,17.19418,0.000556,3246,0.09019,-0.01,0.0081,-0.0037,0.00037,-0.02148,0.24821
860,880640,34.16929,137.625,0.875,0.91,1.490186,0.004438,16.710995,0.000221,3112,0.08747,-0.01,0.00846,-0.00332,8e-05,-0.00572,0.30917
861,881664,40.89581,129.33333,1.0,0.91,1.520713,-0.006389,13.451756,0.001173,3213,0.0863,-0.01,0.00925,-0.00393,0.00041,0.00336,0.27914
862,882688,34.97976,150.33333,1.0,0.92,1.51661,0.02188,12.241505,0.003596,3379,0.11343,-0.01,0.00927,-0.01129,-1e-05,0.00082,0.25473
863,883712,43.6544,150.33333,1.0,0.92,1.445465,0.137762,22.310119,0.001327,3275,0.12781,-0.01,0.00796,-0.0192,-0.00044,-0.01187,0.32162
864,884736,27.57718,163.55556,0.88889,0.92,1.47549,0.000331,15.171415,0.000377,3173,0.09729,-0.01,0.00876,-0.00611,-0.0003,0.00085,0.33353
865,885760,32.84309,117.66667,0.88889,0.92,1.477544,-0.000113,23.40758,0.000322,3302,0.08372,-0.01,0.00925,-0.00228,0.00021,-0.0081,0.3531
866,886784,24.91007,114.0,0.625,0.89,1.460939,-0.012601,18.76437,0.000426,3081,0.08108,-0.01,0.0095,-0.00013,0.00066,-0.0185,0.23743
867,887808,31.31562,136.625,1.0,0.9,1.452594,-3e-06,18.037029,0.000491,3241,0.09096,-0.01,0.00838,-0.00299,-0.00043,-0.01992,0.30993
868,888832,22.03301,141.125,0.75,0.89,1.53707,0.059718,24.659533,0.000448,3338,0.08419,-0.01,0.00922,-0.00341,-7e-05,-0.03959,0.25786
869,889856,43.8973,103.88889,0.88889,0.89,1.504348,0.006183,28.290245,0.000126,2985,0.07638,-0.01,0.00999,-0.00108,-0.00045,-0.03417,0.42264
870,890880,33.54795,120.4,1.0,0.9,1.45454,-4.7e-05,29.126239,3.8e-05,3523,0.09353,-0.01,0.00999,-0.00611,0.00032,-0.03886,0.24196
871,891904,16.45876,148.55556,0.77778,0.89,1.542548,0.061851,24.431439,0.002212,3382,0.1088,-0.01,0.00855,-0.01539,-1e-05,-0.01466,0.25072
872,892928,39.10209,131.0,0.875,0.88,1.43007,0.000186,20.09791,0.000347,3328,0.07643,-0.01,0.00925,0.00018,0.0003,-0.00775,0.39421
873,893952,20.54431,129.375,0.75,0.87,1.404814,-0.085597,26.226391,0.000335,3195,0.07817,-0.01,0.01104,0.00061,0.00052,-0.0304,0.20523
874,894976,27.54779,123.14286,1.0,0.87,1.474008,0.000641,15.454197,0.000143,3353,0.08005,-0.01,0.009,-0.00185,0.00017,0.00139,0.24463
875,896000,41.13971,121.55556,1.0,0.87,1.428919,-2.8e-05,19.716495,0.000306,3129,0.08837,-0.01,0.00859,-0.00125,0.00067,-0.01262,0.43081
876,897024,27.58701,137.0,0.77778,0.86,1.505919,-0.000194,21.732018,0.000461,3148,0.08888,-0.01,0.009,-0.00302,0.0,-0.01215,0.31086
877,898048,42.30126,129.25,1.0,0.86,1.517794,0.000284,12.755644,0.000491,3172,0.09742,-0.01,0.00896,-0.00443,2e-05,0.0039,0.3742
878,899072,32.45301,117.14286,0.85714,0.87,1.453286,-0.000356,41.839929,0.00056,3225,0.07915,-0.01,0.00902,-0.0023,-0.0004,-0.0611,0.28639
879,900096,39.67319,132.85714,1.0,0.89,1.452326,-0.000127,12.811043,0.00014,3294,0.08957,-0.01,0.00856,-0.00666,9e-05,0.00376,0.35169
880,901120,23.36513,142.57143,0.85714,0.88,1.379233,-0.042103,25.663556,6.7e-05,3224,0.09221,-0.01,0.00761,-0.00512,0.00035,-0.03871,0.22307
881,902144,18.50824,152.5,0.66667,0.88,1.35089,0.000148,20.798136,0.000541,3268,0.09994,-0.01,0.00761,-0.00333,-0.0004,-0.02312,0.14283
882,903168,17.1929,132.6,0.7,0.86,1.402985,-0.000956,25.775295,0.000578,3154,0.07811,-0.01,0.00931,0.00059,-0.00017,-0.03548,0.26817
883,904192,33.78534,116.0,1.0,0.87,1.416296,-0.000362,20.381936,0.000302,3126,0.06348,-0.01,0.00871,0.00126,0.00038,0.0021,0.38758
884,905216,34.55366,119.75,1.0,0.88,1.45733,0.030734,11.030128,0.000764,3125,0.0815,-0.01,0.01003,-0.00093,0.00095,0.00335,0.30802
885,906240,42.73595,113.44444,0.88889,0.89,1.498794,0.003648,24.740814,0.000463,2904,0.08188,-0.01,0.00927,-9e-05,0.00027,-0.00387,0.40365
886,907264,33.28876,113.625,1.0,0.9,1.436481,-0.000145,17.041823,0.00011,3218,0.07592,-0.01,0.00993,0.00103,0.0002,0.00071,0.31211
887,908288,39.09455,139.71429,1.0,0.9,1.421005,-0.032958,9.30386,0.000447,3166,0.08476,-0.01,0.00786,0.0007,0.00047,0.00333,0.2993
888,909312,28.57157,126.11111,0.77778,0.89,1.432943,-0.000639,26.435206,0.000359,3056,0.08839,-0.01,0.00864,-0.002,0.00024,-0.04395,0.32758
889,910336,28.19453,134.875,0.875,0.89,1.510716,-0.001046,17.669988,0.000928,3174,0.09922,-0.01,0.00894,-0.00791,-0.0003,-0.00557,0.27806
890,911360,44.34948,126.375,1.0,0.89,1.481439,-0.000434,13.087022,0.000363,3171,0.09206,-0.01,0.0089,-0.00342,6e-05,0.00353,0.39165
891,912384,32.30612,139.625,1.0,0.9,1.465824,-0.000573,22.558581,0.000187,3214,0.10694,-0.01,0.00877,-0.00974,-0.00014,-0.0375,0.34254
892,913408,34.41289,117.22222,0.88889,0.9,1.460036,0.033043,15.6075,0.000275,3003,0.08435,-0.01,0.0087,0.00037,-5e-05,-0.00364,0.34734
893,914432,33.4498,110.66667,0.88889,0.92,1.448298,-0.000254,24.702691,6.5e-05,3150,0.08019,-0.01,0.01029,0.00044,1e-05,-0.00704,0.34676
894,915456,37.81595,113.22222,0.88889,0.93,1.4611,-3.4e-05,17.442934,0.000139,3120,0.08928,-0.01,0.00993,-0.00188,-5e-05,-0.00284,0.38766
895,916480,38.42949,100.66667,0.88889,0.92,1.451569,0.000455,26.186177,0.000336,3007,0.08396,-0.01,0.01089,-0.00033,-0.00059,-0.0211,0.38665
896,917504,22.69032,94.6,0.6,0.88,1.474618,0.000228,34.702251,0.000557,3050,0.08131,-0.01,0.00983,-0.00535,-0.00028,-0.05502,0.28739
897,918528,22.54064,116.28571,0.85714,0.88,1.460327,-0.001033,20.119314,0.000776,3012,0.09607,-0.01,0.00823,-0.00671,0.00019,-0.01627,0.21297
