iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
74,75776,22.5693,244.75,0.5,0.94,1.653552,0.014185,23.895639,0.000921,1305,0.11351,0.25,0.0,-0.01,0.0051,0.00113,-0.01452,-0.09308,0.15554
75,76800,13.85554,168.0,1.0,0.94,1.658176,-0.005208,22.632614,0.002292,1422,0.11404,1.0,0.0,-0.01,0.00861,0.00071,-0.01333,-0.10763,0.03908
76,77824,11.20969,322.66667,0.66667,0.93,1.629453,-0.091909,23.788807,0.001445,1614,0.09546,0.66667,0.0,-0.01,0.00679,0.00109,-0.00794,-0.02346,0.13798
77,78848,2.25281,349.25,0.5,0.91,1.621879,-0.000926,24.170584,0.001093,1583,0.09641,0.75,0.0,-0.01,0.00798,0.00106,-0.01515,-0.03433,0.11736
78,79872,19.4896,308.8,0.8,0.9,1.682979,-0.001323,20.728323,0.00091,1259,0.09195,0.6,0.0,-0.01,0.00715,0.00117,-0.01581,-0.02265,0.19096
79,80896,51.77059,192.66667,1.0,0.9,1.761208,-0.001719,21.007052,0.001151,1179,0.09293,0.33333,0.0,-0.01,0.00833,0.00043,-0.01659,-0.02157,0.19125
80,81920,55.04034,246.66667,1.0,0.9,1.802866,0.026089,24.004975,0.000747,1152,0.10081,0.16667,0.0,-0.01,0.00544,0.00036,-0.01483,1e-05,0.37722
81,82944,63.47985,233.0,1.0,0.9,1.766117,-5.1e-05,20.957664,0.000418,1166,0.0959,0.0,0.0,-0.01,0.0108,0.00036,-0.01079,0.00095,0.28114
82,83968,57.3963,213.4,1.0,0.9,1.735159,-0.000776,27.201928,0.000679,1269,0.09778,0.0,0.0,-0.01,0.00764,0.00064,-0.00861,0.00123,0.33093
83,84992,64.58369,233.5,1.0,0.9,1.835891,-0.000321,11.905872,0.00043,1272,0.09473,0.0,0.0,-0.01,0.00595,-1e-05,-0.01001,0.00046,0.15407
84,86016,41.75894,286.16667,1.0,0.9,1.776877,0.036115,25.032625,0.002327,1138,0.10139,0.16667,0.0,-0.01,0.00738,0.00051,-0.00916,-0.02716,0.30797
85,87040,51.18064,228.0,1.0,0.9,1.770677,-0.100606,31.822884,0.001231,1157,0.10576,0.33333,0.0,-0.01,0.01116,0.00097,-0.00659,-0.10215,0.20244
86,88064,26.77803,240.4,1.0,0.9,1.713573,-0.001175,44.164628,0.000636,1278,0.09155,0.6,0.0,-0.01,0.01038,0.00153,-0.00739,-0.10141,0.24561
87,89088,23.18098,208.2,1.0,0.9,1.76172,-0.001001,21.723447,0.000447,1232,0.10083,0.8,0.0,-0.01,0.00895,0.0007,-0.01151,0.00362,0.23135
88,90112,53.21788,233.33333,1.0,0.9,1.828481,-0.002697,21.224112,0.001162,1146,0.10025,0.0,0.0,-0.01,0.0091,0.00035,-0.01003,-0.02453,0.16644
89,91136,58.26229,228.2,1.0,0.9,1.798841,0.096039,32.611086,0.002476,1103,0.10319,0.2,0.0,-0.01,0.0088,0.00064,-0.00624,-0.07356,0.33564
90,92160,67.67505,211.0,1.0,0.9,1.726002,-0.0005,28.139443,0.000357,1298,0.1035,0.0,0.0,-0.01,0.00624,0.00089,-0.00346,-0.08341,0.08324
91,93184,11.18212,355.4,0.8,0.89,1.703324,-0.021078,14.768005,0.002814,1321,0.10607,1.0,0.0,-0.01,0.0091,0.00061,-0.00764,0.00102,0.22194
92,94208,38.9315,287.5,0.75,0.88,1.676404,-0.001275,29.007225,0.001019,1267,0.10045,0.25,0.0,-0.01,0.00877,0.00071,-0.00746,-0.04167,0.21616
93,95232,31.52681,257.8,0.8,0.87,1.695061,-0.000453,42.836952,0.000688,1328,0.09695,0.4,0.0,-0.01,0.01081,0.00128,-0.00657,-0.06163,0.24039
94,96256,35.21797,209.33333,1.0,0.89,1.740411,-0.000251,27.367419,0.000469,1203,0.09466,0.66667,0.0,-0.01,0.01047,0.00044,-0.00725,-0.02734,0.32666
95,97280,53.80591,157.6,1.0,0.9,1.649891,-0.000256,35.366021,0.000427,1269,0.09784,0.2,0.0,-0.01,0.01016,0.00154,-0.00534,-0.05591,0.35202
96,98304,46.15679,157.25,1.0,0.9,1.615568,-0.000808,26.165463,0.000516,1444,0.09605,0.25,0.0,-0.01,0.00948,0.00101,-0.00831,-0.03512,0.27079
97,99328,30.67058,233.66667,0.83333,0.9,1.70056,-0.064341,25.109585,0.000734,1245,0.09733,0.5,0.0,-0.01,0.00784,0.00075,-0.01081,-0.04408,0.28987
98,100352,70.16613,130.25,1.0,0.92,1.710196,0.074837,34.46339,0.002416,1321,0.10589,0.0,0.0,-0.01,0.00761,0.00049,-0.00741,-0.02655,0.34766
99,101376,40.57875,227.6,0.8,0.93,1.670969,-0.149143,29.766506,0.002423,1247,0.10559,0.4,0.0,-0.01,0.00939,0.00037,-0.00939,0.00026,0.27881
100,102400,46.66028,193.71429,0.85714,0.94,1.574216,0.095557,54.33138,0.001045,1192,0.09085,0.28571,0.0,-0.01,0.00795,0.00114,-0.01415,-0.0378,0.42025
101,103424,32.6567,165.71429,1.0,0.94,1.562962,-0.001451,57.661048,0.000903,1210,0.1029,0.57143,0.0,-0.01,0.00963,0.00152,-0.01112,-0.12444,0.36169
102,104448,24.8534,172.42857,1.0,0.94,1.558748,6e-06,49.161704,0.001811,1281,0.09518,0.85714,0.0,-0.01,0.00804,0.00143,-0.00711,-0.11654,0.37406
