iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1605,1643520,73.7848,86.0,1.0,1.0,0.689144,-0.003101,0.001332,0.002721,0.37716,0.030936,0.857794,69.798653,1.985773,69.820824,2.351741,4.0,0.00013575,13,810,0.09487,0.10924,0.0,0.0,0.0,0.0,,,-0.01,0.02427,0.00091,0.0037,0.0,0.92083
1606,1644544,74.26225,70.5,1.0,1.0,0.669125,-0.003137,0.000875,0.003535,0.349994,0.048898,0.76648,70.22673,1.107995,70.317741,1.515804,4.0,0.00013565,16,801,0.07955,0.09891,0.0,0.0,0.0,0.0,,,-0.01,0.02197,0.00023,0.00341,-0.00076,1.14781
1607,1645568,73.9091,72.57143,1.0,1.0,0.687228,-0.002418,0.002915,0.002263,0.231487,0.022321,0.582112,70.119606,1.642998,70.069443,1.977096,4.0,0.00013555,14,809,0.06773,0.08762,0.0,0.0,0.14286,0.0,,,-0.01,0.02176,0.00106,0.00338,-0.00215,1.03072
1608,1646592,68.37291,73.61538,0.92308,0.99,0.571049,-0.000251,0.077656,0.000942,0.332847,0.007185,0.338146,68.917274,3.369104,67.469643,8.346731,4.0,0.00013544,13,847,0.05494,0.0757,0.0,0.0,0.15385,0.0,,,-0.01,0.02426,0.00169,0.0035,-0.00408,0.99945
1609,1647616,68.85344,77.0,0.92857,0.98,0.673491,-0.000578,0.033493,0.000714,0.192485,0.006138,0.564933,69.457237,3.148223,69.19133,7.586842,4.0,0.00013534,14,815,0.0574,0.07294,0.0,0.0,0.07143,0.0,,,-0.01,0.02471,0.00148,0.00329,-0.00109,0.95458
1610,1648640,74.18564,72.625,1.0,0.98,0.696177,-0.002387,0.002821,0.002667,0.275984,0.030657,0.555676,69.883827,2.14903,70.375343,1.774695,4.0,0.00013524,16,804,0.06069,0.07561,0.0,0.0,0.0,0.0,,,-0.01,0.02285,0.00079,0.00326,-3e-05,1.1403
1611,1649664,74.22124,67.73333,1.0,0.98,0.702778,-0.003192,0.002115,0.00176,0.286916,0.019496,0.518606,70.506729,1.993486,70.748833,1.648804,4.0,0.00013514,15,810,0.06627,0.08287,0.0,0.0,0.0,0.0,,,-0.01,0.02352,0.00044,0.00212,0.0,1.07142
1612,1650688,74.25297,73.30769,1.0,0.98,0.711853,-0.001414,0.010374,0.003147,0.438399,0.04262,0.88159,69.202011,6.053527,68.496605,7.163234,4.0,0.00013503,13,825,0.07132,0.08674,0.0,0.0,0.0,0.0,,,-0.01,0.0231,0.00031,0.00342,-0.0014,0.98444
1613,1651712,68.45641,79.76923,0.92308,0.97,0.637855,-0.001151,0.033362,0.003589,0.251554,0.04691,0.855928,67.448128,9.706073,66.890106,12.117469,4.0,0.00013493,13,827,0.05887,0.07291,0.0,0.0,0.15385,0.0,,,-0.01,0.0252,0.0015,0.00331,-0.00139,0.91447
1614,1652736,73.93218,82.09091,1.0,0.97,0.718418,-0.002122,0.00998,0.001852,0.260344,0.018066,0.813443,68.76989,4.839019,68.628868,5.51522,4.0,0.00013483,11,824,0.07923,0.09212,0.0,0.0,0.0,0.0,,,-0.01,0.0236,-0.00018,0.00361,-0.00078,0.80159
1615,1653760,74.26684,73.91667,1.0,0.97,0.754123,-0.001763,0.012999,0.00114,0.228004,0.013532,0.774052,68.224991,5.991538,68.206589,6.319967,4.0,0.00013473,12,825,0.07331,0.08573,0.0,0.0,0.0,0.0,,,-0.01,0.02468,0.00071,0.00344,0.0,0.86534
1616,1654784,74.01488,71.45455,1.0,0.99,0.92561,-0.003972,0.006764,0.002569,0.356341,0.024937,0.976402,64.220772,13.160188,63.640186,13.74417,4.0,0.00013462,11,817,0.10352,0.12123,0.0,0.0,0.0,0.4,,,-0.01,0.02064,0.00086,0.0019,-3e-05,0.78438
1617,1655808,74.12932,75.72727,1.0,0.99,0.903103,-0.001451,0.014693,0.002186,0.262475,0.020508,0.969078,59.454731,17.329233,59.081596,17.877838,4.0,0.00013452,11,822,0.08555,0.099,0.0,0.0,0.0,0.0,,,-0.01,0.02328,0.00055,0.00335,-0.0018,0.80278
1618,1656832,66.39466,116.44444,0.88889,0.98,0.961684,-0.001774,0.008304,0.003366,0.371721,0.038156,0.974841,62.946995,15.499546,62.43906,15.30351,4.0,0.00013442,9,825,0.10318,0.11214,0.01,0.0,0.11111,0.0,,,-0.01,0.02283,-0.00011,0.00347,0.0001,0.57159
1619,1657856,69.10622,115.85714,0.92857,0.97,0.859993,-0.002635,0.030979,0.002408,0.373208,0.026681,0.887213,63.935608,13.608672,64.658348,13.019585,4.0,0.00013432,14,807,0.10491,0.119,0.02,0.0,0.0,0.0,,,-0.01,0.02263,0.00034,0.00347,0.0,0.91908
1620,1658880,74.35523,71.23077,1.0,0.97,0.745047,-0.001838,0.009398,0.001817,0.35114,0.014474,0.820234,69.090981,4.787683,68.504646,5.731798,4.0,0.00013421,13,812,0.08534,0.1003,0.02,0.0,0.07692,0.0,,,-0.01,0.02428,0.00032,0.00367,-0.00123,0.93741
1621,1659904,73.9937,85.33333,1.0,0.98,0.764571,-0.003344,0.022958,0.002573,0.382026,0.032192,0.838083,65.657959,10.095881,65.483749,9.961584,4.0,0.00013411,12,828,0.09346,0.10779,0.02,0.0,0.0,0.0,,,-0.01,0.02156,0.00051,0.00388,-0.00069,0.90992
1622,1660928,74.36571,72.76923,1.0,0.98,0.640253,-0.002362,0.003912,0.001291,0.333428,0.011021,0.984403,65.821121,12.312678,65.836075,12.641191,4.0,0.00013401,13,848,0.06026,0.07384,0.02,0.0,0.0,0.0,,,-0.01,0.0263,0.001,0.00348,-6e-05,1.03663
1623,1661952,73.82081,85.42857,1.0,0.98,0.657547,-0.00111,0.014086,0.001741,0.243695,0.022426,-0.609105,69.936981,4.448048,70.540405,2.286493,4.0,0.00013391,14,804,0.06689,0.08266,0.02,0.0,0.07143,0.0,,,-0.01,0.02447,0.0011,0.00334,-0.00023,1.00106
1624,1662976,74.27229,71.53333,1.0,0.98,0.75051,-0.002217,0.001744,0.004127,0.456451,0.056222,0.392923,71.066635,1.59847,70.994362,1.309376,4.0,0.0001338,15,809,0.07268,0.08747,0.02,0.0,0.0,0.0,,,-0.01,0.02361,0.00098,0.00338,0.0,1.06956
1625,1664000,74.43769,70.9,1.0,0.98,0.853369,-0.001818,0.008329,0.002006,0.416624,0.017822,0.830649,68.872749,4.406775,67.709656,5.332758,4.0,0.0001337,10,819,0.0843,0.09623,0.02,0.0,0.0,0.0,,,-0.01,0.02193,0.00086,0.00367,-0.00067,0.71715
1626,1665024,73.53206,94.09091,1.0,0.99,0.806528,-0.001943,0.015654,0.002538,0.325462,0.027239,0.852549,66.443863,8.402076,66.662956,8.066942,4.0,0.0001336,11,819,0.09825,0.11241,0.01,0.0,0.09091,0.0,,,-0.01,0.02214,0.00078,0.00371,-0.00029,0.80397
1627,1666048,74.53058,68.15385,1.0,1.0,0.733867,-0.003117,0.001122,0.001893,0.320792,0.016706,0.988993,67.689613,8.053848,67.670052,8.543391,4.0,0.0001335,13,810,0.07659,0.09152,0.0,0.0,0.0,0.0,,,-0.01,0.02389,0.00074,0.00219,0.0,0.92839
1628,1667072,69.44772,95.06667,0.93333,0.99,0.767577,-0.003015,0.00132,0.002282,0.350617,0.023298,0.975421,69.652092,5.318055,69.616837,5.506826,4.0,0.0001334,15,804,0.09849,0.1144,0.01,0.0,0.0,0.0,,,-0.01,0.02243,0.00067,0.00247,0.0,0.99909
1629,1668096,74.23571,72.42857,1.0,0.99,0.740756,-0.002882,0.000976,0.002666,0.380396,0.034494,0.70232,70.603172,1.331933,70.723663,1.368399,4.0,0.00013329,14,800,0.08524,0.10086,0.01,0.0,0.0,0.0,,,-0.01,0.02468,-0.0009,0.00363,0.0,0.99785
1630,1669120,74.20855,71.14286,1.0,0.99,0.684447,-0.001928,0.001109,0.001272,0.250621,0.012033,0.659763,70.763611,1.292243,70.774521,1.356908,4.0,0.00013319,14,800,0.07966,0.09727,0.01,0.0,0.0,0.0,,,-0.01,0.0229,0.00082,0.00327,-0.00077,1.00025
1631,1670144,74.21089,71.66667,1.0,0.99,0.6381,-0.001076,0.004456,0.002356,0.188994,0.028495,0.275739,70.476219,2.304534,70.543724,1.944858,4.0,0.00013309,15,805,0.08035,0.09782,0.01,0.0,0.13333,0.0,,,-0.01,0.02468,0.00051,0.00338,-0.00211,1.09799
1632,1671168,74.05332,74.0,1.0,0.99,0.704385,-0.001296,0.002818,0.002051,0.270517,0.017892,0.936535,69.420143,4.600482,69.006172,5.353158,4.0,0.00013299,13,825,0.10614,0.12141,0.01,0.0,0.0,0.0,,,-0.01,0.02229,-0.00102,0.00317,-0.00093,0.99355
1633,1672192,74.28344,75.2,1.0,0.99,0.705327,-0.0025,0.00353,0.002132,0.384043,0.022949,0.977896,66.125435,10.482929,65.376022,11.242636,4.0,0.00013288,10,846,0.07903,0.0919,0.01,0.0,0.0,0.0,,,-0.01,0.02327,0.00048,0.00371,-0.00053,0.78152
1634,1673216,67.96716,93.58333,0.91667,0.98,0.802283,-0.000527,0.020256,0.002265,0.252503,0.022775,0.922821,65.885521,10.641584,65.068581,13.151571,4.0,0.00013278,12,812,0.10161,0.11594,0.01,0.0,0.08333,0.0,,,-0.01,0.02236,0.00065,0.00363,-0.00026,0.81108
1635,1674240,74.33258,70.0,1.0,0.99,0.69456,-0.003603,0.003745,0.001949,0.321888,0.021519,0.984981,65.558937,12.314523,65.530632,13.089356,4.0,0.00013268,13,822,0.08739,0.10405,0.0,0.0,0.07692,0.0,,,-0.01,0.02343,0.00077,0.00391,-0.00182,0.97166
1636,1675264,68.74254,100.38462,0.92308,0.98,0.676449,-0.002104,0.001162,0.001765,0.262915,0.017543,0.987013,69.460411,7.132585,69.519608,7.157312,4.0,0.00013258,13,815,0.08355,0.09728,0.01,0.0,0.07692,0.0,,,-0.01,0.02428,0.00096,0.00377,-0.00043,0.87755
1637,1676288,74.3255,74.6,1.0,0.98,0.734778,-0.001405,0.003354,0.001088,0.205258,0.004534,0.754876,70.351746,2.412539,70.339149,2.791179,4.0,0.00013247,15,812,0.08993,0.10714,0.01,0.0,0.0,0.0,,,-0.01,0.02507,0.00045,0.00354,-0.00061,1.08934
1638,1677312,73.90953,80.84615,1.0,0.98,0.730809,-0.001916,0.00676,0.001688,0.251895,0.015799,0.574163,69.522141,3.326414,69.431694,3.086228,4.0,0.00013237,13,827,0.08528,0.09991,0.01,0.0,0.0,0.0,,,-0.01,0.02228,0.00039,0.00375,-0.00132,0.97785
1639,1678336,74.23307,73.88889,1.0,0.98,0.630389,-0.002249,0.010602,0.001282,0.396392,0.008929,0.916876,67.24501,8.201066,66.162407,9.672806,4.0,0.00013227,9,858,0.10675,0.12203,0.01,0.0,0.11111,0.0,,,-0.01,0.02251,0.00073,0.00379,-0.00315,0.73875
1640,1679360,67.11804,81.63636,0.90909,0.97,0.743666,-0.001131,0.02482,0.00149,0.403614,0.005824,0.932655,62.526699,14.771114,61.426357,16.474934,4.0,0.00013217,11,857,0.15236,0.16643,0.01,0.0,0.09091,0.0,,,-0.01,0.02137,-0.00036,0.00351,-0.00027,0.81329
1641,1680384,67.45877,121.33333,0.91667,0.96,0.735722,-0.002755,0.015251,0.002067,0.426099,0.021066,0.952596,63.011417,14.848402,63.295826,14.430441,4.0,0.00013206,12,839,0.09985,0.11252,0.02,0.0,0.08333,0.0,,,-0.01,0.02264,0.0004,0.00362,0.0,0.85054
1642,1681408,74.13394,73.18182,1.0,0.97,0.756239,-0.002045,0.015839,0.001831,0.328296,0.016532,0.869027,65.502029,7.430047,65.042244,8.717573,4.0,0.00013196,11,823,0.09796,0.11446,0.02,0.0,0.0,0.0,,,-0.01,0.02204,-0.00138,0.00362,-0.00193,0.83514
1643,1682432,74.10739,76.25,1.0,0.97,0.837964,-0.001346,0.015562,0.00258,0.269561,0.028983,0.902422,65.065437,11.506262,65.554756,11.290899,4.0,0.00013186,12,808,0.09945,0.11154,0.02,0.0,0.16667,0.0,,,-0.01,0.02314,-0.00135,0.00371,-0.00088,0.87069
1644,1683456,68.84745,99.64286,0.92857,0.97,0.817384,-0.002833,0.002258,0.003545,0.446893,0.046631,0.990724,65.900513,11.823723,65.838501,12.114447,4.0,0.00013176,14,805,0.11119,0.12685,0.02,0.0,0.0,0.0,,,-0.01,0.02113,-0.00099,0.00264,-0.00071,0.93705
1645,1684480,74.11492,74.8,1.0,0.97,0.772867,-0.001691,0.001832,0.001929,0.258585,0.020159,0.525156,70.280701,1.869043,70.545921,1.523568,4.0,0.00013165,15,808,0.08388,0.09993,0.02,0.0,0.06667,0.0,,,-0.01,0.02411,0.00074,0.00359,-0.00079,1.07744
1646,1685504,74.25673,76.18182,1.0,0.97,0.705575,-0.001429,0.005237,0.001355,0.300639,0.009521,0.839037,69.881851,3.570067,69.459312,4.424708,4.0,0.00013155,11,826,0.0807,0.09386,0.02,0.0,0.0,0.0,,,-0.01,0.02416,0.00083,0.00288,-0.0015,0.82021
1647,1686528,73.75274,81.0,1.0,0.97,0.75073,-0.002297,0.00526,0.002654,0.331877,0.030518,0.979572,65.284599,12.347748,64.739449,13.166243,4.0,0.00013145,10,829,0.08192,0.09795,0.02,0.0,0.1,1.0,,,-0.01,0.02225,0.00073,0.00323,-0.00122,0.80791
1648,1687552,74.24664,73.81818,1.0,0.98,0.786741,-0.001944,0.00431,0.002187,0.345637,0.020194,0.988914,61.583946,16.359495,61.202381,16.797977,4.0,0.00013135,11,814,0.10622,0.12169,0.02,0.0,0.09091,0.0,,,-0.01,0.02236,0.00031,0.00353,-0.0008,0.88642
1649,1688576,66.89046,111.8,0.9,0.97,0.862616,-0.001462,0.001552,0.002271,0.343626,0.016985,0.996086,63.090149,15.509531,62.930229,15.758847,4.0,0.00013124,10,836,0.08542,0.09619,0.03,0.0,0.1,0.0,,,-0.01,0.02297,0.00055,0.00366,0.0,0.67783
1650,1689600,68.93125,101.15385,0.92308,0.97,0.769323,-0.003757,0.001321,0.003087,0.362228,0.036516,0.993426,66.961044,10.716261,66.935768,10.943685,4.0,0.00013114,13,807,0.09208,0.10714,0.03,0.0,0.0,0.0,,,-0.01,0.02356,0.00065,0.00374,0.0,0.85544
1651,1690624,74.4373,70.5,1.0,0.97,0.91908,-0.003603,0.004589,0.003597,0.470453,0.040039,0.923513,68.050911,6.083962,67.226433,7.348556,4.0,0.00013104,12,807,0.11551,0.12849,0.03,0.0,0.0,1.0,,,-0.01,0.02226,0.00064,0.00365,-1e-05,0.85605
1652,1691648,73.28473,107.44444,1.0,0.97,1.015066,-0.002077,0.02334,0.00366,0.36818,0.043248,0.926844,61.263737,13.947425,61.298775,13.70767,4.0,0.00013094,9,814,0.13204,0.14294,0.03,0.0,0.11111,0.0,,,-0.01,0.01893,-0.00023,0.00337,-0.00121,0.64033
1653,1692672,68.00299,110.83333,0.91667,0.97,0.834863,-0.002444,0.002682,0.003062,0.34645,0.03826,0.983367,65.771141,10.544422,65.855515,10.934211,4.0,0.00013084,12,807,0.0957,0.10896,0.03,0.0,0.0,0.0,,,-0.01,0.02379,-0.00065,0.00368,-1e-05,0.78132
1654,1693696,74.34941,74.07692,1.0,0.97,0.813186,-0.00265,0.002517,0.00155,0.30454,0.014997,0.723295,69.375931,1.705285,69.369278,2.234239,4.0,0.00013073,13,802,0.07893,0.09491,0.03,0.0,0.0,0.0,,,-0.01,0.02269,-0.00028,0.00354,-0.00081,0.93042
1655,1694720,73.99021,76.71429,1.0,0.97,0.721005,-0.002369,0.002557,0.002131,0.289172,0.020368,0.533135,69.319252,1.788896,69.697739,1.783697,4.0,0.00013063,14,806,0.06608,0.08069,0.03,0.0,0.14286,0.0,,,-0.01,0.02472,0.00061,0.00367,-0.00081,1.01228
1656,1695744,74.19564,75.5,1.0,0.97,0.839005,-0.002541,0.006089,0.002639,0.325155,0.025216,0.701823,69.317635,2.615647,68.733253,3.620449,4.0,0.00013053,12,809,0.07256,0.08716,0.03,0.0,0.08333,0.0,,,-0.01,0.02112,0.00047,0.00383,-0.00184,0.86766
1657,1696768,74.36932,71.0,1.0,0.97,0.881155,-0.003362,0.005595,0.00254,0.612466,0.027937,0.975743,60.307056,14.003212,59.152885,15.396043,4.0,0.00013043,8,831,0.08626,0.09833,0.03,0.0,0.0,0.0,,,-0.01,0.02002,-0.00133,0.00373,0.00028,0.60934
1658,1697792,73.84712,91.44444,1.0,0.98,0.923332,-0.000993,0.022601,0.002974,0.207998,0.036133,0.946467,60.413033,15.87645,60.646587,15.882,4.0,0.00013032,9,810,0.07932,0.08904,0.02,0.0,0.11111,0.0,,,-0.01,0.02029,-0.00125,0.00387,-1e-05,0.64218
1659,1698816,62.57593,132.76923,0.84615,0.97,0.87917,-0.001704,0.003271,0.003302,0.477038,0.045794,0.988601,64.620865,12.425362,64.264023,12.763376,4.0,0.00013022,13,802,0.08845,0.10268,0.03,0.0,0.0,1.0,,,-0.01,0.02096,-0.00113,0.00335,0.0,0.78307
1660,1699840,74.07708,78.53333,1.0,0.97,0.814351,-0.003998,0.007738,0.003163,0.352992,0.042167,0.490536,68.934669,3.780327,69.223358,3.147175,4.0,0.00013012,15,797,0.0837,0.09954,0.03,0.0,0.0,1.0,,,-0.01,0.02276,-0.00065,0.00349,-0.00087,1.07138
1661,1700864,74.40944,69.9,1.0,0.97,0.858008,-0.00151,0.005928,0.002881,0.531721,0.028948,0.888613,67.805145,5.151488,67.458183,6.454293,4.0,0.00013002,10,812,0.08579,0.09824,0.03,0.0,0.1,0.0,,,-0.01,0.02407,1e-05,0.0038,-0.00127,0.72408
1662,1701888,67.63466,79.83333,0.91667,0.97,0.889533,-0.001385,0.032733,0.002568,0.5388,0.027623,0.872231,64.730034,11.416471,63.479759,14.094762,4.0,0.00012991,12,818,0.10318,0.11679,0.02,0.0,0.08333,0.0,,,-0.01,0.02066,-0.00267,0.0037,-0.00067,0.81028
1663,1702912,68.55244,101.46154,0.92308,0.96,0.805997,-0.002179,0.009777,0.001314,0.300073,0.010149,0.959871,65.70742,10.975274,65.413475,11.529955,4.0,0.00012981,13,809,0.10082,0.11585,0.03,0.0,0.0,0.0,,,-0.01,0.02245,-0.00061,0.00362,-0.00085,0.86938
1664,1703936,74.3906,71.16667,1.0,0.96,0.815766,-0.002699,0.00972,0.002821,0.368863,0.033796,0.960198,64.396652,11.844505,63.825405,12.969718,4.0,0.00012971,12,833,0.1415,0.15495,0.03,0.0,0.0,0.0,,,-0.01,0.02113,0.0,0.00391,-0.00141,0.92734
1665,1704960,74.37529,70.85714,1.0,0.96,0.735368,-0.002607,0.012218,0.001662,0.289615,0.012277,0.973885,57.769939,16.895094,56.667805,17.238287,4.0,0.00012961,7,874,0.15943,0.17257,0.03,0.0,0.0,0.0,,,-0.01,0.0174,-0.00024,0.00257,-0.00233,0.59558
1666,1705984,56.45917,123.15385,0.76923,0.93,0.730243,-0.001026,0.038774,0.002858,0.375494,0.033866,0.935067,57.729286,17.335634,56.769924,20.441339,4.0,0.0001295,13,833,0.12443,0.14185,0.04,0.0,0.30769,0.0,,,-0.01,0.0201,1e-05,0.00253,-0.00186,0.77672
1667,1707008,74.38244,71.25,1.0,0.94,0.842557,-0.00254,0.002029,0.003041,0.363651,0.034424,0.996302,62.855862,18.116379,63.209106,18.491583,4.0,0.0001294,12,808,0.09361,0.10658,0.03,0.0,0.0,0.0,,,-0.01,0.02161,0.00069,0.00341,0.0,0.85576
1668,1708032,68.07352,105.15385,0.92308,0.94,0.856621,-0.001629,0.002351,0.003412,0.495167,0.046631,0.989955,67.534782,12.269927,67.701118,12.325815,4.0,0.0001293,13,811,0.10407,0.11914,0.03,0.0,0.0,0.0,,,-0.01,0.02288,0.00018,0.0036,-1e-05,0.85374
1669,1709056,74.40526,68.93333,1.0,0.94,0.73707,-0.001821,0.003779,0.002058,0.275796,0.023926,0.089307,70.487587,2.197524,70.755447,1.680583,4.0,0.0001292,15,802,0.0744,0.08992,0.03,0.0,0.06667,0.0,,,-0.01,0.02401,0.00096,0.00355,-0.0006,1.07338
1670,1710080,74.29442,72.26667,1.0,0.95,0.789041,-0.003436,0.000858,0.003057,0.281139,0.035121,0.764813,70.944763,1.630799,71.029472,1.48815,4.0,0.00012909,15,795,0.08929,0.10477,0.03,0.0,0.0,0.0,,,-0.01,0.02391,0.00011,0.00367,0.0,1.06921
1671,1711104,74.35867,71.07692,1.0,0.96,0.773947,-0.002871,0.00099,0.001969,0.270768,0.020194,0.694091,71.011108,1.396457,70.981026,1.363451,4.0,0.00012899,13,808,0.07073,0.08622,0.02,0.0,0.0,0.0,,,-0.01,0.02449,0.00116,0.0035,0.0,0.92715
1672,1712128,68.5189,81.57143,0.92857,0.95,0.792223,-0.001843,0.022445,0.001484,0.624109,0.007812,0.908884,67.593582,10.741185,66.155899,14.001583,4.0,0.00012889,14,816,0.08888,0.10619,0.02,0.0,0.07143,0.0,,,-0.01,0.02056,0.00043,0.00324,-0.00231,0.97047
1673,1713152,74.47066,68.08333,1.0,0.97,0.646632,-0.001704,0.011645,0.000978,0.399554,0.003906,0.925273,69.049866,8.33729,68.237709,9.678667,4.0,0.00012879,12,825,0.07699,0.09296,0.02,0.0,0.0,0.0,,,-0.01,0.02405,0.00073,0.00374,-0.00169,0.91659
1674,1714176,74.31254,73.09091,1.0,0.98,0.644007,-0.001669,0.02844,0.001087,0.512214,0.010045,0.962413,60.850491,20.402071,59.435539,21.599998,4.0,0.00012868,11,852,0.09453,0.11012,0.01,0.0,0.0,1.0,,,-0.01,0.02256,6e-05,0.00295,-0.00218,0.91249
1675,1715200,68.4057,74.38462,0.92308,0.98,0.599702,-0.001596,0.006517,0.001589,0.268931,0.014753,0.991504,60.595913,20.928694,61.025784,21.487322,4.0,0.00012858,13,837,0.0756,0.09249,0.0,0.0,0.07692,1.0,,,-0.01,0.02335,0.00096,0.00297,-0.00026,0.94895
1676,1716224,68.80711,97.0,0.93333,0.97,0.671312,-0.001039,0.036572,0.003238,0.296287,0.044782,0.905802,64.456017,16.981956,64.815201,16.526752,4.0,0.00012848,15,821,0.08141,0.10105,0.01,0.0,0.13333,0.83333,,,-0.01,0.02226,0.00111,0.00315,-0.00274,1.07267
1677,1717248,74.45765,68.36364,1.0,0.97,0.738271,-0.002119,0.015877,0.0013,0.40448,0.011335,0.931867,65.93502,11.067415,65.219063,12.545615,4.0,0.00012838,11,833,0.07817,0.09432,0.01,0.0,0.0,1.0,,,-0.01,0.02218,0.00109,0.00347,-0.00169,0.85789
1678,1718272,74.31813,69.11111,1.0,0.97,0.750591,-0.002379,0.014881,0.002981,0.471803,0.038191,0.983333,55.46941,22.870274,54.282921,23.782696,4.0,0.00012828,9,864,0.09641,0.10943,0.01,0.0,0.0,1.0,,,-0.01,0.01911,1e-05,0.00364,-0.00158,0.75891
1679,1719296,74.0807,74.16667,1.0,0.97,0.799101,-0.002709,0.020919,0.002997,0.3813,0.03404,0.981513,46.80077,27.216253,45.924355,27.553244,4.0,0.00012817,6,886,0.12396,0.13524,0.01,0.0,0.16667,0.0,,,-0.01,0.01795,0.00025,0.00339,-0.00171,0.53177
1680,1720320,63.29215,136.14286,0.85714,0.95,0.673048,-0.002776,0.013657,0.000918,0.435107,0.005301,0.977346,56.360714,24.959034,57.066093,24.842936,4.0,0.00012807,14,845,0.09901,0.117,0.03,0.0,0.07143,0.0,,,-0.01,0.02113,0.00033,0.0029,0.00022,0.97085
1681,1721344,69.19977,94.46667,0.93333,0.95,0.697178,-0.002749,0.001353,0.002275,0.289639,0.02703,0.997385,65.262154,16.119165,65.620415,16.225332,4.0,0.00012797,15,820,0.08202,0.09907,0.04,0.0,0.06667,0.0,,,-0.01,0.02193,0.0011,0.00346,0.0,1.053
1682,1722368,74.35802,69.06667,1.0,0.95,0.694255,-0.001542,0.001271,0.001955,0.271623,0.023786,0.751974,70.07045,1.711311,70.412941,1.655459,4.0,0.00012787,15,805,0.06682,0.08245,0.04,0.0,0.0,0.0,,,-0.01,0.02244,0.00138,0.00325,0.0,1.07077
1683,1723392,74.07582,76.41667,1.0,0.96,0.713513,-0.001005,0.002945,0.002572,0.295137,0.031599,0.599441,70.080307,2.156286,70.211548,2.070714,4.0,0.00012776,12,794,0.06053,0.07443,0.04,0.0,0.0,0.0,,,-0.01,0.02353,0.0011,0.00287,-0.00042,0.85938
1684,1724416,74.23984,73.57143,1.0,0.97,0.672095,-0.001586,0.006172,0.001649,0.283193,0.017822,0.704125,69.761208,2.877049,69.725922,3.392993,4.0,0.00012766,14,792,0.07031,0.08693,0.03,0.0,0.0,0.0,,,-0.01,0.02325,0.00143,0.00373,-0.0024,1.02375
1685,1725440,74.14603,72.5,1.0,0.97,0.68126,-0.001471,0.011352,0.001393,0.297066,0.014962,0.94764,66.413879,11.021914,65.905617,12.467099,4.0,0.00012756,12,827,0.074,0.09108,0.03,0.0,0.08333,1.0,,,-0.01,0.02286,0.00129,0.00369,-0.00118,0.94317
1686,1726464,74.45024,70.84615,1.0,0.97,0.728903,-0.001265,0.001386,0.000885,0.274419,0.006627,0.997943,63.580696,19.450232,63.440269,19.852274,4.0,0.00012746,13,827,0.09212,0.10794,0.03,0.0,0.0,0.0,,,-0.01,0.02371,0.00074,0.00367,6e-05,1.0205
1687,1727488,67.86347,107.33333,0.91667,0.98,0.667782,-0.002685,0.005717,0.001475,0.271018,0.01552,0.991026,63.365242,18.845984,63.107578,18.822504,4.0,0.00012735,12,838,0.09706,0.11326,0.02,0.0,0.08333,1.0,,,-0.01,0.0218,0.00049,0.00339,-0.00083,0.88253
1688,1728512,74.34797,70.72727,1.0,0.98,0.711269,-0.002655,0.017568,0.002216,0.616593,0.02839,0.952056,64.112419,14.846958,62.81448,16.515678,4.0,0.00012725,11,843,0.10396,0.12399,0.02,0.0,0.0,0.33333,,,-0.01,0.02127,0.00126,0.0037,-0.00229,0.89402
1689,1729536,72.77917,109.0,1.0,0.99,0.692707,-0.001277,0.081834,0.003153,0.46378,0.038609,0.806429,61.288364,19.074703,61.088322,16.891003,4.0,0.00012715,9,852,0.08827,0.10244,0.01,0.0,0.22222,0.0,,,-0.01,0.02276,0.00133,0.00402,-0.00273,0.73637
1690,1730560,68.60378,87.42857,0.92857,0.98,0.698276,-0.001926,0.02338,0.0014,0.339753,0.012591,0.952349,61.414558,15.633211,60.936642,17.935919,4.0,0.00012705,14,835,0.09669,0.11512,0.01,0.0,0.07143,1.0,,,-0.01,0.02291,0.00129,0.00315,-0.00106,1.04034
1691,1731584,68.38321,89.15385,0.92308,0.97,0.752725,-0.001434,0.005748,0.001451,0.207654,0.011161,0.981251,64.908501,14.599472,64.863884,16.016544,4.0,0.00012694,13,824,0.1082,0.1253,0.01,0.0,0.07692,0.0,,,-0.01,0.02306,0.00087,0.00329,-0.00048,0.9092
1692,1732608,74.29458,73.91667,1.0,0.97,0.785786,-0.001313,0.011324,0.001463,0.242455,0.010114,0.867086,68.342964,5.929,67.936974,6.99298,4.0,0.00012684,12,820,0.10584,0.12228,0.01,0.0,0.0,1.0,,,-0.01,0.02206,0.00079,0.00362,-0.00192,0.89939
1693,1733632,73.79311,80.92857,1.0,0.97,0.78911,-0.000413,0.030071,0.000525,0.314875,0.001569,0.524136,67.414909,8.285088,68.05249,6.672694,4.0,0.00012674,14,812,0.12298,0.13916,0.01,0.0,0.07143,1.0,,,-0.01,0.0221,0.0008,0.00371,-0.00115,1.04808
