iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
453,463872,56.38455,100.3,1.0,0.91,0.926648,-0.000851,17.14301,0.001485,2308,0.2417,-0.01,0.04817,6e-05,-0.00229,0.02007,0.50669
454,464896,57.16743,105.58333,0.91667,0.9,0.955362,-0.066956,13.103539,0.001137,2254,0.2299,-0.01,0.04849,0.00061,-0.00135,0.02447,0.60516
455,465920,56.24719,83.83333,1.0,0.91,0.935891,0.044885,8.610637,0.002276,2302,0.23652,-0.01,0.0492,-0.00064,-0.00171,-0.00864,0.3234
456,466944,50.59578,155.25,0.75,0.89,0.945412,-0.00055,12.437864,0.000799,2343,0.23706,-0.01,0.04645,-0.00085,-0.00328,0.01814,0.33516
457,467968,51.587,135.0,0.8,0.89,0.954423,0.00019,10.016551,0.000974,2407,0.23779,-0.01,0.04985,-0.00063,-0.00443,0.01182,0.22453
458,468992,55.91,124.71429,0.85714,0.88,1.015008,0.000175,11.146411,0.000836,2353,0.23242,-0.01,0.05203,-0.0006,-0.00243,0.01311,0.33492
459,470016,48.42774,155.36364,0.72727,0.9,0.942413,0.047293,13.218732,0.002897,2226,0.23481,-0.01,0.05112,0.00123,-0.00315,0.01988,0.44026
460,471040,57.7237,105.83333,0.91667,0.9,1.001501,0.012689,28.340523,0.002514,2236,0.23042,-0.01,0.05055,0.00153,-0.00137,0.00142,0.6137
461,472064,56.47453,79.72727,1.0,0.9,0.968652,-0.000668,15.507391,0.000596,2171,0.23428,-0.01,0.05023,0.00095,-0.00138,-0.00197,0.58581
462,473088,58.40656,82.44444,1.0,0.9,0.957542,-6e-05,16.457613,0.001122,2328,0.23773,-0.01,0.05029,-0.00026,-0.00201,0.02248,0.50883
463,474112,57.29911,116.88889,0.88889,0.9,0.951688,0.000263,15.720543,0.000824,2325,0.23891,-0.01,0.0515,-1e-05,-0.00236,0.02268,0.46044
464,475136,55.38694,114.33333,0.88889,0.89,0.924977,-0.000856,12.683621,0.001821,2316,0.23824,-0.01,0.05133,0.00078,-0.00414,0.01852,0.44407
465,476160,62.63869,82.28571,1.0,0.9,0.971722,-0.060392,21.284259,0.000624,2312,0.23784,-0.01,0.05124,0.00031,-0.00485,-0.00963,0.39142
466,477184,44.22662,129.08333,0.75,0.87,0.963266,-0.000415,18.282729,0.000482,2282,0.23397,-0.01,0.0514,0.00103,-0.00242,-0.00574,0.49939
467,478208,58.8825,105.63636,0.90909,0.88,1.045871,-0.001734,13.148565,0.003139,2192,0.22632,-0.01,0.05194,0.00044,-0.00087,0.02825,0.55988
468,479232,48.63345,93.6,1.0,0.9,1.003916,0.000713,22.482016,0.00532,2448,0.23065,-0.01,0.05014,-0.00054,-0.00247,-0.01153,0.24575
469,480256,57.8525,111.0,0.88889,0.91,0.950718,-0.000578,15.562969,0.000492,2353,0.22705,-0.01,0.05037,-0.00013,-0.00214,0.01887,0.44813
470,481280,51.78976,143.77778,0.77778,0.9,0.849044,0.025124,18.936256,0.00133,2269,0.22444,-0.01,0.04971,0.00083,-0.00273,0.01748,0.4006
471,482304,35.01081,117.55556,0.77778,0.89,0.915012,-0.000794,20.053179,0.000604,2506,0.23757,-0.01,0.0509,0.00112,-0.00235,-0.01947,0.3296
472,483328,50.83295,102.90909,0.90909,0.88,0.976751,-0.000352,18.065843,0.001141,2314,0.22948,-0.01,0.05078,0.00103,-0.0022,-0.00468,0.51726
473,484352,55.06274,97.0,0.91667,0.87,1.000919,-0.034332,18.131265,0.00064,2215,0.22416,-0.01,0.05114,0.00193,-0.00191,-0.00118,0.6056
474,485376,49.74034,84.8,1.0,0.88,0.975293,-0.000378,20.925273,0.000707,2314,0.22686,-0.01,0.05191,0.00105,-0.00259,0.02507,0.48846
475,486400,53.2456,101.625,0.875,0.88,0.940823,-0.00024,15.07202,0.002027,2413,0.22952,-0.01,0.05186,0.0003,-0.00278,0.01838,0.38112
476,487424,54.25606,110.55556,0.88889,0.89,0.943288,-0.000279,18.339791,0.001301,2319,0.22727,-0.01,0.05174,0.00081,-0.00231,0.01608,0.42542
477,488448,51.89003,101.2,0.9,0.9,0.933868,-0.16133,15.506412,0.000937,2313,0.2383,-0.01,0.05208,5e-05,-0.00194,0.01623,0.46378
478,489472,49.09067,127.75,0.83333,0.88,0.970651,-0.00102,18.580113,0.000705,2280,0.23687,-0.01,0.05025,0.00102,-0.00177,-0.00216,0.54615
479,490496,56.43034,102.33333,1.0,0.89,0.99431,-0.000892,27.542623,0.000849,2302,0.23778,-0.01,0.05188,0.00046,-0.00223,-0.03155,0.48674
480,491520,49.41651,82.66667,1.0,0.9,1.009929,-0.037028,20.543154,0.001043,2495,0.25013,-0.01,0.05028,-0.00182,-0.00216,-0.03651,0.33412
481,492544,36.2665,135.8,0.8,0.91,0.911719,-0.000724,20.913016,0.000568,2509,0.25636,-0.01,0.05234,-0.00202,-0.00303,-0.01684,0.21322
482,493568,41.39028,212.77778,0.55556,0.88,0.940376,-0.000427,15.231975,0.000528,2341,0.24143,-0.01,0.05102,-0.00025,-0.00323,0.01363,0.2881
483,494592,57.36774,78.0,1.0,0.88,0.963839,-0.027157,17.68842,0.001632,2342,0.2412,-0.01,0.04942,-0.0017,-0.00364,0.01396,0.31294
484,495616,44.3317,155.5,0.75,0.88,0.975837,-0.00051,14.00104,0.000702,2385,0.2356,-0.01,0.04829,-0.00069,-0.00464,-0.01172,0.16754
485,496640,37.8652,229.0,0.5,0.85,0.945433,0.000309,10.64881,0.000437,2292,0.23133,-0.01,0.05102,-0.00119,-0.00263,0.01481,0.22388
486,497664,60.85107,81.85714,1.0,0.85,0.971474,-0.008856,20.985806,0.001528,2360,0.23197,-0.01,0.04659,-0.00058,-0.00128,0.01898,0.3828
487,498688,51.66804,129.0,0.85714,0.84,0.895992,0.056019,25.271203,0.002149,2190,0.23001,-0.01,0.05118,0.00129,-0.00151,-0.0025,0.64804
488,499712,47.06768,76.57143,0.92857,0.84,0.920046,-0.000358,52.055633,0.000583,2380,0.24164,-0.01,0.05096,0.00197,-0.00165,-0.07048,0.71246
489,500736,45.86719,79.5,1.0,0.86,0.955658,-0.000958,21.202643,0.001674,2368,0.23812,-0.01,0.05231,0.00027,-0.00267,-0.00548,0.38471
490,501760,61.03687,77.75,1.0,0.87,0.89424,0.024394,14.450839,0.001201,2294,0.2316,-0.01,0.05213,-0.00089,-0.00139,0.01708,0.43778
491,502784,42.59614,202.42857,0.57143,0.84,0.973845,0.063195,12.641628,0.003255,2327,0.23642,-0.01,0.05287,-0.00094,-0.00187,-0.01099,0.22539
492,503808,54.41687,102.41667,0.91667,0.83,0.958992,-0.03223,21.973457,0.009989,2251,0.23468,-0.01,0.05228,0.00065,-0.00174,0.01986,0.60053
493,504832,53.13875,115.125,0.875,0.85,0.982276,-0.000577,13.710133,0.000925,2290,0.23494,-0.01,0.05105,0.00048,-0.0017,0.02102,0.37287
494,505856,60.14003,79.90909,1.0,0.87,0.949201,0.01533,19.834435,0.001174,2298,0.23248,-0.01,0.05016,0.00015,-0.00198,0.02251,0.5956
495,506880,50.73793,152.25,0.75,0.89,0.965054,-0.000439,15.089399,0.000535,2302,0.23413,-0.01,0.05113,-9e-05,-0.00319,0.01675,0.33609
496,507904,48.76,81.4,1.0,0.9,0.84592,-0.000694,17.873255,0.002106,2355,0.24375,-0.01,0.05049,-0.00144,-0.00342,-0.01271,0.24569
497,508928,48.62667,146.75,0.75,0.88,0.914748,0.032707,14.725095,0.001715,2335,0.23728,-0.01,0.05001,-0.00048,-0.00318,0.01222,0.32622
498,509952,44.75637,176.11111,0.66667,0.87,0.989363,-8.6e-05,13.651672,0.000732,2240,0.23473,-0.01,0.051,0.00088,-0.00195,0.02148,0.32522
499,510976,55.18317,83.06667,0.93333,0.87,0.982348,-0.002594,28.952567,0.002017,2206,0.23116,-0.01,0.04957,0.00254,-0.00101,-0.00145,0.77724
500,512000,62.74188,79.33333,1.0,0.87,0.966644,-0.000539,18.672119,0.000417,2258,0.23096,-0.01,0.04687,8e-05,-0.00196,0.02502,0.50367
501,513024,62.70786,79.14286,1.0,0.87,0.948398,-0.057905,18.114297,0.001465,2242,0.23791,-0.01,0.0495,-2e-05,-0.00335,-0.00845,0.39199
502,514048,46.70692,139.9,0.8,0.88,0.976294,-0.00158,14.086808,0.000846,2273,0.23373,-0.01,0.04836,0.00067,-0.00267,0.02051,0.42337
503,515072,51.21177,107.5,0.9,0.88,0.908123,0.065992,15.453022,0.001384,2276,0.23478,-0.01,0.05245,0.00048,-0.00246,-0.00692,0.47665
504,516096,62.83757,78.45455,1.0,0.89,0.950323,3.2e-05,22.165264,0.001278,2247,0.23584,-0.01,0.05199,0.00133,-0.00343,0.029,0.61598
505,517120,57.77565,101.16667,0.91667,0.88,0.871693,-0.153372,31.481209,0.001301,2237,0.23327,-0.01,0.05092,0.00075,-0.00308,-0.00206,0.61229
506,518144,57.13055,75.28571,1.0,0.9,0.972698,-0.000187,15.500428,0.000874,2327,0.23445,-0.01,0.0513,2e-05,-0.00281,0.02056,0.38296
507,519168,50.1954,161.0,0.77778,0.9,1.009918,-0.056117,11.830397,0.000743,2231,0.23787,-0.01,0.05141,0.00014,-0.00368,0.0158,0.37354
508,520192,52.6421,110.7,0.9,0.92,0.964775,-0.096565,18.783846,0.002006,2215,0.23429,-0.01,0.05323,8e-05,-0.00233,-0.00345,0.47953
509,521216,63.0985,77.3,1.0,0.93,0.89376,0.086254,14.847934,0.001587,2278,0.23477,-0.01,0.05269,0.0003,-0.00189,-0.00274,0.5661
510,522240,51.96551,116.5,0.875,0.92,0.925997,-0.00025,11.562347,0.000418,2279,0.24042,-0.01,0.05255,-0.00047,-0.00229,0.01729,0.38
511,523264,46.93875,131.72727,0.81818,0.9,0.92204,2e-06,26.040626,0.000567,2243,0.23544,-0.01,0.05109,0.00091,-0.00287,-0.02873,0.48171
512,524288,59.04164,75.54545,1.0,0.92,0.848373,0.047417,26.357636,0.001222,2250,0.23066,-0.01,0.05214,0.00051,-0.00267,0.00032,0.60696
513,525312,52.8416,109.0,0.9,0.92,0.940421,-0.00057,21.976116,0.000208,2288,0.23419,-0.01,0.05222,0.00087,-0.0027,-0.00567,0.4816
514,526336,59.22156,78.75,1.0,0.92,0.969883,0.068205,11.806634,0.000419,2274,0.2376,-0.01,0.05092,-0.00054,-0.00292,0.01872,0.42886
515,527360,47.0414,143.44444,0.77778,0.91,0.885655,-0.00024,17.686404,0.000559,2302,0.23324,-0.01,0.05077,-0.00061,-0.00229,-0.00548,0.3806
516,528384,56.50127,109.6,0.9,0.9,0.935697,-0.000294,22.031757,0.000222,2297,0.23455,-0.01,0.05256,0.00054,-0.00266,-0.00476,0.49971
517,529408,44.88664,102.0,0.90909,0.9,0.942567,-0.000205,23.961327,0.000581,2277,0.23731,-0.01,0.05089,0.00054,-0.00227,-0.03042,0.50841
518,530432,44.83312,85.5,0.875,0.9,1.056368,-0.037234,36.921791,0.003362,2289,0.23526,-0.01,0.0498,-0.00077,-0.00351,-0.02168,0.36359
519,531456,51.89244,103.9,0.9,0.9,0.977096,-0.013946,26.219712,0.000657,2272,0.24159,-0.01,0.05033,1e-05,-0.00414,-0.03406,0.48721
520,532480,43.42164,130.42857,0.71429,0.88,0.897332,0.001571,27.205384,0.000977,2353,0.24341,-0.01,0.04721,-0.00026,-0.00396,-0.00858,0.28854
521,533504,42.06867,130.125,0.875,0.89,0.878508,0.022322,24.907408,0.00202,2385,0.25032,-0.01,0.04365,-0.00084,-0.0036,-0.01243,0.35203
522,534528,45.58687,181.5,0.66667,0.88,0.956134,-0.00029,11.838108,0.000745,2361,0.24072,-0.01,0.04658,-0.00117,-0.00411,0.01287,0.22301
523,535552,47.69111,129.83333,0.83333,0.87,1.00001,0.003667,13.668774,0.001827,2334,0.24095,-0.01,0.0462,-0.0012,-0.00399,-0.01295,0.2676
524,536576,47.90447,148.875,0.75,0.85,0.986597,0.00274,20.485336,0.003017,2327,0.23717,-0.01,0.04479,-4e-05,-0.00378,0.01422,0.32513
525,537600,45.64764,139.8,0.8,0.84,1.026595,-0.027256,23.045093,0.001187,2206,0.23775,-0.01,0.04938,0.00056,-0.00299,-0.00542,0.41738
526,538624,39.90086,118.44444,0.77778,0.83,0.96898,-0.080435,26.936565,0.002865,2252,0.23023,-0.01,0.0464,0.00067,-0.00379,-0.02616,0.35718
527,539648,61.5136,83.90909,1.0,0.84,1.039966,-0.011051,18.670709,0.003312,2384,0.23071,-0.01,0.04451,0.00078,-0.00272,0.02128,0.60349
528,540672,52.63892,111.55556,0.88889,0.84,1.027506,-0.000428,18.187686,0.000643,2462,0.22696,-0.01,0.04866,0.0019,-0.00297,-0.00096,0.43573
529,541696,55.84075,119.0,0.875,0.84,0.955933,-0.000845,16.196677,0.002685,2609,0.22647,-0.01,0.04937,-0.00017,-0.00276,-0.01002,0.39243
530,542720,49.52643,76.33333,1.0,0.85,0.890077,0.016859,18.626153,0.00167,2602,0.23171,-0.01,0.04971,0.00027,-0.00314,-0.03323,0.31422
531,543744,50.43571,131.33333,0.8,0.83,0.950967,-0.01447,22.392871,0.002827,2431,0.22992,-0.01,0.05044,0.00055,-0.00202,0.02375,0.6657
532,544768,62.70235,99.77778,1.0,0.86,0.97157,-0.000378,18.079086,0.000528,2483,0.23047,-0.01,0.05165,0.00147,-0.00259,0.02473,0.49648
533,545792,53.68444,76.5,1.0,0.87,0.967324,-0.000484,19.835975,0.002081,2611,0.23368,-0.01,0.05169,-0.00089,-0.00261,-0.03508,0.31616
534,546816,47.58257,144.44444,0.77778,0.87,0.981774,0.00655,10.563529,0.001314,2565,0.23285,-0.01,0.05227,-3e-05,-0.00258,0.01451,0.38069
535,547840,58.27575,104.2,0.9,0.88,0.953737,0.000388,14.862888,0.000549,2498,0.22559,-0.01,0.05241,0.0004,-0.00123,0.0231,0.50551
536,548864,57.00531,115.375,0.875,0.89,0.990928,-0.000841,13.998224,0.001527,2515,0.22852,-0.01,0.05023,0.00056,-0.00298,0.01736,0.39203
537,549888,54.38194,101.33333,0.88889,0.9,0.996663,0.000203,17.540008,0.001347,2549,0.2369,-0.01,0.04885,-3e-05,-0.00284,0.01633,0.42647
538,550912,37.80847,221.5,0.5,0.87,1.03071,0.023711,21.081513,0.00256,2634,0.23931,-0.01,0.04742,-0.0001,-0.00362,-0.01267,0.1774
539,551936,59.55306,78.4,1.0,0.87,1.015375,-0.000321,20.821315,0.00129,2697,0.24888,-0.01,0.04755,-0.00141,-0.00451,-0.01477,0.28773
540,552960,34.90936,191.75,0.625,0.85,0.967392,0.029119,10.518249,0.006823,2605,0.24046,-0.01,0.04723,7e-05,-0.0049,0.01288,0.27671
541,553984,56.97182,108.33333,0.88889,0.85,0.998259,-0.02637,16.228508,0.002156,2550,0.22459,-0.01,0.05074,0.00024,-0.00346,0.02078,0.45495
542,555008,43.65971,130.42857,0.85714,0.84,1.044627,-0.044167,21.886707,0.003013,2653,0.23981,-0.01,0.05144,-0.00046,-0.0024,-0.01382,0.29994
543,556032,55.15949,130.66667,0.83333,0.86,0.940933,1.2e-05,14.327529,0.000269,2576,0.22908,-0.01,0.05173,0.00026,-0.00229,0.01744,0.28835
544,557056,51.76031,160.0,0.77778,0.84,0.989966,-0.001278,16.545236,0.000915,2491,0.23009,-0.01,0.05108,-0.0008,-0.00199,0.01684,0.38914
545,558080,56.1975,123.57143,0.85714,0.83,0.987248,-0.001469,19.353196,0.002424,2552,0.22598,-0.01,0.04999,-3e-05,-0.00232,0.01799,0.33655
546,559104,56.66704,107.2,0.9,0.82,0.921456,-0.097066,21.888533,0.001601,2530,0.23625,-0.01,0.05002,0.00215,-0.00409,0.02001,0.50422
547,560128,45.36204,142.66667,0.77778,0.82,0.972917,-0.014354,15.778765,0.000556,2553,0.24269,-0.01,0.04856,-3e-05,-0.00287,-0.00829,0.38307
548,561152,59.34007,80.36364,1.0,0.84,0.940523,0.000249,24.212546,0.001014,2532,0.23868,-0.01,0.05015,0.00074,-0.00248,-0.00171,0.62999
549,562176,54.45884,110.6,0.9,0.84,0.904061,0.004175,29.036295,0.001113,2496,0.23558,-0.01,0.04876,0.00107,-0.00269,-0.03119,0.49437
550,563200,47.78745,109.09091,0.90909,0.86,0.931243,0.02881,28.369825,0.001504,2608,0.24647,-0.01,0.04655,0.00143,-0.00256,-0.00335,0.56985
551,564224,57.82333,76.16667,1.0,0.86,0.971985,8.8e-05,13.836224,0.001138,2803,0.25433,-0.01,0.0469,-0.0005,-0.0028,0.0187,0.34685
552,565248,37.29299,133.33333,0.77778,0.87,0.970858,0.001359,35.877889,0.001588,2713,0.24383,-0.01,0.04619,-0.00131,-0.00278,-0.0434,0.39517
553,566272,54.73688,129.83333,0.83333,0.87,1.077779,-0.030691,11.476897,0.001305,2507,0.23663,-0.01,0.04794,-0.00111,-0.00204,0.01692,0.28489
554,567296,49.6122,135.90909,0.81818,0.87,1.019524,0.055703,13.746306,0.004007,2527,0.23808,-0.01,0.04909,0.00068,-0.00242,-0.00728,0.51283
555,568320,56.40812,115.875,0.875,0.88,1.017027,-0.001716,24.095063,0.001504,2529,0.24174,-0.01,0.04696,0.00059,-0.00253,-0.00422,0.41455
556,569344,58.14905,96.92857,0.92857,0.89,0.943056,0.001567,27.228075,0.001675,2527,0.2342,-0.01,0.04485,0.00302,-0.00204,0.00275,0.76869
557,570368,50.85139,78.2,1.0,0.89,1.010824,-0.079168,24.458251,0.000868,2459,0.24501,-0.01,0.0499,0.00129,-0.0024,-0.02871,0.56533
558,571392,46.95503,112.0,0.875,0.9,0.90478,0.023902,28.660236,0.001257,2508,0.23334,-0.01,0.04881,-2e-05,-0.00278,-0.02803,0.39348
559,572416,49.37532,119.44444,0.88889,0.9,0.923733,-0.000845,18.660015,0.002558,2519,0.24032,-0.01,0.04792,-0.00088,-0.00291,-0.01247,0.41317
560,573440,57.18599,107.77778,0.88889,0.89,0.945974,0.000208,19.141299,0.001402,2641,0.22522,-0.01,0.04691,0.00133,-0.00245,0.02416,0.49573
561,574464,57.70911,116.77778,0.88889,0.89,0.925595,-0.0013,13.100889,0.000699,2665,0.22522,-0.01,0.04856,0.00197,-0.00272,0.02419,0.49224
562,575488,54.68641,103.63636,0.90909,0.89,0.952389,0.000758,18.847524,0.000761,2433,0.23102,-0.01,0.04835,0.00096,-0.00226,-0.00487,0.57927
563,576512,52.5188,112.77778,0.88889,0.9,1.034536,-0.030549,18.347108,0.000602,2410,0.22531,-0.01,0.04824,0.00071,-0.00217,0.01043,0.44857
564,577536,52.2627,104.61538,0.84615,0.9,0.979146,-0.001019,17.869004,0.00314,2387,0.23262,-0.01,0.05079,0.00135,-0.00265,0.01886,0.61133
565,578560,59.7075,70.2,1.0,0.91,0.882222,-0.038036,14.108156,0.001325,2453,0.21996,-0.01,0.05021,0.00132,-0.00356,0.02583,0.54525
566,579584,56.2978,108.0,0.9,0.91,0.938224,0.000243,11.920613,0.001547,2446,0.22203,-0.01,0.0495,0.00072,-0.00405,0.0185,0.49572
567,580608,35.42066,108.88889,0.88889,0.9,0.977493,-0.07603,29.631253,0.00422,2545,0.23045,-0.01,0.04874,0.0016,-0.00429,-0.06228,0.36172
568,581632,51.43589,117.83333,0.83333,0.9,0.96333,-4e-06,16.703016,0.001576,2568,0.22507,-0.01,0.05049,-0.0002,-0.0037,0.01428,0.27068
569,582656,60.1125,72.5,1.0,0.9,0.923029,-0.000168,18.292084,0.000525,2526,0.23177,-0.01,0.05188,-0.00136,-0.00472,0.01208,0.32521
570,583680,39.7875,207.22222,0.55556,0.87,0.940461,-0.250603,17.085997,0.000436,2463,0.23446,-0.01,0.05064,0.00106,-0.00319,0.01497,0.27176
571,584704,55.44732,93.0,0.92308,0.88,0.965065,0.000864,30.092294,0.002877,2401,0.22192,-0.01,0.04869,0.00231,-0.00189,0.02455,0.65086
572,585728,60.55964,82.28571,1.0,0.88,1.004496,0.020496,10.579315,0.001306,2439,0.22397,-0.01,0.04951,-0.00023,-0.00276,0.01863,0.3801
573,586752,55.77028,112.22222,0.88889,0.88,0.991279,0.016606,11.364122,0.001928,2453,0.21672,-0.01,0.0465,0.00128,-0.00366,0.01518,0.43515
574,587776,48.6167,107.1,0.9,0.89,1.020311,0.001145,24.499474,0.001093,2420,0.21544,-0.01,0.04888,0.00041,-0.00245,-0.02473,0.47044
575,588800,50.07081,128.63636,0.81818,0.88,0.998995,-0.001809,30.282908,0.00082,2452,0.21521,-0.01,0.04792,0.00272,-0.00321,-0.02561,0.50215
576,589824,63.30714,73.28571,1.0,0.88,0.886814,0.026698,14.531596,0.00049,2607,0.21934,-0.01,0.04904,7e-05,-0.00323,0.02038,0.43154
577,590848,49.65704,135.2,0.8,0.87,0.980227,0.02329,9.578283,0.001663,2786,0.22952,-0.01,0.0483,-0.00148,-0.00445,0.01408,0.234
578,591872,46.36672,144.0,0.77778,0.86,0.907659,-0.000857,16.848702,0.001101,2589,0.22268,-0.01,0.04812,0.00085,-0.00366,0.01273,0.39815
579,592896,45.72987,156.66667,0.75,0.85,0.915704,0.000796,15.758084,0.001629,2429,0.20713,-0.01,0.0505,0.00197,-0.00202,0.00418,0.49508
580,593920,61.67347,72.0,1.0,0.87,0.940442,-0.009947,15.894235,0.000803,2371,0.2025,-0.01,0.05005,0.00366,-0.00272,0.02476,0.77637
581,594944,62.86758,78.88889,1.0,0.9,0.925622,0.000334,11.814711,0.001402,2414,0.21069,-0.01,0.05112,0.00101,-0.00364,0.02366,0.50383
582,595968,62.9125,79.33333,1.0,0.9,0.922436,0.000558,10.758618,0.000916,2453,0.2041,-0.01,0.05033,0.00111,-0.00315,0.01858,0.50367
583,596992,49.2,165.85714,0.71429,0.88,0.960442,0.000572,13.090085,0.00125,2479,0.20547,-0.01,0.04921,0.00046,-0.00338,-0.00784,0.27946
584,598016,52.88322,107.09091,0.90909,0.89,0.875235,0.038821,28.174772,0.000813,2534,0.2154,-0.01,0.04683,0.00207,-0.00387,-0.03564,0.56828
585,599040,40.20595,122.25,0.875,0.89,1.038217,0.183359,34.546203,0.000775,2592,0.21888,-0.01,0.04589,0.00154,-0.00322,-0.00863,0.35371
586,600064,54.18509,105.09091,0.90909,0.89,0.962207,-0.000124,18.292673,0.000721,2460,0.21752,-0.01,0.04839,0.00148,-0.003,0.02317,0.56607
587,601088,46.36198,101.88889,0.88889,0.89,0.950086,-0.132367,28.42964,0.001736,2406,0.20868,-0.01,0.05059,0.00122,-0.002,-0.0543,0.42004
588,602112,57.29769,86.57143,1.0,0.91,0.924433,-0.021439,10.901311,0.000979,2403,0.21536,-0.01,0.05188,-0.00032,-0.00301,0.01383,0.37885
589,603136,50.89282,147.875,0.75,0.91,0.915713,-0.000202,16.438826,0.000447,2451,0.2168,-0.01,0.05119,0.00048,-0.00298,0.01819,0.33746
590,604160,48.54933,159.42857,0.71429,0.9,0.917257,0.000277,16.765879,0.000731,2499,0.21094,-0.01,0.04928,-0.00016,-0.00376,0.01074,0.28233
591,605184,54.11536,125.57143,0.85714,0.89,0.905707,0.104243,21.455605,0.001431,2484,0.2174,-0.01,0.05091,-0.00037,-0.00332,-0.01094,0.32749
592,606208,46.90589,153.125,0.75,0.87,1.018195,0.053047,13.562438,0.001416,2450,0.21241,-0.01,0.04878,0.00124,-0.00265,0.01638,0.34132
593,607232,51.34024,124.61538,0.84615,0.85,0.878968,0.001573,23.928997,0.0016,2388,0.20526,-0.01,0.05055,0.00232,-0.00279,-0.0033,0.59754
594,608256,55.97701,75.25,1.0,0.86,0.926855,0.093343,25.713487,0.000683,2380,0.21661,-0.01,0.04936,0.00203,-0.00222,-0.00456,0.42467
595,609280,60.527,79.42857,1.0,0.88,0.869264,-0.001013,20.278139,0.001077,2489,0.20663,-0.01,0.05055,0.00041,-0.00221,-0.00621,0.3826
596,610304,52.15403,134.6,0.9,0.87,0.935733,0.105388,15.842521,0.000826,2457,0.21818,-0.01,0.051,0.00163,-0.00235,0.01887,0.47248
597,611328,58.12251,107.1,0.9,0.87,0.946175,-0.001108,19.405868,0.0012,2382,0.21338,-0.01,0.04911,0.00224,-0.00215,0.02122,0.50437
598,612352,54.97234,109.81818,0.90909,0.87,0.962902,0.000759,22.325651,0.001976,2405,0.2206,-0.01,0.04964,0.00294,-0.00303,-0.00047,0.55062
599,613376,57.41386,74.6,1.0,0.88,1.066912,0.07172,17.078746,0.001807,2389,0.22702,-0.01,0.04954,0.00066,-0.00194,-0.00579,0.54268
600,614400,57.17533,113.55556,0.88889,0.89,0.955318,-0.000372,12.726924,0.001583,2470,0.22217,-0.01,0.04974,0.0003,-0.00234,0.01919,0.44723
601,615424,55.06526,126.0,0.83333,0.89,1.029879,0.000243,10.261044,0.001219,2454,0.229,-0.01,0.05114,-0.00046,-0.00222,0.01292,0.28043
602,616448,45.4467,157.25,0.75,0.89,0.999144,0.098638,16.576494,0.000592,2423,0.22266,-0.01,0.0494,-0.00089,-0.00222,-0.00836,0.32207
603,617472,56.57607,123.71429,0.85714,0.89,1.005506,-0.000411,14.869844,0.000535,2417,0.21826,-0.01,0.04916,0.00028,-0.00245,0.0178,0.3352
604,618496,53.58833,132.54545,0.81818,0.88,0.875631,-0.003882,18.438186,0.001208,2372,0.21086,-0.01,0.04979,0.00173,-0.00231,0.02185,0.50963
605,619520,46.95802,115.2,0.9,0.89,0.93709,0.000929,30.296069,0.003584,2556,0.22094,-0.01,0.04616,0.00082,-0.00155,-0.0629,0.49
606,620544,57.15034,83.7,1.0,0.89,0.99083,0.002605,24.901415,0.002687,2556,0.22019,-0.01,0.04687,0.00122,-0.00129,-0.02758,0.58308
607,621568,53.23382,99.84615,0.92308,0.89,1.163772,0.003692,12.604677,0.003116,2337,0.22214,-0.01,0.05023,0.00257,-0.0015,0.02842,0.6866
608,622592,55.74404,76.92308,1.0,0.91,0.922893,0.028564,30.449518,0.000194,2395,0.21584,-0.01,0.05049,0.0018,-0.00184,-0.01626,0.68884
609,623616,52.76219,91.41667,1.0,0.91,0.926399,0.001125,30.420184,0.000997,2402,0.21416,-0.01,0.05026,0.00154,-0.00248,-0.02405,0.6362
610,624640,47.29819,79.5,0.91667,0.91,1.004448,0.00101,39.648298,0.002736,2344,0.22687,-0.01,0.04382,0.00269,-0.00156,-0.05432,0.59619
611,625664,59.71548,81.63636,1.0,0.94,0.933382,0.047723,25.912343,0.001545,2553,0.22049,-0.01,0.04021,0.0013,-0.00299,0.02366,0.61269
612,626688,58.282,85.85714,1.0,0.95,1.008642,0.034143,23.524348,0.002493,2796,0.22414,-0.01,0.0347,0.00159,-0.00342,-0.03429,0.38842
613,627712,47.91755,125.0,0.90909,0.96,1.001106,-0.000667,24.028808,0.001485,2791,0.23304,-0.01,0.03964,-0.00012,-0.00214,-0.02648,0.56161
614,628736,49.71205,102.08333,0.91667,0.96,0.962631,0.000317,13.318769,0.001617,2723,0.22191,-0.01,0.04942,0.00215,-0.00174,0.02894,0.60626
615,629760,52.92948,80.625,1.0,0.96,0.953299,-0.020102,24.102005,0.002004,2705,0.2231,-0.01,0.05129,0.00061,-0.00181,-0.02689,0.43715
616,630784,61.40488,79.5,1.0,0.97,0.950172,-0.000427,15.63553,0.000887,2713,0.2198,-0.01,0.05064,0.00023,-0.00234,0.01937,0.56724
617,631808,50.48431,150.625,0.75,0.95,0.95275,0.029568,13.734122,0.000869,2667,0.21126,-0.01,0.05045,0.00047,-0.0026,-0.0091,0.33909
618,632832,51.54113,113.125,0.875,0.94,0.969811,-0.000175,13.408991,0.000748,2760,0.2155,-0.01,0.05078,0.00024,-0.0024,0.01593,0.38784
