iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1511,1547264,67.18338,106.84615,0.92308,0.97,0.79228,-0.002583,0.038626,0.002142,0.382299,0.023891,0.84812,63.473713,11.877291,62.604244,12.919025,4.0,0.00014538,13,525,0.07435,0.09439,0.01,0.0,0.0,0.0,,,-0.01,0.00583,0.00085,0.0023,-0.00232,0.90747
1512,1548288,65.34207,76.6,0.9,0.97,0.633641,-0.002453,0.050892,0.002181,0.33229,0.027693,0.924394,54.870144,19.504021,53.720654,21.380234,4.0,0.00014527,10,550,0.0775,0.09705,0.01,0.0,0.1,0.0,,,-0.01,0.00649,0.00127,0.00222,-0.00349,0.81633
1513,1549312,66.48271,85.41667,0.91667,0.96,0.721142,-0.002384,0.034098,0.002256,0.301937,0.019706,0.945824,56.890774,19.662991,57.417549,20.354578,4.0,0.00014517,12,548,0.07329,0.08996,0.01,0.0,0.08333,1.0,,,-0.01,0.0061,0.00033,0.00276,0.00078,0.92367
1514,1550336,67.66837,101.21429,0.92857,0.95,0.740292,-0.001724,0.004777,0.001537,0.311644,0.013358,0.989625,62.335552,17.458883,62.98938,17.741734,4.0,0.00014507,14,541,0.06279,0.07918,0.02,0.0,0.07143,0.0,,,-0.01,0.00726,0.00074,0.00321,0.0,1.02626
1515,1551360,73.15539,69.5,1.0,0.95,0.786544,-0.002059,0.013101,0.001678,0.26239,0.022042,0.727564,68.473938,4.475292,68.463943,5.486947,4.0,0.00014497,14,520,0.06275,0.08051,0.02,0.0,0.0,0.0,,,-0.01,0.00642,0.00096,0.00289,-0.00099,1.00989
1516,1552384,72.85536,73.5,1.0,0.96,0.807562,-0.001493,0.027265,0.001746,0.267266,0.016776,0.748941,66.471794,10.180792,67.321289,8.853302,4.0,0.00014486,14,526,0.06517,0.08299,0.02,0.0,0.0,1.0,,,-0.01,0.00722,0.00047,0.0032,-0.00029,1.04458
1517,1553408,72.96392,76.54545,1.0,0.96,0.7733,-0.003074,0.021528,0.00324,0.32354,0.039586,0.91652,65.808548,11.753358,65.283638,12.795444,4.0,0.00014476,11,533,0.0644,0.0777,0.02,0.0,0.0,0.0,,,-0.01,0.00809,0.00115,0.00278,-0.00101,0.84797
1518,1554432,67.6881,80.57143,0.92857,0.95,0.751716,-0.000583,0.021708,0.001152,0.172067,0.006313,0.93772,64.964005,13.978358,64.810249,15.512807,4.0,0.00014466,14,534,0.07172,0.08886,0.02,0.0,0.14286,0.0,,,-0.01,0.00694,0.00061,0.00273,-0.00114,1.00685
1519,1555456,73.02459,70.92308,1.0,0.96,0.896672,-0.002297,0.0108,0.003395,0.278327,0.038504,0.678695,68.586372,4.70906,68.33532,4.843716,4.0,0.00014456,13,522,0.07507,0.09167,0.01,0.0,0.0,0.0,,,-0.01,0.00719,0.00048,0.00284,-0.00068,0.94313
1520,1556480,72.91725,76.3125,1.0,0.98,0.829381,-0.002882,0.004964,0.002259,0.403353,0.026297,0.198655,69.845955,3.16327,70.209038,2.129023,4.0,0.00014445,16,514,0.07701,0.09375,0.01,0.0,0.0,0.0,,,-0.01,0.00811,0.00076,0.00201,0.0,1.13838
1521,1557504,73.18568,68.21429,1.0,0.98,0.817176,-0.002147,0.010432,0.002286,0.260498,0.023368,0.811664,69.068008,5.114293,68.772957,6.047812,4.0,0.00014435,14,471,0.07913,0.09487,0.01,0.0,0.0,0.0,,,-0.01,0.00729,0.00077,0.00214,-0.00061,1.01622
1522,1558528,73.01312,71.9,1.0,0.99,0.85485,-0.001725,0.0087,0.001997,0.323043,0.015311,0.965614,65.191872,12.15564,64.323692,12.906148,4.0,0.00014425,10,503,0.08921,0.1009,0.0,0.0,0.0,0.0,,,-0.01,0.00687,0.00021,0.00308,-0.00043,0.76615
1523,1559552,72.49732,85.81818,1.0,0.99,0.779263,-0.003851,0.011417,0.002906,0.309947,0.045271,0.978969,58.284874,18.544813,57.908863,19.165552,4.0,0.00014415,11,554,0.09719,0.11011,0.0,0.0,0.0,0.0,,,-0.01,0.00784,0.00045,0.00197,-0.00036,0.91386
1524,1560576,65.94489,105.2,0.9,0.98,0.70382,-0.003302,0.018512,0.002346,0.396996,0.029297,0.973607,56.511719,21.283215,55.127048,21.87228,4.0,0.00014404,10,569,0.07862,0.09374,0.01,0.0,0.1,0.0,,,-0.01,0.00826,0.00096,0.00295,-0.00306,0.81995
1525,1561600,60.26982,107.91667,0.83333,0.96,0.787001,-0.001302,0.013795,0.00169,0.251407,0.017613,0.965275,62.205242,16.0902,61.173737,18.353468,4.0,0.00014394,12,546,0.08446,0.10157,0.01,0.0,0.16667,0.0,,,-0.01,0.00674,0.00065,0.00161,-0.00059,0.80522
1526,1562624,72.82437,76.22222,1.0,0.96,0.891916,-0.004176,0.006501,0.003117,0.316374,0.034249,0.981917,62.872135,15.418755,62.238911,16.181988,4.0,0.00014384,9,535,0.09318,0.10534,0.01,0.0,0.0,0.0,,,-0.01,0.00666,-0.00115,0.00268,-0.00027,0.68103
1527,1563648,73.05636,71.0,1.0,0.97,0.798252,-0.002997,0.004756,0.002552,0.282089,0.027274,0.992912,58.201557,21.757767,57.741859,22.352354,4.0,0.00014374,12,540,0.09002,0.10663,0.01,0.0,0.0,0.0,,,-0.01,0.00652,-9e-05,0.00261,-0.00076,0.95217
1528,1564672,66.22169,105.09091,0.90909,0.96,0.769057,-0.002157,0.020555,0.002174,0.333074,0.019566,0.969588,59.716358,20.221268,58.789883,20.961906,4.0,0.00014364,11,539,0.08004,0.09315,0.02,0.0,0.0,0.0,,,-0.01,0.00681,0.0006,0.00185,-0.0014,0.77958
1529,1565696,61.92539,111.64286,0.85714,0.94,0.719622,-0.001781,0.05353,0.003031,0.356469,0.040771,0.935032,58.941334,22.854362,58.645878,23.178211,4.0,0.00014353,14,533,0.08464,0.10169,0.03,0.0,0.14286,1.0,,,-0.01,0.00694,0.00086,0.00152,-0.00235,0.97521
1530,1566720,66.11119,71.54545,0.90909,0.93,0.681403,-0.001825,0.036845,0.0021,0.399107,0.020926,0.948505,58.72324,20.636662,57.618279,23.059439,4.0,0.00014343,11,545,0.07067,0.08895,0.03,0.0,0.09091,0.0,,,-0.01,0.00832,0.00092,0.00116,-0.00415,0.83378
1531,1567744,67.91963,78.06667,0.93333,0.92,0.796456,-0.001706,0.014602,0.002679,0.340027,0.027937,0.884207,66.580933,8.709788,66.597725,9.098518,4.0,0.00014333,15,515,0.08211,0.10143,0.03,0.0,0.06667,1.0,,,-0.01,0.00715,0.00053,0.00217,-0.00055,1.01481
1532,1568768,73.13444,68.75,1.0,0.92,0.877204,-0.002977,0.008216,0.002117,0.347847,0.02567,0.950183,65.110634,10.637374,65.169571,11.564274,4.0,0.00014323,12,522,0.08565,0.09972,0.03,0.0,0.0,0.0,,,-0.01,0.00715,-9e-05,0.00221,0.0,0.87232
1533,1569792,73.26496,66.88889,1.0,0.95,0.915999,-0.002046,0.008494,0.002784,0.448352,0.026367,0.981134,59.192234,18.993414,58.057793,20.015751,4.0,0.00014312,9,533,0.09305,0.09795,0.02,0.0,0.0,0.0,,,-0.01,0.00739,-7e-05,0.00177,1e-05,0.66499
1534,1570816,71.52128,111.6,1.0,0.95,0.785976,-0.002155,0.069891,0.00212,0.450053,0.020124,0.819102,61.950901,21.043835,63.849743,17.693373,4.0,0.00014302,15,526,0.07312,0.09031,0.02,0.0,0.06667,0.0,,,-0.01,0.0069,0.00039,0.00262,0.00083,1.09634
1535,1571840,73.2487,65.66667,1.0,0.96,0.797417,-0.002208,0.00634,0.002554,0.326467,0.03125,0.628166,69.598061,2.86396,69.723434,3.195247,4.0,0.00014292,15,513,0.06674,0.08378,0.01,0.0,0.0,0.0,,,-0.01,0.00809,0.00065,0.00236,-0.00035,1.07333
1536,1572864,73.19702,67.35714,1.0,0.97,0.840545,-0.002001,0.008021,0.002485,0.284633,0.02567,0.863898,67.882835,6.238205,67.886932,6.707552,4.0,0.00014282,14,518,0.06584,0.0796,0.0,0.0,0.0,0.0,,,-0.01,0.00736,0.00023,0.00175,1e-05,1.00648
1537,1573888,73.06093,68.5,1.0,0.98,0.878262,-0.003147,0.011557,0.003148,0.382571,0.034877,0.954634,64.203629,11.977894,62.986004,12.853278,4.0,0.00014271,10,530,0.07788,0.09185,0.0,0.0,0.0,0.0,,,-0.01,0.00662,0.00017,0.00196,-0.00072,0.72209
1538,1574912,64.56275,119.77778,0.88889,0.97,0.935562,-0.002439,0.016209,0.002964,0.353799,0.030518,0.96993,55.88324,17.693388,54.841133,18.411963,4.0,0.00014261,9,538,0.09314,0.09909,0.01,0.0,0.0,0.0,,,-0.01,0.0077,2e-05,0.001,-1e-05,0.59131
1539,1575936,71.51163,108.2,1.0,0.99,0.927248,-0.001543,0.064414,0.002206,0.510971,0.020089,0.884571,50.629509,20.517424,49.130016,19.841293,4.0,0.00014251,5,551,0.10025,0.10025,0.01,0.0,0.2,0.0,,,-0.01,0.00769,-0.00045,0.00111,-0.00221,0.39115
1540,1576960,60.89455,132.16667,0.83333,0.98,0.83568,-0.003367,0.00861,0.00331,0.392793,0.047886,0.986753,47.994709,19.746958,46.771091,19.939413,4.0,0.00014241,6,574,0.08686,0.08848,0.02,0.0,0.0,0.0,,,-0.01,0.00778,-0.00023,0.00182,3e-05,0.41623
1541,1577984,55.0598,166.88889,0.77778,0.96,0.908269,-0.003213,0.034816,0.003655,0.317227,0.041748,0.936785,48.959896,18.54311,48.399109,19.370968,4.0,0.0001423,9,549,0.08068,0.08547,0.03,0.0,0.22222,0.0,,,-0.01,0.00641,-0.00028,0.00243,-0.00108,0.52461
1542,1579008,66.8081,117.69231,0.92308,0.95,0.887463,-0.001714,0.021436,0.003094,0.444485,0.042341,0.958615,56.910442,18.132339,57.700829,18.250271,4.0,0.0001422,13,521,0.0731,0.0805,0.04,0.0,0.0,0.0,,,-0.01,0.00714,0.00016,0.00235,0.0,0.84844
1543,1580032,66.7666,102.08333,0.91667,0.94,0.758162,-0.002987,0.021893,0.003705,0.269842,0.053537,0.924512,63.250576,13.891334,63.696911,13.901103,4.0,0.0001421,12,520,0.05788,0.07007,0.05,0.0,0.08333,0.0,,,-0.01,0.00695,0.00075,0.0025,-0.00084,0.78825
1544,1581056,73.28796,66.66667,1.0,0.94,0.77092,-0.002097,0.00474,0.001869,0.295488,0.011823,0.874058,68.306145,4.504061,68.609718,5.26905,4.0,0.000142,15,522,0.05204,0.06864,0.05,0.0,0.0,0.0,,,-0.01,0.00861,0.00104,0.00279,0.0,1.07194
1545,1582080,73.05623,75.23077,1.0,0.94,0.756462,-0.002234,0.010517,0.002385,0.348761,0.022287,0.70732,68.463196,6.201705,69.328705,4.952528,4.0,0.00014189,13,526,0.04255,0.0565,0.05,0.0,0.0,0.0,,,-0.01,0.00813,0.00116,0.00295,0.0,0.92539
1546,1583104,73.15368,69.14286,1.0,0.94,0.825581,-0.002993,0.005535,0.002584,0.340212,0.028669,0.764893,69.484978,3.757355,69.293091,4.208448,4.0,0.00014179,14,522,0.04827,0.06124,0.05,0.0,0.0,0.0,,,-0.01,0.00582,0.00141,0.00314,0.0,0.99935
1547,1584128,73.19574,68.36364,1.0,0.94,0.816172,-0.002875,0.01232,0.003287,0.344991,0.036168,0.941577,65.64386,10.652007,64.721207,11.650406,4.0,0.00014169,11,530,0.05076,0.06388,0.05,0.0,0.0,0.0,,,-0.01,0.00698,0.00129,0.00343,-0.00045,0.80284
1548,1585152,73.20937,67.2,1.0,0.96,0.765434,-0.002952,0.022353,0.00297,0.443145,0.029925,0.953643,57.97916,17.690222,56.353748,18.314926,4.0,0.00014159,10,551,0.06004,0.07342,0.03,0.0,0.0,0.0,,,-0.01,0.00762,0.00091,0.00339,-0.00245,0.81561
1549,1586176,65.84449,102.0,0.91667,0.97,0.655954,-0.002321,0.026065,0.001191,0.269016,0.012068,0.959028,58.368565,19.33021,57.9347,20.488178,4.0,0.00014148,12,558,0.05026,0.06825,0.02,0.0,0.08333,0.0,,,-0.01,0.00616,0.0013,0.0026,-0.00141,0.93035
1550,1587200,71.14675,127.2,1.0,0.98,0.839997,-0.000832,0.040418,0.001036,0.325113,0.008161,0.713682,64.373672,13.166661,64.336952,10.942017,4.0,0.00014138,10,543,0.04601,0.0568,0.01,0.0,0.2,0.0,,,-0.01,0.00676,0.00054,0.00313,0.00016,0.73652
1551,1588224,72.249,92.25,1.0,0.98,0.842575,-0.002975,0.015464,0.003321,0.460749,0.040841,0.745898,65.963432,7.645981,66.150505,6.875518,4.0,0.00014128,12,529,0.0452,0.05566,0.01,0.0,0.0,0.0,,,-0.01,0.00575,0.00058,0.0023,0.0,0.84756
1552,1589248,72.54352,82.35714,1.0,0.99,0.796313,-0.002296,0.009018,0.002169,0.353833,0.026088,0.707108,66.703499,4.90638,67.004776,4.74192,4.0,0.00014118,14,522,0.04367,0.05678,0.0,0.0,0.0,0.0,,,-0.01,0.00445,0.00114,0.00247,1e-05,0.99333
1553,1590272,72.82217,77.21429,1.0,0.99,0.822276,-0.001216,0.012517,0.002158,0.338657,0.024867,0.734064,66.871094,4.970892,67.11644,5.533439,4.0,0.00014108,14,488,0.04237,0.05734,0.0,0.0,0.0,0.0,,,-0.01,0.00709,0.00095,0.00335,0.00088,1.0079
1554,1591296,73.18649,70.78571,1.0,0.99,0.787619,-0.002851,0.00742,0.003096,0.281991,0.030901,0.734849,67.567917,4.234304,68.176025,4.275034,4.0,0.00014097,14,488,0.04188,0.05504,0.0,0.0,0.07143,0.0,,,-0.01,0.00732,0.00086,0.00309,0.0,1.00252
1555,1592320,72.75842,81.15385,1.0,0.99,0.789714,-0.002536,0.008926,0.002025,0.274655,0.027169,0.848513,67.7388,5.62631,67.837471,6.146709,4.0,0.00014087,13,528,0.04352,0.05945,0.0,0.0,0.0,0.0,,,-0.01,0.00608,0.00106,0.00301,-0.00144,0.94087
1556,1593344,67.61115,75.07143,0.92857,0.99,0.714037,-0.001331,0.031648,0.002589,0.242798,0.030518,0.723633,67.680733,6.217547,67.183731,10.180008,4.0,0.00014077,14,529,0.04233,0.05664,0.0,0.0,0.07143,0.0,,,-0.01,0.00635,0.00131,0.00272,-0.00069,0.9789
1557,1594368,73.03976,69.78571,1.0,0.99,0.719668,-0.001775,0.030247,0.001623,0.24593,0.016462,0.567204,68.980103,6.303073,68.786079,6.555536,4.0,0.00014067,14,526,0.03831,0.05447,0.0,0.0,0.07143,0.0,,,-0.01,0.0069,0.00148,0.00302,-0.00189,1.02376
1558,1595392,73.23374,69.61538,1.0,0.99,0.709592,-0.001353,0.003604,0.001633,0.324669,0.013149,0.984382,65.630775,11.681006,65.679359,12.142489,4.0,0.00014056,13,538,0.04056,0.05469,0.0,0.0,0.0,0.0,,,-0.01,0.00771,0.00129,0.00323,0.0,0.99913
1559,1596416,72.71743,82.76923,1.0,0.99,0.656499,-0.000614,0.037116,0.001417,0.254881,0.009696,0.861606,64.513741,13.733935,64.534325,13.384463,4.0,0.00014046,13,541,0.04005,0.05688,0.0,0.0,0.07692,0.0,,,-0.01,0.00798,0.00179,0.00297,-0.00196,1.03013
1560,1597440,68.12722,75.73333,0.93333,0.98,0.724381,-0.000257,0.017346,0.000471,0.175767,0.000209,0.790098,69.072433,4.562957,69.038162,7.358261,4.0,0.00014036,15,519,0.03879,0.05417,0.0,0.0,0.06667,0.0,,,-0.01,0.00774,0.00136,0.00324,-6e-05,1.00815
1561,1598464,73.2951,67.86667,1.0,0.98,0.764028,-0.002711,0.002027,0.00339,0.36281,0.044782,0.601576,70.017372,2.104162,70.417381,1.796525,4.0,0.00014026,15,509,0.03655,0.05134,0.0,0.0,0.0,0.0,,,-0.01,0.00762,0.00153,0.00314,-1e-05,1.07135
1562,1599488,73.30131,69.85714,1.0,0.98,0.704041,-0.003009,0.022132,0.003869,0.342056,0.053746,0.726089,69.094398,6.591341,68.730614,7.162033,4.0,0.00014015,14,515,0.0406,0.0571,0.0,0.0,0.0,0.0,,,-0.01,0.00896,0.00129,0.00311,-0.00128,1.0274
1563,1600512,73.33539,67.8,1.0,0.99,0.727729,-0.001609,0.027803,0.002796,0.455162,0.036865,0.930527,61.452766,15.002048,59.758598,15.717629,4.0,0.00014005,10,552,0.0389,0.05293,0.0,0.0,0.0,0.0,,,-0.01,0.00916,0.00126,0.00322,-0.00281,0.85487
1564,1601536,73.07179,68.14286,1.0,0.99,0.674299,-0.000872,0.027801,0.002006,0.210725,0.016078,0.950984,50.761311,18.579704,50.492363,19.047253,4.0,0.00013995,7,579,0.04569,0.05717,0.0,0.0,0.14286,0.0,,,-0.01,0.00793,0.00127,0.00332,-0.00192,0.69673
1565,1602560,70.60938,144.11111,1.0,0.99,0.620754,-0.002374,0.039445,0.002069,0.295082,0.027065,0.928945,49.328403,19.565519,49.900097,19.240765,4.0,0.00013985,9,581,0.0554,0.06778,0.0,0.0,0.0,0.0,,,-0.01,0.00782,0.00141,0.00207,0.00044,0.90251
1566,1603584,65.96826,137.16667,0.91667,0.98,0.762179,-0.001637,0.033902,0.001863,0.315011,0.019392,0.811102,62.241627,12.688768,63.559689,11.278517,4.0,0.00013974,12,531,0.04467,0.0582,0.01,0.0,0.08333,0.0,,,-0.01,0.00795,0.00115,0.00277,0.00059,0.8398
1567,1604608,73.26661,67.33333,1.0,0.98,0.741797,-0.003379,0.009042,0.00219,0.262841,0.026925,0.850186,67.800102,5.490926,68.326744,6.135484,4.0,0.00013964,15,519,0.04507,0.06156,0.01,0.0,0.0,0.0,,,-0.01,0.00724,0.00133,0.00228,-0.00106,1.09203
1568,1605632,73.07892,69.93333,1.0,0.99,0.737608,-0.001021,0.010768,0.001688,0.277489,0.014335,0.221769,68.476807,4.656499,69.531914,2.988743,4.0,0.00013954,15,516,0.04622,0.06243,0.01,0.0,0.0,0.0,,,-0.01,0.00733,0.00126,0.00255,-1e-05,1.08121
1569,1606656,73.19636,68.46667,1.0,0.99,0.748004,-0.003202,0.001732,0.001764,0.309016,0.022496,0.771391,69.809288,2.593926,70.233276,2.187473,4.0,0.00013944,15,516,0.04464,0.05999,0.01,0.0,0.0,0.0,,,-0.01,0.00711,0.00137,0.00271,0.0,1.07106
1570,1607680,73.08456,71.46667,1.0,0.99,0.718723,-0.00249,0.022737,0.001524,0.261738,0.016183,0.773357,67.35836,7.802083,67.018776,8.09619,4.0,0.00013933,15,524,0.04443,0.06477,0.01,0.0,0.0,0.0,,,-0.01,0.00759,0.00169,0.00268,-0.002,1.14688
1571,1608704,68.06957,76.53333,0.93333,0.98,0.690465,-0.000744,0.029563,0.001794,0.224537,0.018938,0.793258,67.621658,7.215316,67.033577,10.914588,4.0,0.00013923,15,525,0.04014,0.05644,0.01,0.0,0.06667,0.0,,,-0.01,0.00714,0.00129,0.00276,5e-05,1.07947
1572,1609728,73.30155,67.28571,1.0,0.98,0.757342,-0.003663,0.002903,0.003163,0.277219,0.036168,0.798533,69.802872,2.926353,69.88839,3.085109,4.0,0.00013913,14,514,0.04004,0.05511,0.01,0.0,0.0,0.0,,,-0.01,0.00823,0.00115,0.00254,0.0,1.0002
1573,1610752,72.96541,77.90909,1.0,0.99,0.701049,-0.004151,0.012184,0.003239,0.27339,0.044434,0.924708,66.015015,9.691556,65.894112,10.184076,4.0,0.00013903,11,522,0.04064,0.0536,0.0,0.0,0.0,0.0,,,-0.01,0.00738,0.00157,0.00333,-0.00139,0.82548
1574,1611776,73.22579,68.5,1.0,0.99,0.692132,-0.00226,0.004997,0.001828,0.259642,0.014614,0.977381,65.737518,11.834371,65.520378,12.163637,4.0,0.00013892,12,529,0.03874,0.05348,0.0,0.0,0.0,0.0,,,-0.01,0.00746,0.00133,0.00249,-0.00011,0.93312
1575,1612800,73.19179,68.81818,1.0,0.99,0.750133,-0.002623,0.003309,0.002961,0.327465,0.040737,0.987855,63.501892,13.366245,63.081821,13.793359,4.0,0.00013882,11,530,0.04688,0.05991,0.0,0.0,0.0,0.0,,,-0.01,0.00738,0.00123,0.00319,2e-05,0.86244
1576,1613824,72.18126,97.61538,1.0,0.99,0.673012,-0.001537,0.013848,0.001549,0.253969,0.015834,0.951471,63.973091,14.272088,64.118233,13.915637,4.0,0.00013872,13,539,0.03733,0.0528,0.0,0.0,0.0,0.0,,,-0.01,0.00791,0.00139,0.0031,-0.00112,1.02536
1577,1614848,68.02137,92.53333,0.93333,0.98,0.738346,-0.002184,0.026357,0.003806,0.24166,0.051444,0.336433,68.667648,6.024091,68.822762,5.22111,4.0,0.00013862,15,512,0.04306,0.05855,0.0,0.0,0.13333,0.0,,,-0.01,0.00781,0.00168,0.00316,-0.00129,1.01401
1578,1615872,73.24309,67.28571,1.0,0.98,0.719365,-0.001826,0.011027,0.001916,0.285429,0.012695,0.867577,68.698921,6.169858,68.389977,7.079544,4.0,0.00013852,14,522,0.04404,0.06074,0.0,0.0,0.0,0.0,,,-0.01,0.00777,0.00094,0.0025,-0.00086,1.03187
1579,1616896,73.2902,67.25,1.0,0.99,0.71292,-0.001937,0.002284,0.002393,0.282974,0.026646,0.987259,65.808571,11.002532,65.909325,11.568891,4.0,0.00013841,12,537,0.04017,0.05767,0.0,0.0,0.0,0.0,,,-0.01,0.00905,0.0007,0.00289,-0.0003,0.93507
1580,1617920,73.33999,68.0,1.0,0.99,0.757283,-0.001301,0.003595,0.002044,0.359111,0.023193,0.982487,64.036613,12.456282,63.7547,12.816932,4.0,0.00013831,12,536,0.04488,0.05882,0.0,0.0,0.0,0.0,,,-0.01,0.00758,0.00114,0.00295,5e-05,0.94105
1581,1618944,66.58802,103.0,0.90909,0.98,0.800145,-0.002209,0.002878,0.001927,0.296292,0.015416,0.988444,63.784424,12.437626,63.388916,12.748906,4.0,0.00013821,11,533,0.04007,0.05175,0.01,0.0,0.0,0.0,,,-0.01,0.00761,0.00097,0.00332,0.00019,0.75686
1582,1619968,73.19772,68.36364,1.0,0.98,0.843375,-0.003131,0.00312,0.003396,0.404426,0.040981,0.98309,63.813026,11.095259,63.532536,11.780627,4.0,0.00013811,11,519,0.0399,0.04967,0.01,0.0,0.0,0.0,,,-0.01,0.00713,0.0004,0.00313,0.0,0.78548
1583,1620992,67.10659,112.76923,0.92308,0.97,0.732733,-0.001637,0.023788,0.00121,0.32119,0.009138,0.669768,68.154488,6.671089,67.649155,6.942198,4.0,0.000138,13,528,0.03658,0.05152,0.02,0.0,0.0,0.0,,,-0.01,0.00689,0.00125,0.00096,-0.00125,0.86771
1584,1622016,73.25529,67.75,1.0,0.97,0.729681,-0.003214,0.00327,0.002772,0.322298,0.028809,0.985933,63.533669,12.129475,63.209751,12.857096,4.0,0.0001379,12,532,0.03696,0.05048,0.02,0.0,0.0,0.0,,,-0.01,0.00728,0.00106,0.00102,-2e-05,0.92306
1585,1623040,72.35091,85.35714,1.0,0.98,0.657142,-0.00262,0.018034,0.002364,0.293379,0.027867,0.929619,63.846897,13.18479,63.989983,13.122767,4.0,0.0001378,14,478,0.04181,0.05872,0.02,0.0,0.0,1.0,,,-0.01,0.00812,0.00091,0.00261,-0.0011,1.09306
1586,1624064,67.37384,97.69231,0.92308,0.97,0.660211,-0.001392,0.025628,0.003409,0.190721,0.043631,0.871703,64.332626,12.176061,64.758675,11.580216,4.0,0.0001377,13,481,0.03757,0.0542,0.03,0.0,0.07692,0.0,,,-0.01,0.0076,0.0014,0.00277,-0.00115,0.94569
1587,1625088,73.11879,74.46154,1.0,0.97,0.743738,-0.001537,0.012025,0.001144,0.236215,0.010533,0.699224,69.130348,4.265825,68.800186,5.006484,4.0,0.00013759,13,505,0.03732,0.05075,0.03,0.0,0.0,0.0,,,-0.01,0.00869,0.00131,0.00327,-0.00131,0.93802
1588,1626112,73.3312,67.11111,1.0,0.97,0.802358,-0.002184,0.004872,0.001672,0.292804,0.019357,0.963234,64.572014,9.149581,64.017578,9.676603,4.0,0.00013749,9,529,0.04282,0.05303,0.03,0.0,0.0,0.0,,,-0.01,0.00806,0.00096,0.00298,-2e-05,0.6925
1589,1627136,73.16793,68.5,1.0,0.97,0.817016,-0.002244,0.011147,0.003441,0.238972,0.045306,0.949633,60.868382,11.505916,60.559628,11.86329,4.0,0.00013739,8,527,0.04713,0.0567,0.03,0.0,0.0,0.0,,,-0.01,0.00832,0.00101,0.00316,-0.00081,0.62246
1590,1628160,67.20475,102.41667,0.91667,0.97,0.775563,-0.003973,0.002008,0.003571,0.349084,0.054548,0.990691,62.11208,12.120267,62.003883,12.623543,4.0,0.00013729,12,517,0.0466,0.06101,0.03,0.0,0.0,0.0,,,-0.01,0.00877,0.00092,0.00275,-0.00051,0.86205
1591,1629184,62.69157,119.71429,0.85714,0.96,0.756545,-0.000742,0.005134,0.001326,0.191699,0.010359,0.915067,68.584251,5.747492,68.690331,6.215195,4.0,0.00013718,14,493,0.04036,0.056,0.03,0.0,0.07143,0.0,,,-0.01,0.00898,0.00113,0.00262,-0.0002,0.85653
1592,1630208,73.40083,66.08333,1.0,0.96,0.826189,-0.003728,0.00433,0.003139,0.398842,0.0384,0.937351,67.665199,6.307116,67.013474,7.254869,4.0,0.00013708,12,501,0.04032,0.05315,0.03,0.0,0.0,0.0,,,-0.01,0.0095,0.00089,0.00307,0.0,0.85778
1593,1631232,73.36591,66.45455,1.0,0.96,0.8665,-0.001591,0.014653,0.002325,0.285685,0.025181,0.930864,63.744045,11.30619,63.297726,11.511925,4.0,0.00013698,11,508,0.035,0.04694,0.03,0.0,0.09091,0.0,,,-0.01,0.00838,0.00051,0.00343,-0.00074,0.79202
1594,1632256,72.07518,107.11111,1.0,0.96,0.898421,-0.002628,0.011642,0.002946,0.348003,0.033133,0.935105,62.718445,11.285096,62.144012,11.171086,4.0,0.00013688,9,514,0.04785,0.05859,0.03,0.0,0.0,0.0,,,-0.01,0.0074,0.00039,0.00337,-1e-05,0.63132
1595,1633280,67.296,99.33333,0.91667,0.96,0.861277,-0.00236,0.003585,0.002044,0.339067,0.020229,0.97972,62.953671,10.866014,62.645504,11.597748,4.0,0.00013677,12,523,0.04813,0.06097,0.03,0.0,0.0,0.0,,,-0.01,0.00795,0.00033,0.00353,0.0,0.78581
1596,1634304,73.21428,70.6,1.0,0.96,0.849048,-0.001794,0.00394,0.002042,0.30858,0.019287,0.984772,62.408909,12.872209,62.286865,13.243479,4.0,0.00013667,10,526,0.0399,0.05022,0.03,0.0,0.0,0.0,,,-0.01,0.00791,0.00027,0.00348,0.0,0.71335
1597,1635328,63.34541,119.33333,0.86667,0.94,0.754649,-0.003471,0.001584,0.003051,0.289866,0.038888,0.98535,67.602295,8.495746,67.685997,8.632685,4.0,0.00013657,15,522,0.03864,0.05287,0.05,0.0,0.0,0.0,,,-0.01,0.00645,0.00092,0.00197,0.0,0.92826
1598,1636352,73.25925,66.25,1.0,0.95,0.710285,-0.003968,0.000826,0.003316,0.374429,0.046212,0.814922,70.331535,1.749033,70.557404,1.683299,4.0,0.00013647,16,518,0.04185,0.05901,0.04,0.0,0.0,0.0,,,-0.01,0.00909,0.00107,0.00161,0.0,1.14362
1599,1637376,73.32042,66.5625,1.0,0.97,0.716984,-0.001527,0.006123,0.001789,0.2131,0.021484,0.593488,69.915497,3.477383,70.178413,3.102136,4.0,0.00013636,16,518,0.04141,0.05676,0.03,0.0,0.0,0.0,,,-0.01,0.00832,0.00119,0.00286,-0.00041,1.15441
