iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
95,97280,60.52875,130.18182,0.90909,0.94,0.906549,0.000151,10.540008,0.002663,1802,0.04733,0.09091,0.71429,-0.01,0.00672,-0.00172,-0.00342,-1e-05,0.69595
96,98304,71.02897,88.91667,1.0,0.95,0.972942,-0.000524,12.290417,0.000823,1728,0.05566,0.0,0.87225,-0.01,0.00571,-0.01147,-0.00337,0.0,0.85001
97,99328,71.24221,87.45455,1.0,0.95,0.921946,-2e-06,5.942887,0.001016,1780,0.05678,0.0,0.84103,-0.01,0.0058,-0.00545,-0.00359,0.0,0.7796
98,100352,68.93741,90.44444,1.0,0.95,1.051093,-0.070117,14.798626,0.002445,1738,0.0752,0.0,0.78947,-0.01,0.00486,-0.00622,-0.00392,-0.00076,0.61782
99,101376,71.53055,81.44444,1.0,0.97,0.924159,-0.126791,13.51294,0.001146,1788,0.06398,0.0,0.86179,-0.01,0.00614,-0.00196,-0.00307,-0.00028,0.6405
100,102400,54.54402,122.5,0.8,0.96,0.996879,0.000508,30.036948,0.000427,1829,0.07739,0.1,0.76871,-0.01,0.00585,-0.00573,-0.00344,-0.02379,0.59092
101,103424,69.92178,111.69231,1.0,0.96,0.923176,0.071851,10.147706,0.000552,1769,0.05905,0.0,0.76543,-0.01,0.00638,-0.00331,-0.00363,-0.00035,0.90517
102,104448,71.73955,82.27273,1.0,0.97,0.953782,-0.00072,6.804505,0.000809,1832,0.06027,0.0,0.79221,-0.01,0.00629,-0.00385,-0.00306,0.0004,0.78149
103,105472,68.72298,87.09091,1.0,0.97,0.923043,0.013848,14.484154,0.002194,1804,0.0606,0.09091,0.68504,-0.01,0.00552,-0.0052,-0.00328,-0.02491,0.77006
104,106496,64.35603,94.63636,1.0,0.98,0.964524,-0.000557,31.693968,0.001565,1825,0.07669,0.09091,0.90823,-0.01,0.00801,-0.01298,-0.00347,-0.04497,0.76838
105,107520,62.62969,99.44444,1.0,0.98,1.053742,0.036389,18.986982,0.00294,2000,0.08868,0.11111,0.84753,-0.01,0.00578,-0.01276,-0.00286,-0.00111,0.61507
106,108544,67.26843,109.63636,1.0,0.98,0.914841,0.001535,15.361733,0.000566,1978,0.06502,0.0,0.88288,-0.01,0.00591,-0.00671,-0.00276,0.00058,0.7531
107,109568,66.84266,81.0,1.0,0.98,0.917606,-0.000827,17.146403,0.000717,1972,0.04932,0.08333,0.70085,-0.01,0.00656,-0.00036,-0.00336,-0.02245,0.82115
