iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1408,1441792,51.77422,208.4,0.8,0.84,1.492261,0.032584,17.997473,0.002994,1691,0.11728,0.4,0.0,0.42997,5.93461,-0.01,0.04668,2e-05,-0.00473,0.00488,0.23133
1409,1442816,61.37312,187.75,0.75,0.84,1.39493,-0.000885,9.990876,0.000469,1588,0.10765,0.0,0.0,0.93023,1.99569,-0.01,0.04233,0.00072,-0.00663,0.01054,0.21747
1410,1443840,51.2727,230.44444,0.66667,0.83,1.360117,-7.9e-05,39.170006,0.001034,1519,0.11816,0.22222,0.0,0.92245,2.28645,-0.01,0.05683,0.00067,-0.00775,0.01154,0.38966
1411,1444864,68.97039,110.0,1.0,0.83,1.351483,0.002906,28.931548,0.001925,1539,0.12073,0.28571,0.0,1.0,2.19653,-0.01,0.05959,0.0017,-0.00883,0.01306,0.44264
1412,1445888,67.91798,165.16667,0.83333,0.85,1.346869,0.013645,16.078435,0.000844,1561,0.12567,0.0,0.0,0.98897,2.08155,-0.01,0.05778,0.00114,-0.00685,0.01352,0.36379
1413,1446912,58.91463,175.4,0.8,0.85,1.414261,-0.034158,15.971234,0.004579,1558,0.11681,0.2,1.0,0.97283,2.52811,-0.01,0.05644,0.0005,-0.0059,0.01036,0.25184
1414,1447936,48.16773,106.66667,0.66667,0.85,1.192685,0.005557,12.746854,0.009827,1623,0.09143,0.33333,0.0,0.84892,2.18635,-0.01,0.048,0.00042,-0.00649,0.0039,0.12422
1415,1448960,43.70881,272.5,0.5,0.84,1.033935,-3.5e-05,14.873244,0.001859,1584,0.06776,0.0,0.0,0.86441,2.58242,-0.01,0.03959,0.00131,-0.00215,0.00741,0.07068
1416,1449984,43.95425,274.25,0.5,0.82,1.113949,0.037713,9.840582,0.000843,1531,0.08933,0.0,0.0,0.97531,2.50009,-0.01,0.05355,0.0007,-0.00734,0.00715,0.26474
1417,1451008,52.05404,172.0,0.6,0.8,1.082232,0.027194,27.273871,0.001775,1561,0.08319,0.2,0.0,0.91703,2.18798,-0.01,0.04967,0.00054,-0.00494,0.01044,0.21345
1418,1452032,54.14188,156.57143,0.71429,0.79,1.109542,0.002495,31.713346,0.000693,1547,0.09249,0.14286,0.0,0.875,2.453,-0.01,0.05547,0.00152,-0.00506,0.00828,0.32022
1419,1453056,41.46495,276.0,0.5,0.77,1.066712,-0.027617,8.754365,0.001497,1559,0.07936,0.0,0.0,0.85039,2.28371,-0.01,0.05264,0.00114,-0.00331,0.00703,0.12384
1420,1454080,64.59899,155.0,1.0,0.78,1.076439,0.000629,25.677487,0.001193,1568,0.08559,0.0,0.0,0.26737,5.63516,-0.01,0.05745,0.00063,-0.00334,0.00738,0.28364
1421,1455104,63.34858,216.75,0.875,0.78,1.084449,0.000687,31.69197,0.001265,1553,0.09061,0.25,0.0,0.51208,5.03218,-0.01,0.05383,0.00131,-0.00569,0.01202,0.41607
1422,1456128,72.76965,103.75,1.0,0.8,1.114602,0.000728,19.4152,0.001017,1528,0.11512,0.125,0.0,1.0,2.03763,-0.01,0.06284,0.00147,-0.0059,0.01424,0.51556
1423,1457152,66.02298,156.0,0.85714,0.79,1.125567,-0.053257,22.868418,0.001057,1510,0.10777,0.0,0.0,0.98034,2.27525,-0.01,0.06685,0.00149,-0.00606,0.01546,0.38981
1424,1458176,73.01759,137.5,1.0,0.79,1.165752,0.001933,30.819436,0.005441,1541,0.10301,0.0,0.0,0.76803,2.4759,-0.01,0.05799,1e-05,-0.0062,0.01129,0.38588
1425,1459200,68.57588,111.0,1.0,0.8,1.065398,0.058271,25.475277,0.00127,1556,0.10241,0.0,0.0,0.63612,2.13892,-0.01,0.05104,0.00078,-0.00514,0.00913,0.17658
1426,1460224,43.05597,274.83333,0.5,0.78,1.108941,0.000542,7.190985,0.001187,1544,0.11087,0.0,0.0,0.75385,1.98167,-0.01,0.05227,-0.00046,-0.00423,0.01001,0.19447
1427,1461248,76.23953,108.6,1.0,0.8,1.228798,0.002603,16.772679,0.003185,1552,0.12079,0.0,0.0,0.96694,2.57541,-0.01,0.05068,-0.00032,-0.00568,0.00787,0.33556
1428,1462272,57.1342,207.0,0.71429,0.79,1.184972,0.002443,8.67287,0.00118,1527,0.13335,0.0,0.0,0.97509,2.23137,-0.01,0.04758,-0.00036,-0.00699,0.01272,0.33482
1429,1463296,59.57,186.5,0.75,0.77,1.203839,0.102548,17.979597,0.002371,1497,0.16111,0.0,0.0,0.90554,2.40747,-0.01,0.05832,-0.00025,-0.00598,0.01378,0.40671
1430,1464320,80.93698,106.0,1.0,0.78,1.219322,0.001466,21.088375,0.001924,1561,0.14592,0.0,0.0,0.9801,1.99741,-0.01,0.06496,-0.00037,-0.00537,0.0125,0.36223
1431,1465344,79.36383,156.5,1.0,0.8,1.193974,-0.20387,60.152282,0.001556,1647,0.12653,0.0,0.0,0.89868,2.73634,-0.01,0.05169,-0.00072,-0.00581,0.00992,0.29913
1432,1466368,64.68203,159.83333,0.83333,0.81,1.108826,-0.000693,17.098181,0.001,1705,0.1307,0.0,0.0,0.97396,2.34575,-0.01,0.05076,-0.00029,-0.00963,0.01079,0.38043
1433,1467392,43.6659,247.75,0.625,0.81,1.14684,-0.000584,24.125739,0.001168,1643,0.14057,0.375,0.0,0.83871,2.78955,-0.01,0.06262,-0.00015,-0.00787,0.01144,0.3089
1434,1468416,65.34942,115.2,1.0,0.84,1.211257,0.071447,23.616732,0.002592,1534,0.13874,0.4,0.0,0.9749,1.98717,-0.01,0.06489,-0.00056,-0.00463,0.00924,0.2847
1435,1469440,64.39971,190.0,0.75,0.84,1.175492,-0.001101,12.445099,0.001368,1497,0.12574,0.0,0.0,0.76685,2.78901,-0.01,0.04793,-0.00103,-0.00391,0.00803,0.21205
1436,1470464,61.90853,170.4,0.8,0.85,1.191355,6.7e-05,5.994259,0.001453,1571,0.13624,0.0,0.0,0.64727,2.77259,-0.01,0.05002,-0.00102,-0.00778,0.00833,0.27372
1437,1471488,58.06258,191.0,0.75,0.83,1.224571,-0.07121,13.776912,0.002065,1510,0.16368,0.0,0.0,0.90669,2.9254,-0.01,0.05843,-0.00058,-0.0086,0.0156,0.39439
1438,1472512,57.42414,168.66667,0.83333,0.83,1.277293,0.001085,28.513045,0.003522,1493,0.16191,0.0,0.0,0.8295,2.61913,-0.01,0.05341,-0.00139,-0.00837,0.01089,0.30237
1439,1473536,64.94145,107.0,1.0,0.83,1.264828,-0.041516,18.397646,0.005905,1630,0.13115,0.33333,0.0,0.49563,2.04434,-0.01,0.04634,-0.00122,-0.00446,0.00662,0.18218
1440,1474560,42.68002,254.14286,0.57143,0.81,0.961246,0.000358,14.38508,0.005092,1592,0.11196,0.14286,0.0,0.77778,2.68193,-0.01,0.04101,-0.00074,-0.00631,0.00497,0.23816
1441,1475584,47.00701,205.875,0.75,0.79,1.051685,-0.000255,16.81274,0.000548,1591,0.13194,0.25,0.0,0.91018,2.60119,-0.01,0.05031,-0.00034,-0.01672,0.00993,0.33716
1442,1476608,67.89112,106.25,1.0,0.8,1.194238,-0.007992,16.213732,0.003413,1527,0.15981,0.125,0.0,0.97814,2.73546,-0.01,0.06358,0.00023,-0.01329,0.01868,0.50498
1443,1477632,76.85208,104.0,1.0,0.83,1.236884,0.01065,13.273314,0.00154,1489,0.17241,0.11111,0.0,0.96013,2.67209,-0.01,0.0655,-0.00018,-0.00984,0.01771,0.61915
1444,1478656,67.95975,106.0,1.0,0.84,1.171147,-0.099822,18.588862,0.002664,1569,0.15989,0.0,0.0,0.9479,2.1659,-0.01,0.06034,-0.00092,-0.01151,0.01544,0.39111
1445,1479680,59.02952,161.375,0.875,0.85,1.093779,0.000606,23.273316,0.00129,1540,0.1176,0.125,0.0,0.80414,2.2121,-0.01,0.05824,-0.00095,-0.01043,0.00957,0.41296
1446,1480704,75.77622,104.66667,1.0,0.85,1.127051,0.000526,17.579615,0.001748,1522,0.12475,0.0,0.0,0.75594,2.28068,-0.01,0.06146,0.00032,-0.01374,0.0138,0.40867
1447,1481728,49.61955,206.0,0.71429,0.84,1.243661,0.002467,20.365506,0.002376,1507,0.13711,0.14286,0.0,0.73577,2.25094,-0.01,0.05347,-0.0004,-0.01524,0.01117,0.28337
1448,1482752,72.1528,103.33333,1.0,0.85,1.196116,0.054445,15.683735,0.006058,1714,0.1116,0.33333,0.0,0.78277,3.4985,-0.01,0.0472,-0.00045,-0.00566,0.0069,0.2197
1449,1483776,52.87704,154.66667,1.0,0.87,1.067247,-0.007904,14.955623,0.007734,1703,0.08532,0.66667,0.0,0.97794,2.22752,-0.01,0.05421,-0.00018,-0.00186,0.00556,0.1506
1450,1484800,30.09413,363.75,0.25,0.84,1.039722,-0.132926,13.664319,0.003542,1686,0.12422,0.0,0.0,0.79537,3.39087,-0.01,0.04967,-0.00123,-0.00682,0.00564,0.078
1451,1485824,57.45402,175.5,0.8,0.83,1.18492,0.040602,25.11766,0.006327,1523,0.14637,0.2,0.0,0.9596,2.48935,-0.01,0.0577,-0.00112,-0.01178,0.01367,0.5045
1452,1486848,43.29777,167.66667,0.66667,0.83,1.275536,0.012032,26.757231,0.002928,1553,0.16765,0.66667,0.0,0.87805,2.88795,-0.01,0.06337,-0.00078,-0.01142,0.00784,0.22132
1453,1487872,70.6779,103.0,1.0,0.84,1.262177,0.001939,14.328455,0.005604,1570,0.11283,0.0,0.0,0.74426,2.75773,-0.01,0.03967,-0.00074,-0.00515,0.00811,0.20068
1454,1488896,44.63595,119.0,0.66667,0.83,1.17297,-0.001673,12.382957,0.002139,1710,0.10171,0.33333,0.0,0.27108,7.36059,-0.01,0.02649,-0.0011,-0.00429,0.00231,0.13596
1455,1489920,17.98527,394.33333,0.16667,0.79,1.237013,-0.00745,7.128606,0.00397,1609,0.13441,0.16667,0.0,0.73026,4.27101,-0.01,0.04097,-0.00138,-0.0103,0.0038,0.0559
1456,1490944,61.82578,155.14286,0.85714,0.79,1.234878,-0.007621,21.976947,0.003233,1553,0.1411,0.14286,0.0,0.94795,2.45194,-0.01,0.05278,-0.00105,-0.00805,0.01683,0.40577
1457,1491968,74.78163,109.77778,1.0,0.82,1.318876,-0.052192,16.823546,0.002818,1481,0.15257,0.0,0.0,0.88182,2.22059,-0.01,0.06075,-0.00099,-0.00893,0.0144,0.59645
1458,1492992,60.9516,190.0,0.75,0.82,1.280736,0.027828,16.863101,0.003179,1534,0.15573,0.0,0.0,0.76012,3.09618,-0.01,0.05025,-0.00134,-0.00442,0.01093,0.21549
1459,1494016,57.57643,194.0,0.75,0.81,1.286149,0.135161,17.231811,0.007489,1619,0.13187,0.0,0.0,0.74816,2.47581,-0.01,0.03761,-0.0017,-0.0068,0.00903,0.20658
1460,1495040,54.33584,282.66667,0.66667,0.8,1.343052,-0.001274,36.526755,0.004252,1637,0.11797,0.0,0.0,0.53804,3.06452,-0.01,0.03376,-0.00174,-0.00392,0.0057,0.14326
1461,1496064,6.29886,450.0,0.0,0.78,1.397416,-0.009297,11.382773,0.005859,1628,0.12099,0.0,0.0,0.34411,3.14808,-0.01,0.04334,-0.00196,-0.00515,0.00374,0.0
1462,1497088,35.5201,271.0,0.75,0.77,1.504872,-0.00103,24.945962,0.010903,1672,0.09693,0.0,0.0,0.39024,6.02488,-0.01,0.02446,-0.00068,-0.00164,0.00183,0.12266
1463,1498112,32.46507,211.28571,0.57143,0.74,1.360867,0.001084,23.533311,0.001992,1691,0.10654,0.57143,0.0,0.80899,4.00423,-0.01,0.03767,-9e-05,-0.00643,0.00632,0.19073
1464,1499136,33.16608,247.2,0.6,0.72,1.436884,-0.011171,21.265286,0.002643,1578,0.10569,0.4,0.0,0.92958,2.62805,-0.01,0.05044,-0.00013,-0.00598,0.00794,0.14441
1465,1500160,56.53497,132.42857,1.0,0.73,1.449141,0.001022,44.83934,0.002914,1602,0.1092,0.42857,0.0,0.72763,4.48247,-0.01,0.03415,0.00021,-0.0068,0.00608,0.36478
1466,1501184,40.32212,232.0,0.66667,0.72,1.43118,-0.042991,23.382525,0.004804,1624,0.08956,0.0,0.0,0.69444,3.19839,-0.01,0.03724,-6e-05,-0.00349,0.00587,0.10965
1467,1502208,23.67399,222.66667,0.33333,0.7,1.332882,0.000451,15.688177,0.001228,1723,0.08358,0.33333,0.0,0.87317,2.67588,-0.01,0.02856,-4e-05,-0.00427,0.00432,0.05657
1468,1503232,44.49038,223.16667,0.66667,0.7,1.307677,0.053325,14.73527,0.006605,1714,0.08975,0.0,0.0,0.91333,2.64008,-0.01,0.03025,-0.00059,-0.00363,0.00499,0.24785
1469,1504256,40.49626,207.57143,0.71429,0.7,1.392001,-0.014354,34.627108,0.008592,1651,0.13354,0.28571,0.0,0.79443,3.45554,-0.01,0.05387,-0.0003,-0.01017,0.00847,0.25273
1470,1505280,63.20875,142.4,0.9,0.72,1.303737,0.00377,41.53722,0.003474,1532,0.14762,0.0,0.0,0.90444,2.85808,-0.01,0.05702,-0.00025,-0.01128,0.01876,0.58488
1471,1506304,42.41225,111.85714,0.57143,0.71,1.457465,0.00605,38.891226,0.003261,1620,0.15564,0.42857,0.0,0.74462,3.4409,-0.01,0.04398,-0.00149,-0.01484,0.00477,0.28439
1472,1507328,37.8893,106.66667,0.66667,0.7,1.557048,0.003211,19.486328,0.00233,1786,0.1537,0.33333,0.0,0.45665,4.18156,-0.01,0.02817,-0.00213,-0.0086,0.00354,0.11925
1473,1508352,54.61129,178.8,0.8,0.72,1.393962,0.061705,16.315357,0.004766,1737,0.1709,0.0,0.0,0.94475,3.90507,-0.01,0.03192,-0.00287,-0.00774,0.00819,0.27412
1474,1509376,36.26206,255.14286,0.57143,0.72,1.327185,0.001528,17.0203,0.002922,1660,0.16987,0.14286,0.0,0.91414,2.22379,-0.01,0.05084,-0.00213,-0.00978,0.00958,0.24953
1475,1510400,57.09125,164.125,0.875,0.72,1.439316,0.008738,43.274469,0.002625,1545,0.15887,0.0,0.0,0.85629,2.19912,-0.01,0.04651,-0.00196,-0.01149,0.01134,0.41623
1476,1511424,44.90636,106.75,0.75,0.71,1.439127,-0.046072,39.061945,0.006178,1726,0.15673,0.25,0.0,0.89811,2.99794,-0.01,0.04168,-0.00122,-0.00615,0.01248,0.17234
1477,1512448,48.6641,194.25,0.75,0.71,1.540934,-0.008871,20.055141,0.008567,1858,0.164,0.25,0.0,0.84672,2.97239,-0.01,0.02967,-0.00277,-0.00667,0.00416,0.21261
1478,1513472,79.53541,106.5,1.0,0.71,1.376493,-0.002737,14.173372,0.010307,2013,0.14656,0.0,0.0,0.94667,2.78607,-0.01,0.02986,-0.00233,-0.00408,0.00559,0.17962
1479,1514496,38.72238,257.2,0.6,0.71,1.303824,0.003739,23.378974,0.006089,1632,0.12237,0.1,0.0,0.95475,3.42598,-0.01,0.04309,-0.0006,-0.01042,0.01192,0.35645
1480,1515520,59.24567,137.4,0.8,0.73,1.233154,0.037577,15.213948,0.001921,1497,0.13503,0.3,0.0,0.94603,2.30672,-0.01,0.06499,-0.00012,-0.01262,0.01228,0.53233
1481,1516544,74.46994,102.42857,1.0,0.75,1.178397,2.9e-05,25.748402,0.001731,1595,0.13554,0.14286,0.0,0.9256,2.3124,-0.01,0.0677,0.00027,-0.01323,0.01569,0.49451
1482,1517568,68.87892,118.125,1.0,0.77,1.155919,0.002193,21.171939,0.002433,1582,0.12457,0.0,0.0,0.97199,2.11791,-0.01,0.06494,4e-05,-0.01149,0.01859,0.53496
1483,1518592,76.32361,104.0,1.0,0.81,1.185113,0.028897,11.465779,0.001289,1601,0.11314,0.0,0.0,0.9868,2.05464,-0.01,0.06241,0.00028,-0.01465,0.01965,0.6579
1484,1519616,69.25663,145.5,0.875,0.81,1.199648,-0.000408,14.019955,0.002032,1528,0.11587,0.125,0.0,0.96443,2.06688,-0.01,0.05703,-0.0004,-0.01394,0.01466,0.5045
1485,1520640,65.26215,130.5,1.0,0.82,1.15444,-0.052609,33.509734,0.004823,1567,0.10331,0.16667,0.0,0.8866,2.60697,-0.01,0.05422,0.00058,-0.00816,0.01287,0.35942
1486,1521664,68.92181,171.0,0.85714,0.83,1.182408,-0.001005,23.505113,0.0006,1538,0.08691,0.0,0.0,0.85827,2.3126,-0.01,0.05114,-0.00014,-0.00861,0.01111,0.41748
1487,1522688,63.1491,156.71429,0.85714,0.85,1.169046,-0.000704,21.453836,0.000857,1540,0.10133,0.0,0.0,0.9943,2.14733,-0.01,0.05429,0.00029,-0.0102,0.01403,0.38951
1488,1523712,67.39936,104.42857,0.85714,0.85,1.173209,0.031359,11.709313,0.0022,1526,0.09445,0.14286,0.0,0.96466,2.24058,-0.01,0.05309,-0.00021,-0.01039,0.013,0.42525
1489,1524736,56.6898,176.8,0.8,0.87,1.20326,-0.052099,20.179191,0.001795,1570,0.09066,0.0,0.0,0.97186,2.06035,-0.01,0.04622,0.00037,-0.0123,0.01241,0.24701
1490,1525760,63.84126,158.42857,0.85714,0.87,1.257804,0.095286,13.735357,0.002234,1583,0.08714,0.0,0.0,0.77922,3.0749,-0.01,0.03617,0.00018,-0.00371,0.01108,0.38976
1491,1526784,61.03453,155.71429,0.85714,0.87,1.264005,0.004779,17.620698,0.005444,1598,0.12422,0.14286,0.0,0.92391,2.0717,-0.01,0.04952,-0.00062,-0.00395,0.00877,0.375
1492,1527808,54.71639,202.42857,0.85714,0.89,1.284625,-0.000347,20.501804,0.000398,1547,0.16373,0.0,0.0,0.85915,3.61412,-0.01,0.06694,-0.00237,-0.009,0.00986,0.34042
1493,1528832,69.22213,119.66667,1.0,0.9,1.271605,-0.000603,36.797054,0.001986,1552,0.15218,0.16667,0.0,0.89757,2.59512,-0.01,0.0627,-0.00115,-0.00816,0.01549,0.38166
1494,1529856,63.19066,109.0,1.0,0.92,1.299707,7.8e-05,23.673595,0.00125,1614,0.14112,0.0,0.0,0.93808,2.23927,-0.01,0.0524,-0.00078,-0.00754,0.01011,0.40747
1495,1530880,46.43064,191.25,0.75,0.91,1.2626,0.002431,21.268577,0.002743,1683,0.14184,0.0,0.0,0.95745,1.89676,-0.01,0.04175,-0.00227,-0.00341,0.00635,0.17053
1496,1531904,53.24905,222.0,0.66667,0.89,1.283411,0.001016,15.551064,0.00064,1718,0.14219,0.0,0.0,0.85354,3.46011,-0.01,0.03899,-0.00152,-0.0062,0.00897,0.29461
1497,1532928,69.02315,108.75,1.0,0.89,1.264882,0.000949,15.785237,0.001072,1819,0.1454,0.5,0.0,0.90123,2.15132,-0.01,0.0461,-0.0011,-0.00701,0.00864,0.2934
1498,1533952,39.00182,278.16667,0.5,0.86,1.292135,-0.090837,18.971654,0.001613,1662,0.16003,0.33333,0.0,0.9125,2.13089,-0.01,0.05341,-0.00172,-0.00422,0.01352,0.21266
1499,1534976,65.01665,142.3,0.9,0.86,1.223923,0.000973,18.457108,0.002876,1548,0.15872,0.1,0.0,0.94545,2.13786,-0.01,0.06517,-0.00127,-0.00567,0.01326,0.58303
1500,1536000,73.81322,143.875,1.0,0.86,1.225435,0.002196,41.127953,0.002834,1506,0.16633,0.0,0.0,0.93617,2.38274,-0.01,0.06266,-0.00104,-0.00778,0.01441,0.5284
1501,1537024,64.83932,103.0,1.0,0.86,1.288704,-0.044434,22.878146,0.004805,1634,0.16803,0.25,0.0,0.96244,2.22863,-0.01,0.05469,-0.00185,-0.00941,0.01071,0.24686
1502,1538048,52.44625,131.0,0.83333,0.86,1.3277,0.014381,25.837668,0.008861,1535,0.13945,0.33333,0.0,0.89768,2.72999,-0.01,0.04505,-0.00092,-0.01,0.00804,0.28992
1503,1539072,47.5079,163.66667,0.66667,0.85,1.364848,-0.003338,7.748895,0.001893,1545,0.14008,0.16667,0.0,1.0,2.27442,-0.01,0.04183,-0.00114,-0.00624,0.00624,0.2468
1504,1540096,52.12056,218.83333,0.66667,0.84,1.268333,0.000681,16.988169,0.002499,1549,0.14049,0.0,0.0,0.87295,2.69948,-0.01,0.04582,-0.00069,-0.00689,0.01075,0.26745
1505,1541120,54.7179,154.85714,0.71429,0.83,1.257786,0.000474,18.611592,0.001526,1583,0.14898,0.14286,0.0,0.91781,2.29957,-0.01,0.04803,-0.00039,-0.00972,0.01068,0.34785
1506,1542144,66.01295,143.77778,0.88889,0.83,1.194523,0.007236,12.92299,0.004094,1546,0.15236,0.0,0.0,0.96853,2.40221,-0.01,0.05588,-0.00033,-0.00856,0.01507,0.55421
1507,1543168,57.55833,174.0,0.8,0.83,1.181089,0.002558,24.40244,0.002606,1531,0.16261,0.2,0.0,1.0,2.17513,-0.01,0.05939,-0.00166,-0.00815,0.01455,0.24995
1508,1544192,79.11594,121.75,1.0,0.84,1.277199,0.002914,28.199125,0.002669,1568,0.13721,0.0,0.0,0.95855,2.14681,-0.01,0.03962,-0.00187,-0.0046,0.00852,0.27868
1509,1545216,54.64275,217.66667,0.66667,0.83,1.31553,0.002571,9.889671,0.00271,1634,0.11719,0.0,0.0,1.0,2.13784,-0.01,0.02135,-0.00159,-0.00153,0.00535,0.14066
1510,1546240,35.2174,316.2,0.4,0.8,1.23091,-0.055493,11.662473,0.007107,1638,0.13551,0.0,0.0,0.84444,2.71893,-0.01,0.0322,-0.00187,-0.00257,0.00513,0.14078
1511,1547264,52.59532,202.83333,0.83333,0.79,1.215717,0.035206,23.18578,0.002824,1581,0.15502,0.16667,0.0,0.95181,2.12778,-0.01,0.05529,-0.00145,-0.01122,0.01006,0.28413
1512,1548288,46.08088,170.6,0.6,0.78,1.248063,0.000149,12.598215,0.000819,1615,0.13493,0.2,0.0,0.79924,2.14437,-0.01,0.04564,-0.00196,-0.00649,0.0056,0.2022
1513,1549312,58.23676,193.75,0.75,0.78,1.207594,0.003029,15.819706,0.002564,1679,0.13084,0.0,0.0,0.98047,2.09251,-0.01,0.03556,-0.00127,-0.00511,0.01267,0.20627
1514,1550336,52.59865,222.83333,0.66667,0.77,1.245395,-0.00169,22.955206,0.000827,1601,0.14541,0.0,0.0,0.92469,2.10291,-0.01,0.04064,-0.00179,-0.0078,0.00699,0.29289
1515,1551360,39.51429,222.66667,0.66667,0.77,1.352419,0.001844,17.960119,0.003974,1718,0.13208,0.33333,0.0,0.79286,4.42759,-0.01,0.03354,-0.00249,-0.00283,0.00512,0.11716
1516,1552384,42.87266,275.0,0.5,0.78,1.298617,0.001998,9.04902,0.001191,1762,0.13443,0.0,0.0,0.76074,2.17215,-0.01,0.03137,-0.0024,-0.00218,0.00695,0.07766
1517,1553408,51.0452,263.57143,0.71429,0.76,1.224965,0.032558,26.772404,0.000902,1687,0.13982,0.14286,0.0,0.8717,2.92741,-0.01,0.03488,-0.00202,-0.00536,0.00641,0.33222
1518,1554432,50.02092,176.9,0.8,0.75,1.234649,-0.076703,38.470435,0.001499,1517,0.16218,0.1,1.0,0.9174,2.19418,-0.01,0.05289,-0.00272,-0.01147,0.01306,0.4519
1519,1555456,75.94938,110.28571,1.0,0.75,1.330315,-0.009917,40.874505,0.001388,1490,0.15799,0.14286,0.0,0.86842,2.87852,-0.01,0.05929,-0.00133,-0.00566,0.01587,0.47791
1520,1556480,60.63888,103.6,0.8,0.75,1.361731,0.079393,22.796231,0.004613,1569,0.15857,0.2,0.0,0.82126,3.12696,-0.01,0.05115,-0.00189,-0.00636,0.00975,0.27702
1521,1557504,55.78065,194.8,0.8,0.76,1.32204,0.077869,25.883381,0.001262,1569,0.15527,0.0,0.0,0.87332,3.2008,-0.01,0.04809,-0.00247,-0.0054,0.00983,0.25317
1522,1558528,68.60239,173.0,0.85714,0.77,1.352975,-0.023439,30.596033,0.001628,1536,0.16072,0.0,0.0,0.89535,2.06039,-0.01,0.0526,-0.00251,-0.00409,0.01176,0.42301
1523,1559552,58.20217,180.4,0.8,0.77,1.403778,0.002489,25.502729,0.004094,1583,0.16316,0.0,0.0,0.87405,2.57701,-0.01,0.05045,-0.0031,-0.00403,0.00671,0.25793
1524,1560576,42.65061,192.4,0.6,0.76,1.351604,-0.059753,13.582874,0.000689,1560,0.1714,0.2,1.0,0.93796,2.38295,-0.01,0.04469,-0.00323,-0.00459,0.01112,0.17993
1525,1561600,57.65192,200.625,0.75,0.75,1.416036,0.000561,32.790305,0.00096,1528,0.17461,0.0,0.0,0.8457,2.26249,-0.01,0.04501,-0.00271,-0.00445,0.00907,0.40206
1526,1562624,70.06308,116.625,0.875,0.75,1.357291,0.001619,32.485499,0.002395,1511,0.18437,0.125,0.0,0.94828,2.41066,-0.01,0.0574,-0.00267,-0.00807,0.01332,0.4978
1527,1563648,60.49317,166.0,0.83333,0.77,1.382438,-0.000219,17.986059,0.001233,1557,0.18337,0.16667,0.0,0.81925,2.43232,-0.01,0.05885,-0.00223,-0.00767,0.01144,0.32949
1528,1564672,70.47185,119.85714,1.0,0.79,1.276653,-0.059716,48.30894,0.001226,1545,0.18396,0.14286,0.0,0.9234,2.6258,-0.01,0.05558,-0.00214,-0.00928,0.01792,0.45797
1529,1565696,61.82625,150.75,0.875,0.8,1.3096,0.000795,22.872332,0.001454,1539,0.18156,0.0,0.0,0.90782,2.45102,-0.01,0.06439,-0.00188,-0.00808,0.01667,0.46895
1530,1566720,77.6924,116.5,1.0,0.84,1.340227,-0.055201,43.288269,0.002202,1530,0.17605,0.0,0.0,0.9738,2.49394,-0.01,0.05829,-0.00139,-0.00641,0.01427,0.70453
1531,1567744,61.1393,156.0,0.85714,0.85,1.234595,0.044081,18.022909,0.001059,1547,0.16185,0.0,0.0,0.93728,2.31193,-0.01,0.06375,-0.00123,-0.01096,0.0158,0.3827
1532,1568768,62.2281,134.85714,0.85714,0.86,1.337167,0.000257,36.393683,0.001894,1511,0.15139,0.14286,0.0,0.82671,2.59883,-0.01,0.055,-0.00177,-0.00573,0.00767,0.38684
1533,1569792,71.09708,123.42857,1.0,0.87,1.271131,-0.000353,25.001101,0.001094,1528,0.14328,0.28571,0.0,0.93493,2.84775,-0.01,0.05648,-0.00052,-0.00409,0.01349,0.44063
1534,1570816,60.53367,159.42857,0.85714,0.86,1.267372,0.002179,22.349038,0.002599,1589,0.16575,0.0,0.0,0.97391,2.3096,-0.01,0.06129,0.00013,-0.00588,0.01638,0.39621
1535,1571840,69.90378,117.125,1.0,0.88,1.327218,-5.3e-05,31.52562,0.001852,1537,0.15921,0.125,1.0,0.96317,2.56755,-0.01,0.0537,-0.00113,-0.01174,0.01574,0.51132
1536,1572864,69.45713,112.57143,1.0,0.89,1.386025,-0.003458,17.781521,0.002526,1593,0.16053,0.14286,0.0,0.83234,3.42423,-0.01,0.04364,-0.00124,-0.00795,0.00969,0.44902
1537,1573888,63.78146,167.5,0.83333,0.89,1.337331,-0.000422,10.370017,0.001724,1560,0.15265,0.0,0.0,0.96053,2.42165,-0.01,0.04435,-0.00044,-0.00437,0.01291,0.33497
1538,1574912,64.42395,141.2,0.9,0.91,1.259893,-0.001181,17.455067,0.003294,1526,0.15398,0.1,0.0,1.0,2.35096,-0.01,0.0612,-0.00094,-0.00482,0.01421,0.56992
1539,1575936,68.60804,153.57143,0.85714,0.92,1.212153,0.001408,12.04752,0.001684,1494,0.15845,0.0,0.0,0.97473,2.08178,-0.01,0.06358,-7e-05,-0.00606,0.01814,0.42145
1540,1576960,78.633,115.0,1.0,0.93,1.253378,0.012921,24.004093,0.010137,1589,0.1435,0.0,0.0,0.98035,2.13498,-0.01,0.05317,-0.0008,-0.01351,0.01307,0.43091
1541,1577984,60.55682,123.2,0.8,0.92,1.416842,7.9e-05,9.911224,0.002011,1635,0.13008,0.2,0.0,0.81877,2.1282,-0.01,0.03607,-0.00107,-0.01084,0.00714,0.27496
