iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1759,1801216,68.21696,150.0,0.88889,0.99,0.733688,-0.002979,0.000716,0.002768,0.291527,0.01709,0.996253,67.406403,14.588016,67.442978,15.075467,4.0,0.00011998,9,288,0.04713,0.0696,0.01,0.88,100,0.22222,0.61881,,,-0.01,0.02917,0.00289,0.00187,0.01471,0.58516
1760,1802240,76.39322,91.0,1.0,0.99,0.729632,-0.001972,0.000588,0.001448,0.291108,0.008041,0.744005,71.013046,1.39662,71.217163,1.485324,4.0,0.00011988,13,293,0.05071,0.07656,0.01,0.89,100,0.07692,0.5,,,-0.01,0.02773,0.00391,0.00108,0.0154,0.94698
1761,1803264,76.27379,90.1,1.0,0.99,0.750654,-0.003127,0.000756,0.002326,0.28273,0.017624,0.679057,71.070206,1.46195,71.114853,1.541603,4.0,0.00011978,10,293,0.04445,0.06689,0.01,0.9,100,0.0,0.54808,,,-0.01,0.02783,0.00267,0.00143,0.01355,0.72154
1762,1804288,75.737,100.9,1.0,0.99,0.768234,-0.002235,0.001077,0.001695,0.242058,0.012833,0.577409,71.150047,1.54232,71.138748,1.594914,4.0,0.00011967,10,284,0.05988,0.08392,0.01,0.89,100,0.3,0.51938,,,-0.01,0.02717,0.00282,0.00039,0.01398,0.73362
1763,1805312,76.05609,103.25,1.0,0.99,0.813918,-0.002478,0.001457,0.00245,0.301982,0.015793,0.544953,71.031212,1.672664,70.949951,1.783122,4.0,0.00011957,12,296,0.06444,0.09133,0.01,0.9,100,0.0,0.55249,,,-0.01,0.02544,0.0029,-0.00106,0.01424,0.86836
1764,1806336,76.02304,96.0,1.0,0.99,0.721291,-0.001138,0.000799,0.00197,0.239697,0.006393,0.557814,71.180283,1.204422,71.115097,1.337933,4.0,0.00011947,9,288,0.04899,0.07228,0.01,0.9,100,0.22222,0.53731,,,-0.01,0.02947,0.00272,0.00164,0.01018,0.66045
1765,1807360,76.54027,93.58333,1.0,0.99,0.740255,-0.002148,0.000548,0.001321,0.23917,0.0112,0.664606,71.260681,1.102516,71.371826,1.276106,4.0,0.00011937,12,287,0.05281,0.07722,0.01,0.89,100,0.0,0.43885,,,-0.01,0.02738,0.00467,0.00103,0.0196,0.8712
1766,1808384,76.32572,93.08333,1.0,0.99,0.762345,-0.001753,0.00059,0.002104,0.284757,0.014297,0.700007,71.149033,1.22563,71.177193,1.389392,4.0,0.00011926,12,294,0.05864,0.08531,0.01,0.89,100,0.08333,0.41447,,,-0.01,0.02708,0.00497,0.00086,0.01367,0.87357
1767,1809408,76.01685,100.75,1.0,0.99,0.75652,-0.001484,0.001393,0.002053,0.20969,0.013,0.627014,71.000374,1.724332,70.876465,1.931966,4.0,0.00011916,8,292,0.05939,0.08387,0.01,0.9,100,0.25,0.56637,,,-0.01,0.02764,0.00235,0.00079,0.01517,0.5838
1768,1810432,76.51809,94.9,1.0,1.0,0.845567,-0.003097,0.001665,0.001602,0.282941,0.010666,0.818322,70.391754,2.495432,70.179161,3.142363,4.0,0.00011906,10,266,0.06723,0.09174,0.0,0.89,100,0.1,0.37815,,,-0.01,0.02627,0.00308,0.0003,0.01326,0.72676
