iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1153,1180672,20.31707,284.75,0.5,0.85,1.751238,0.000461,6.849682,0.001458,1794,0.10902,0.5,0.0,,,-0.01,0.0135,-0.00154,-0.00018,-0.00071,0.08614
1154,1181696,15.38869,300.0,0.5,0.84,1.710517,0.000445,4.67362,0.002031,1785,0.12663,0.0,0.0,,,-0.01,0.00993,-0.00193,0.00085,-3e-05,0.03269
1155,1182720,7.97667,296.0,0.25,0.81,1.741447,-0.001583,2.071746,0.001407,1735,0.12309,0.25,0.0,,,-0.01,0.01271,-0.00118,-0.00068,0.00166,0.03293
1156,1183744,-0.04457,300.0,0.0,0.79,1.723051,-0.001704,1.489262,0.002151,1634,0.12805,0.5,0.0,,,-0.01,0.01037,-0.00189,0.00034,0.00016,0.0
1157,1184768,-0.63087,300.0,0.0,0.76,1.66534,-0.055906,2.475743,0.003989,1766,0.13829,0.25,0.0,,,-0.01,0.01405,-0.0021,-0.00068,4e-05,0.0
1158,1185792,8.44722,300.0,0.25,0.73,1.708385,-0.058728,1.186596,0.00338,1677,0.11745,0.75,0.0,,,-0.01,0.01177,-0.00215,7e-05,0.0,0.03089
1159,1186816,-0.35395,300.0,0.0,0.69,1.693331,-0.001707,2.858806,0.00441,1660,0.15132,0.25,0.0,,,-0.01,0.00962,-0.00331,0.00096,0.00053,0.0
1160,1187840,30.11989,298.25,0.5,0.67,1.675745,-0.080578,12.43331,0.001183,1662,0.12223,0.25,0.0,,,-0.01,0.01178,-0.0011,-0.00037,0.00154,0.12337
1161,1188864,-0.65443,263.5,0.0,0.65,1.696918,0.052541,2.011321,0.000766,1705,0.12464,0.5,0.0,,,-0.01,0.01048,-0.00155,0.00029,0.00013,-0.00052
1162,1189888,5.54462,290.8,0.2,0.61,1.656187,-0.001811,8.286446,0.001273,1712,0.13251,0.8,1.0,,,-0.01,0.01112,-0.00178,0.00024,-0.00249,0.03309
1163,1190912,10.81869,277.66667,0.33333,0.59,1.718865,0.061934,2.267674,0.002485,1784,0.13951,1.0,0.0,,,-0.01,0.01111,-0.00125,-0.00243,0.00213,0.03485
1164,1191936,0.49558,300.0,0.0,0.56,1.6421,-0.002189,1.131161,0.002911,1738,0.15162,0.0,1.0,,,-0.01,0.01171,-0.00184,-0.00088,0.00201,0.0
1165,1192960,12.47129,280.8,0.4,0.54,1.602064,-0.006674,3.385873,0.003706,1764,0.14089,0.4,0.0,,,-0.01,0.01261,-0.00157,-0.00118,0.00335,0.06793
1166,1193984,45.94486,289.0,1.0,0.55,1.608967,-0.008434,3.386547,0.000858,1838,0.14816,0.5,0.0,,,-0.01,0.0111,-0.00193,0.00045,0.00221,0.10085
1167,1195008,11.87597,300.0,0.2,0.51,1.724797,0.001902,13.365946,0.005949,1961,0.14294,0.4,0.0,,,-0.01,0.01227,-0.00199,-0.00327,0.00181,0.0718
1168,1196032,20.20844,234.0,0.5,0.49,1.652633,-0.01911,3.812697,0.004008,1750,0.12145,0.25,0.0,,,-0.01,0.01216,-0.00119,-0.00183,-0.00158,0.08499
1169,1197056,38.54109,256.25,0.75,0.48,1.611492,-0.005967,6.80193,0.003095,1808,0.13258,0.5,0.0,,,-0.01,0.01047,-0.00118,0.0003,0.00107,0.16909
1170,1198080,32.46268,257.25,0.75,0.47,1.564564,-0.002254,3.426302,0.001855,1684,0.11708,0.75,0.0,,,-0.01,0.01114,-0.00119,-0.00133,0.00152,0.12987
1171,1199104,14.93673,227.5,0.5,0.46,1.548975,0.139546,26.765842,0.001199,1921,0.14829,1.0,0.0,,,-0.01,0.00886,-0.00158,-0.00228,0.00032,0.03674
1172,1200128,17.662,275.0,0.33333,0.42,1.608163,-0.094759,4.314452,0.003343,1724,0.12612,0.33333,0.0,,,-0.01,0.01314,-0.00133,-0.00429,0.00095,0.1191
1173,1201152,34.40305,204.83333,0.83333,0.42,1.55869,0.000307,10.726909,0.003034,1895,0.13811,0.33333,0.0,,,-0.01,0.0111,-0.00169,-0.00096,0.00039,0.241
1174,1202176,23.41175,244.0,1.0,0.43,1.527314,-0.001797,5.073029,0.000977,1798,0.14231,0.5,0.0,,,-0.01,0.01273,-0.00131,0.00054,0.00145,0.05175
1175,1203200,29.90917,241.85714,0.57143,0.41,1.587071,-0.087666,9.239256,0.002309,1881,0.13953,0.28571,0.0,,,-0.01,0.01103,-0.00176,-0.00392,0.00122,0.24524
1176,1204224,16.58871,249.0,0.5,0.41,1.616232,-0.078535,8.146441,0.008102,2010,0.14329,0.5,0.0,,,-0.01,0.00862,-0.00162,-0.00432,0.00297,0.03998
1177,1205248,18.1098,261.2,0.4,0.4,1.722818,8.3e-05,17.858799,0.006162,2028,0.12883,0.6,0.0,,,-0.01,0.01326,-0.00121,-0.00371,0.00184,0.11862
1178,1206272,38.5928,191.16667,0.66667,0.42,1.520934,0.004411,21.82793,0.007583,1682,0.11111,0.0,0.0,,,-0.01,0.01706,0.00047,-0.00147,0.00549,0.23401
1179,1207296,48.26335,159.33333,0.83333,0.45,1.455741,-0.037589,32.096575,0.003026,1809,0.10987,0.16667,0.0,,,-0.01,0.01402,-0.00017,-0.00125,0.00236,0.32582
1180,1208320,45.0588,148.4,1.0,0.49,1.558978,0.000869,19.835747,0.002427,2056,0.12318,0.4,0.0,,,-0.01,0.01465,-0.00074,-0.00321,0.00133,0.2876
1181,1209344,42.24363,196.85714,1.0,0.55,1.466196,0.036525,21.462771,0.002034,1795,0.11214,0.28571,0.0,,,-0.01,0.01196,-0.00023,-0.01049,0.00287,0.33391
1182,1210368,53.74069,174.6,1.0,0.6,1.499516,0.027593,9.184993,0.001832,1726,0.10641,0.2,0.0,,,-0.01,0.00852,-0.00047,-0.01625,0.00426,0.28416
1183,1211392,55.25473,157.71429,1.0,0.64,1.491573,-0.022862,20.591094,0.003107,1829,0.09684,0.14286,0.0,,,-0.01,0.00987,0.00033,-0.01509,0.00393,0.46225
1184,1212416,32.73861,165.5,0.66667,0.68,1.435803,-0.000609,16.071667,0.001317,1802,0.11108,0.5,0.0,,,-0.01,0.00883,0.00038,-0.01615,0.0025,0.2268
1185,1213440,27.99904,210.83333,0.66667,0.71,1.518495,-0.001713,15.071832,0.001839,1856,0.12185,0.5,0.0,,,-0.01,0.00916,-0.00121,-0.02051,0.00163,0.2122
1186,1214464,48.23094,154.0,1.0,0.72,1.489007,-0.00016,14.724686,0.001475,1806,0.11449,0.2,0.0,,,-0.01,0.01074,-0.00079,-0.02407,0.00103,0.29172
1187,1215488,24.69109,168.28571,0.71429,0.74,1.434029,-0.0412,15.889376,0.005486,1913,0.10773,0.71429,0.0,,,-0.01,0.01076,-0.0002,-0.01722,-0.00295,0.23715
1188,1216512,31.76572,171.4,0.8,0.76,1.487164,-0.002382,9.73299,0.002445,2017,0.11183,0.4,0.0,,,-0.01,0.01126,-0.00055,-0.01083,-0.00017,0.20542
1189,1217536,41.32882,206.2,0.8,0.76,1.571515,0.084185,6.769277,0.002572,1758,0.09806,0.2,1.0,,,-0.01,0.01022,-0.00151,-0.01207,0.0033,0.2299
1190,1218560,52.5996,201.83333,1.0,0.8,1.577864,-0.155864,8.576186,0.001159,1733,0.08754,0.16667,0.0,,,-0.01,0.01125,-0.0004,-0.01643,0.00413,0.3421
1191,1219584,51.91788,211.66667,1.0,0.82,1.557154,-0.00287,5.391624,0.001342,1742,0.09456,0.33333,0.0,,,-0.01,0.01076,-0.00038,-0.01016,0.00262,0.16769
1192,1220608,47.31898,216.4,1.0,0.82,1.520913,-0.033122,6.739115,0.001366,1740,0.09825,0.4,0.0,,,-0.01,0.00928,-0.00058,-0.01108,0.0012,0.25425
1193,1221632,35.3043,256.33333,0.66667,0.81,1.539979,-0.039418,6.022667,0.002493,1795,0.08549,0.66667,0.0,,,-0.01,0.01043,-0.00052,-0.00975,0.00246,0.11924
1194,1222656,41.73814,247.5,1.0,0.83,1.521156,-0.046225,8.548731,0.006865,1798,0.08111,0.5,0.0,,,-0.01,0.00983,-0.00035,-0.00467,0.00065,0.1875
1195,1223680,16.92269,277.0,0.75,0.84,1.540906,-0.016408,9.626202,0.003184,1916,0.08175,0.5,0.0,,,-0.01,0.0102,-0.00039,-0.00141,0.00013,0.08968
1196,1224704,26.00308,293.33333,0.66667,0.85,1.550865,-0.019836,2.501768,0.002582,1716,0.07494,0.0,0.0,,,-0.01,0.00923,-0.00049,-0.00534,0.00114,0.077
1197,1225728,13.92019,300.0,0.33333,0.85,1.564477,-0.002562,4.556537,0.004389,1699,0.09438,0.33333,0.0,,,-0.01,0.00915,-0.00094,-0.00359,0.00042,0.04474
1198,1226752,-1.98297,300.0,0.0,0.81,1.542294,-0.001355,3.101686,0.001448,1665,0.09189,0.2,0.0,,,-0.01,0.00976,-0.001,-0.00238,0.00059,0.0
1199,1227776,-0.38313,300.0,0.0,0.79,1.55556,-0.000201,0.643563,0.001215,1700,0.09155,0.0,0.0,,,-0.01,0.00836,-0.00149,0.00011,0.00054,0.0
1200,1228800,-1.41015,300.0,0.0,0.76,1.569283,0.000159,0.619168,0.001386,1680,0.08838,0.0,0.0,,,-0.01,0.00998,-0.00154,0.00021,0.0,0.0
1201,1229824,0.00738,300.0,0.0,0.73,1.530138,-0.000759,1.830676,0.000933,1700,0.08909,0.33333,0.0,,,-0.01,0.01076,-0.00069,-2e-05,0.00059,0.0
1202,1230848,-0.12694,300.0,0.0,0.69,1.553594,-0.000977,0.469066,0.001295,1680,0.0979,0.0,0.0,,,-0.01,0.00965,-0.00208,0.00059,0.00054,0.0
1203,1231872,-0.31378,300.0,0.0,0.66,1.51465,-0.000708,0.416767,0.001838,1661,0.0813,0.0,0.0,,,-0.01,0.00961,-0.0011,-0.0003,7e-05,0.0
1204,1232896,-0.49618,300.0,0.0,0.63,1.52152,-0.002014,0.841049,0.001679,1700,0.0811,0.0,0.0,,,-0.01,0.00972,-0.00107,0.00051,-5e-05,0.0
1205,1233920,-0.37302,300.0,0.0,0.58,1.454138,-0.009169,1.228414,0.002794,1706,0.08126,0.2,0.0,,,-0.01,0.00955,-0.00081,0.00015,-6e-05,0.0
1206,1234944,-1.03296,300.0,0.0,0.56,1.443105,-0.003829,0.202182,0.006649,1708,0.08545,0.0,0.0,,,-0.01,0.00818,-0.0014,-0.00019,0.0,0.0
1207,1235968,-0.36554,300.0,0.0,0.52,1.449208,0.00012,0.211061,0.004809,1674,0.07397,0.0,0.0,,,-0.01,0.00947,-0.00111,0.00026,-2e-05,0.0
1208,1236992,-0.79327,300.0,0.0,0.5,1.42502,-0.00273,0.179883,0.004009,1681,0.07373,0.0,0.0,,,-0.01,0.01032,-0.00094,7e-05,0.00051,0.0
1209,1238016,0.3475,300.0,0.0,0.47,1.464835,-0.002821,0.261172,0.003514,1634,0.07617,0.0,0.0,,,-0.01,0.01071,-0.00115,-0.00426,0.0,0.0
1210,1239040,0.28017,300.0,0.0,0.46,1.454424,-0.089201,0.210785,0.002902,1717,0.06673,0.0,0.0,,,-0.01,0.01047,-0.00043,-2e-05,-5e-05,0.0
1211,1240064,-2.18099,300.0,0.0,0.43,1.424892,-0.00081,1.321787,0.001497,1818,0.06611,0.33333,0.0,,,-0.01,0.00954,-0.00035,0.00158,0.0004,0.0
1212,1241088,0.07205,300.0,0.0,0.38,1.427495,0.024409,1.465182,0.001548,1734,0.05373,0.4,0.0,,,-0.01,0.01037,-5e-05,-0.00015,0.00032,0.0
1213,1242112,0.90064,300.0,0.0,0.37,1.456982,-0.001531,0.180183,0.00444,1671,0.0625,0.0,0.0,,,-0.01,0.00933,-0.00054,0.00029,0.0,0.0
1214,1243136,-0.28192,300.0,0.0,0.34,1.446949,-0.003497,0.159847,0.007018,1676,0.0542,0.0,0.0,,,-0.01,0.00866,-0.00018,0.00024,0.00049,0.0
1215,1244160,-0.04915,300.0,0.0,0.31,1.455638,-0.001551,0.229593,0.003548,1715,0.05785,0.0,0.0,,,-0.01,0.01073,-5e-05,0.00069,-0.00012,0.0
1216,1245184,-0.69931,299.75,0.0,0.28,1.453317,-0.000314,1.921587,0.001656,1703,0.05946,0.25,0.0,,,-0.01,0.00927,-0.00056,0.00146,-0.00121,-0.00049
1217,1246208,0.31286,300.0,0.0,0.26,1.449225,-0.004002,0.102806,0.004149,1680,0.05887,0.0,0.0,,,-0.01,0.01033,-0.00043,0.00086,2e-05,0.0
1218,1247232,0.4797,300.0,0.0,0.23,1.46159,-0.002293,0.117131,0.003518,1743,0.05267,0.0,0.0,,,-0.01,0.00882,-0.00012,0.00066,0.00055,0.0
1219,1248256,-0.20764,300.0,0.0,0.18,1.432458,-0.082093,0.073745,0.002776,1675,0.06209,0.0,0.0,,,-0.01,0.00919,-0.00068,0.00064,0.0,0.0
1220,1249280,-0.38736,300.0,0.0,0.16,1.452761,-0.002716,0.052571,0.005426,1695,0.06055,0.0,0.0,,,-0.01,0.00868,-0.00052,0.00085,0.0,0.0
1221,1250304,-0.01827,300.0,0.0,0.13,1.424395,-0.002409,0.093729,0.004759,1663,0.06641,0.0,0.0,,,-0.01,0.00834,-0.00078,-0.00141,0.0,0.0
1222,1251328,-0.4436,300.0,0.0,0.1,1.496206,-0.003452,0.130933,0.004894,1664,0.05737,0.0,0.0,,,-0.01,0.0093,-0.0001,-0.00584,0.00054,0.0
1223,1252352,-2.63706,300.0,0.0,0.06,1.459934,-0.002882,0.159551,0.004861,1679,0.07127,0.25,0.0,,,-0.01,0.00887,-0.00043,-0.00478,-0.00017,0.0
1224,1253376,-1.24295,300.0,0.0,0.04,1.468415,-0.005142,0.062223,0.004762,1656,0.07056,0.0,0.0,,,-0.01,0.01096,-0.00017,-0.00247,0.0,0.0
1225,1254400,-0.55472,300.0,0.0,0.02,1.408697,-0.003377,0.04996,0.003965,1672,0.04785,0.0,0.0,,,-0.01,0.00936,-7e-05,0.0005,0.0,0.0
1226,1255424,-0.1731,300.0,0.0,0.0,1.334543,-0.030523,0.114728,0.005321,1692,0.04799,0.0,0.0,,,-0.01,0.01103,0.00038,0.00063,0.00013,0.0
1227,1256448,0.37317,300.0,0.0,0.0,1.404764,-0.000606,0.041667,0.002065,1726,0.04083,0.0,0.0,,,-0.01,0.0098,0.00017,0.00102,0.0005,0.0
1228,1257472,0.47491,300.0,0.0,0.0,1.320009,-0.001311,0.136578,0.001992,1702,0.04691,0.0,0.0,,,-0.01,0.00991,0.00014,0.00045,0.00017,0.0
1229,1258496,0.39156,300.0,0.0,0.0,1.375907,-0.005318,0.0498,0.00432,1674,0.04175,0.0,0.0,,,-0.01,0.00921,-5e-05,-0.00098,0.0,0.0
1230,1259520,-0.17998,300.0,0.0,0.0,1.233941,-0.015985,0.065144,0.005403,1690,0.03512,0.0,0.0,,,-0.01,0.00831,0.00023,0.0014,-2e-05,0.0
1231,1260544,-0.62022,300.0,0.0,0.0,1.24332,-0.001386,0.023731,0.001781,1667,0.03564,0.0,0.0,,,-0.01,0.00915,0.00031,0.00015,0.0,0.0
1232,1261568,0.04409,300.0,0.0,0.0,1.284461,-0.002288,0.025361,0.005717,1653,0.02783,0.0,0.0,,,-0.01,0.00771,0.00022,0.00169,0.0,0.0
1233,1262592,-0.04551,300.0,0.0,0.0,1.29895,-0.001181,0.032152,0.002654,1669,0.03003,0.0,0.0,,,-0.01,0.00981,0.00018,-8e-05,0.0,0.0
1234,1263616,0.58117,300.0,0.0,0.0,1.279556,-0.003672,0.021222,0.00578,1690,0.02832,0.0,0.0,,,-0.01,0.00945,0.00022,0.00176,0.0,0.0
1235,1264640,-0.0014,300.0,0.0,0.0,1.262347,-0.002345,0.034208,0.003235,1683,0.02539,0.0,0.0,,,-0.01,0.0099,0.0003,0.00117,0.00051,0.0
1236,1265664,0.48886,300.0,0.0,0.0,1.267034,-0.002042,0.102442,0.000959,1745,0.02504,0.0,0.0,,,-0.01,0.00993,0.0005,-0.00129,-0.00043,0.0
1237,1266688,0.53073,300.0,0.0,0.0,1.24316,-0.003263,0.063066,0.004938,1679,0.02344,0.0,0.0,,,-0.01,0.00976,0.00051,-0.00223,0.00103,0.0
1238,1267712,-1.50891,283.0,0.0,0.0,1.190654,-0.000548,0.299681,0.002007,1665,0.03053,0.2,0.0,,,-0.01,0.01146,0.00074,-0.00272,-0.00174,-0.00049
1239,1268736,1.01941,300.0,0.0,0.0,1.183614,-0.002602,0.073749,0.004379,1841,0.02253,0.0,0.0,,,-0.01,0.00878,0.00046,0.0021,0.00054,0.0
1240,1269760,0.18729,300.0,0.0,0.0,1.173507,-0.000306,0.374913,0.001334,1829,0.02795,0.16667,0.0,,,-0.01,0.0115,0.00081,0.00126,-0.00028,0.0
1241,1270784,1.75521,300.0,0.0,0.0,1.256248,-0.001964,0.028739,0.003122,1781,0.02512,0.0,0.0,,,-0.01,0.01004,0.00059,0.00172,0.00105,0.0
1242,1271808,1.04861,300.0,0.0,0.0,1.187036,-0.002455,0.032008,0.004502,1788,0.02595,0.0,0.0,,,-0.01,0.01014,0.00049,0.0016,0.00093,0.0
1243,1272832,0.83707,300.0,0.0,0.0,1.18104,-0.002304,0.043191,0.004387,1748,0.03397,0.0,0.0,,,-0.01,0.01046,0.00057,0.00164,-0.00026,0.0
1244,1273856,0.4332,300.0,0.0,0.0,1.184802,-0.035157,0.07404,0.004672,2099,0.03672,0.0,0.0,,,-0.01,0.00848,0.0006,0.00071,0.00051,0.0
1245,1274880,0.51996,295.8,0.0,0.0,1.205948,-0.031813,0.173066,0.003426,1811,0.0425,0.2,0.0,,,-0.01,0.01033,0.00038,-0.0003,-0.00034,-0.00055
1246,1275904,0.17703,300.0,0.0,0.0,1.166433,0.095624,0.037432,0.005453,1730,0.02597,0.0,0.0,,,-0.01,0.00846,0.00037,0.00171,-0.0,0.0
1247,1276928,0.12946,300.0,0.0,0.0,1.154454,-0.003421,0.023119,0.002887,1670,0.03549,0.0,0.0,,,-0.01,0.00914,0.00028,0.00118,0.0,0.0
1248,1277952,-0.63978,300.0,0.0,0.0,1.192393,-0.003901,0.011605,0.004737,1679,0.02417,0.0,0.0,,,-0.01,0.00881,0.00032,0.00202,0.0,0.0
1249,1278976,0.37081,300.0,0.0,0.0,1.245724,-0.004167,0.033025,0.006674,1656,0.02637,0.0,0.0,,,-0.01,0.00952,0.00059,-0.00051,0.00054,0.0
1250,1280000,0.46735,300.0,0.0,0.0,1.205959,-0.002829,0.032566,0.006694,1647,0.03436,0.0,0.0,,,-0.01,0.01096,0.0004,8e-05,0.0005,0.0
1251,1281024,0.52592,300.0,0.0,0.0,1.207427,-0.001065,0.054611,0.001121,1777,0.02562,0.0,0.0,,,-0.01,0.01009,0.00064,0.00213,0.00094,0.0
1252,1282048,0.87635,300.0,0.0,0.0,1.287231,0.056861,0.095116,0.003076,1681,0.03475,0.2,0.0,,,-0.01,0.0127,0.0004,0.00039,0.00171,0.0
1253,1283072,1.75037,300.0,0.0,0.0,1.285953,-0.05165,0.116778,0.006584,1902,0.02663,0.0,0.0,,,-0.01,0.00973,0.00109,0.00187,-0.00165,0.0
1254,1284096,0.51181,291.85714,0.0,0.0,1.312084,0.025696,0.140328,0.003115,1997,0.03401,0.14286,1.0,,,-0.01,0.01345,0.00044,0.00017,-2e-05,-0.00064
1255,1285120,nan,nan,0.0,0.0,1.239017,-0.002177,0.061109,0.004256,1854,0.0244,0.0,0.0,,,-0.01,0.0112,0.00103,0.00159,0.0023,0.0
1256,1286144,1.20188,300.0,0.0,0.0,1.281972,-0.002372,0.052339,0.003903,1770,0.02514,0.0,0.0,,,-0.01,0.01041,0.00041,0.0008,0.00057,0.0
1257,1287168,1.1126,300.0,0.0,0.0,1.28576,-0.001852,0.031179,0.002065,1658,0.02338,0.0,0.0,,,-0.01,0.01157,0.0007,0.00152,0.00155,0.0
1258,1288192,0.94214,300.0,0.0,0.0,1.253491,-0.003438,0.028941,0.003192,1789,0.01691,0.0,0.0,,,-0.01,0.00976,0.00039,0.00212,0.00104,0.0
1259,1289216,1.23753,300.0,0.0,0.0,1.244084,-0.00084,0.804716,0.001576,1694,0.02809,0.33333,0.0,,,-0.01,0.01268,0.00075,0.00121,0.00135,0.0
1260,1290240,1.27776,300.0,0.0,0.0,1.200041,-0.000847,0.277352,0.001426,1960,0.02632,1.0,0.0,,,-0.01,0.00885,0.00109,0.00243,0.00129,0.0
1261,1291264,1.12131,300.0,0.0,0.0,1.203791,-0.003082,0.250761,0.001374,1913,0.03102,0.33333,0.0,,,-0.01,0.0126,0.00068,0.00055,0.00197,0.0
1262,1292288,0.20202,246.0,0.0,0.0,1.21471,-0.001255,0.297708,0.00147,2009,0.02946,0.5,0.0,,,-0.01,0.01117,0.00091,0.00127,-0.00056,-0.0006
1263,1293312,1.29434,300.0,0.0,0.0,1.273679,0.000923,0.443148,0.002116,2200,0.03569,0.0,0.0,,,-0.01,0.01106,0.00056,0.00109,0.00012,0.0
1264,1294336,-0.04212,249.25,0.0,0.0,1.254975,-0.001417,0.394596,0.000982,1841,0.03438,0.5,0.0,,,-0.01,0.0117,0.00125,0.00129,-0.00014,-0.00055
1265,1295360,1.68837,300.0,0.0,0.0,1.278691,-0.000746,0.598151,0.000818,1874,0.0311,0.0,0.0,,,-0.01,0.01063,0.00083,0.0017,0.00241,0.0
1266,1296384,0.88266,290.2,0.0,0.0,1.276758,-0.003226,1.460781,0.001373,1939,0.02808,0.4,0.0,,,-0.01,0.0112,0.00129,0.00184,-0.00115,-0.00059
1267,1297408,0.10324,300.0,0.0,0.0,1.266759,-0.001661,0.532489,0.001142,2172,0.02733,1.0,0.0,,,-0.01,0.01059,0.00118,0.0016,-0.00026,0.0
1268,1298432,1.12453,300.0,0.0,0.0,1.322526,-0.000774,1.156642,0.000821,2337,0.02576,0.75,0.0,,,-0.01,0.01126,0.00046,0.0011,-0.00071,0.0
1269,1299456,0.07734,229.4,0.0,0.0,1.253266,-0.001378,1.13629,0.000491,2195,0.03484,0.8,0.0,,,-0.01,0.01202,0.00101,0.00026,-0.0033,-0.00135
1270,1300480,5.88062,272.66667,0.33333,0.01,1.258691,0.023641,2.955187,0.001263,1968,0.03675,0.33333,0.0,,,-0.01,0.01148,0.00088,0.00015,0.00243,0.01918
1271,1301504,0.71496,300.0,0.0,0.01,1.24289,0.002238,0.666174,0.000997,2045,0.02911,0.66667,0.0,,,-0.01,0.00914,0.00064,0.0025,5e-05,0.0
1272,1302528,13.27981,294.8,0.2,0.02,1.317018,0.04463,3.171936,0.000355,2050,0.03347,0.4,0.0,,,-0.01,0.01314,0.00085,0.00146,0.00164,0.07818
1273,1303552,0.76076,300.0,0.0,0.02,1.289089,-0.00062,0.494954,0.000619,1895,0.02845,1.0,0.0,,,-0.01,0.00934,0.00114,0.00213,0.00337,0.0
1274,1304576,1.73214,300.0,0.0,0.02,1.28613,0.062717,0.395681,0.000435,1798,0.0366,0.25,0.0,,,-0.01,0.01213,0.00091,0.0017,0.00334,0.0
1275,1305600,1.70894,300.0,0.0,0.02,1.290163,-0.127283,0.349335,0.001973,2023,0.03746,0.33333,0.0,,,-0.01,0.00938,0.00092,0.00162,0.00056,0.0
1276,1306624,1.52942,300.0,0.0,0.02,1.342272,-0.000502,0.471152,0.001983,2141,0.03677,0.0,0.0,,,-0.01,0.01081,0.00032,0.00117,0.00113,0.0
1277,1307648,0.12858,251.75,0.0,0.02,1.291084,-0.001016,0.449941,0.00081,1944,0.02875,0.75,0.0,,,-0.01,0.01112,0.00136,-0.00241,0.00069,-0.00059
1278,1308672,0.79406,300.0,0.0,0.02,1.42711,-0.068436,0.38158,0.002018,1873,0.03032,0.0,0.0,,,-0.01,0.00935,0.00076,-0.00564,0.00209,0.0
1279,1309696,-0.15322,300.0,0.0,0.02,1.418594,-0.063446,0.186674,0.003013,1792,0.0336,0.2,0.0,,,-0.01,0.01154,0.00041,0.0014,0.00182,0.0
1280,1310720,36.7327,275.33333,0.66667,0.04,1.375832,2e-05,20.509544,0.000945,1820,0.03325,0.33333,0.0,,,-0.01,0.01121,0.00084,0.00234,0.00128,0.12289
1281,1311744,0.79783,262.25,0.0,0.04,1.377084,0.045722,0.696551,0.002019,1953,0.03256,0.5,0.0,,,-0.01,0.00981,0.00049,-0.00109,-0.00043,-0.00059
1282,1312768,16.61275,300.0,0.25,0.05,1.323593,0.039603,6.677734,0.002276,1705,0.03149,0.5,0.0,,,-0.01,0.00976,0.00072,-0.00656,0.00262,0.06105
1283,1313792,44.67971,283.5,0.75,0.08,1.315936,0.000981,25.323797,0.0034,1911,0.03279,0.25,0.0,,,-0.01,0.01106,0.00128,-0.00066,0.00108,0.21294
1284,1314816,27.28218,263.66667,0.66667,0.1,1.295407,-0.000338,9.713299,0.000513,1759,0.03109,0.66667,0.0,,,-0.01,0.01084,0.00073,-0.00293,0.00061,0.08369
1285,1315840,16.17465,238.0,0.25,0.11,1.294599,-0.01287,15.15054,0.001836,1820,0.0415,0.5,0.0,,,-0.01,0.00939,0.00137,-0.00689,-0.00195,0.06896
1286,1316864,5.76299,244.33333,0.16667,0.12,1.302644,-0.0007,5.452188,0.001448,1942,0.04996,0.83333,0.0,,,-0.01,0.0105,0.00065,-0.00502,-0.0014,0.05497
1287,1317888,-0.02901,300.0,0.0,0.12,1.287951,-0.063377,1.154067,0.002211,1714,0.04784,0.0,0.0,,,-0.01,0.00943,0.00063,-0.00011,0.00053,0.0
1288,1318912,30.05752,275.0,0.5,0.14,1.324485,0.000664,12.664398,0.001277,1794,0.06066,0.25,0.0,,,-0.01,0.00969,-0.00018,0.00209,3e-05,0.13179
1289,1319936,0.43266,300.0,0.0,0.14,1.333031,-0.003067,2.071461,0.001112,1862,0.05545,0.5,0.0,,,-0.01,0.01017,0.0003,-0.00119,-0.00017,0.0
1290,1320960,16.41812,287.5,0.5,0.15,1.32548,0.000643,3.486391,0.00068,1945,0.05666,0.5,0.0,,,-0.01,0.01006,0.00022,-0.00233,0.00221,0.03576
1291,1321984,17.17152,270.6,0.4,0.17,1.325796,0.111302,9.751395,0.001182,1693,0.05364,0.8,0.0,,,-0.01,0.01145,0.00015,-0.00046,-0.00232,0.09402
1292,1323008,54.44589,293.0,1.0,0.19,1.338826,-0.00238,7.877928,0.001549,1720,0.04533,0.0,0.0,,,-0.01,0.01058,0.0001,0.00124,0.00065,0.10744
1293,1324032,2.39843,286.66667,0.16667,0.2,1.356902,-0.001707,6.167247,0.001403,1807,0.05377,0.66667,0.0,,,-0.01,0.01182,0.00092,0.00067,-0.00011,0.01549
1294,1325056,1.41632,300.0,0.0,0.2,1.393004,0.027603,0.397626,0.000958,1740,0.05934,0.0,0.0,,,-0.01,0.01018,0.00038,0.0021,0.00307,0.0
1295,1326080,16.59273,300.0,0.25,0.21,1.453036,0.04922,5.546356,0.000924,1788,0.06825,0.25,0.0,,,-0.01,0.01132,-0.00039,0.00149,0.00057,0.06474
1296,1327104,16.21095,295.33333,0.33333,0.22,1.409863,-0.000327,3.833163,0.000944,1788,0.05691,0.33333,0.0,,,-0.01,0.01108,0.00083,0.00175,0.00456,0.04937
1297,1328128,13.96752,292.8,0.2,0.22,1.442062,-0.001151,5.721288,0.001353,1763,0.0691,0.0,0.0,,,-0.01,0.00917,-0.0003,0.00108,0.00107,0.0666
1298,1329152,24.41643,283.0,0.5,0.23,1.436602,-0.000861,4.206155,0.000776,1845,0.05438,0.5,0.0,,,-0.01,0.01241,0.0007,0.0009,0.00014,0.05266
1299,1330176,21.349,276.0,0.66667,0.24,1.472047,0.052115,5.897237,0.000712,2063,0.06905,0.33333,0.0,,,-0.01,0.00991,-4e-05,0.0013,0.00094,0.08054
