iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
176,180224,42.51663,176.2,1.0,0.95,1.706813,0.042756,9.30866,0.000281,805,-0.01,0.0093,0.00049,0.00919,0.00081,0.2175
177,181248,39.10169,179.6,1.0,0.95,1.68742,-0.007034,9.056098,0.000391,889,-0.01,0.00783,0.00054,0.00769,-0.00048,0.22004
178,182272,40.54566,185.28571,1.0,0.96,1.630496,-8.8e-05,14.63007,0.000234,845,-0.01,0.00865,-0.00052,0.00909,0.00142,0.30119
179,183296,37.06083,177.57143,1.0,0.97,1.567512,-0.018388,14.086509,0.000228,857,-0.01,0.00777,-5e-05,0.00823,-0.00257,0.28467
180,184320,39.26522,177.33333,1.0,0.97,1.647426,-0.000302,15.415788,0.000549,846,-0.01,0.00786,-0.00075,0.00899,0.00088,0.25768
181,185344,47.60248,159.33333,1.0,0.97,1.65505,-0.001007,7.645547,0.000675,822,-0.01,0.00761,0.00041,0.00913,0.00308,0.14327
182,186368,42.6128,198.16667,1.0,0.97,1.586618,-0.059773,14.54613,0.003631,895,-0.01,0.00572,0.00233,0.009,5e-05,0.27924
183,187392,37.64549,218.66667,1.0,0.97,1.556655,-0.113348,15.254719,0.001079,911,-0.01,0.00558,0.00206,0.00818,-0.00317,0.12894
184,188416,34.25197,226.25,1.0,0.97,1.52337,-0.094554,9.731683,0.001771,1040,-0.01,0.00492,-0.00161,0.0091,0.0007,0.17611
185,189440,40.06609,246.0,1.0,0.97,1.571475,-0.035784,7.911301,0.000996,1013,-0.01,0.0039,0.00356,0.00892,-0.0034,0.14987
186,190464,nan,nan,0.0,0.97,1.573095,-0.000611,7.338826,0.000909,1176,-0.01,0.0031,-0.00224,0.008,-0.00044,0.0
187,191488,-0.49735,558.66667,0.33333,0.95,1.637346,0.001318,7.231996,0.004878,1143,-0.01,0.00356,-0.00305,0.0103,-0.01767,0.02558
188,192512,32.69246,388.75,1.0,0.95,1.655311,-0.000557,15.120192,0.000615,948,-0.01,0.00545,0.00346,0.01014,0.00079,0.15097
189,193536,29.58121,392.66667,0.66667,0.94,1.655499,-0.06406,9.401951,0.001285,946,-0.01,0.00367,0.00595,0.00979,0.00151,0.08936
190,194560,42.04186,331.5,1.0,0.94,1.696086,-0.000521,14.689555,0.000434,1001,-0.01,0.00479,0.00685,0.00906,-0.00403,0.19464
191,195584,nan,nan,0.0,0.94,1.71251,0.03491,3.215558,0.002453,1086,-0.01,0.0027,0.00244,0.00911,0.00054,0.0
192,196608,30.77069,407.66667,1.0,0.94,1.689436,0.01459,9.804857,0.00287,1190,-0.01,0.00375,0.00087,0.00854,0.00098,0.12966
193,197632,34.52988,328.0,1.0,0.94,1.70086,0.026157,8.130477,0.00087,953,-0.01,0.00551,-0.00039,0.00848,0.00096,0.12154
194,198656,8.93957,496.0,0.33333,0.92,1.716764,-0.000287,5.273551,0.000564,1028,-0.01,0.00416,0.00095,0.00725,-0.00327,0.0346
195,199680,41.6307,285.0,1.0,0.92,1.73639,-0.000136,6.715276,0.00034,1133,-0.01,0.00372,0.00231,0.00794,-0.00249,0.05533
196,200704,36.18989,319.5,1.0,0.92,1.713782,0.016119,13.537395,0.001505,1148,-0.01,0.0053,-0.0004,0.0069,-0.00029,0.20576
197,201728,20.10708,450.5,0.75,0.91,1.725781,-0.000448,7.369339,0.000249,971,-0.01,0.00596,-0.00083,0.0076,0.0005,0.09884
198,202752,29.36411,333.0,1.0,0.91,1.76066,0.014385,3.953525,0.000568,982,-0.01,0.0034,0.00091,0.00926,-0.00182,0.03592
199,203776,34.61646,327.6,1.0,0.92,1.749081,-0.000512,14.436697,0.00173,964,-0.01,0.0055,0.00038,0.00967,0.00156,0.20588
200,204800,37.96269,389.5,1.0,0.93,1.761341,-0.002528,4.533063,0.000844,927,-0.01,0.0054,0.00047,0.00909,-0.00108,0.08321
201,205824,41.92513,271.0,1.0,0.93,1.766469,0.000134,5.396854,0.000735,1125,-0.01,0.00273,0.00095,0.01091,0.00108,0.05333
202,206848,38.36627,331.14286,1.0,0.94,1.765876,-0.000743,15.155158,0.000176,858,-0.01,0.00813,0.00046,0.0098,-0.0007,0.27693
203,207872,38.48143,193.2,1.0,0.94,1.777975,-0.000108,27.208368,0.000925,988,-0.01,0.00584,0.00017,0.00811,-0.00091,0.23339
204,208896,38.0112,237.75,1.0,0.94,1.776295,0.000384,11.57378,0.000551,852,-0.01,0.00682,-7e-05,0.0093,0.00287,0.16036
205,209920,40.7503,209.66667,1.0,0.94,1.736472,-0.080596,21.067097,0.000603,929,-0.01,0.00707,-0.0005,0.00844,-0.00175,0.28643
206,210944,40.8708,188.25,1.0,0.94,1.772521,0.012466,23.295236,0.001061,997,-0.01,0.00638,-0.00151,0.0094,-0.00359,0.20501
207,211968,25.03177,262.8,1.0,0.94,1.686874,-0.315886,17.920531,0.001713,988,-0.01,0.00699,-0.00219,0.00852,-0.00114,0.15916
208,212992,41.87122,195.8,1.0,0.94,1.667772,-0.000502,11.932156,0.00062,854,-0.01,0.00769,-0.00086,0.00872,0.00249,0.21711
209,214016,44.26068,172.28571,1.0,0.94,1.645542,-0.000214,15.502672,0.000336,867,-0.01,0.00726,-0.00065,0.00958,0.00151,0.3337
210,215040,40.44675,176.5,1.0,0.94,1.623862,0.019808,9.389848,0.001698,874,-0.01,0.00744,-0.00115,0.00882,0.00054,0.17404
211,216064,46.32359,158.6,1.0,0.94,1.69257,0.001132,11.723332,0.002321,981,-0.01,0.00605,-0.00337,0.00911,0.00052,0.27833
212,217088,37.38568,181.75,1.0,0.94,1.685931,-0.000108,15.571129,0.000532,981,-0.01,0.00516,-0.00554,0.00904,0.00033,0.18099
213,218112,45.09992,166.25,1.0,0.95,1.701366,0.001499,14.369296,0.001999,970,-0.01,0.00562,-0.00994,0.00937,-0.01069,0.21788
214,219136,23.05586,380.5,0.5,0.94,1.65575,-0.0337,8.689836,0.001906,921,-0.01,0.0075,-0.00402,0.00927,-0.00139,0.11568
215,220160,30.72417,246.85714,0.85714,0.94,1.681155,0.000189,15.583854,0.001308,962,-0.01,0.00738,-0.00212,0.00884,-0.00192,0.28163
216,221184,32.32926,196.5,1.0,0.94,1.675304,-9.2e-05,13.875351,0.000814,962,-0.01,0.00654,-0.00233,0.00753,-0.00343,0.16895
217,222208,42.31718,167.0,1.0,0.94,1.689956,-0.000398,9.689814,0.000372,881,-0.01,0.00828,-0.00298,0.00912,0.00163,0.19009
218,223232,43.12446,175.16667,1.0,0.96,1.634236,-0.050863,11.936176,0.000641,886,-0.01,0.00733,-0.00354,0.0088,0.00019,0.29901
219,224256,34.10734,235.71429,0.85714,0.96,1.654737,-0.033341,11.161354,0.000892,883,-0.01,0.0077,-0.00279,0.00816,0.00255,0.27971
220,225280,45.37018,160.0,1.0,0.96,1.564446,-0.022323,12.759423,0.00038,842,-0.01,0.00654,-0.00109,0.00825,0.00267,0.18951
221,226304,43.70449,194.0,1.0,0.96,1.659665,-0.060361,13.339185,0.000922,882,-0.01,0.00606,-0.00568,0.01006,-0.00175,0.19636
222,227328,31.80125,195.5,1.0,0.96,1.68167,0.134505,14.748301,0.003668,1077,-0.01,0.00429,-0.01594,0.00953,-0.00158,0.0868
223,228352,32.31218,232.0,1.0,0.96,1.692791,0.00521,12.507524,0.003227,971,-0.01,0.00466,-0.01491,0.00901,0.00234,0.1262
224,229376,7.37644,463.33333,0.33333,0.94,1.679652,0.00032,8.865591,0.002216,957,-0.01,0.00456,-0.02,0.01001,0.00047,0.04625
225,230400,30.92537,355.2,0.8,0.93,1.673733,-0.020462,23.621505,0.001169,942,-0.01,0.00553,-0.01431,0.00886,-0.00102,0.20862
226,231424,45.75603,231.66667,1.0,0.93,1.697796,0.000832,17.052077,0.001865,1036,-0.01,0.00636,-0.00737,0.00945,-0.004,0.18399
227,232448,27.71169,308.0,1.0,0.93,1.727136,-0.001431,11.579175,0.001713,1324,-0.01,0.0053,-0.01322,0.00805,-0.01052,0.04992
228,233472,22.92669,350.75,1.0,0.93,1.752557,-0.000894,19.553327,0.001426,1395,-0.01,0.00633,-0.01785,0.00789,-0.00129,0.18088
229,234496,36.82686,310.25,1.0,0.93,1.698581,-0.050196,15.796758,0.000726,1074,-0.01,0.00749,-0.00125,0.00854,-0.00394,0.21388
230,235520,38.07964,254.5,0.83333,0.92,1.708164,-0.094959,19.61523,0.001264,972,-0.01,0.00708,6e-05,0.00827,0.00506,0.28051
231,236544,29.8765,300.75,0.75,0.91,1.72102,-0.000335,16.546753,0.001997,973,-0.01,0.00475,-0.00064,0.00786,-0.00141,0.15034
232,237568,31.89933,226.75,1.0,0.91,1.716712,-0.120171,14.077211,0.001478,878,-0.01,0.00694,-0.00108,0.0088,3e-05,0.14128
233,238592,45.56015,210.5,1.0,0.91,1.670186,0.061197,13.205935,0.000326,971,-0.01,0.0049,0.00027,0.00952,0.00063,0.20897
234,239616,30.41179,224.0,1.0,0.91,1.74941,0.118339,6.991391,0.000986,1014,-0.01,0.00508,-0.00191,0.00843,-0.00129,0.03827
235,240640,30.70853,290.2,1.0,0.91,1.702304,0.000775,11.187083,0.001691,1103,-0.01,0.00476,-0.00175,0.00894,-0.00141,0.20596
236,241664,26.89787,475.0,0.66667,0.9,1.664021,-0.098782,12.694632,0.000445,993,-0.01,0.00439,-0.0021,0.00915,-0.00087,0.09474
237,242688,41.23374,326.0,1.0,0.9,1.657353,-0.057454,8.297603,0.000954,995,-0.01,0.00544,-0.00543,0.00972,0.00092,0.10079
238,243712,29.77458,322.75,1.0,0.9,1.697958,-0.005664,7.437789,0.004069,918,-0.01,0.00595,-0.00462,0.00954,0.00046,0.1415
239,244736,41.48706,243.25,1.0,0.91,1.641946,-0.014713,10.532417,0.001203,904,-0.01,0.00629,7e-05,0.0088,0.00175,0.18614
240,245760,45.7024,219.0,1.0,0.92,1.758141,0.02249,7.41816,0.003775,1068,-0.01,0.00302,-0.00847,0.00988,-0.00208,0.05779
241,246784,35.24033,367.0,1.0,0.92,1.718931,0.032389,5.747193,0.002508,1208,-0.01,0.00342,-0.01444,0.01048,-0.00145,0.05053
242,247808,23.08434,530.0,0.75,0.91,1.692063,0.027816,7.311874,0.00157,1158,-0.01,0.00458,-0.00951,0.01024,0.00079,0.13677
243,248832,11.52681,507.0,1.0,0.91,1.68656,-0.007166,2.374963,0.001162,919,-0.01,0.00444,-0.00461,0.00938,0.00063,0.01999
244,249856,31.78106,543.0,1.0,0.92,1.752545,-0.000288,4.964673,0.002984,998,-0.01,0.00369,-0.00454,0.00871,-0.00192,0.077
245,250880,34.1149,360.5,1.0,0.92,1.72626,0.072047,17.460842,0.00183,936,-0.01,0.00587,-0.00477,0.00914,-0.00036,0.24161
246,251904,20.55413,361.0,1.0,0.92,1.757195,-0.000388,3.678689,0.000734,1013,-0.01,0.00421,-0.00417,0.00769,-0.00111,0.02738
247,252928,27.11971,358.66667,1.0,0.92,1.728535,-0.000964,8.698038,0.000443,1061,-0.01,0.00499,-0.00427,0.00787,-0.00136,0.11165
248,253952,38.41033,386.0,1.0,0.92,1.683351,-0.071933,13.329782,0.001087,999,-0.01,0.00568,-0.00458,0.00809,-0.00071,0.13962
249,254976,30.93221,292.33333,1.0,0.93,1.707015,0.000242,8.700738,0.000368,1045,-0.01,0.0052,-0.00542,0.00787,0.00123,0.12193
250,256000,31.68138,355.0,0.75,0.92,1.701533,-0.000185,7.119042,0.000361,935,-0.01,0.00542,-0.00104,0.00834,0.00077,0.14498
251,257024,43.23921,253.0,1.0,0.92,1.740983,0.042024,8.238097,0.000856,1034,-0.01,0.00464,-0.00271,0.00803,-0.00164,0.10479
252,258048,33.47759,316.8,1.0,0.92,1.672765,-0.000508,10.031491,0.000543,927,-0.01,0.00619,-0.0024,0.00839,-0.00076,0.19303
253,259072,33.68412,254.5,1.0,0.92,1.744812,-0.001133,7.243779,0.000784,995,-0.01,0.00442,-0.00543,0.00836,0.00065,0.08194
254,260096,43.39668,274.0,1.0,0.92,1.682355,-0.000515,9.687106,0.001667,955,-0.01,0.00515,-0.0016,0.00921,0.00176,0.1982
255,261120,26.6049,416.66667,0.66667,0.92,1.67731,0.020239,4.857401,0.001188,1008,-0.01,0.00381,-0.00281,0.00774,0.00026,0.09993
256,262144,38.69833,276.6,1.0,0.94,1.679435,0.003692,10.737242,0.000932,894,-0.01,0.00641,-0.0,0.00823,0.00139,0.20956
257,263168,43.35282,212.66667,1.0,0.94,1.715459,0.000619,18.250279,0.001157,934,-0.01,0.00583,-0.00106,0.0086,0.00042,0.29019
258,264192,38.72157,206.0,1.0,0.94,1.709271,0.006136,9.216812,0.001589,955,-0.01,0.00727,-0.00177,0.00805,-0.00013,0.13433
259,265216,49.76586,161.5,1.0,0.95,1.700958,-9.8e-05,22.05588,0.00068,954,-0.01,0.00699,-0.00211,0.00863,0.00328,0.33879
260,266240,40.30172,193.0,1.0,0.95,1.639809,0.039297,11.032282,0.001924,1021,-0.01,0.00669,-0.00235,0.00932,-0.00543,0.1492
261,267264,40.34635,257.4,0.8,0.95,1.6638,0.005134,9.537193,0.001017,935,-0.01,0.00685,-0.00123,0.0079,0.00216,0.22708
262,268288,14.83215,386.0,0.5,0.94,1.69184,0.063811,18.452172,0.001894,995,-0.01,0.00543,-0.00331,0.0082,-0.04371,0.04808
263,269312,43.52883,238.66667,1.0,0.94,1.708978,-0.000367,12.978598,0.004066,1120,-0.01,0.00461,-0.00262,0.00908,0.00053,0.17379
264,270336,16.42844,388.5,0.5,0.93,1.727793,0.013888,7.314733,0.001525,1137,-0.01,0.00449,-0.00255,0.00754,0.0029,0.06685
265,271360,13.41373,456.0,0.33333,0.91,1.746536,-0.000565,6.623931,0.002624,1067,-0.01,0.00534,-0.00133,0.00812,0.00064,0.07206
266,272384,-1.47193,600.0,0.0,0.9,1.779921,-0.000534,3.605648,0.001138,1008,-0.01,0.00401,-0.00203,0.00941,0.0018,0.0
267,273408,15.1626,518.0,0.33333,0.88,1.809257,-0.001806,6.619562,0.004869,975,-0.01,0.00442,-0.00139,0.00926,-0.0017,0.04935
268,274432,42.58983,315.0,1.0,0.89,1.866585,0.034952,6.579615,0.001227,1000,-0.01,0.00499,-4e-05,0.0089,0.00102,0.05227
269,275456,3.26194,600.0,0.0,0.87,1.861033,-0.034878,1.194177,0.002355,1119,-0.01,0.00408,-0.00379,0.00871,-0.00064,0.0
270,276480,15.83791,496.0,0.5,0.86,1.805486,5.6e-05,6.274031,0.000735,1019,-0.01,0.00549,-0.00076,0.00836,-0.00072,0.0398
271,277504,27.36899,469.75,0.75,0.85,1.722075,0.012311,14.05424,0.001538,1049,-0.01,0.00549,-0.00133,0.00807,-0.00249,0.13843
272,278528,0.3393,600.0,0.0,0.84,1.78981,0.008024,1.111221,0.002029,1127,-0.01,0.00407,-0.00114,0.0072,-0.00017,0.0
273,279552,33.9474,362.75,1.0,0.84,1.797415,-0.000519,19.0671,0.002021,1091,-0.01,0.00517,-0.00095,0.00785,-0.00019,0.17879
274,280576,35.2491,331.75,1.0,0.85,1.754624,-0.000961,16.419741,0.000701,929,-0.01,0.00657,-0.00077,0.00841,0.00068,0.15781
275,281600,37.8027,306.0,1.0,0.85,1.678981,0.0532,12.492186,0.002529,979,-0.01,0.00617,-0.00119,0.00781,0.00078,0.13236
276,282624,43.86542,225.25,1.0,0.85,1.751182,-0.000417,19.621901,0.00038,974,-0.01,0.0059,-0.00116,0.0079,0.0007,0.20327
277,283648,43.16947,309.0,1.0,0.85,1.66273,0.039342,9.381493,0.002438,969,-0.01,0.00593,-4e-05,0.00733,-0.00117,0.15224
278,284672,26.19479,313.5,0.75,0.84,1.696976,-0.000157,15.252808,0.001798,982,-0.01,0.00617,-0.00081,0.00774,0.00109,0.13007
279,285696,40.50953,256.4,1.0,0.84,1.702317,0.099903,12.797241,0.00038,865,-0.01,0.0073,3e-05,0.00757,-0.00023,0.21747
280,286720,48.89373,207.75,1.0,0.85,1.662011,-0.044167,17.380064,0.000687,1082,-0.01,0.00484,-0.00173,0.00738,0.00021,0.25167
281,287744,35.93151,294.33333,1.0,0.85,1.676268,0.022371,9.067944,0.001066,1087,-0.01,0.00546,-0.00189,0.00731,0.00511,0.14351
282,288768,48.13869,237.4,1.0,0.85,1.673666,-0.000395,14.049181,0.001182,924,-0.01,0.00764,4e-05,0.0078,0.00367,0.26845
283,289792,34.16984,290.5,0.75,0.84,1.666694,0.001194,15.885112,0.001652,972,-0.01,0.00577,0.0006,0.00796,-0.00229,0.16581
284,290816,43.95578,225.33333,1.0,0.84,1.646567,-0.021733,9.291827,0.000899,1003,-0.01,0.00628,-0.00026,0.00841,0.00012,0.16245
285,291840,31.72282,260.83333,1.0,0.85,1.693785,0.000619,13.595592,0.001244,993,-0.01,0.00622,-0.00068,0.00776,-0.00088,0.2426
286,292864,42.43558,197.83333,1.0,0.85,1.650159,-0.036477,14.675807,0.00049,869,-0.01,0.00683,-0.0006,0.00813,0.00255,0.27193
287,293888,45.68129,181.0,1.0,0.85,1.667806,9.3e-05,16.925586,0.00102,959,-0.01,0.00466,-0.00186,0.0084,-0.00259,0.27011
288,294912,30.13646,254.0,1.0,0.85,1.616111,0.019998,7.178123,0.000797,974,-0.01,0.00554,-0.00194,0.00786,-0.001,0.03691
289,295936,41.06249,190.8,1.0,0.85,1.63268,0.032307,11.863223,0.001195,1062,-0.01,0.00616,-0.00146,0.00791,0.00197,0.2706
290,296960,36.0798,345.0,1.0,0.85,1.643177,0.128084,16.708538,0.000919,1035,-0.01,0.00506,-9e-05,0.00741,-0.0259,0.09448
291,297984,24.20999,332.75,0.75,0.85,1.691192,-0.000491,11.625095,0.001479,1102,-0.01,0.00468,-0.00075,0.00812,-0.00282,0.13483
292,299008,24.73443,373.5,0.75,0.85,1.667391,-0.000474,9.555135,0.00077,929,-0.01,0.00758,-0.00092,0.00762,0.00017,0.13892
293,300032,37.84723,195.83333,1.0,0.87,1.673376,-0.001505,17.662518,0.000621,1003,-0.01,0.00624,-0.00157,0.00721,-0.00043,0.29482
294,301056,47.9762,154.25,1.0,0.9,1.688316,-0.090662,18.178151,0.001216,1003,-0.01,0.00634,-0.0019,0.00668,-0.01523,0.23984
295,302080,34.76734,260.0,0.8,0.92,1.678328,-6.2e-05,14.137628,0.001203,1006,-0.01,0.00617,-0.00244,0.00798,0.0015,0.21813
296,303104,39.0246,193.25,1.0,0.94,1.646506,-0.000622,15.697801,0.00032,1008,-0.01,0.0061,-0.00112,0.00762,-0.00143,0.19529
297,304128,29.92409,286.6,0.8,0.94,1.623992,-0.000367,12.026311,0.000539,961,-0.01,0.00817,-0.0014,0.00786,0.00213,0.19827
298,305152,45.33022,155.57143,1.0,0.94,1.653005,-0.005051,13.596542,0.000868,936,-0.01,0.00718,-0.00118,0.00791,0.0028,0.36516
299,306176,42.54721,164.57143,1.0,0.94,1.636514,-0.099902,17.551734,0.001582,1029,-0.01,0.00593,-4e-05,0.00707,0.00105,0.36145
300,307200,38.22621,230.4,0.8,0.94,1.587041,0.000289,11.203847,0.000302,899,-0.01,0.00712,-0.00026,0.00871,0.00345,0.20238
301,308224,47.74517,174.75,1.0,0.94,1.585655,0.000239,11.90651,0.000388,961,-0.01,0.00618,-0.00082,0.00865,0.00213,0.20516
302,309248,51.45742,135.0,1.0,0.94,1.6549,0.012245,11.114706,0.003797,1023,-0.01,0.00617,-0.00017,0.00863,0.0041,0.22973
303,310272,45.24146,211.71429,1.0,0.94,1.63687,0.038427,12.975535,0.000861,959,-0.01,0.00698,-0.00101,0.00811,0.00305,0.34051
304,311296,39.70268,211.0,0.85714,0.94,1.589832,-0.000346,13.210168,0.001225,914,-0.01,0.00775,-0.00052,0.00794,0.00263,0.29398
305,312320,46.58658,153.0,1.0,0.94,1.585354,0.182655,14.873643,0.001325,947,-0.01,0.00631,5e-05,0.00886,0.00293,0.29814
306,313344,48.72721,233.0,1.0,0.94,1.606884,-0.006359,14.665359,0.001995,952,-0.01,0.00588,-0.00068,0.00827,0.00334,0.20479
307,314368,46.92977,166.8,1.0,0.94,1.616651,0.000813,13.142706,0.000954,966,-0.01,0.00603,-0.00086,0.00779,0.00275,0.25492
308,315392,44.29549,175.0,1.0,0.94,1.643921,-0.007295,9.962388,0.001328,980,-0.01,0.00674,-0.00157,0.00833,0.00177,0.24436
309,316416,44.95472,183.0,1.0,0.94,1.660235,-0.210467,22.395735,0.001379,1062,-0.01,0.00382,-0.00267,0.00864,0.00178,0.15826
310,317440,34.85705,291.83333,0.83333,0.94,1.709795,-0.124601,11.119145,0.002036,937,-0.01,0.00606,-0.00055,0.00797,0.00195,0.22416
311,318464,44.00485,247.66667,1.0,0.94,1.724289,0.137785,18.849836,0.003271,1055,-0.01,0.00469,-0.00081,0.00737,-0.00083,0.15537
312,319488,34.33243,238.66667,1.0,0.95,1.695359,0.000714,9.030226,0.001443,1027,-0.01,0.00537,-0.0009,0.00867,7e-05,0.1192
313,320512,33.47172,289.6,1.0,0.95,1.695623,-0.018197,11.313613,0.002282,1078,-0.01,0.00478,-0.00027,0.0074,0.00041,0.20386
314,321536,38.35806,326.0,1.0,0.95,1.716381,-0.000181,6.658383,0.001044,1076,-0.01,0.00496,-0.00166,0.00871,-0.00204,0.09186
315,322560,33.62087,213.0,1.0,0.95,1.767199,0.008429,10.217938,0.000974,1255,-0.01,0.0043,-0.00154,0.00889,-0.02165,0.0948
316,323584,22.08593,418.33333,0.66667,0.95,1.820671,0.027978,7.267431,0.001379,1294,-0.01,0.00465,-0.00131,0.00756,0.00106,0.09878
317,324608,21.20697,459.0,0.5,0.94,1.701891,0.004418,4.677631,0.001143,1325,-0.01,0.00351,-0.00094,0.0064,-0.00234,0.06497
318,325632,10.21413,486.0,0.5,0.93,1.774656,-0.109171,9.099023,0.000477,1210,-0.01,0.0047,-0.00046,0.0072,-0.00016,0.04525
319,326656,28.04201,433.25,1.0,0.93,1.700851,-0.000859,14.191383,0.000679,1117,-0.01,0.00432,-0.00095,0.00827,-0.00837,0.14789
320,327680,24.48564,310.0,0.66667,0.93,1.670333,-0.000467,7.610142,0.000709,1231,-0.01,0.0044,-0.00028,0.00691,0.00013,0.10826
321,328704,22.70846,380.66667,0.66667,0.92,1.686338,0.042397,3.782692,0.001394,1027,-0.01,0.00527,-0.00033,0.00759,5e-05,0.08536
322,329728,41.60903,279.75,1.0,0.92,1.658684,0.011386,11.302424,0.002032,992,-0.01,0.00514,-0.00076,0.00774,0.00011,0.19631
323,330752,41.20462,257.0,1.0,0.92,1.593854,0.000103,12.488875,0.001004,1052,-0.01,0.00606,0.00024,0.00806,-0.00233,0.15894
324,331776,38.86711,204.0,1.0,0.92,1.624539,0.000264,11.828441,0.001143,1079,-0.01,0.00651,-0.00137,0.00681,-0.00173,0.21092
325,332800,30.46598,275.0,0.8,0.92,1.642539,0.095305,13.217369,0.0037,1074,-0.01,0.00667,-0.00166,0.00745,0.00094,0.20602
326,333824,32.36148,264.4,0.8,0.91,1.660784,0.053529,9.731734,0.001232,1051,-0.01,0.00705,0.0001,0.00748,-0.00173,0.20124
327,334848,33.21706,231.8,1.0,0.91,1.65383,0.000352,10.993905,0.000281,967,-0.01,0.0079,-7e-05,0.00758,0.00147,0.18554
328,335872,48.29473,156.75,1.0,0.91,1.605544,-0.000263,14.321213,0.000175,1082,-0.01,0.00652,0.00044,0.00771,-0.00225,0.24376
329,336896,32.05267,247.2,1.0,0.92,1.629911,-0.000362,9.665249,0.000687,1064,-0.01,0.00727,0.00088,0.00834,0.00299,0.19825
330,337920,50.60807,153.75,1.0,0.92,1.631705,8e-05,10.974593,0.000586,1027,-0.01,0.00601,-0.0009,0.00879,0.00244,0.2326
331,338944,43.38245,162.2,1.0,0.92,1.617358,-0.010902,9.802764,0.000708,1014,-0.01,0.00627,-6e-05,0.00804,0.00314,0.25609
332,339968,36.83397,254.2,0.8,0.91,1.603682,0.141172,12.597489,0.001583,982,-0.01,0.00645,-0.00018,0.00824,0.00174,0.20614
333,340992,36.44614,254.28571,0.85714,0.9,1.548599,0.064256,12.17138,0.00065,981,-0.01,0.00753,0.00015,0.00858,0.00067,0.28556
334,342016,30.16973,198.2,1.0,0.9,1.672507,0.018921,19.101856,0.001684,1198,-0.01,0.00579,-0.0001,0.00769,-0.00914,0.21876
335,343040,27.03478,198.5,1.0,0.91,1.607208,-0.000753,9.690639,0.00033,984,-0.01,0.00745,-0.00021,0.00871,0.00149,0.12559
336,344064,39.57336,174.66667,1.0,0.91,1.651076,0.000251,13.265978,0.000852,918,-0.01,0.00655,-0.00042,0.01034,0.00112,0.25881
337,345088,50.56801,184.4,1.0,0.91,1.653944,0.000908,9.717035,0.002388,965,-0.01,0.00649,-0.00075,0.00905,0.00409,0.27519
338,346112,46.85984,192.0,1.0,0.91,1.654929,-0.000615,11.796425,0.00042,982,-0.01,0.00649,-0.00178,0.00868,0.00337,0.26433
339,347136,42.60498,208.83333,1.0,0.92,1.582816,0.014499,7.941368,0.000406,885,-0.01,0.00716,-4e-05,0.0083,0.00536,0.25853
340,348160,48.17864,160.0,1.0,0.94,1.669609,0.008281,9.2993,0.00047,912,-0.01,0.00553,-0.0005,0.00831,0.00194,0.26584
341,349184,42.06726,188.28571,1.0,0.95,1.580209,-0.031728,11.230851,0.000565,859,-0.01,0.00652,-0.00075,0.00832,0.00175,0.3117
342,350208,43.26419,208.0,1.0,0.96,1.560154,-0.013919,8.962253,0.003412,1002,-0.01,0.00732,-0.00067,0.00881,0.00013,0.19581
343,351232,40.90236,176.875,1.0,0.96,1.652737,-0.02414,13.1834,0.000643,968,-0.01,0.00707,0.00032,0.00759,0.0021,0.36623
344,352256,45.26896,151.0,1.0,0.97,1.602692,-0.000234,9.732105,0.000448,931,-0.01,0.0072,-0.00051,0.00811,0.00222,0.18856
345,353280,46.93408,163.66667,1.0,0.98,1.605948,0.1418,12.11657,0.000755,983,-0.01,0.00669,-0.00017,0.0078,0.00296,0.31533
346,354304,41.65104,188.0,1.0,0.98,1.715458,-0.047188,12.122756,0.001012,957,-0.01,0.00653,-0.00029,0.0087,-0.00156,0.27463
347,355328,44.44861,165.33333,1.0,0.98,1.646654,-0.065901,12.321763,0.001065,1092,-0.01,0.00601,-0.00176,0.00914,0.00328,0.32978
348,356352,35.11545,215.5,1.0,0.98,1.625063,-0.003354,5.61129,0.002922,1024,-0.01,0.00604,-0.00031,0.00876,9e-05,0.08435
349,357376,41.78906,213.8,1.0,0.98,1.656381,-5.2e-05,8.440296,0.000933,1127,-0.01,0.00482,-0.00096,0.00885,0.00286,0.27122
350,358400,29.79531,361.0,0.66667,0.97,1.672832,0.000152,9.338142,0.000401,1034,-0.01,0.0048,-0.00216,0.0093,-3e-05,0.10502
351,359424,39.56728,280.0,1.0,0.98,1.712333,-0.000626,9.089041,0.000942,1106,-0.01,0.00404,-0.00333,0.00912,0.00305,0.14435
352,360448,34.19479,341.6,0.8,0.97,1.624547,-0.099497,9.380737,0.004848,950,-0.01,0.005,-0.00031,0.00869,0.00149,0.18157
353,361472,nan,nan,0.0,0.97,1.723419,0.020557,9.456344,0.00182,1130,-0.01,0.00285,-0.00124,0.00953,-0.00234,0.0
354,362496,39.75983,335.0,1.0,0.98,1.764011,-0.174817,17.526996,0.002982,1160,-0.01,0.00491,-0.0024,0.00993,0.00052,0.25475
355,363520,30.05087,367.75,1.0,0.98,1.668434,-0.000254,7.651517,0.000389,1004,-0.01,0.00498,-0.0003,0.00859,0.00249,0.13841
356,364544,34.57144,252.0,1.0,0.98,1.728356,0.061111,5.683461,0.000858,984,-0.01,0.0045,-0.00057,0.00832,-0.00312,0.03926
