iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1995,2042880,75.83362,111.3,1.0,0.99,0.985647,-0.001197,0.007473,0.001019,0.328753,0.002808,0.697947,66.723053,2.584863,67.299316,3.094181,4.0,0.00012498,10,1390,0.28341,0.2932,0.0,0.95,100,0.1,0.0,1.0,2.016,-0.01,0.03985,-0.00077,0.00191,0.01716,0.68866
1996,2043904,77.10651,107.6,1.0,0.99,0.991992,-0.002303,0.005371,0.002971,0.361159,0.029724,0.645418,68.203751,2.219464,68.795708,2.399606,4.0,0.0001249,10,1377,0.32812,0.33838,0.0,0.94,100,0.0,0.0,1.0,2.03966,-0.01,0.04273,-0.00085,0.00193,0.02175,0.70138
1997,2044928,77.34612,108.66667,1.0,0.99,1.058285,-0.001096,0.004066,0.000979,0.31153,0.002808,0.743495,68.589569,2.228022,68.74646,2.602753,4.0,0.00012481,9,1389,0.36182,0.37134,0.0,0.92,100,0.0,0.0,1.0,2.00782,-0.01,0.03916,-0.00157,0.00188,0.01768,0.63026
1998,2045952,75.25839,112.22222,1.0,0.99,1.01837,-0.002466,0.005423,0.002842,0.296803,0.023438,0.649223,69.177826,2.305273,69.04187,2.471236,4.0,0.00012472,9,1383,0.31832,0.32884,0.0,0.92,100,0.22222,0.0,1.0,2.03751,-0.01,0.04123,-0.00125,0.00176,0.01626,0.61707
1999,2046976,73.41227,128.6,1.0,1.0,0.933922,-0.002103,0.005744,0.003717,0.340626,0.033264,0.663391,68.625336,2.460732,68.057472,2.552015,4.0,0.00012463,5,1405,0.31454,0.32018,0.0,0.91,100,0.4,0.0,1.0,2.01376,-0.01,0.03473,-0.00103,0.00219,0.01584,0.33398
2000,2048000,74.06503,154.44444,1.0,1.0,0.977226,-0.001658,0.008917,0.002204,0.25772,0.020264,0.493931,67.13858,2.295942,66.825195,2.639926,4.0,0.00012454,9,1404,0.31273,0.32352,0.0,0.91,100,0.11111,0.0,0.99685,2.09198,-0.01,0.03304,-0.00195,0.00111,0.00943,0.60761
2001,2049024,76.29194,141.66667,1.0,1.0,0.972917,-0.00159,0.007117,0.002091,0.32703,0.029602,0.791015,66.657768,3.036826,66.203232,3.618704,4.0,0.00012446,6,1415,0.3638,0.37241,0.0,0.9,100,0.0,0.0,1.0,2.03922,-0.01,0.03576,-0.00224,0.00202,0.01238,0.42881
2002,2050048,73.60526,140.55556,1.0,1.0,1.040259,-0.002904,0.005585,0.00379,0.337006,0.040161,0.860361,66.106644,3.587437,66.38073,3.905115,4.0,0.00012437,9,1396,0.39113,0.40348,0.0,0.91,100,0.33333,0.0,0.99746,2.03746,-0.01,0.04076,-0.00264,0.00174,0.01499,0.61962
2003,2051072,77.47509,97.44444,1.0,1.0,1.074808,-0.002777,0.006377,0.002162,0.339728,0.020935,0.651593,67.669136,2.10329,67.927292,2.686514,4.0,0.00012428,9,1385,0.31885,0.32861,0.0,0.89,100,0.0,0.0,1.0,2.09155,-0.01,0.03796,-0.00186,0.00031,0.02129,0.63397
2004,2052096,75.73885,150.2,1.0,1.0,1.085447,-0.000373,0.004315,0.000867,0.274739,0.00354,0.780998,67.425987,2.392568,67.083481,2.729704,4.0,0.00012419,5,1404,0.34375,0.34912,0.0,0.89,100,0.0,0.0,1.0,2.06123,-0.01,0.03433,-0.00273,0.00184,0.00913,0.34367
2005,2053120,74.11443,144.11111,1.0,1.0,1.083272,-0.001567,0.006105,0.002965,0.339699,0.029053,0.683704,66.728577,2.426406,66.786819,2.719658,4.0,0.00012411,9,1381,0.34903,0.35884,0.0,0.87,100,0.11111,0.0,1.0,2.04487,-0.01,0.03528,-0.00232,0.00205,0.01533,0.60987
2006,2054144,76.31377,112.2,1.0,1.0,1.113138,-0.001763,0.007789,0.001167,0.301855,0.008057,0.618165,66.97879,2.278729,67.307175,2.822472,4.0,0.00012402,10,1371,0.35714,0.37035,0.0,0.88,100,0.1,0.0,1.0,2.08162,-0.01,0.03863,-0.00213,0.00096,0.02116,0.69361
2007,2055168,76.37896,121.83333,1.0,1.0,1.100622,-0.002843,0.00714,0.001755,0.303278,0.015442,0.647138,66.954308,2.597074,66.868782,2.811363,4.0,0.00012393,6,1401,0.35449,0.36304,0.0,0.86,100,0.0,0.0,1.0,2.05541,-0.01,0.03772,-0.0026,0.00129,0.01233,0.41772
2008,2056192,75.45675,155.44444,1.0,1.0,1.103518,-0.001383,0.004317,0.003033,0.415734,0.029724,0.822031,67.301041,2.611951,67.449562,3.046601,4.0,0.00012384,9,1371,0.37817,0.38745,0.0,0.85,100,0.0,0.0,1.0,2.06133,-0.01,0.03891,-0.00342,0.00191,0.01064,0.61672
2009,2057216,75.72323,100.0,1.0,1.0,1.035955,-0.002118,0.006235,0.002712,0.284581,0.027588,0.517511,68.644211,2.211016,68.604103,2.432479,4.0,0.00012375,8,1340,0.37757,0.38834,0.0,0.85,100,0.25,0.0,1.0,2.01468,-0.01,0.03889,-0.00846,0.00155,0.01707,0.55002
2010,2058240,75.07569,115.22222,1.0,1.0,1.030271,-0.001992,0.006139,0.001209,0.377642,0.009949,0.647997,68.501282,2.16999,68.321869,2.614637,4.0,0.00012367,9,1372,0.34483,0.35657,0.0,0.84,100,0.11111,0.0,1.0,2.00933,-0.01,0.03821,-0.00589,0.00221,0.01942,0.62221
2011,2059264,75.60724,119.9,1.0,1.0,1.066394,-0.002106,0.005841,0.002061,0.301679,0.012573,0.696294,67.50174,2.264028,67.611801,2.728721,4.0,0.00012358,10,1378,0.35741,0.36867,0.0,0.85,100,0.0,0.0,0.99689,2.05303,-0.01,0.03847,-0.00273,0.00098,0.01711,0.6928
2012,2060288,75.29742,131.5,1.0,1.0,1.133272,-0.003324,0.006555,0.004334,0.30659,0.050476,0.7214,67.211731,2.805297,67.405022,3.089975,4.0,0.00012349,8,1384,0.4165,0.42801,0.0,0.85,100,0.125,0.0,1.0,2.05328,-0.01,0.0428,-0.00431,0.00177,0.01263,0.54876
2013,2061312,77.49279,100.875,1.0,1.0,1.059763,-0.002356,0.006195,0.003223,0.37985,0.021667,0.631589,68.511841,2.331035,68.648621,2.603768,4.0,0.0001234,8,1382,0.39868,0.40894,0.0,0.85,100,0.0,0.0,1.0,2.00843,-0.01,0.03627,-0.00252,0.00118,0.01921,0.56255
2014,2062336,75.4361,126.0,1.0,1.0,1.079618,-0.00267,0.004392,0.002799,0.307671,0.035278,0.757895,68.395416,2.228815,68.291061,2.629059,4.0,0.00012332,9,1376,0.35234,0.36506,0.0,0.84,100,0.11111,0.0,1.0,2.03021,-0.01,0.03941,-0.00238,0.00115,0.01436,0.6195
2015,2063360,75.35204,115.0,1.0,1.0,1.055312,-0.001562,0.006545,0.001131,0.30403,0.008606,0.63115,68.173492,2.222158,67.990211,2.640523,4.0,0.00012323,7,1354,0.36804,0.38539,0.0,0.86,100,0.14286,0.0,1.0,1.9229,-0.01,0.03726,-0.00724,0.0005,0.0176,0.48168
2016,2064384,75.23156,118.4,1.0,1.0,1.068177,-0.00113,0.007111,0.000923,0.278528,0.005432,0.69555,67.944839,2.530152,68.150635,2.999286,4.0,0.00012314,10,1394,0.33894,0.35304,0.0,0.86,100,0.1,0.0,1.0,2.05458,-0.01,0.04055,-0.00303,0.00171,0.02125,0.69889
